"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node23",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-205622-workloadc-128-node23.csv 1 400",,,,"Date:","30 Sep 2020 19:56:29 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 19:56:29,5.399,3.127,88.771,0.198,0.0,2.504,1507909632.0,172617728.0,2418388992.0,32808304640.0,119745.724,1119431.487,0.0,0.0
30-09 19:56:30,0.445,0.636,98.411,0.0,0.0,0.509,1508741120.0,172617728.0,2418442240.0,32807419904.0,0.0,94208.0,135100.0,206963.0
30-09 19:56:31,0.572,0.381,98.729,0.0,0.0,0.318,1508675584.0,172617728.0,2418442240.0,32807485440.0,0.0,110592.0,120661.0,129412.0
30-09 19:56:32,0.639,0.255,98.851,0.0,0.0,0.255,1508892672.0,172617728.0,2418442240.0,32807268352.0,0.0,24576.0,126972.0,138262.0
30-09 19:56:33,0.705,0.641,97.821,0.128,0.0,0.705,1509883904.0,172617728.0,2418442240.0,32806277120.0,0.0,155648.0,179906.0,214046.0
30-09 19:56:34,0.448,0.640,98.656,0.0,0.0,0.256,1509474304.0,172617728.0,2418446336.0,32806682624.0,0.0,0.0,98519.0,101192.0
30-09 19:56:35,0.637,0.382,98.343,0.0,0.0,0.637,1509527552.0,172617728.0,2418446336.0,32806629376.0,0.0,0.0,131888.0,144735.0
30-09 19:56:36,0.444,0.571,98.350,0.0,0.0,0.635,1509527552.0,172617728.0,2418446336.0,32806629376.0,0.0,8192.0,117231.0,131381.0
30-09 19:56:37,0.700,0.700,97.899,0.0,0.0,0.700,1509978112.0,172617728.0,2418450432.0,32806174720.0,0.0,0.0,162283.0,191116.0
30-09 19:56:38,1.274,0.701,97.197,0.064,0.0,0.764,1509781504.0,172617728.0,2418450432.0,32806371328.0,0.0,323584.0,189529.0,394868.0
30-09 19:56:39,1.863,0.899,96.339,0.0,0.0,0.899,1513377792.0,172617728.0,2418450432.0,32802775040.0,0.0,798720.0,296376.0,751971.0
30-09 19:56:40,0.637,0.637,98.344,0.064,0.0,0.318,1513558016.0,172617728.0,2418458624.0,32802586624.0,0.0,278528.0,129620.0,202773.0
30-09 19:56:41,0.575,0.511,98.148,0.0,0.0,0.766,1514545152.0,172617728.0,2418458624.0,32801599488.0,0.0,36864.0,150831.0,174632.0
30-09 19:56:42,2.699,1.735,91.003,0.064,0.0,4.499,1514938368.0,172617728.0,2418458624.0,32801206272.0,0.0,28672.0,476077.0,672530.0
30-09 19:56:43,3.725,2.633,87.219,0.0,0.0,6.423,1516748800.0,172617728.0,2418462720.0,32799391744.0,0.0,0.0,600640.0,872969.0
30-09 19:56:44,7.561,3.879,83.366,0.0,0.0,5.194,1518841856.0,172617728.0,2418507776.0,32797253632.0,0.0,45056.0,882327.0,1572597.0
30-09 19:56:45,25.345,10.981,52.141,0.0,0.0,11.533,1519079424.0,172617728.0,2418528256.0,32796995584.0,0.0,0.0,3107959.0,7327513.0
30-09 19:56:46,29.804,13.464,43.759,0.0,0.0,12.973,1525858304.0,172617728.0,2418540544.0,32790204416.0,0.0,425984.0,3669184.0,8368237.0
30-09 19:56:47,27.495,13.189,46.755,0.0,0.0,12.561,1534480384.0,172617728.0,2418540544.0,32781582336.0,0.0,0.0,3563013.0,8137702.0
30-09 19:56:48,27.817,11.972,47.324,0.0,0.0,12.887,1541246976.0,172617728.0,2418540544.0,32774815744.0,0.0,294912.0,3614809.0,8625971.0
30-09 19:56:49,30.716,12.370,43.085,0.069,0.0,13.760,1549553664.0,172617728.0,2418540544.0,32766509056.0,0.0,958464.0,3689950.0,8722301.0
30-09 19:56:50,29.440,12.716,45.197,0.0,0.0,12.647,1550831616.0,172617728.0,2418540544.0,32765231104.0,0.0,94208.0,3597536.0,8251159.0
30-09 19:56:51,30.292,11.475,44.120,0.0,0.0,14.113,1551974400.0,172617728.0,2418540544.0,32764088320.0,0.0,69632.0,3598577.0,8308325.0
30-09 19:56:52,29.888,12.570,44.274,0.070,0.0,13.198,1555558400.0,172617728.0,2418540544.0,32760504320.0,0.0,24576.0,3703559.0,8428426.0
30-09 19:56:53,29.754,11.228,46.316,0.070,0.0,12.632,1556697088.0,172617728.0,2418540544.0,32759365632.0,0.0,16384.0,3485926.0,8016720.0
