"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-80-workloada-1024-20201206-154945-client.csv 1 400",,,,"Date:","06 Dec 2020 15:49:55 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 15:49:55,7.504,2.619,89.803,0.051,0.024,462934016,31372152832,39305216,1690615808,265274.610,1020569.146,0,0
06-12 15:49:56,2.635,2.509,94.605,0.251,0,526389248,31308279808,39452672,1690718208,0,1957888,19253,14764
06-12 15:49:57,21.197,3.990,74.813,0,0,535158784,31298830336,39497728,1690804224,0,196608,6081,9248
06-12 15:49:58,10.479,10.349,79.043,0,0.129,702771200,31130320896,39497728,1690804224,0,0,6996,2957
06-12 15:49:59,20.580,10.818,68.470,0,0.132,1003511808,30822637568,39497728,1690804224,0,0,514,787
06-12 15:50:00,36.460,5.812,57.728,0,0,1286705152,30537416704,39497728,1690804224,0,0,204638,246602
06-12 15:50:01,62.750,12.500,24.750,0,0,1471397888,30351863808,39497728,1690804224,0,0,2438084,1048002
06-12 15:50:02,70.200,8.978,20.823,0,0,1642164224,30181859328,39505920,1690902528,0,94208,1645465,823929
06-12 15:50:03,60.792,31.162,8.046,0,0,1781940224,30037413888,39505920,1691107328,0,0,2482769,2884210
06-12 15:50:04,82.035,15.955,2.010,0,0,1993506816,29813792768,39505920,1691107328,0,0,4583063,5412619
06-12 15:50:05,66.625,28.482,4.893,0,0,2169675776,29627412480,39505920,1691107328,0,0,4197469,5049621
06-12 15:50:06,38.344,54.013,7.516,0,0.127,2385793024,29404872704,39505920,1691107328,0,0,2549393,3000159
06-12 15:50:07,73.597,22.832,3.571,0,0,2628698112,29149753344,39514112,1691103232,0,24576,4231592,5130906
06-12 15:50:08,80.976,17.021,2.003,0,0,2803195904,28964724736,39514112,1691107328,0,0,4878937,5862106
06-12 15:50:09,81.227,17.772,1.001,0,0,2953588736,28803358720,39514112,1691107328,0,0,4785293,5725633
06-12 15:50:10,27.250,64.500,8.250,0,0,3036024832,28717125632,39514112,1691107328,0,0,1427280,1680719
06-12 15:50:11,35.897,57.821,6.282,0,0,3226984448,28521869312,39514112,1691107328,0,0,2206559,2611162
06-12 15:50:12,35.678,57.035,7.161,0.126,0,3403075584,28340817920,39514112,1691107328,0,905216,2152237,2561466
06-12 15:50:13,73.651,24.216,2.008,0,0.125,3582861312,28151648256,39522304,1691107328,0,45056,4269182,5209122
06-12 15:50:14,62.782,30.576,6.642,0,0,3786006528,27941408768,39522304,1691107328,0,0,3387019,4028187
06-12 15:50:15,84.145,15.231,0.624,0,0,3892461568,27824336896,39522304,1691107328,0,0,5058759,6076793
06-12 15:50:16,84.450,14.286,1.264,0,0,4051308544,27656241152,39522304,1691107328,0,0,4467426,5420898
06-12 15:50:17,68.719,27.010,4.271,0,0,4195610624,27505582080,39522304,1691107328,0,0,3573166,4406398
06-12 15:50:18,34.304,58.861,6.835,0,0,4365021184,27332661248,39522304,1691107328,0,0,1797393,2130824
06-12 15:50:19,46.232,45.211,8.429,0,0.128,4619026432,27074367488,39530496,1691107328,0,28672,2618775,3148854
06-12 15:50:20,54.974,39.413,5.612,0,0,4757295104,26930868224,39530496,1691107328,0,0,2678469,3283063
06-12 15:50:21,83.061,16.688,0.251,0,0,4849041408,26829553664,39530496,1691107328,0,0,5032630,6283602
06-12 15:50:22,85.518,12.235,2.122,0,0.125,4929953792,26741366784,39530496,1691107328,0,0,4181947,5095556
06-12 15:50:23,83.875,16,0.125,0,0,5013483520,26650705920,39530496,1691107328,0,0,5059968,6408995
06-12 15:50:24,84.230,12.265,3.504,0,0,5080535040,26578984960,39538688,1691099136,0,16384,3872224,4939889
06-12 15:50:25,64.757,8.966,26.276,0,0,5144879104,26510397440,39538688,1691107328,0,0,2919521,3692608
06-12 15:50:26,44.224,50.062,5.590,0,0.124,5304266752,26347257856,39538688,1691107328,0,0,2343814,2716662
06-12 15:50:27,31.539,60.951,7.384,0.125,0,5533425664,26114994176,39538688,1691107328,0,155648,2298148,2847135
06-12 15:50:28,79.276,18.102,2.622,0,0,5612720128,26029666304,39538688,1691107328,0,0,5488857,7213167
06-12 15:50:29,77.833,14.446,7.721,0,0,5687554048,25948704768,39538688,1691107328,0,0,5067979,6654559
06-12 15:50:30,77.652,13.636,8.712,0,0,5778169856,25853919232,39546880,1691111424,0,16384,4197388,5446647
06-12 15:50:31,61.596,7.606,30.798,0,0,5802647552,25825914880,39546880,1691111424,0,0,2456925,3252303
06-12 15:50:32,53.856,5.386,40.759,0,0,5831159808,25796489216,39546880,1691111424,0,0,1930424,2490091
06-12 15:50:33,82.286,14.322,3.392,0,0,5927075840,25695277056,39546880,1691111424,0,0,5483762,7286757
06-12 15:50:34,73.704,10.493,15.676,0,0.126,5958672384,25660026880,39546880,1691111424,0,4096,3509017,4683949
06-12 15:50:35,60.101,7.576,32.323,0,0,5980401664,25636085760,39546880,1691111424,0,0,2612035,3502817
06-12 15:50:36,66.708,18.899,14.393,0,0,6054584320,25559027712,39555072,1691111424,0,49152,3607447,4744080
06-12 15:50:37,19.874,69.560,10.566,0,0,6236581888,25375899648,39555072,1691111424,0,0,1244779,1461784
06-12 15:50:38,54.375,40.750,4.875,0,0,6374834176,25235537920,39555072,1691111424,0,0,4949388,7069895
06-12 15:50:39,76.375,19.250,4.375,0,0,6433837056,25173590016,39555072,1691111424,0,0,4935245,6800973
06-12 15:50:40,64.055,7.960,27.861,0,0.124,6449491968,25155653632,39555072,1691111424,0,0,2839716,3967733
06-12 15:50:41,53.406,6.934,39.659,0,0,6645444608,24959483904,39555072,1691111424,0,0,1267428,1612141
06-12 15:50:42,29.774,62.312,7.915,0,0,6943055872,24660586496,39563264,1691111424,0,32768,2157856,2869333
06-12 15:50:43,42.105,43.774,14.121,0,0,7348420608,24254124032,39563264,1691111424,0,0,2829324,4042756
06-12 15:50:44,62.846,28.841,8.186,0,0.126,7497646080,24103636992,39563264,1691111424,0,0,3577259,5332664
06-12 15:50:45,72.670,13.350,13.980,0,0,7581569024,24018333696,39563264,1691111424,0,0,4236354,6128880
06-12 15:50:46,61.597,8.238,30.165,0,0,7597834240,24001101824,39563264,1691111424,0,0,3376914,4908839
06-12 15:50:47,55.514,7.559,36.803,0.124,0,7606521856,23991431168,39571456,1691107328,0,32768,2370325,3476141
06-12 15:50:48,61.414,6.576,31.886,0,0.124,7607754752,23989768192,39571456,1691115520,0,0,2393786,3535728
06-12 15:50:49,56.196,3.804,40,0,0,7624220672,23973040128,39571456,1691115520,0,0,1416869,2071033
06-12 15:50:50,70.818,14.465,14.717,0,0,7634325504,23961673728,39571456,1691115520,0,0,5438644,8016505
06-12 15:50:51,57.995,11.929,29.949,0,0.127,7644516352,23950520320,39571456,1691115520,0,0,4426977,6567345
06-12 15:50:52,54.912,8.942,36.020,0,0.126,7650381824,23944048640,39579648,1691107328,0,147456,3351933,5000954
06-12 15:50:53,17.553,7.046,75.278,0,0.124,7645212672,23948726272,39579648,1691115520,0,0,1973299,2973811
06-12 15:50:54,47.415,10.467,42.119,0,0,7649832960,23943823360,39579648,1691115520,0,0,3813094,5701409
06-12 15:50:55,32.124,10.492,57.254,0,0.130,7654047744,23939080192,39579648,1691115520,0,0,3806573,5788721
06-12 15:50:56,31.716,8.085,60.075,0,0.124,7656042496,23936622592,39579648,1691115520,0,0,2256868,3451994
06-12 15:50:57,41.887,11.572,46.541,0,0,7660294144,23931944960,39579648,1691115520,0,0,4502434,6852578
06-12 15:50:58,23.210,8.395,68.272,0,0.123,7662428160,23929552896,39587840,1691115520,0,20480,2711571,4134110
06-12 15:50:59,16.604,4.494,78.901,0,0,7663874048,23928004608,39587840,1691115520,0,0,1566078,2374552
06-12 15:51:00,59.296,16.332,24.246,0,0.126,7667367936,23924191232,39587840,1691115520,0,0,5546576,8555771
06-12 15:51:01,39.797,12.041,48.162,0,0,7670345728,23920943104,39587840,1691115520,0,0,4254902,6529381
06-12 15:51:02,41.087,9.229,49.558,0,0.126,7673516032,23917518848,39587840,1691115520,0,0,3244022,5077046
06-12 15:51:03,27.565,9.147,63.164,0,0.124,7675371520,23915544576,39587840,1691115520,0,57344,3030972,4715356
06-12 15:51:04,24.968,8.365,66.667,0,0,7676882944,23913918464,39596032,1691115520,0,12288,2850614,4475353
06-12 15:51:05,57.325,13.631,28.917,0,0.127,7679307776,23911313408,39596032,1691115520,0,0,4866082,7587173
06-12 15:51:06,33.588,11.450,54.962,0,0,7680081920,23910404096,39596032,1691115520,0,0,3887085,6098613
06-12 15:51:07,56.853,13.706,29.188,0,0.254,7682387968,23907987456,39596032,1691115520,0,0,4458706,7035399
06-12 15:51:08,22.111,6.533,71.231,0,0.126,7683584000,23906775040,39596032,1691115520,0,0,2261188,3566881
06-12 15:51:09,25.031,8.553,66.289,0,0.126,7684050944,23906238464,39596032,1691119616,0,0,2781645,4381598
06-12 15:51:10,19.066,5.808,75,0,0.126,7684616192,23905591296,39604224,1691119616,0,16384,2018507,3171605
06-12 15:51:11,54.924,12.121,32.828,0,0.126,7684968448,23905189888,39604224,1691119616,0,0,4399718,6991527
06-12 15:51:12,31.097,9.806,59.097,0,0,7685955584,23904149504,39604224,1691119616,0,0,3589771,5659540
06-12 15:51:13,42.452,9.419,48,0,0.129,7687356416,23902687232,39604224,1691119616,0,16384,3454076,5379268
06-12 15:51:14,40.863,10.279,48.731,0,0.127,7687049216,23902920704,39604224,1691119616,0,0,4001291,6442506
06-12 15:51:15,42.821,13.350,43.703,0,0.126,7687270400,23902617600,39604224,1691119616,0,0,4829402,7584278
06-12 15:51:16,41.574,7.257,50.923,0.123,0.123,7688101888,23901753344,39612416,1691119616,0,16384,2510583,3969972
06-12 15:51:17,17.965,7.035,74.874,0,0.126,7687835648,23902015488,39612416,1691119616,0,0,2046568,3276846
06-12 15:51:18,32.625,11.125,56,0,0.250,7687581696,23902261248,39612416,1691119616,0,8192,3623749,5745206
06-12 15:51:19,43.671,11.519,44.684,0,0.127,7688941568,23900901376,39612416,1691119616,0,0,3664053,5812607
06-12 15:51:20,32.960,10.075,56.965,0,0,7688318976,23901499392,39612416,1691119616,0,0,3142503,5051539
06-12 15:51:21,18.344,5.860,75.669,0,0.127,7688716288,23901081600,39612416,1691119616,0,0,2119588,3392851
06-12 15:51:22,37.800,11.757,50.316,0,0.126,7689838592,23899947008,39620608,1691119616,0,24576,4182915,6650288
06-12 15:51:23,40.822,8.858,50.193,0,0.128,7690403840,23899381760,39620608,1691119616,0,0,2783829,4416716
06-12 15:51:24,41.738,12.852,45.288,0,0.122,7690608640,23899152384,39620608,1691119616,0,0,4559244,7228038
06-12 15:51:25,29.593,9.248,61.036,0,0.123,7690350592,23899406336,39620608,1691119616,0,0,3131809,4999591
06-12 15:51:26,49.558,11.504,38.812,0,0.126,7690608640,23899144192,39620608,1691119616,0,0,3713162,5922825
06-12 15:51:27,25.761,10.025,63.832,0,0.381,7690575872,23899176960,39620608,1691119616,0,0,2813501,4483499
06-12 15:51:28,25.157,10.818,63.270,0,0.755,7690756096,23898988544,39628800,1691119616,0,20480,2680433,4278053
06-12 15:51:29,58.838,13.636,27.146,0,0.379,7691653120,23898091520,39628800,1691119616,0,0,4632119,7399950
06-12 15:51:30,41.029,13.425,45.169,0,0.376,7691718656,23898025984,39628800,1691119616,0,0,4180749,6683266
06-12 15:51:31,31.187,10.985,57.576,0,0.253,7691849728,23897894912,39628800,1691119616,0,0,3377281,5375244
06-12 15:51:32,36.146,7.557,56.045,0,0.252,7691751424,23897993216,39628800,1691119616,0,0,2097241,3354352
