"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-20-workloada-256-20201207-140530-client.csv 1 400",,,,"Date:","07 Dec 2020 14:05:35 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 14:05:35,5.418,2.333,92.173,0.013,0.062,430792704,31403163648,48021504,1678606336,46268.950,183889.785,0,0
07-12 14:05:36,5.831,3.226,90.819,0.124,0,428912640,31404810240,48128000,1678651392,0,1290240,68812,55078
07-12 14:05:37,14.570,6.600,78.705,0.125,0,503545856,31329316864,48173056,1678794752,0,692224,7900,13613
07-12 14:05:38,27.034,6.258,66.708,0,0,1143058432,30689579008,48173056,1678811136,0,4096,388335,105635
07-12 14:05:39,0.125,0,99.875,0,0,1143271424,30689337344,48173056,1678839808,0,0,191,557
07-12 14:05:40,0,0,100,0,0,1143271424,30689337344,48173056,1678839808,0,0,614,763
07-12 14:05:41,0.125,0.125,99.750,0,0,1143271424,30689337344,48173056,1678839808,0,0,191,191
07-12 14:05:42,0.250,0.125,99.625,0,0,1144602624,30688006144,48173056,1678839808,0,0,10457,10192
07-12 14:05:43,0.125,0,99.875,0,0,1144684544,30687916032,48181248,1678839808,0,106496,191,191
07-12 14:05:44,0.375,0,99.500,0,0.125,1144684544,30687916032,48181248,1678839808,0,0,747,945
07-12 14:05:45,0,0,100,0,0,1144684544,30687916032,48181248,1678839808,0,0,91,100
07-12 14:05:46,0,0,100,0,0,1144684544,30687916032,48181248,1678839808,0,0,191,191
07-12 14:05:47,0.125,0,99.875,0,0,1144684544,30687916032,48181248,1678839808,0,0,157,284
07-12 14:05:48,0,0,100,0,0,1144680448,30687916032,48185344,1678839808,0,20480,91,100
07-12 14:05:49,0.125,0,99.875,0,0,1144639488,30687932416,48209920,1678839808,0,806912,514,672
07-12 14:05:50,1.003,0.251,98.747,0,0,1149091840,30683480064,48209920,1678839808,0,0,291,352
07-12 14:05:51,5.882,0.375,93.742,0,0,1152790528,30679781376,48209920,1678839808,0,0,138282,61841
07-12 14:05:52,0.125,0.125,99.750,0,0,1150017536,30682554368,48209920,1678839808,0,0,1329,1325
07-12 14:05:53,0.374,0,99.626,0,0,1150017536,30682554368,48209920,1678839808,0,0,191,191
07-12 14:05:54,0.125,0.125,99.750,0,0,1150013440,30682554368,48218112,1678835712,0,28672,832,860
07-12 14:05:55,0.125,0,99.875,0,0,1146449920,30686109696,48218112,1678843904,0,0,191,191
07-12 14:05:56,0,0,100,0,0,1146159104,30686400512,48218112,1678835712,0,8192,91,100
07-12 14:05:57,0.498,0.124,99.378,0,0,1146159104,30686400512,48218112,1678835712,0,0,157,284
07-12 14:05:58,0,0,100,0,0,1146159104,30686400512,48218112,1678835712,0,0,391,373
07-12 14:05:59,0.125,0,99.875,0,0,1146159104,30686400512,48218112,1678835712,0,0,548,697
07-12 14:06:00,0,0.125,99.875,0,0,1146155008,30686400512,48222208,1678835712,0,32768,191,191
07-12 14:06:01,0,0,100,0,0,1146155008,30686400512,48222208,1678835712,0,0,91,100
07-12 14:06:02,0.250,0.125,99.625,0,0,1146703872,30685851648,48222208,1678835712,0,0,1158,1166
07-12 14:06:03,78.392,5.779,15.829,0,0,1201008640,30631546880,48222208,1678835712,0,0,4877238,1721396
07-12 14:06:04,69.576,9.352,21.072,0,0,1282985984,30549569536,48222208,1678835712,0,0,7945634,2615637
07-12 14:06:05,58.125,9.750,32.125,0,0,1303031808,30529523712,48222208,1678835712,0,0,7936331,2626300
07-12 14:06:06,50.127,9.669,39.822,0.254,0.127,1312280576,30520270848,48226304,1678835712,0,69632,8802381,2904398
07-12 14:06:07,23.155,8.397,68.321,0.127,0,1316511744,30516039680,48226304,1678835712,0,151552,8303737,2754807
07-12 14:06:08,26.258,7.607,66.012,0,0.123,1321054208,30511497216,48226304,1678835712,0,0,6324061,2067626
