"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-80-workloada-1024-20201207-173619-0.csv 1 400",,,,"Date:","07 Dec 2020 17:36:29 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 17:36:29,39.071,8.738,49.027,2.907,0.258,2396811264,25438314496,96256000,5527285760,77134.966,11289721.620,0,0
07-12 17:36:30,21.569,9.314,68.873,0,0.245,2395348992,25439772672,96256000,5527289856,0,102400,1850598,1850255
07-12 17:36:31,24.619,6.345,68.782,0.254,0,2395406336,25439707136,96256000,5527298048,0,61440,2076783,2081978
07-12 17:36:32,30.597,5.473,63.682,0,0.249,2395308032,25439805440,96256000,5527298048,0,77824,2154344,2164485
07-12 17:36:33,26.410,6.410,67.179,0,0,2395365376,25439748096,96256000,5527298048,0,57344,2327928,2317971
07-12 17:36:34,22.388,7.711,69.403,0.249,0.249,2395271168,25439838208,96256000,5527302144,0,98304,2001127,2003497
07-12 17:36:35,23.077,6.452,70.471,0,0,2395402240,25439707136,96256000,5527302144,0,0,1951564,1974712
07-12 17:36:36,27.595,6.076,66.076,0,0.253,2395078656,25440026624,96256000,5527306240,0,0,1898875,1956242
07-12 17:36:37,32.398,7.143,60.204,0.255,0,2395336704,25439764480,96256000,5527310336,0,208896,2496598,2596072
07-12 17:36:38,28.680,6.091,64.975,0,0.254,2395508736,25439580160,96256000,5527318528,0,45056,2223468,2319321
07-12 17:36:39,28.165,9.302,62.274,0.258,0,2395648000,25439531008,96256000,5527334912,0,57344,2455721,2487718
07-12 17:36:40,28.205,7.692,63.846,0,0.256,2395779072,25439383552,96256000,5527347200,0,45056,2134855,2102129
07-12 17:36:41,32.558,9.302,58.140,0,0,2396045312,25439039488,96256000,5527371776,0,49152,2697612,2773680
