"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-20-workloadb-256-20201207-123014-client.csv 1 400",,,,"Date:","07 Dec 2020 12:30:19 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 12:30:19,1.296,0.586,98.072,0.027,0.019,441024512,30405640192,48033792,2639355904,58773.664,355642.387,0,0
07-12 12:30:20,3.865,1.995,93.890,0.249,0,466186240,30380216320,48148480,2639413248,0,1884160,65011,52109
07-12 12:30:21,11.538,6.576,81.638,0.124,0.124,463626240,30381928448,48177152,2639548416,0,724992,7512,13375
07-12 12:30:22,50.192,11.367,38.314,0,0.128,678617088,30166155264,48177152,2639630336,0,0,3326136,3245844
07-12 12:30:23,76.855,20.377,2.767,0,0,1120722944,29721436160,48177152,2639925248,0,0,10518974,8880112
07-12 12:30:24,71.248,11.854,16.898,0,0,1227038720,29612929024,48177152,2640228352,0,0,8670205,6410401
07-12 12:30:25,27.239,2.699,69.939,0,0.123,1281699840,29557989376,48177152,2640281600,0,0,5205529,1373809
07-12 12:30:26,12.687,1.119,86.194,0,0,1283641344,29556047872,48177152,2640281600,0,0,4343288,1022349
07-12 12:30:27,12.377,1.225,86.275,0,0.123,1304018944,29535662080,48185344,2640281600,0,69632,4598323,1082790
07-12 12:30:28,5.237,1.122,93.641,0,0,1317249024,29522432000,48185344,2640281600,0,0,4172256,975124
07-12 12:30:29,5.388,1.253,93.233,0,0.125,1331019776,29508661248,48185344,2640281600,0,0,4682456,1104477
07-12 12:30:30,5.382,0.876,93.617,0,0.125,1342504960,29497176064,48185344,2640281600,0,20480,3710538,891118
07-12 12:30:31,4.161,0.883,94.830,0,0.126,1354436608,29485244416,48185344,2640281600,0,0,4228536,1006697
07-12 12:30:32,8.189,1.241,90.323,0.124,0.124,1375383552,29464289280,48193536,2640281600,0,16384,4980938,1181793
07-12 12:30:33,3.137,0.878,95.859,0,0.125,1384476672,29455196160,48193536,2640281600,0,0,3045475,742335
07-12 12:30:34,5.486,0.748,93.641,0,0.125,1396989952,29442682880,48193536,2640281600,0,0,4474058,1087288
07-12 12:30:35,5.119,1.248,93.633,0,0,1411035136,29428637696,48193536,2640281600,0,4096,4553230,1118039
07-12 12:30:36,6.431,0.757,92.686,0,0.126,1430970368,29408702464,48193536,2640281600,0,0,4255242,1040547
07-12 12:30:37,3.643,0.879,95.477,0,0,1430736896,29408935936,48193536,2640281600,0,0,4052868,996994
07-12 12:30:38,4.585,0.867,94.424,0,0.124,1431179264,29408485376,48201728,2640281600,0,45056,4019793,976611
07-12 12:30:39,4.250,0.875,94.875,0,0,1432338432,29407326208,48201728,2640281600,0,0,4172372,1022138
07-12 12:30:40,2.781,0.759,96.334,0,0.126,1432535040,29407129600,48201728,2640281600,0,0,3895676,966920
07-12 12:30:41,4.906,0.377,94.717,0,0,1433001984,29406662656,48201728,2640281600,0,0,3579556,879665
07-12 12:30:42,4.912,0.504,94.458,0,0.126,1433255936,29406408704,48201728,2640281600,0,0,4393462,1090038
07-12 12:30:43,3.270,0.503,96.226,0,0,1433477120,29406179328,48209920,2640281600,0,20480,3443273,848362
07-12 12:30:44,4.025,0.755,95.220,0,0,1433346048,29406310400,48209920,2640281600,0,0,4528527,1121655
07-12 12:30:45,2.897,1.008,95.970,0,0.126,1433706496,29405949952,48209920,2640281600,0,0,3784545,933743
07-12 12:30:46,4.104,0.995,94.900,0,0,1433378816,29406277632,48209920,2640281600,0,0,3613384,884164
07-12 12:30:47,4.025,0.755,95.094,0,0.126,1433477120,29406179328,48209920,2640281600,0,0,4712421,1153560
07-12 12:30:48,4.250,0.750,95,0,0,1433477120,29406179328,48209920,2640281600,0,0,4314232,1059811
07-12 12:30:49,3.015,0.754,96.106,0,0.126,1434927104,29404725248,48214016,2640281600,0,12288,3658719,906775
07-12 12:30:50,3.153,0.631,96.217,0,0,1434173440,29405478912,48214016,2640281600,0,0,3763933,918472
07-12 12:30:51,3.011,1.129,95.358,0.376,0.125,1434632192,29405020160,48214016,2640281600,0,843776,4029723,989299
07-12 12:30:52,3.509,0.752,95.739,0,0,1434718208,29404930048,48214016,2640285696,0,0,2920694,732397
07-12 12:30:53,3.634,0.752,95.489,0,0.125,1435783168,29403865088,48214016,2640285696,0,0,3911103,974108
07-12 12:30:54,2.264,0.503,97.233,0,0,1436835840,29402800128,48222208,2640289792,0,32768,2594105,654171
07-12 12:30:55,4.738,0.748,94.514,0,0,1436680192,29402955776,48222208,2640289792,0,0,3930145,969181
07-12 12:30:56,3.531,0.883,95.460,0,0.126,1445031936,29394604032,48222208,2640289792,0,774144,4351452,1068113
07-12 12:30:57,3.856,0.871,95.274,0,0,1454313472,29385322496,48222208,2640289792,0,0,3300361,815431
07-12 12:30:58,4.500,0.875,94.500,0,0.125,1465962496,29373673472,48222208,2640289792,0,0,4158537,1019527
07-12 12:30:59,4.863,0.873,94.264,0,0,1477410816,29362225152,48222208,2640289792,0,0,4096856,1000533
07-12 12:31:00,2.993,0.748,96.135,0,0.125,1484767232,29354860544,48230400,2640289792,0,28672,2725785,682419
07-12 12:31:01,3.652,1.008,95.340,0,0,1496080384,29343547392,48230400,2640289792,0,135168,4024272,994387
07-12 12:31:02,3.258,1.253,95.363,0,0.125,1507323904,29332303872,48230400,2640289792,0,0,3103065,766817
07-12 12:31:03,4.540,0.631,94.830,0,0,1521643520,29317984256,48230400,2640289792,0,0,3524761,870017
07-12 12:31:04,3.509,0.877,95.614,0,0,1521553408,29318074368,48230400,2640289792,0,0,3820457,937803
07-12 12:31:05,2.270,0.757,96.847,0,0.126,1521405952,29318213632,48238592,2640289792,0,16384,3351458,827820
07-12 12:31:06,2.886,0.502,96.612,0,0,1521831936,29317787648,48238592,2640289792,0,0,3042524,762639
07-12 12:31:07,4.130,0.876,94.869,0,0.125,1521307648,29318311936,48238592,2640289792,0,0,4490133,1090046
07-12 12:31:08,3.509,0.752,95.739,0,0,1521537024,29318082560,48238592,2640289792,0,0,3767096,917999
07-12 12:31:09,4.534,0.252,95.088,0,0.126,1521537024,29318082560,48238592,2640289792,0,0,4404592,1079689
07-12 12:31:10,3.011,0.502,96.487,0,0,1521659904,29317959680,48238592,2640289792,0,0,3173183,784302
07-12 12:31:11,11.042,0.744,88.213,0,0,1531265024,29308346368,48246784,2640289792,0,12288,3837960,945974
07-12 12:31:12,3.275,0.756,95.844,0,0.126,1531133952,29308477440,48246784,2640289792,0,0,3695759,921852
07-12 12:31:13,2.396,0.631,96.974,0,0,1531002880,29308608512,48246784,2640289792,0,0,3303886,805818
07-12 12:31:14,3.258,0.752,95.990,0,0,1530535936,29309075456,48246784,2640289792,0,0,3565862,882087
07-12 12:31:15,2.130,0.501,97.243,0,0.125,1531158528,29308452864,48246784,2640289792,0,0,2245055,570814
07-12 12:31:16,1.754,0.501,97.744,0,0,1531084800,29308518400,48254976,2640289792,0,16384,1969146,522093
07-12 12:31:17,2.535,0.253,97.212,0,0,1531142144,29308461056,48254976,2640289792,0,0,3314495,841572
07-12 12:31:18,3.270,0.629,95.975,0,0.126,1530880000,29308723200,48254976,2640289792,0,0,3769498,927894
07-12 12:31:19,1.901,1.141,96.958,0,0,1530261504,29309341696,48254976,2640289792,0,0,3613675,887766
07-12 12:31:20,3.141,0.628,96.106,0,0.126,1530777600,29308825600,48254976,2640289792,0,0,3771537,933797
07-12 12:31:21,3,0.750,96.250,0,0,1530974208,29308628992,48254976,2640289792,0,0,3083879,767376
07-12 12:31:22,4.030,0.504,95.466,0,0,1530839040,29308760064,48259072,2640289792,0,20480,3733223,927145
07-12 12:31:23,3.509,0.627,95.739,0,0.125,1530830848,29308768256,48259072,2640289792,0,0,3434760,856907
07-12 12:31:24,2.516,0.503,96.981,0,0,1531023360,29308575744,48259072,2640289792,0,0,2906234,719916
07-12 12:31:25,2.261,0.377,97.362,0,0,1531314176,29308284928,48259072,2640289792,0,0,2543882,644560
07-12 12:31:26,2.384,0.376,97.114,0,0.125,1531473920,29308125184,48259072,2640289792,0,0,2549929,659164
07-12 12:31:27,1.748,0.499,97.753,0,0,1531629568,29307969536,48259072,2640289792,0,49152,1398147,373398
07-12 12:31:28,2.889,0.628,96.482,0,0,1533079552,29306519552,48259072,2640289792,0,0,3250882,844482
07-12 12:31:29,2.900,0.631,96.343,0,0.126,1539371008,29300228096,48259072,2640289792,0,0,3565514,901358
07-12 12:31:30,2.136,0.879,96.985,0,0,1546715136,29292883968,48259072,2640289792,0,0,2855824,710625
07-12 12:31:31,3.648,1.132,95.094,0,0.126,1558351872,29281247232,48259072,2640289792,0,0,4645042,1150108
07-12 12:31:32,5.625,1.125,93.250,0,0,1571299328,29268287488,48263168,2640297984,0,40960,4230205,1034753
07-12 12:31:33,3.643,0.503,95.854,0,0,1590951936,29248634880,48263168,2640297984,0,0,2208345,540343
07-12 12:31:34,1.131,0.126,98.744,0,0,1587113984,29252468736,48263168,2640293888,0,0,1162225,286533
07-12 12:31:35,0.877,0.376,98.622,0,0.125,1587310592,29252272128,48263168,2640293888,0,0,1006152,255675
07-12 12:31:36,3.023,0.504,96.474,0,0,1587073024,29252509696,48263168,2640293888,0,0,3520575,853867
07-12 12:31:37,2.886,0.502,96.612,0,0,1587163136,29252419584,48263168,2640293888,0,24576,3133451,770579
07-12 12:31:38,3.870,0.874,95.006,0.125,0.125,1587093504,29252485120,48267264,2640293888,0,24576,4216369,1022381
07-12 12:31:39,3.396,0.629,95.975,0,0,1588150272,29251428352,48267264,2640293888,0,0,3700642,909461
07-12 12:31:40,1.884,0.377,97.739,0,0,1588563968,29251014656,48267264,2640293888,0,0,2087956,523256
07-12 12:31:41,2.774,0.378,96.721,0,0.126,1588498432,29251080192,48267264,2640293888,0,0,3609710,885170
07-12 12:31:42,4.364,0.623,95.012,0,0,1588465664,29251112960,48267264,2640293888,0,0,3523061,864766
07-12 12:31:43,3.266,0.628,96.106,0,0,1588629504,29250949120,48267264,2640293888,0,0,3913922,953832
07-12 12:31:44,4.229,0.995,94.652,0,0.124,1588649984,29250920448,48275456,2640293888,0,16384,4440496,1077671
07-12 12:31:45,4.348,1.118,94.534,0,0,1588518912,29251051520,48275456,2640293888,0,0,4433703,1081288
07-12 12:31:46,2.628,0.501,96.746,0,0.125,1588748288,29250822144,48275456,2640293888,0,0,2889768,714199
07-12 12:31:47,3.367,1.247,95.387,0,0,1588912128,29250658304,48275456,2640293888,0,0,4019908,994081
07-12 12:31:48,3.145,1.132,95.723,0,0,1588715520,29250854912,48275456,2640293888,0,0,4154784,1029256
07-12 12:31:49,3.616,0.998,95.262,0,0.125,1588715520,29250854912,48275456,2640293888,0,0,4008870,991556
07-12 12:31:50,3.015,0.754,96.231,0,0,1588809728,29250756608,48279552,2640293888,0,12288,3739517,910126
07-12 12:31:51,3.125,0.750,96.125,0,0,1588776960,29250789376,48279552,2640293888,0,0,3395568,832855
07-12 12:31:52,4.110,0.872,94.894,0,0.125,1588776960,29250789376,48279552,2640293888,0,0,4030054,999517
07-12 12:31:53,3.153,0.757,96.091,0,0,1588678656,29250887680,48279552,2640293888,0,0,4239967,1028647
07-12 12:31:54,2.645,0.630,96.725,0,0,1589325824,29250240512,48279552,2640293888,0,4096,3130915,774232
07-12 12:31:55,3.990,0.873,95.012,0,0.125,1589096448,29250469888,48279552,2640293888,0,0,4302002,1052535
07-12 12:31:56,4.094,0.868,95.037,0,0,1589321728,29250240512,48283648,2640293888,0,49152,3793418,933876
07-12 12:31:57,2.771,0.630,96.474,0,0.126,1589280768,29250281472,48283648,2640293888,0,24576,3762345,926240
07-12 12:31:58,2.767,0.629,96.604,0,0,1589018624,29250543616,48283648,2640293888,0,0,3551090,895135
07-12 12:31:59,3.851,0.994,95.155,0,0,1589411840,29250150400,48283648,2640293888,0,0,3579587,880240
07-12 12:32:00,2.258,0.627,96.989,0,0.125,1589510144,29250052096,48283648,2640293888,0,0,2987739,741177
07-12 12:32:01,3.279,0.883,95.839,0,0,1589182464,29250379776,48283648,2640293888,0,0,4559390,1110251
07-12 12:32:02,3.764,0.753,95.483,0,0,1590140928,29249413120,48291840,2640293888,0,32768,4148904,1011880
07-12 12:32:03,3.270,0.755,95.849,0,0.126,1593114624,29246439424,48291840,2640293888,0,0,4219892,1034380
07-12 12:32:04,2.767,0.503,96.730,0,0,1599950848,29239603200,48291840,2640293888,0,0,3267918,811845
07-12 12:32:05,2.911,0.759,96.329,0,0,1611624448,29227929600,48291840,2640293888,0,0,4389537,1083584
07-12 12:32:06,3.258,1.378,95.238,0,0.125,1624166400,29215387648,48291840,2640293888,0,0,4462703,1094118
07-12 12:32:07,3.011,0.753,96.236,0,0,1634615296,29204938752,48300032,2640285696,0,28672,3574630,877632
07-12 12:32:08,3.513,1.004,95.232,0.251,0,1645961216,29193584640,48300032,2640293888,0,180224,4317611,1064338
07-12 12:32:09,3.149,1.008,95.718,0,0.126,1658015744,29181530112,48300032,2640293888,0,0,4329202,1059427
07-12 12:32:10,3.133,0.376,96.491,0,0,1666404352,29173141504,48300032,2640293888,0,0,3061299,752622
07-12 12:32:11,2.652,0.505,96.717,0,0.126,1676402688,29163143168,48300032,2640293888,0,0,3639075,905227
07-12 12:32:12,5.618,0.999,93.383,0,0,1701498880,29138046976,48300032,2640293888,0,0,4116939,1002956
07-12 12:32:13,3.774,0.252,95.975,0,0,1701588992,29137948672,48308224,2640293888,0,20480,3755253,927489
07-12 12:32:14,3.745,0.749,95.381,0,0.125,1701842944,29137690624,48308224,2640297984,0,0,4012808,992262
07-12 12:32:15,2.384,0.753,96.863,0,0,1701384192,29138149376,48308224,2640297984,0,0,3028601,747157
07-12 12:32:16,2.387,0.628,96.985,0,0,1701711872,29137821696,48308224,2640297984,0,0,3067104,764876
07-12 12:32:17,2.008,0.251,97.616,0,0.125,1701744640,29137788928,48308224,2640297984,0,0,2413549,621771
07-12 12:32:18,1.752,0.375,97.872,0,0,1701638144,29137887232,48316416,2640297984,0,12288,1561116,423572
07-12 12:32:19,2.871,0.874,96.255,0,0,1703059456,29136449536,48316416,2640297984,0,0,2792358,736937
07-12 12:32:20,4.380,0.626,94.994,0,0,1702535168,29136973824,48316416,2640297984,0,0,4666918,1131077
07-12 12:32:21,4.489,0.873,94.514,0,0.125,1702862848,29136646144,48316416,2640297984,0,0,4525641,1099604
07-12 12:32:22,3.540,0.253,96.207,0,0,1704030208,29135478784,48316416,2640297984,0,0,3847563,953511
07-12 12:32:23,4.141,0.878,94.856,0,0.125,1703702528,29135806464,48316416,2640297984,0,0,5063117,1222760
07-12 12:32:24,3.875,0.500,95.500,0.125,0,1703763968,29135724544,48336896,2640297984,0,61440,4014380,980222
07-12 12:32:25,4.596,1.118,94.286,0,0,1703329792,29136158720,48336896,2640297984,0,0,4873240,1183799
07-12 12:32:26,3.885,0.501,95.489,0,0.125,1703116800,29136371712,48336896,2640297984,0,0,4268864,1050898
07-12 12:32:27,2.767,0.503,96.730,0,0,1703616512,29135872000,48336896,2640297984,0,0,3356095,823743
07-12 12:32:28,4.715,1.117,94.045,0,0.124,1703518208,29135970304,48336896,2640297984,0,24576,4771898,1160965
07-12 12:32:29,3.125,0.750,96.125,0,0,1703735296,29135749120,48340992,2640297984,0,36864,3514051,857983
07-12 12:32:30,3.019,0.126,96.855,0,0,1703407616,29136076800,48340992,2640297984,0,0,3230022,801133
07-12 12:32:31,4.130,1.001,94.743,0,0.125,1703538688,29135945728,48340992,2640297984,0,0,4538547,1111658
07-12 12:32:32,3.262,0.753,95.985,0,0,1703829504,29135650816,48340992,2640302080,0,0,3341656,834210
07-12 12:32:33,3.015,0.628,96.357,0,0,1703559168,29135921152,48340992,2640302080,0,0,3942809,977774
07-12 12:32:34,4.234,0.623,95.019,0,0.125,1703452672,29136027648,48340992,2640302080,0,0,4116583,1002167
07-12 12:32:35,2.528,0.379,97.092,0,0,1703489536,29135986688,48345088,2640302080,0,16384,3421172,843077
07-12 12:32:36,3.388,0.753,95.859,0,0,1703432192,29136044032,48345088,2640302080,0,0,4099668,1014758
07-12 12:32:37,3.145,0.629,96.101,0,0.126,1703530496,29135945728,48345088,2640302080,0,0,4131765,1011000
07-12 12:32:38,2.384,0.376,97.240,0,0,1703391232,29136084992,48345088,2640302080,0,0,2702476,669466
07-12 12:32:39,3.861,1.121,95.019,0,0,1705013248,29134462976,48345088,2640302080,0,0,4066678,1000477
07-12 12:32:40,2.893,0.252,96.730,0,0.126,1705189376,29134286848,48345088,2640302080,0,0,2881069,724521
07-12 12:32:41,2.886,0.502,96.612,0,0,1705218048,29134254080,48349184,2640302080,0,12288,3164260,790134
07-12 12:32:42,2.908,0.632,96.460,0,0,1705086976,29134385152,48349184,2640302080,0,0,3908719,965707
07-12 12:32:43,3.634,0.627,95.614,0,0.125,1705476096,29133996032,48349184,2640302080,0,24576,4234498,1049245
07-12 12:32:44,1.892,0.504,97.604,0,0,1705566208,29133905920,48349184,2640302080,0,0,2948865,732875
07-12 12:32:45,3.379,0.751,95.870,0,0,1705717760,29133754368,48349184,2640302080,0,0,3765317,942765
07-12 12:32:46,3.230,1.366,95.280,0,0.124,1705615360,29133856768,48349184,2640302080,0,0,3758370,937008
07-12 12:32:47,3.474,1.241,95.285,0,0,1706131456,29133332480,48357376,2640302080,0,16384,3637478,888328
07-12 12:32:48,3.875,0.625,95.500,0,0,1705967616,29133496320,48357376,2640302080,0,0,4087469,995194
07-12 12:32:49,2.253,0.751,96.871,0,0.125,1705902080,29133561856,48357376,2640302080,0,0,2909639,729343
07-12 12:32:50,0.377,0,99.623,0,0,1705869312,29133594624,48357376,2640302080,0,0,507662,124618
07-12 12:32:51,0.125,0.125,99.749,0,0,1705967616,29133496320,48357376,2640302080,0,0,193971,50686
07-12 12:32:52,1.385,0.252,98.363,0,0,1705934848,29133529088,48357376,2640302080,0,0,1729883,417739
07-12 12:32:53,0.884,0.253,98.864,0,0,1706250240,29133205504,48365568,2640302080,0,16384,1625775,408214
07-12 12:32:54,2.008,0.627,97.365,0,0,1706299392,29133152256,48365568,2640306176,0,8192,2434633,604907
07-12 12:32:55,2.736,0.995,96.144,0,0.124,1708777472,29130674176,48365568,2640306176,0,0,2896580,706523
07-12 12:32:56,2.996,0.624,96.380,0,0,1714421760,29125029888,48365568,2640306176,0,0,2940101,733512
07-12 12:32:57,1.631,0.376,97.992,0,0,1719099392,29120352256,48365568,2640306176,0,0,1643688,421298
07-12 12:32:58,1.380,0.376,98.243,0,0,1723293696,29116157952,48365568,2640306176,0,0,1400049,369605
07-12 12:32:59,2.256,0.501,96.992,0.125,0.125,1728172032,29111267328,48377856,2640306176,0,200704,2276858,569462
07-12 12:33:00,3.371,0.874,95.755,0,0,1736577024,29102862336,48377856,2640306176,0,0,3399809,836595
07-12 12:33:01,3.304,0.762,95.807,0,0.127,1748766720,29090672640,48377856,2640306176,0,0,4880426,1169348
07-12 12:33:02,4.732,0.747,94.521,0,0,1761673216,29077766144,48377856,2640306176,0,0,3942042,962783
07-12 12:33:03,3.254,0.751,95.995,0,0,1771339776,29068099584,48377856,2640306176,0,0,3321290,806178
07-12 12:33:04,3.602,0.870,95.404,0,0.124,1781493760,29057937408,48386048,2640306176,0,36864,3355837,835592
07-12 12:33:05,3.161,0.632,96.207,0,0,1792172032,29047259136,48386048,2640306176,0,0,4055113,993338
07-12 12:33:06,3.137,1.004,95.734,0,0.125,1802330112,29037101056,48386048,2640306176,0,0,3785907,922385
