"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-1",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-80-workloadb-1024-20201207-180326-1.csv 1 400",,,,"Date:","07 Dec 2020 18:03:37 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 18:03:37,35.179,9.877,50.465,3.430,1.048,2359844864,26375213056,96284672,4640505856,61898.343,10446311.339,0,0
07-12 18:03:38,32.061,7.125,58.270,0.763,1.781,2357448704,26377605120,96284672,4640509952,0,1069056,2116705,1812395
07-12 18:03:39,26.076,6.329,66.076,0.253,1.266,2356338688,26378715136,96284672,4640509952,0,40960,1810802,1644361
07-12 18:03:40,25,6.931,66.832,0,1.238,2355879936,26379173888,96284672,4640509952,0,0,1785851,1588128
07-12 18:03:41,40.299,8.955,48.756,0.498,1.493,2355027968,26380173312,96284672,4640509952,0,1298432,2855760,2589905
07-12 18:03:42,50.126,11.335,37.531,0.252,0.756,2355580928,26379563008,96284672,4640567296,0,806912,3155246,2959882
07-12 18:03:43,50,11.026,37.179,1.026,0.769,2356289536,26378620928,96284672,4640653312,0,1359872,3423768,3108862
07-12 18:03:44,49.873,11.392,36.962,0.759,1.013,2359087104,26375553024,96284672,4640677888,0,839680,3156598,2906830
07-12 18:03:45,62.720,9.572,27.204,0,0.504,2360004608,26374184960,96284672,4640747520,0,716800,3587934,3376471
07-12 18:03:46,43.411,10.853,44.444,0.775,0.517,2361446400,26372501504,96284672,4640817152,0,1282048,3127589,2788095
07-12 18:03:47,39.737,11.316,47.105,0.789,1.053,2362728448,26371231744,96284672,4640845824,0,1089536,2726647,2523975
07-12 18:03:48,44.361,10.276,43.860,0.501,1.003,2364334080,26369609728,96284672,4640862208,0,880640,2361838,2072233
07-12 18:03:49,34.015,8.184,57.033,0,0.767,2364329984,26369585152,96284672,4640874496,0,0,2075662,1910602
07-12 18:03:50,36.735,10.459,52.041,0,0.765,2364637184,26369208320,96284672,4640894976,0,49152,2410481,2202443
07-12 18:03:51,36.649,11.780,49.738,0.785,1.047,2366357504,26367348736,96284672,4640903168,0,1245184,2624153,2359010
07-12 18:03:52,40.816,10.459,46.939,1.020,0.765,2368045056,26365571072,96284672,4640927744,0,1097728,2516913,2169726
07-12 18:03:53,38.144,11.340,47.680,1.804,1.031,2369454080,26363953152,96284672,4640956416,0,1781760,2588987,2315263
07-12 18:03:54,39.211,12.105,44.211,3.158,1.316,2370764800,26362548224,96284672,4641001472,0,2465792,2640801,2372356
07-12 18:03:55,48.974,11.282,35.385,3.077,1.282,2372026368,26361188352,96284672,4641050624,0,3260416,2813560,2392368
07-12 18:03:56,45.269,11.765,38.107,3.581,1.279,2373455872,26359701504,96284672,4641091584,0,3702784,2768057,2405268
07-12 18:03:57,44.961,11.628,37.726,4.651,1.034,2374983680,26358104064,96284672,4641144832,0,3911680,2631054,2387128
07-12 18:03:58,50.521,13.802,29.688,4.688,1.302,2376130560,26356858880,96284672,4641210368,0,4403200,2793854,2511205
07-12 18:03:59,50.877,10.777,34.336,3.008,1.003,2376912896,26355953664,96284672,4641267712,0,2310144,2634205,2426417
07-12 18:04:00,60.660,11.421,24.112,3.046,0.761,2379231232,26353532928,96284672,4641316864,0,3284992,2937013,2718354
07-12 18:04:01,52.405,14.430,29.114,3.291,0.759,2380865536,26351775744,96284672,4641374208,0,3891200,3306106,2938083
07-12 18:04:02,42.932,13.613,38.743,3.403,1.309,2383470592,26349047808,96284672,4641464320,0,3108864,2596375,2388850
07-12 18:04:03,47.938,12.887,33.247,4.639,1.289,2384052224,26348290048,96284672,4641517568,0,4747264,2927609,2531874
07-12 18:04:04,43.299,12.887,36.856,5.928,1.031,2385129472,26347155456,96284672,4641574912,0,5103616,2706612,2391928
07-12 18:04:05,45.974,13.506,34.286,5.195,1.039,2386128896,26346094592,96284672,4641632256,0,4599808,2905317,2588602
07-12 18:04:06,41.710,13.212,39.637,4.404,1.036,2387230720,26344935424,96284672,4641689600,0,4358144,2461738,1996374
07-12 18:04:07,38.462,12.821,42.564,4.872,1.282,2388123648,26344013824,96284672,4641714176,0,3792896,2273358,1932074
07-12 18:04:08,41.860,11.628,39.535,5.426,1.550,2388832256,26343260160,96284672,4641759232,0,4775936,2526296,2222245
07-12 18:04:09,43.719,12.312,37.688,4.774,1.508,2389458944,26342596608,96284672,4641796096,0,3510272,2387228,2203147
07-12 18:04:10,36.579,13.158,42.895,6.053,1.316,2390102016,26341879808,96284672,4641865728,0,3637248,2445486,2224955
07-12 18:04:11,43.194,10.733,40.576,4.450,1.047,2391093248,26340847616,96284672,4641906688,0,4104192,2567873,2273777
07-12 18:04:12,46.970,13.889,33.081,5.051,1.010,2322731008,26396872704,96284672,4654243840,0,15622144,2428386,2133923
07-12 18:04:13,50.508,17.259,23.604,7.868,0.761,2321551360,26397790208,96284672,4654653440,0,60010496,2928982,2492868
07-12 18:04:14,42.494,12.723,38.168,5.089,1.527,2324402176,26398760960,96284672,4650860544,0,10813440,2759119,2388130
07-12 18:04:15,43.081,13.316,36.815,5.483,1.305,2324312064,26398777344,96284672,4650934272,0,4329472,2838669,2584310
07-12 18:04:16,45.619,13.144,35.309,4.897,1.031,2259038208,26464133120,96284672,4650852352,0,6807552,2808470,2455314
07-12 18:04:17,45.213,13.830,34.840,4.787,1.330,2259124224,26463813632,96284672,4651081728,0,4571136,3170827,2899074
07-12 18:04:18,52.538,9.645,32.487,4.061,1.269,2260041728,26462797824,96284672,4651175936,0,4571136,2909651,2496526
07-12 18:04:19,36.745,14.173,43.307,4.724,1.050,2260566016,26462224384,96284672,4651225088,0,3305472,2505214,2298722
07-12 18:04:20,40.513,11.795,41.795,4.872,1.026,2261020672,26461741056,96284672,4651249664,0,3194880,2203613,1973390
07-12 18:04:21,39.314,12.929,41.953,5.013,0.792,2262028288,26460692480,96284672,4651290624,0,4317184,2542502,2262271
07-12 18:04:22,51.036,12.435,31.088,4.663,0.777,2264371200,26458304512,96284672,4651331584,0,4272128,2829324,2458329
07-12 18:04:23,37.760,13.542,41.927,5.729,1.042,2265325568,26457313280,96284672,4651368448,0,4595712,2450033,2156140
07-12 18:04:24,52.417,9.415,32.824,4.326,1.018,2266284032,26456330240,96284672,4651393024,0,3805184,2461784,1934905
07-12 18:04:25,33.679,11.658,49.482,4.404,0.777,2266759168,26455838720,96284672,4651409408,0,2916352,2170040,1880444
07-12 18:04:26,35.849,12.399,45.013,5.391,1.348,2267955200,26454626304,96284672,4651425792,0,4222976,2599090,2229388
07-12 18:04:27,32.718,11.609,49.868,4.485,1.319,2268299264,26454282240,96284672,4651425792,0,3088384,2315907,2004276
07-12 18:04:28,34.492,11.497,49.198,4.011,0.802,2268831744,26453749760,96284672,4651425792,0,2809856,2339489,2059823
07-12 18:04:29,29.688,11.719,55.208,2.604,0.781,2268848128,26453733376,96284672,4651425792,0,1323008,1836296,1720209
07-12 18:04:30,36.480,11.224,48.980,2.296,1.020,2269306880,26453274624,96284672,4651425792,0,1282048,2004407,1764124
07-12 18:04:31,40.921,10.742,44.501,3.069,0.767,2270052352,26452529152,96284672,4651425792,0,3022848,2476402,2032826
07-12 18:04:32,45.889,12.467,36.870,4.244,0.531,2271019008,26451562496,96284672,4651425792,0,3514368,2585170,2321744
07-12 18:04:33,36.788,12.953,44.301,4.663,1.295,2271924224,26450657280,96284672,4651425792,0,3964928,2386634,2103420
07-12 18:04:34,41.842,12.895,37.632,6.579,1.053,2272935936,26449645568,96284672,4651425792,0,5304320,2629163,2222918
07-12 18:04:35,47.135,11.719,34.375,5.469,1.302,2274406400,26448175104,96284672,4651425792,0,4849664,2911751,2595453
07-12 18:04:36,45.257,13.008,34.146,6.233,1.355,2275823616,26446757888,96284672,4651425792,0,5640192,3030817,2640928
07-12 18:04:37,52.105,9.474,34.211,3.421,0.789,2276802560,26445725696,96284672,4651479040,0,3776512,2597782,2175887
07-12 18:04:38,49.086,12.272,33.159,4.439,1.044,2277978112,26444480512,96284672,4651548672,0,4386816,2514056,2196876
07-12 18:04:39,45.269,12.532,36.317,4.859,1.023,2278424576,26443968512,96284672,4651614208,0,3756032,2606843,2424609
07-12 18:04:40,45.263,12.895,35.789,4.737,1.316,2278699008,26443632640,96284672,4651671552,0,3903488,2929914,2686316
07-12 18:04:41,42.821,13.333,37.949,4.872,1.026,2280165376,26442113024,96284672,4651720704,0,4472832,2620566,2396375
07-12 18:04:42,57.143,10.969,26.531,4.337,1.020,2282876928,26439323648,96284672,4651798528,0,4866048,2733608,2292918
07-12 18:04:43,48.072,12.339,33.933,4.884,0.771,2283261952,26438885376,96284672,4651847680,0,4485120,2658345,2273965
07-12 18:04:44,41.253,12.794,39.948,4.961,1.044,2284290048,26437804032,96284672,4651900928,0,3932160,2643303,2348106
07-12 18:04:45,34.456,11.399,48.705,4.145,1.295,2284642304,26437435392,96284672,4651917312,0,2838528,2403955,2165397
07-12 18:04:46,36.528,11.140,45.855,5.699,0.777,2285809664,26436239360,96284672,4651945984,0,4321280,2399703,2004572
07-12 18:04:47,32,11.467,50.667,4.800,1.067,2286432256,26435596288,96284672,4651966464,0,3321856,2083407,1836263
07-12 18:04:48,42.667,14.933,35.733,5.867,0.800,2287280128,26434691072,96284672,4652023808,0,5017600,2690877,2387707
07-12 18:04:49,47.487,14.070,33.166,4.774,0.503,2287534080,26434387968,96284672,4652072960,0,3780608,2601232,2342255
07-12 18:04:50,47.436,12.821,33.590,5.385,0.769,2288537600,26433339392,96284672,4652118016,0,4554752,2492665,2302956
07-12 18:04:51,42.257,10.499,41.207,4.987,1.050,2289414144,26432393216,96284672,4652187648,0,4730880,2691305,2296008
07-12 18:04:52,47.355,10.076,38.539,3.275,0.756,2289971200,26431770624,96284672,4652249088,0,3485696,2301994,1980502
07-12 18:04:53,41.969,13.731,38.601,4.663,1.036,2291146752,26430558208,96284672,4652285952,0,4460544,2590875,2317983
07-12 18:04:54,35.013,11.141,48.276,4.509,1.061,2292060160,26429624320,96284672,4652302336,0,3440640,2306092,1976102
07-12 18:04:55,42.408,12.042,40.314,4.450,0.785,2293084160,26428555264,96284672,4652343296,0,4022272,2519222,2085585
07-12 18:04:56,33.154,11.321,49.596,5.121,0.809,2294145024,26427461632,96284672,4652376064,0,3784704,2202025,1925967
07-12 18:04:57,32.727,11.429,50.390,4.416,1.039,2294706176,26426867712,96284672,4652404736,0,3276800,2209575,1943748
07-12 18:04:58,43.003,12.214,40.204,3.817,0.763,2296008704,26425532416,96284672,4652437504,0,3203072,2449129,2120800
07-12 18:04:59,41.755,14.628,37.500,5.053,1.064,2296422400,26425040896,96284672,4652515328,0,4325376,2637964,2467789
