"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-worker-17",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-80-workloada-1024-20201206-153901-17.csv 1 400",,,,"Date:","06 Dec 2020 15:39:11 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 15:39:11,5.405,1.423,92.885,0.202,0.084,903401472,30904594432,39739392,1723105280,414490.693,1690751.015,0,0
06-12 15:39:12,1.527,0.763,97.710,0,0,903151616,30904840192,39739392,1723105280,0,0,56502,56048
06-12 15:39:13,2.771,1.008,95.970,0,0.252,903028736,30904963072,39739392,1723105280,0,0,64276,63008
06-12 15:39:14,8.101,1.013,90.633,0,0.253,903450624,30904541184,39739392,1723105280,0,0,66701,68984
06-12 15:39:15,3.038,1.013,95.949,0,0,904060928,30903910400,39739392,1723105280,0,0,63514,61033
06-12 15:39:16,21.053,2.256,76.441,0,0.251,905506816,30902493184,39747584,1723109376,0,94208,98706,172087
06-12 15:39:17,7.268,1.754,90.727,0,0.251,906539008,30901460992,39747584,1723109376,0,0,79145,92663
06-12 15:39:18,17.544,3.008,79.198,0,0.251,908300288,30899650560,39747584,1723121664,0,0,156142,148526
06-12 15:39:19,23.691,3.242,72.818,0,0.249,910659584,30897242112,39747584,1723125760,0,0,220989,202154
06-12 15:39:20,64.865,5.160,29.484,0,0.491,937070592,30870515712,39747584,1723191296,0,0,475579,423197
06-12 15:39:21,90.955,6.030,2.764,0,0.251,972165120,30835339264,39755776,1723224064,0,20480,511445,473272
06-12 15:39:22,89.330,5.211,4.963,0,0.496,983363584,30823796736,39755776,1723383808,0,0,416099,411406
06-12 15:39:23,89.526,7.481,2.743,0,0.249,997408768,30809489408,39755776,1723457536,0,0,715080,650343
06-12 15:39:24,86.567,9.204,3.731,0,0.498,1007763456,30798655488,39755776,1723674624,0,4096,833442,770264
06-12 15:39:25,82.426,7.673,9.406,0,0.495,1014231040,30791778304,39755776,1723854848,0,0,709153,620502
06-12 15:39:26,70.297,5.198,24.257,0,0.248,1045671936,30760153088,39763968,1723940864,0,57344,400125,412705
06-12 15:39:27,65.926,3.951,29.630,0,0.494,1062666240,30743101440,39763968,1723961344,0,0,301751,289272
06-12 15:39:28,63.704,7.654,28.148,0,0.494,1064992768,30740422656,39763968,1724108800,0,0,717507,643156
06-12 15:39:29,69.114,7.089,23.291,0,0.506,1069834240,30735167488,39763968,1724338176,0,0,987690,897959
06-12 15:39:30,78.465,8.663,12.376,0,0.495,1074532352,30730117120,39763968,1724506112,0,0,1201200,1058222
06-12 15:39:31,67.494,6.948,25.062,0,0.496,1079009280,30725181440,39772160,1724825600,0,20480,624270,639597
06-12 15:39:32,57.213,6.112,36.186,0,0.489,1087655936,30716338176,39772160,1724882944,0,0,370546,354978
06-12 15:39:33,55.025,4.523,39.950,0,0.503,1090605056,30713204736,39772160,1724977152,0,0,527682,508199
06-12 15:39:34,43.035,5.970,50.498,0,0.498,1092718592,30710968320,39772160,1725087744,0,0,642789,611064
