"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-80-workloada-1024-20201206-173154-0.csv 1 400",,,,"Date:","06 Dec 2020 17:32:05 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 17:32:05,24.155,5.930,69.570,0.271,0.074,4797583360,26234048512,60882944,2447843328,58976.093,1625173.666,0,0
06-12 17:32:06,2.010,1.005,96.734,0,0.251,4797140992,26234482688,60891136,2447839232,0,126976,86642,88693
06-12 17:32:07,2.757,1.003,96.241,0,0,4797353984,26234253312,60891136,2447855616,0,4096,61898,61199
06-12 17:32:08,2.750,1.250,96,0,0,4796403712,26235203584,60891136,2447855616,0,0,67723,65609
06-12 17:32:09,2.005,1.253,96.742,0,0,4796354560,26235252736,60891136,2447855616,0,0,59196,59403
06-12 17:32:10,1.759,0.754,97.487,0,0,4796420096,26235187200,60891136,2447855616,0,0,55244,56246
06-12 17:32:11,3.500,1.250,95,0,0.250,4796321792,26235285504,60891136,2447855616,0,0,58148,56445
06-12 17:32:12,2.513,0.251,97.236,0,0,4796317696,26235285504,60895232,2447855616,0,20480,56553,56835
06-12 17:32:13,2.256,0.752,96.992,0,0,4796416000,26235187200,60895232,2447855616,0,0,58671,58577
06-12 17:32:14,2.513,0.754,96.734,0,0,4796448768,26235154432,60895232,2447855616,0,0,84774,83862
06-12 17:32:15,2.005,1.003,96.992,0,0,4796219392,26235383808,60895232,2447855616,0,0,54668,54619
06-12 17:32:16,2.015,0.504,97.481,0,0,4796350464,26235252736,60895232,2447855616,0,90112,55279,55552
06-12 17:32:17,1.515,0.758,97.727,0,0,4796284928,26235318272,60895232,2447855616,0,0,57214,56015
06-12 17:32:18,1.759,1.005,96.985,0,0.251,4796407808,26235187200,60903424,2447855616,0,16384,83766,82888
06-12 17:32:19,2.792,1.015,96.193,0,0,4796309504,26235285504,60903424,2447855616,0,0,76538,69137
06-12 17:32:20,1.772,0.759,97.468,0,0,4796342272,26235252736,60903424,2447855616,0,0,56359,56494
06-12 17:32:21,2.500,0.750,96.250,0.250,0.250,4796375040,26235219968,60903424,2447855616,0,1048576,53844,54409
06-12 17:32:22,12.500,8,79.500,0,0,4841037824,26141290496,60903424,2496221184,0,0,57972,58505
06-12 17:32:23,46.535,16.832,36.634,0,0,4935028736,25905803264,60903424,2634133504,0,0,55866,57093
06-12 17:32:24,75.931,18.859,4.963,0,0.248,5017571328,25653043200,60911616,2799976448,0,81920,72123,109140
06-12 17:32:25,52.357,9.677,12.655,25.310,0,5051895808,25504886784,60919808,2910363648,0,109256704,59533,59061
06-12 17:32:26,24.129,4.478,38.806,32.587,0,5038202880,25598590976,60944384,2832064512,0,117039104,72847,97701
06-12 17:32:27,6.313,1.263,81.566,10.859,0,5039153152,25730859008,60968960,2702049280,0,31776768,78140,114540
06-12 17:32:28,8.416,2.228,89.109,0,0.248,5039800320,25730183168,60968960,2702077952,0,0,134000,171999
06-12 17:32:29,29.949,3.553,66.497,0,0,5070102528,25699819520,60968960,2702110720,0,0,350674,405958
06-12 17:32:30,66.250,4.750,29,0,0,5116743680,25653116928,60968960,2702151680,0,0,481490,479053
06-12 17:32:31,50,5.528,44.472,0,0,5115658240,25653624832,60968960,2702401536,0,0,757186,776669
06-12 17:32:32,33.249,3.275,63.224,0,0.252,5118332928,25650765824,60977152,2702471168,0,53248,420603,441086
06-12 17:32:33,34.794,5.412,59.794,0,0,5122785280,25646149632,60977152,2702540800,0,0,671058,702771
06-12 17:32:34,25.871,6.965,66.915,0,0.249,5125160960,25643327488,60977152,2702753792,0,0,574958,595689
06-12 17:32:35,20.603,3.518,75.879,0,0,5126729728,25641709568,60977152,2702782464,0,0,301001,317247
06-12 17:32:36,29.487,5.641,64.872,0,0,5153026048,25615294464,60977152,2702819328,0,16384,513004,531099
06-12 17:32:37,37.750,9.500,52.500,0,0.250,5157654528,25610067968,60981248,2703106048,0,24576,962712,1023564
06-12 17:32:38,10.969,2.806,86.224,0,0,5159059456,25608613888,60981248,2703134720,0,0,216917,224584
06-12 17:32:39,16.316,2.632,80.789,0,0.263,5163073536,25604390912,60981248,2703208448,0,0,382528,419045
06-12 17:32:40,17.922,3.636,78.442,0,0,5164478464,25602867200,60981248,2703257600,0,0,380864,387603
06-12 17:32:41,61.845,9.227,28.678,0,0.249,5219307520,25547890688,60981248,2703319040,0,0,848000,905099
06-12 17:32:42,41.855,10.025,48.120,0,0,5272793088,25493786624,60989440,2703638528,0,20480,882323,972010
06-12 17:32:43,42.432,9.926,47.643,0,0,5310935040,25455079424,60989440,2704003072,0,0,1002673,1024762
06-12 17:32:44,14.249,4.071,81.425,0,0.254,5312368640,25453555712,60989440,2704056320,0,0,314847,344631
06-12 17:32:45,12.500,2.604,84.896,0,0,5313208320,25452548096,60989440,2704130048,0,0,315331,343041
06-12 17:32:46,12.113,3.093,84.536,0,0.258,5313695744,25452052480,60989440,2704134144,0,0,304892,327556
06-12 17:32:47,15.325,4.416,80.260,0,0,5314678784,25450864640,60997632,2704265216,0,20480,368090,396581
06-12 17:32:48,34.860,7.125,58.015,0,0,5318365184,25446944768,60997632,2704396288,0,0,751234,804558
06-12 17:32:49,62.438,8.209,29.104,0,0.249,5357711360,25407062016,60997632,2704744448,0,0,942647,1009194
06-12 17:32:50,52.941,10.742,36.317,0,0,5361008640,25403236352,60997632,2705108992,0,0,1107727,1258090
06-12 17:32:51,50.777,10.622,38.342,0,0.259,5364027392,25399783424,60997632,2705424384,0,49152,1225291,1352518
06-12 17:32:52,17.370,4.218,78.164,0,0.248,5364695040,25398894592,61001728,2705592320,0,28672,350081,402748
06-12 17:32:53,20.566,6.941,72.494,0,0,5389332480,25374093312,61001728,2705698816,0,0,489843,544856
06-12 17:32:54,19.182,5.627,75.192,0,0,5390032896,25373282304,61001728,2705780736,0,0,501352,537236
06-12 17:32:55,16.071,4.337,79.337,0,0.255,5390163968,25373011968,61001728,2705899520,0,0,362394,393903
06-12 17:32:56,48.338,10.486,40.665,0.512,0,5392719872,25370001408,61001728,2706243584,0,3686400,1233485,1400744
06-12 17:32:57,48.205,11.282,27.179,12.821,0.513,5395005440,25367126016,61009920,2706706432,0,144330752,1274093,1393091
06-12 17:32:58,47.880,11.222,39.401,0.748,0.748,5396824064,25364676608,61009920,2707230720,0,18657280,1148959,1275870
06-12 17:32:59,16.667,3.788,79.040,0,0.505,5397508096,25363968000,61009920,2707251200,0,0,334801,395526
06-12 17:33:00,28.205,7.179,64.103,0,0.513,5398011904,25363206144,61009920,2707472384,0,0,618576,666456
06-12 17:33:01,57.761,13.740,27.990,0,0.509,5408337920,25352515584,61009920,2707804160,0,0,1481334,1644653
06-12 17:33:02,27.431,4.489,67.581,0,0.499,5420462080,25340002304,61014016,2708127744,0,36864,233750,267557
