"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-40-workloadb-512-20201207-222747-0.csv 1 400",,,,"Date:","07 Dec 2020 22:27:53 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 22:27:53,9.932,2.987,86.919,0.123,0.039,27989839872,2651107328,108949504,2759995392,31680.854,698702.995,0,0
07-12 22:27:54,1.008,0,98.992,0,0,27989970944,2650963968,108949504,2760011776,0,90112,23554,27569
07-12 22:27:55,0.756,0.252,98.992,0,0,27989901312,2651029504,108949504,2760015872,0,36864,18583,15571
07-12 22:27:56,2.010,0.251,97.739,0,0,27989803008,2651127808,108949504,2760015872,0,0,13668,14625
07-12 22:27:57,17.602,2.296,79.847,0.255,0,27994480640,2646450176,108949504,2760015872,0,36864,43036,95389
07-12 22:27:58,61.880,16.971,21.149,0,0,28006862848,2633719808,108949504,2760364032,0,0,1268094,1528043
07-12 22:27:59,71.688,22.597,5.714,0,0,28007313408,2633433088,108949504,2760200192,0,462848,2846971,2956105
07-12 22:28:00,71.756,22.901,5.344,0,0,28010569728,2630012928,108949504,2760364032,0,0,3163060,3316005
07-12 22:28:01,63.185,21.410,15.144,0,0.261,28016005120,2624516096,108949504,2760425472,0,0,2369895,2504710
07-12 22:28:02,66.580,23.238,10.183,0,0,28026138624,2614075392,108949504,2760732672,0,0,2209996,2343176
07-12 22:28:03,75.635,22.335,2.030,0,0,28032274432,2607529984,108949504,2761142272,0,53248,3682708,4161590
07-12 22:28:04,78.061,21.173,0.765,0,0,28042207232,2597466112,108949504,2761273344,0,0,2946545,3431760
07-12 22:28:05,77.582,21.411,1.008,0,0,28055994368,2583404544,108949504,2761547776,0,32768,3441292,3737106
