"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-4",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-20-workloada-256-20201207-121922-4.csv 1 400",,,,"Date:","07 Dec 2020 12:19:27 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 12:19:27,10.841,3.492,83.952,1.522,0.192,1418100736,28315582464,96718848,3680124928,63870.586,3551426.678,0,0
07-12 12:19:28,4.859,2.302,91.816,1.023,0,1417977856,28315697152,96718848,3680129024,0,626688,266402,281347
07-12 12:19:29,9.896,2.083,85.677,2.083,0.260,1418854400,28314341376,96718848,3680591872,0,3891200,594507,400345
07-12 12:19:30,31.078,5.764,61.654,1.504,0,1421029376,28311232512,96718848,3681521664,0,3403776,1635100,1548318
07-12 12:19:31,35.550,10.486,50.128,3.581,0.256,1422630912,28309581824,96718848,3681570816,0,3346432,1836923,2046252
07-12 12:19:32,56.701,11.598,27.835,3.608,0.258,1425506304,28306530304,96718848,3681677312,0,4452352,2937806,3319619
07-12 12:19:33,35.190,10.380,49.367,5.063,0,1427599360,28304400384,96718848,3681714176,0,5423104,2006985,2274779
07-12 12:19:34,27.062,5.670,63.144,3.866,0.258,1429405696,28302594048,96718848,3681714176,0,4071424,1674819,1859188
07-12 12:19:35,27.532,7.532,60.260,4.416,0.260,1429913600,28302077952,96718848,3681722368,0,3244032,1356216,1463955
07-12 12:19:36,28.861,9.620,55.696,5.570,0.253,1431355392,28300619776,96718848,3681734656,0,4386816,1589391,1775597
07-12 12:19:37,26.768,8.081,59.596,5.556,0,1431908352,28300046336,96718848,3681755136,0,4161536,1278776,1336246
07-12 12:19:38,26.884,8.291,59.045,5.528,0.251,1432797184,28299145216,96718848,3681767424,0,4542464,1359692,1452567
07-12 12:19:39,30.964,7.614,55.076,6.091,0.254,1436848128,28294418432,96718848,3682414592,0,6815744,1397790,1254425
07-12 12:19:40,21.964,8.786,64.083,4.910,0.258,1440083968,28290547712,96718848,3683033088,0,6135808,1335882,1231447
07-12 12:19:41,31.959,8.505,53.866,5.412,0.258,1440768000,28289740800,96718848,3683151872,0,4497408,1379627,1511946
07-12 12:19:42,29.427,9.635,56.250,4.688,0,1443098624,28287385600,96718848,3683176448,0,3973120,1299722,1426357
07-12 12:19:43,16.584,8.663,70.297,4.208,0.248,1443356672,28287127552,96718848,3683176448,0,2854912,665715,724087
07-12 12:19:44,11.719,6.510,78.385,3.125,0.260,1443221504,28287258624,96718848,3683180544,0,2002944,511109,565081
07-12 12:19:45,19.638,7.235,68.734,4.134,0.258,1443766272,28286709760,96718848,3683184640,0,2973696,835791,917382
07-12 12:19:46,21.149,7.050,66.580,4.961,0.261,1444327424,28286128128,96718848,3683205120,0,3268608,932130,1007404
07-12 12:19:47,24.074,6.878,64.286,4.497,0.265,1444569088,28285870080,96718848,3683221504,0,3448832,964278,1080044
07-12 12:19:48,15.445,7.330,72.775,4.450,0,1444790272,28285644800,96718848,3683225600,0,2551808,718168,724100
07-12 12:19:49,25.063,8.354,61.772,4.557,0.253,1448058880,28281741312,96718848,3683844096,0,5619712,1040160,926957
07-12 12:19:50,26.276,6.633,60.714,6.122,0.255,1450823680,28278194176,96718848,3684605952,0,6402048,1231206,1080415
07-12 12:19:51,31.486,10.327,52.141,5.793,0.252,1451929600,28277063680,96718848,3684630528,0,4116480,1283987,1328393
07-12 12:19:52,27.157,9.898,56.853,5.838,0.254,1452359680,28276613120,96718848,3684651008,0,4087808,1141981,1309024
07-12 12:19:53,28.680,7.614,58.629,4.822,0.254,1453195264,28275773440,96718848,3684655104,0,3825664,1196691,1214588
07-12 12:19:54,23.846,6.923,64.103,4.872,0.256,1453699072,28275257344,96718848,3684667392,0,3194880,835844,822578
07-12 12:19:55,22.222,6.202,65.116,6.202,0.258,1454108672,28274839552,96718848,3684675584,0,3801088,942638,938651
07-12 12:19:56,22.959,9.694,61.735,5.357,0.255,1455546368,28273389568,96718848,3684687872,0,3756032,1063497,1081824
07-12 12:19:57,26.718,7.888,60.814,4.326,0.254,1456164864,28272742400,96718848,3684712448,0,3747840,1268083,1389290
07-12 12:19:58,18.112,6.378,70.918,4.337,0.255,1455640576,28273266688,96718848,3684712448,0,2801664,772985,782675
07-12 12:19:59,30.469,9.115,55.208,4.948,0.260,1458352128,28269920256,96718848,3685330944,0,6705152,1452601,1294114
07-12 12:20:00,30.208,8.073,55.729,5.729,0.260,1461075968,28266389504,96718848,3686100992,0,6393856,1791650,1755027
07-12 12:20:01,31.443,9.794,53.866,4.639,0.258,1462386688,28265066496,96718848,3686113280,0,3923968,1446861,1626011
07-12 12:20:02,28.861,7.342,58.734,4.810,0.253,1463693312,28263743488,96718848,3686129664,0,3756032,1224860,1308868
07-12 12:20:03,27.456,8.060,59.698,4.534,0.252,1465516032,28261920768,96718848,3686129664,0,3719168,1368062,1315001
07-12 12:20:04,24.427,6.361,64.122,4.835,0.254,1466568704,28260855808,96718848,3686141952,0,3686400,1171390,1218494
07-12 12:20:05,23.858,7.868,63.452,4.569,0.254,1466093568,28261322752,96718848,3686150144,0,3121152,1197455,1225097
07-12 12:20:06,33.005,6.404,55.665,4.680,0.246,1466208256,28261195776,96718848,3686162432,0,3502080,1743711,1813513
07-12 12:20:07,26.531,6.378,62.500,4.337,0.255,1466769408,28260614144,96718848,3686182912,0,3604480,1217796,1422121
07-12 12:20:08,26.735,7.198,60.668,5.141,0.257,1467416576,28259966976,96718848,3686182912,0,4120576,1663773,1829605
07-12 12:20:09,33.588,7.379,53.435,5.598,0,1470767104,28255875072,96718848,3686912000,0,6959104,1838121,1662794
07-12 12:20:10,27.431,8.978,57.606,5.736,0.249,1474125824,28251971584,96718848,3687436288,0,6311936,1810893,1641938
07-12 12:20:11,26.410,10.513,58.205,4.615,0.256,1475108864,28250841088,96718848,3687579648,0,3973120,1406409,1499096
07-12 12:20:12,24.543,7.050,62.663,5.483,0.261,1476087808,28249841664,96718848,3687600128,0,3551232,1083927,1152902
07-12 12:20:13,24.219,6.510,63.542,5.469,0.260,1476096000,28249825280,96718848,3687608320,0,3522560,1186159,1213210
07-12 12:20:14,24.147,8.136,63.255,4.462,0,1476988928,28248924160,96718848,3687616512,0,3547136,1223926,1347816
07-12 12:20:15,25.700,6.870,62.595,4.580,0.254,1477926912,28247986176,96718848,3687616512,0,3514368,1279420,1361253
07-12 12:20:16,20.972,6.138,69.054,3.581,0.256,1478070272,28247826432,96718848,3687632896,0,2813952,978947,1018150
07-12 12:20:17,27.273,6.753,61.558,4.416,0,1479045120,28246827008,96718848,3687657472,0,3743744,1238820,1329076
07-12 12:20:18,21.503,6.736,66.580,4.922,0.259,1479360512,28246503424,96718848,3687661568,0,3383296,1030404,1121695
07-12 12:20:19,32.391,8.740,53.213,5.398,0.257,1483808768,28241424384,96718848,3688280064,0,7065600,1553817,1407634
07-12 12:20:20,28.822,10.777,55.388,4.762,0.251,1486958592,28237479936,96718848,3689050112,0,6123520,1593554,1560482
07-12 12:20:21,42.607,8.772,44.862,3.759,0,1487884288,28236546048,96718848,3689058304,0,3792896,1928629,2111031
07-12 12:20:22,37.913,7.634,49.618,4.580,0.254,1489666048,28234739712,96718848,3689082880,0,4501504,2298228,2634197
07-12 12:20:23,27.179,7.692,61.026,3.846,0.256,1489952768,28234448896,96718848,3689086976,0,3305472,1623076,1801720
07-12 12:20:24,30.500,7.250,58,4.250,0,1491181568,28233220096,96718848,3689086976,0,3964928,2242561,2496638
07-12 12:20:25,23.158,5.789,66.053,4.737,0.263,1491525632,28232867840,96718848,3689095168,0,3629056,1538145,1607094
07-12 12:20:26,23.711,8.505,62.629,5.155,0,1492353024,28232028160,96718848,3689107456,0,4009984,1417624,1456213
07-12 12:20:27,22.449,8.163,64.031,5.102,0.255,1492770816,28231577600,96718848,3689140224,0,3678208,1178856,1261603
07-12 12:20:28,20.263,5.789,69.211,4.474,0.263,1493254144,28231094272,96718848,3689140224,0,2981888,1340631,1360097
07-12 12:20:29,28.010,7.853,58.377,5.497,0.262,1496621056,28227092480,96718848,3689758720,0,6406144,2136285,2041993
07-12 12:20:30,28.645,7.928,58.312,5.115,0,1500647424,28222287872,96718848,3690516480,0,6230016,1618326,1471794
07-12 12:20:31,30.357,9.184,54.082,6.122,0.255,1501569024,28221353984,96718848,3690528768,0,4890624,1553596,1676138
07-12 12:20:32,28.680,9.391,56.091,5.584,0.254,1502691328,28220207104,96718848,3690553344,0,4354048,1632590,1772556
07-12 12:20:33,28.462,7.692,59.744,3.846,0.256,1454280704,28268478464,96718848,3690692608,0,2969600,3309862,3292940
07-12 12:20:34,26.650,7.107,61.929,4.061,0.254,1390264320,28309651456,96718848,3713196032,0,24186880,1711861,1722851
07-12 12:20:35,29.851,13.682,49.502,6.965,0,1414045696,28271009792,96718848,3727613952,0,59674624,1643356,1770581
07-12 12:20:36,30.597,10.199,52.736,6.219,0.249,1417191424,28279250944,96718848,3716419584,0,45076480,1513172,1630523
07-12 12:20:37,31.458,7.673,56.522,4.348,0,1415446528,28293865472,96718848,3703402496,0,23003136,2467130,2500911
07-12 12:20:38,27.970,9.158,53.960,8.663,0.248,1431121920,28260577280,96718848,3721068544,0,65699840,2534194,2619447
07-12 12:20:39,29.487,9.231,56.154,5.128,0,1411588096,28299018240,96718848,3702181888,0,12439552,2594415,2473564
07-12 12:20:40,30.412,7.732,55.928,5.670,0.258,1414844416,28295000064,96718848,3702906880,0,6086656,2079611,2033645
07-12 12:20:41,31.481,7.143,56.085,5.026,0.265,1418293248,28291534848,96718848,3702923264,0,4173824,1913597,2104781
07-12 12:20:42,28.205,7.179,60.769,3.590,0.256,1421541376,28288274432,96718848,3702935552,0,3444736,1607899,1782602
07-12 12:20:43,23.291,6.329,65.570,4.810,0,1423486976,28286316544,96718848,3702947840,0,3473408,2069184,2060771
07-12 12:20:44,20.942,6.283,68.063,4.450,0.262,1424613376,28285186048,96718848,3702951936,0,3108864,1802412,1795347
07-12 12:20:45,28.941,7.752,57.364,5.685,0.258,1427521536,28282269696,96718848,3702960128,0,4288512,1817618,1966612
07-12 12:20:46,25.064,6.905,63.939,4.092,0,1429188608,28280590336,96718848,3702972416,0,3354624,950060,984828
07-12 12:20:47,22.506,8.184,63.939,5.115,0.256,1430999040,28278751232,96718848,3702996992,0,3653632,1006669,1070250
07-12 12:20:48,19,5.750,71.250,3.750,0.250,1432035328,28277714944,96718848,3702996992,0,2240512,630773,685158
07-12 12:20:49,28.198,7.833,57.180,6.527,0.261,1436233728,28272816128,96718848,3703685120,0,6090752,1155240,1035506
07-12 12:20:50,20.672,8.786,62.274,7.752,0.517,1439621120,28268720128,96718848,3704377344,0,5533696,1064866,905087
07-12 12:20:51,22.340,8.245,62.500,6.383,0.532,1441320960,28267012096,96718848,3704385536,0,2973696,1064781,1131599
07-12 12:20:52,31.122,9.694,51.276,7.398,0.510,1445564416,28262735872,96718848,3704414208,0,3989504,1250342,1419023
07-12 12:20:53,26.196,7.809,59.698,6.045,0.252,1449721856,28258574336,96718848,3704418304,0,3796992,1230999,1335704
07-12 12:20:54,22.917,7.812,61.719,7.031,0.521,1452482560,28255801344,96718848,3704430592,0,3440640,1153823,1170255
07-12 12:20:55,26.700,6.801,60.957,5.290,0.252,1454182400,28254093312,96718848,3704438784,0,3440640,959832,1008454
07-12 12:20:56,25.964,8.997,58.355,6.170,0.514,1456926720,28251340800,96718848,3704446976,0,4001792,1281794,1404668
07-12 12:20:57,29.040,8.586,56.061,5.808,0.505,1457418240,28250828800,96718848,3704467456,0,3665920,1027864,1138831
07-12 12:20:58,25.381,8.122,60.406,5.838,0.254,1458638848,28249600000,96718848,3704475648,0,3805184,1289784,1403743
07-12 12:20:59,25.661,8.730,58.466,6.614,0.529,1461927936,28245602304,96718848,3705163776,0,6336512,1504026,1398995
07-12 12:21:00,31.472,9.645,53.299,5.330,0.254,1464934400,28241891328,96718848,3705851904,0,6201344,1583376,1437864
07-12 12:21:01,30.576,9.273,52.381,7.519,0.251,1465987072,28240826368,96718848,3705864192,0,4501504,1525951,1655203
07-12 12:21:02,35.417,9.115,50,4.948,0.521,1468092416,28238696448,96718848,3705888768,0,3801088,1368665,1565213
07-12 12:21:03,25,6.959,60.052,7.732,0.258,1468502016,28238278656,96718848,3705896960,0,4108288,1229714,1282574
07-12 12:21:04,20.918,5.357,67.857,5.612,0.255,1469050880,28237729792,96718848,3705896960,0,3043328,742268,819506
07-12 12:21:05,21.303,7.268,65.664,5.514,0.251,1469562880,28237213696,96718848,3705901056,0,3469312,998663,1017777
07-12 12:21:06,25.871,9.701,57.214,6.965,0.249,1470550016,28236214272,96718848,3705913344,0,4210688,1213072,1330530
07-12 12:21:07,25.445,8.906,57.761,7.379,0.509,1471406080,28235337728,96718848,3705933824,0,4055040,989501,1078795
07-12 12:21:08,18.367,7.908,66.837,6.378,0.510,1471356928,28235374592,96718848,3705946112,0,2990080,832692,900987
