"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-40-workloada-512-20201207-135307-client.csv 1 400",,,,"Date:","07 Dec 2020 13:53:13 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 13:53:13,1.002,0.346,98.611,0.030,0.012,423600128,31423365120,41902080,1677340672,114085.957,439697.442,0,0
07-12 13:53:14,2.879,1.001,96.120,0,0,454127616,31392653312,42029056,1677295616,0,1171456,165240,142079
07-12 13:53:15,9.033,6.743,83.842,0.254,0.127,427048960,31419121664,42074112,1677578240,0,770048,6643,9845
07-12 13:53:16,18.029,8.949,72.892,0,0.130,542130176,31303475200,42074112,1677725696,0,0,51569,94728
07-12 13:53:17,17.632,7.851,74.389,0,0.129,625885184,31219257344,42074112,1677737984,0,0,916222,922312
07-12 13:53:18,63.896,13.151,22.829,0,0.124,976445440,30867181568,42074112,1677905920,0,0,5697017,5447430
07-12 13:53:19,74.307,20.277,5.290,0,0.126,1274605568,30566920192,42074112,1678123008,0,0,9668140,9334290
07-12 13:53:20,76.419,21.942,1.387,0,0.252,1455435776,30383255552,42082304,1678454784,0,73728,10830416,10458237
07-12 13:53:21,72.877,19.138,7.351,0,0.634,1681170432,30153994240,42082304,1678860288,0,0,8645549,8349552
07-12 13:53:22,76.256,20.854,2.387,0,0.503,2004770816,29827809280,42082304,1679147008,0,0,10833865,10455778
07-12 13:53:23,78.277,18.976,2.372,0,0.375,2103910400,29725184000,42082304,1679556608,0,0,10562895,10017989
07-12 13:53:24,75.313,22.055,2.256,0,0.376,2368028672,29456998400,42082304,1680035840,0,0,11475748,10828715
07-12 13:53:25,74.282,12.609,12.609,0,0.499,2600796160,29221654528,42090496,1680404480,0,20480,5762117,5263636
07-12 13:53:26,42.034,4.779,52.941,0,0.245,2902974464,28919078912,42090496,1680494592,0,0,1369701,921513
07-12 13:53:27,11.344,0.740,87.793,0,0.123,2904236032,28917817344,42090496,1680494592,0,4096,882899,360505
07-12 13:53:28,3.509,0.501,95.990,0,0,2904715264,28917338112,42090496,1680494592,0,0,574233,240891
07-12 13:53:29,1.746,0.374,97.880,0,0,2904592384,28917460992,42090496,1680494592,0,0,384618,140666
07-12 13:53:30,5.868,0.250,93.883,0,0,2906820608,28915232768,42090496,1680494592,0,0,448283,187011
07-12 13:53:31,1.256,0,98.744,0,0,2898198528,28923846656,42098688,1680494592,0,53248,374360,150084
07-12 13:53:32,1.003,0,98.997,0,0,2898296832,28923748352,42098688,1680494592,0,0,183557,78020
07-12 13:53:33,0.377,0.126,99.497,0,0,2898329600,28923715584,42098688,1680494592,0,0,159258,70956
07-12 13:53:34,2.114,0.124,97.761,0,0,2899292160,28922748928,42098688,1680494592,0,0,105919,52129
07-12 13:53:35,0.126,0,99.749,0,0.126,2895347712,28926693376,42098688,1680486400,0,12288,102390,40030
07-12 13:53:36,1.504,0.125,98.371,0,0,2862252032,28959780864,42106880,1680486400,0,36864,59024,30683
07-12 13:53:37,0.375,0.250,99.375,0,0,2862153728,28959879168,42106880,1680486400,0,0,92809,37685
07-12 13:53:38,0.377,0.126,99.497,0,0,2863091712,28958941184,42106880,1680486400,0,0,117770,52131
07-12 13:53:39,0.376,0,99.624,0,0,2863124480,28958908416,42106880,1680486400,0,0,109300,43481
07-12 13:53:40,5.618,0.499,93.883,0,0,2888638464,28933394432,42106880,1680486400,0,0,158656,66951
07-12 13:53:41,0.251,0,99.749,0,0,2870124544,28951908352,42106880,1680486400,0,0,54414,22442
07-12 13:53:42,0,0.125,99.875,0,0,2870091776,28951941120,42115072,1680478208,0,24576,85550,36910
07-12 13:53:43,0.499,0,99.501,0,0,2870083584,28951941120,42115072,1680486400,0,0,26973,12626
07-12 13:53:44,0,0,100,0,0,2870116352,28951908352,42115072,1680486400,0,0,14396,8215
07-12 13:53:45,0.502,0.376,99.122,0,0,2870472704,28951552000,42115072,1680486400,0,724992,87264,35320
07-12 13:53:46,0.752,0,99.248,0,0,2870439936,28951584768,42115072,1680486400,0,0,28138,13343
07-12 13:53:47,0.250,0.125,99.625,0,0,2870173696,28951851008,42115072,1680486400,0,0,34103,14731
07-12 13:53:48,0.125,0,99.875,0,0,2870366208,28951650304,42123264,1680486400,0,49152,76626,26113
07-12 13:53:49,0.251,0.125,99.624,0,0,2870362112,28951650304,42123264,1680490496,0,0,90761,36227
07-12 13:53:50,0.125,0,99.749,0.125,0,2870329344,28951683072,42123264,1680490496,0,2867200,42023,17946
07-12 13:53:51,0.125,0,99.875,0,0,2862039040,28959973376,42123264,1680490496,0,0,7832,4821
07-12 13:53:52,0.499,0.249,99.252,0,0,2862071808,28959940608,42123264,1680490496,0,0,69124,36068
07-12 13:53:53,0.250,0.125,99.625,0,0,2861973504,28960038912,42123264,1680490496,0,0,82612,25091
07-12 13:53:54,0.754,0.126,99.121,0,0,2861096960,28960907264,42131456,1680490496,0,32768,76524,35047
07-12 13:53:55,0.126,0.126,99.749,0,0,2861195264,28960808960,42131456,1680490496,0,0,25123,17935
07-12 13:53:56,0.752,0.125,99.123,0,0,2861096960,28960907264,42131456,1680490496,0,0,62651,18170
07-12 13:53:57,0.251,0.126,99.497,0,0.126,2861064192,28960940032,42131456,1680490496,0,0,146010,56824
07-12 13:53:58,0.251,0.125,99.624,0,0,2861129728,28960874496,42131456,1680490496,0,0,85518,33142
07-12 13:53:59,0,0,100,0,0,2860990464,28961005568,42139648,1680490496,0,16384,25639,11459
07-12 13:54:00,0.125,0,99.875,0,0,2861056000,28960940032,42139648,1680490496,0,0,43578,18373
07-12 13:54:01,0.749,0,99.251,0,0,2861023232,28960972800,42139648,1680490496,0,0,41618,15472
07-12 13:54:02,0,0,100,0,0,2861912064,28960083968,42139648,1680490496,0,0,22659,10917
07-12 13:54:03,0.627,0,99.373,0,0,2862551040,28959444992,42139648,1680490496,0,0,63434,30580
07-12 13:54:04,0.627,0.125,99.248,0,0,2862452736,28959543296,42139648,1680490496,0,0,66251,33583
07-12 13:54:05,0,0,99.499,0.501,0,2862346240,28959641600,42147840,1680490496,0,192512,23759,10557
07-12 13:54:06,1.004,0,98.996,0,0,2862346240,28959641600,42147840,1680490496,0,0,41381,16912
07-12 13:54:07,0.125,0,99.875,0,0,2862346240,28959641600,42147840,1680490496,0,0,14358,7229
07-12 13:54:08,0,0.125,99.875,0,0,2862379008,28959608832,42147840,1680490496,0,0,34853,13478
07-12 13:54:09,0.125,0,99.875,0,0,2862411776,28959576064,42147840,1680490496,0,0,20793,9350
07-12 13:54:10,6.359,0.499,93.142,0,0,2893570048,28928417792,42147840,1680490496,0,0,13912,6665
07-12 13:54:11,0,0.125,99.875,0,0,2880892928,28941094912,42156032,1680482304,0,16384,15330,5271
07-12 13:54:12,0.125,0,99.875,0,0,2880917504,28941062144,42156032,1680490496,0,0,16463,7214
07-12 13:54:13,0,0,100,0,0,2880917504,28941062144,42156032,1680490496,0,0,6225,2836
07-12 13:54:14,0.623,0,99.377,0,0,2880016384,28941963264,42156032,1680490496,0,0,5781,3633
07-12 13:54:15,0.125,0,99.875,0,0,2879918080,28942061568,42156032,1680490496,0,0,60374,21141
07-12 13:54:16,0.501,0.125,99.373,0,0,2880012288,28941963264,42156032,1680494592,0,8192,33351,16282
07-12 13:54:17,0.250,0,99.750,0,0,2879905792,28942061568,42164224,1680494592,0,24576,31082,15675
07-12 13:54:18,0.872,0.125,99.004,0,0,2879971328,28941996032,42164224,1680494592,0,0,62327,48265
07-12 13:54:19,0.753,0.125,99.122,0,0,2879938560,28942028800,42164224,1680494592,0,0,131350,122297
07-12 13:54:20,1.387,0,98.613,0,0,2880069632,28941897728,42164224,1680494592,0,0,502351,319944
07-12 13:54:21,2,0.375,97.500,0,0.125,2880069632,28941897728,42164224,1680494592,0,16384,682313,506971
07-12 13:54:22,1.627,0,98.373,0,0,2880036864,28941930496,42164224,1680494592,0,0,509890,357672
07-12 13:54:23,1.498,0.125,98.377,0,0,2880028672,28941930496,42172416,1680494592,0,16384,422901,351054
07-12 13:54:24,1.136,0,98.864,0,0,2879963136,28941996032,42172416,1680494592,0,0,577002,465317
07-12 13:54:25,1.004,0.125,98.871,0,0,2879930368,28942028800,42172416,1680494592,0,0,343972,281666
07-12 13:54:26,1.253,0.125,98.622,0,0,2879705088,28942254080,42172416,1680494592,0,8192,365439,259966
07-12 13:54:27,1.619,0.249,98.132,0,0,2879574016,28942385152,42172416,1680494592,0,0,223674,115138
07-12 13:54:28,9.887,0.125,89.987,0,0,2879672320,28942286848,42172416,1680494592,0,0,150579,76101
07-12 13:54:29,10.652,0.125,89.223,0,0,2888794112,28933156864,42180608,1680494592,0,24576,206928,98185
07-12 13:54:30,0.376,0,99.624,0,0,2888794112,28933156864,42180608,1680494592,0,0,91998,44416
07-12 13:54:31,0.125,0.125,99.625,0,0.125,2885148672,28936802304,42180608,1680494592,0,0,74181,40654
07-12 13:54:32,0.125,0.125,99.749,0,0,2885046272,28936900608,42180608,1680498688,0,0,65325,30787
07-12 13:54:33,0.625,0.125,99.250,0,0,2884947968,28936998912,42180608,1680498688,0,0,87129,40804
07-12 13:54:34,2.375,0.375,97.250,0,0,2884112384,28937834496,42180608,1680498688,0,0,385987,161595
07-12 13:54:35,0.377,0,99.623,0,0,2884136960,28937801728,42188800,1680498688,0,12288,150201,72467
07-12 13:54:36,1.496,0.125,97.880,0.499,0,2878361600,28943577088,42188800,1680498688,0,110592,203438,78191
07-12 13:54:37,0.501,0.125,99.373,0,0,2878328832,28943609856,42188800,1680498688,0,0,135813,66964
07-12 13:54:38,0.126,0,99.874,0,0,2878394368,28943544320,42188800,1680498688,0,0,105749,49196
07-12 13:54:39,0.126,0.126,99.748,0,0,2878361600,28943577088,42188800,1680498688,0,0,202187,83943
07-12 13:54:40,0.501,0.125,99.373,0,0,2878263296,28943675392,42188800,1680498688,0,0,180707,81080
07-12 13:54:41,1.003,0,98.997,0,0,2878709760,28943220736,42196992,1680498688,0,36864,156508,66413
07-12 13:54:42,0.376,0.125,99.499,0,0,2878676992,28943253504,42196992,1680498688,0,0,149807,64918
07-12 13:54:43,0.252,0,99.748,0,0,2878644224,28943286272,42196992,1680498688,0,0,201653,83213
07-12 13:54:44,0.251,0.125,99.499,0,0.125,2878611456,28943319040,42196992,1680498688,0,0,148678,65683
07-12 13:54:45,0.502,0,99.498,0,0,2878447616,28943482880,42196992,1680498688,0,0,152324,70856
07-12 13:54:46,1.377,0.125,98.498,0,0,2878742528,28943187968,42196992,1680498688,0,0,107575,52016
07-12 13:54:47,0.125,0,99.875,0,0,2878636032,28943286272,42205184,1680498688,0,16384,88786,39536
07-12 13:54:48,0.125,0.125,99.750,0,0,2878734336,28943187968,42205184,1680498688,0,0,45877,17163
07-12 13:54:49,0.250,0,99.750,0,0,2878603264,28943319040,42205184,1680498688,0,0,52459,20831
07-12 13:54:50,0.251,0,99.749,0,0,2878537728,28943384576,42205184,1680498688,0,0,53223,20365
07-12 13:54:51,0.251,0,99.749,0,0,2878504960,28943417344,42205184,1680498688,0,24576,212487,82792
07-12 13:54:52,0.251,0,99.749,0,0,2878668800,28943253504,42205184,1680498688,0,0,63544,29969
07-12 13:54:53,0.503,0,99.497,0,0,2878595072,28943319040,42213376,1680498688,0,24576,44546,21448
07-12 13:54:54,0.747,0,99.253,0,0,2877562880,28944351232,42213376,1680498688,0,0,13704,10622
07-12 13:54:55,0,0,100,0,0,2877595648,28944318464,42213376,1680498688,0,0,29600,14550
07-12 13:54:56,0.251,0,99.749,0,0,2877562880,28944351232,42213376,1680498688,0,0,5561,3940
07-12 13:54:57,0.375,0.250,99.375,0,0,2877935616,28943978496,42213376,1680498688,0,4096,28866,12143
07-12 13:54:58,0.125,0,99.875,0,0,2877952000,28943962112,42221568,1680490496,0,53248,38076,16984
07-12 13:54:59,0.125,0,99.875,0,0,2878042112,28943863808,42221568,1680498688,0,0,36356,20738
07-12 13:55:00,0,0.125,99.875,0,0,2878021632,28943884288,42221568,1680498688,0,0,9059,6337
07-12 13:55:01,0.125,0,99.875,0,0,2877890560,28944015360,42221568,1680498688,0,0,27077,11423
07-12 13:55:02,0,0,100,0,0,2877988864,28943917056,42221568,1680498688,0,0,7665,3237
07-12 13:55:03,0.375,0,99.625,0,0,2877857792,28944048128,42221568,1680498688,0,0,16638,9157
07-12 13:55:04,0,0.125,99.875,0,0,2877915136,28943982592,42229760,1680498688,0,12288,20013,18502
07-12 13:55:05,0.376,0,99.624,0,0,2877849600,28944048128,42229760,1680498688,0,0,131262,47450
07-12 13:55:06,0.377,0,99.497,0,0.126,2877915136,28943982592,42229760,1680498688,0,0,134916,62065
07-12 13:55:07,0.125,0.125,99.749,0,0,2877784064,28944113664,42229760,1680498688,0,4096,48818,25764
07-12 13:55:08,0.375,0.125,99.499,0,0,2877915136,28943982592,42229760,1680498688,0,0,95012,39065
07-12 13:55:09,0.125,0,99.875,0,0,2877947904,28943949824,42229760,1680498688,0,0,47222,24314
07-12 13:55:10,0.251,0,99.749,0,0,2877808640,28944080896,42237952,1680498688,0,16384,74762,35970
07-12 13:55:11,0.375,0,99.625,0,0,2877939712,28943949824,42237952,1680498688,0,0,26274,14239
07-12 13:55:12,0,0.125,99.875,0,0,2877939712,28943949824,42237952,1680498688,0,0,12957,6892
07-12 13:55:13,0.125,0,99.875,0,0,2877972480,28943917056,42237952,1680498688,0,0,55678,25068
07-12 13:55:14,0.500,0.125,99.375,0,0,2877906944,28943982592,42237952,1680498688,0,0,27218,15707
07-12 13:55:15,0.874,0,99.126,0,0,2878001152,28943884288,42237952,1680502784,0,0,25529,13617
07-12 13:55:16,0.627,0,99.373,0,0,2877890560,28943982592,42246144,1680506880,0,12288,35158,21965
07-12 13:55:17,0.125,0,99.875,0,0,2877956096,28943917056,42246144,1680506880,0,40960,36352,16809
07-12 13:55:18,0,0,100,0,0,2877857792,28944015360,42246144,1680506880,0,0,28375,14500
07-12 13:55:19,0.125,0.125,99.750,0,0,2877825024,28944048128,42246144,1680506880,0,0,8273,5270
07-12 13:55:20,0.251,0,99.749,0,0,2878021632,28943851520,42246144,1680506880,0,0,170348,152918
07-12 13:55:21,0.125,0,99.875,0,0,2877947904,28943917056,42254336,1680506880,0,16384,139076,127515
07-12 13:55:22,0.756,0.126,99.118,0,0,2877816832,28944048128,42254336,1680506880,0,24576,461556,444524
07-12 13:55:23,0.501,0,99.499,0,0,2877882368,28943982592,42254336,1680506880,0,0,148272,137676
07-12 13:55:24,1.252,0,98.748,0,0,2878242816,28943622144,42254336,1680506880,0,0,395519,375525
07-12 13:55:25,0,0,99.874,0,0.126,2878119936,28943745024,42254336,1680506880,0,0,248138,238709
07-12 13:55:26,1.873,0.250,97.878,0,0,2878070784,28943794176,42254336,1680506880,0,0,471469,396971
07-12 13:55:27,0.377,0,99.623,0,0,2877923328,28943933440,42262528,1680506880,0,24576,195918,179958
07-12 13:55:28,0.502,0,99.498,0,0,2877956096,28943900672,42262528,1680506880,0,0,191986,172253
07-12 13:55:29,0.375,0.125,99.499,0,0,2877825024,28944031744,42262528,1680506880,0,0,105403,51552
07-12 13:55:30,0.376,0.125,99.498,0,0,2877800448,28944056320,42262528,1680506880,0,0,190984,93281
07-12 13:55:31,0.751,0,99.249,0,0,2877726720,28944130048,42262528,1680506880,0,0,186957,82368
07-12 13:55:32,0.377,0,99.623,0,0,2877865984,28943990784,42262528,1680506880,0,0,172056,80919
07-12 13:55:33,2.250,0.125,97.625,0,0,2877849600,28943998976,42270720,1680506880,0,12288,224162,101198
07-12 13:55:34,0.501,0.125,99.373,0,0,2878128128,28943720448,42270720,1680506880,0,0,117636,72763
07-12 13:55:35,0.629,0,99.371,0,0,2878439424,28943409152,42270720,1680506880,0,0,201904,90263
07-12 13:55:36,0.751,0.250,98.874,0,0.125,2878107648,28943728640,42283008,1680506880,0,53248,131819,66162
07-12 13:55:37,1.001,0,98.999,0,0,2878230528,28943605760,42283008,1680506880,0,0,257702,118599
07-12 13:55:38,0.501,0,99.499,0,0,2878246912,28943589376,42283008,1680506880,0,0,153216,75378
07-12 13:55:39,0.627,0.125,99.248,0,0,2878042112,28943794176,42283008,1680506880,0,0,134221,61082
07-12 13:55:40,0.251,0.125,99.624,0,0,2878230528,28943605760,42283008,1680506880,0,0,80988,43961
07-12 13:55:41,0,0,100,0,0,2878091264,28943745024,42283008,1680506880,0,0,29408,13815
07-12 13:55:42,0.125,0.125,99.749,0,0,2878214144,28943613952,42291200,1680506880,0,24576,97899,43778
07-12 13:55:43,0,0,100,0,0,2878009344,28943818752,42291200,1680506880,0,0,24842,13874
07-12 13:55:44,0,0,100,0,0,2877943808,28943884288,42291200,1680506880,0,0,142622,65682
07-12 13:55:45,0.250,0,99.750,0,0,2878173184,28943654912,42291200,1680506880,0,0,46909,26148
07-12 13:55:46,0.501,0.125,99.374,0,0,2878042112,28943785984,42291200,1680506880,0,0,97869,55218
07-12 13:55:47,0.626,0,99.374,0,0,2878074880,28943753216,42291200,1680506880,0,0,94529,47711
07-12 13:55:48,0.250,0,99.750,0,0,2878066688,28943753216,42299392,1680506880,0,24576,63202,30821
07-12 13:55:49,0,0,100,0,0,2878099456,28943720448,42299392,1680506880,0,0,62831,25358
07-12 13:55:50,0.376,0,99.624,0,0,2878124032,28943695872,42299392,1680506880,0,0,197150,78932
07-12 13:55:51,0.376,0,99.624,0,0,2878124032,28943695872,42299392,1680506880,0,0,93083,42908
07-12 13:55:52,0.625,0,99.250,0,0.125,2878124032,28943695872,42299392,1680506880,0,0,161892,71423
07-12 13:55:53,0.125,0,99.749,0.125,0,2877952000,28943859712,42307584,1680506880,0,65536,112879,41253
07-12 13:55:54,0.251,0.376,99.373,0,0,2877566976,28944244736,42307584,1680506880,0,0,99932,44112
07-12 13:55:55,0.251,0.125,99.624,0,0,2877435904,28944375808,42307584,1680506880,0,0,97976,43369
07-12 13:55:56,0.500,0.250,99.250,0,0,2877890560,28943921152,42307584,1680506880,0,0,62636,28792
07-12 13:55:57,0.376,0.125,99.499,0,0,2877693952,28944117760,42307584,1680506880,0,0,179367,64927
07-12 13:55:58,0.504,0.126,99.370,0,0,2877902848,28943896576,42315776,1680510976,0,16384,338139,124628
07-12 13:55:59,0.503,0,99.497,0,0,2877763584,28944035840,42315776,1680510976,0,0,307202,127769
07-12 13:56:00,0.251,0.251,99.497,0,0,2877788160,28944011264,42315776,1680510976,0,0,199999,93030
07-12 13:56:01,0,0,99.874,0,0.126,2877755392,28944044032,42315776,1680510976,0,0,120222,56920
07-12 13:56:02,0.746,0.498,98.756,0,0,2877755392,28944044032,42315776,1680510976,0,0,69335,31867
07-12 13:56:03,0,0,100,0,0,2877755392,28944044032,42315776,1680510976,0,0,36828,18799
07-12 13:56:04,0.376,0,99.624,0,0,2877714432,28944076800,42323968,1680510976,0,12288,93341,51168
07-12 13:56:05,0.125,0,99.875,0,0,2877747200,28944044032,42323968,1680510976,0,0,31070,17513
07-12 13:56:06,0.627,0.251,99.123,0,0,2877681664,28944109568,42323968,1680510976,0,0,206451,83794
07-12 13:56:07,0.126,0,99.874,0,0,2877796352,28943994880,42323968,1680510976,0,0,111945,54589
07-12 13:56:08,0.376,0,99.624,0,0,2877886464,28943904768,42323968,1680510976,0,114688,101907,49171
07-12 13:56:09,0.250,0,99.750,0,0,2877755392,28944035840,42323968,1680510976,0,0,44752,21650
07-12 13:56:10,0.125,0.125,99.749,0,0,2877779968,28944003072,42332160,1680510976,0,16384,64068,25324
07-12 13:56:11,0.375,0,99.625,0,0,2877739008,28944044032,42332160,1680510976,0,0,41142,20350
07-12 13:56:12,0,0,100,0,0,2877763584,28944019456,42332160,1680510976,0,0,15031,9005
07-12 13:56:13,0.125,0,99.875,0,0,2877730816,28944052224,42332160,1680510976,0,0,17187,10746
07-12 13:56:14,0.250,0.125,99.625,0,0,2879053824,28942729216,42332160,1680510976,0,0,30786,13220
07-12 13:56:15,0,0,100,0,0,2879021056,28942761984,42332160,1680510976,0,0,15997,7993
07-12 13:56:16,0.502,0.125,99.373,0,0,2879012864,28942761984,42340352,1680510976,0,12288,70375,30986
07-12 13:56:17,0.250,0,99.750,0,0,2879012864,28942761984,42340352,1680510976,0,0,55801,24773
07-12 13:56:18,0,0,100,0,0,2878939136,28942835712,42340352,1680510976,0,0,16970,7440
07-12 13:56:19,0,0.375,99.625,0,0,2878939136,28942835712,42340352,1680510976,0,0,63035,29132
07-12 13:56:20,0.499,0,99.501,0,0,2878971904,28942802944,42340352,1680510976,0,0,17112,7885
07-12 13:56:21,0,0,99.875,0,0.125,2878930944,28942835712,42348544,1680510976,0,16384,88209,77488
07-12 13:56:22,0.627,0,99.373,0,0,2878963712,28942802944,42348544,1680510976,0,0,101289,94218
07-12 13:56:23,0.126,0,99.874,0,0,2878914560,28942852096,42348544,1680510976,0,0,373156,364714
07-12 13:56:24,0.502,0,99.498,0,0,2879008768,28942753792,42352640,1680510976,0,36864,228772,202836
07-12 13:56:25,0.753,0.125,99.122,0,0,2879008768,28942753792,42352640,1680510976,0,0,368684,320208
07-12 13:56:26,0.754,0.126,99.121,0,0,2878898176,28942860288,42352640,1680515072,0,0,299111,241955
07-12 13:56:27,0.755,0.252,98.994,0,0,2879504384,28942245888,42360832,1680515072,0,36864,428810,384318
07-12 13:56:28,0.504,0,99.496,0,0,2879471616,28942278656,42360832,1680515072,0,0,351048,265993
07-12 13:56:29,0.626,0.125,99.249,0,0,2879635456,28942114816,42360832,1680515072,0,8192,226272,201788
07-12 13:56:30,0,0.125,99.875,0,0,2879471616,28942278656,42360832,1680515072,0,0,37801,33154
07-12 13:56:31,0,0,100,0,0,2879471616,28942278656,42360832,1680515072,0,0,47527,27065
07-12 13:56:32,0,0,100,0,0,2879406080,28942344192,42360832,1680515072,0,0,28961,21845
07-12 13:56:33,0,0.126,99.874,0,0,2879463424,28942278656,42369024,1680515072,0,53248,31151,24242
07-12 13:56:34,0.375,0.125,99.500,0,0,2879332352,28942405632,42369024,1680515072,0,0,33982,29645
07-12 13:56:35,0.125,0,99.875,0,0,2879168512,28942569472,42369024,1680515072,0,0,16675,16795
07-12 13:56:36,0.251,0,99.749,0,0,2879201280,28942536704,42369024,1680515072,0,0,13961,14556
07-12 13:56:37,0,0,100,0,0,2879201280,28942536704,42369024,1680515072,0,0,14427,14409
07-12 13:56:38,0.375,0,99.500,0,0.125,2879201280,28942536704,42369024,1680515072,0,0,23904,19246
07-12 13:56:39,0.375,0.125,99.500,0,0,2879160320,28942569472,42377216,1680515072,0,16384,94420,33377
07-12 13:56:40,0.499,0.125,99.376,0,0,2879193088,28942536704,42377216,1680515072,0,0,70525,36168
07-12 13:56:41,0.376,0,99.624,0,0,2879188992,28942536704,42377216,1680519168,0,0,66503,33979
07-12 13:56:42,0,0,100,0,0,2879254528,28942471168,42377216,1680519168,0,0,42516,22141
07-12 13:56:43,0.249,0.249,99.501,0,0,2879188992,28942536704,42377216,1680519168,0,0,31302,16895
07-12 13:56:44,0.125,0.125,99.749,0,0,2879188992,28942536704,42377216,1680519168,0,0,44190,23481
07-12 13:56:45,0.125,0,99.875,0,0,2879205376,28942512128,42385408,1680519168,0,12288,41999,21675
07-12 13:56:46,0.626,0.125,99.249,0,0,2879172608,28942544896,42385408,1680519168,0,0,129987,50833
07-12 13:56:47,0,0.125,99.875,0,0,2879139840,28942577664,42385408,1680519168,0,0,72354,34335
07-12 13:56:48,0.752,0.125,99.123,0,0,2879074304,28942643200,42385408,1680519168,0,0,139892,60755
07-12 13:56:49,0.251,0,99.749,0,0,2879295488,28942422016,42385408,1680519168,0,0,183443,64672
07-12 13:56:50,0.251,0.126,99.623,0,0,2878967808,28942749696,42385408,1680519168,0,0,193916,88119
07-12 13:56:51,0.125,0,99.875,0,0,2879287296,28942422016,42393600,1680519168,0,16384,88749,34303
07-12 13:56:52,0.125,0.125,99.749,0,0,2879221760,28942487552,42393600,1680519168,0,0,98388,46225
07-12 13:56:53,0.251,0,99.749,0,0,2879156224,28942553088,42393600,1680519168,0,0,57322,27144
07-12 13:56:54,0.126,0.126,99.749,0,0,2879156224,28942553088,42393600,1680519168,0,16384,85175,41055
07-12 13:56:55,0.125,0,99.749,0,0.125,2879090688,28942618624,42393600,1680519168,0,0,51506,17845
07-12 13:56:56,0.627,0,99.373,0,0,2879090688,28942618624,42393600,1680519168,0,0,123441,53112
07-12 13:56:57,0.126,0,99.874,0,0,2878984192,28942716928,42401792,1680519168,0,16384,89359,34887
07-12 13:56:58,0.375,0.125,99.499,0,0,2879049728,28942651392,42401792,1680519168,0,0,121542,55327
07-12 13:56:59,0.500,0.250,99.250,0,0,2879213568,28942487552,42401792,1680519168,0,53248,89276,35982
07-12 13:57:00,0.252,0.126,99.623,0,0,2879082496,28942618624,42401792,1680519168,0,0,234153,88454
07-12 13:57:01,0.251,0,99.749,0,0,2879180800,28942520320,42401792,1680519168,0,0,75048,42022
