"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-20-workloadb-256-20201207-123539-0.csv 1 400",,,,"Date:","07 Dec 2020 12:35:44 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 12:35:44,11.735,3.977,82.029,2.098,0.161,1445474304,29101690880,97296384,2887290880,55656.918,5560337.901,0,0
07-12 12:35:45,7.612,2.625,88.976,0.525,0.262,1445666816,29101481984,97296384,2887307264,0,483328,278394,289813
07-12 12:35:46,6.878,1.323,91.534,0.265,0,1445634048,29101514752,97296384,2887307264,0,81920,201709,185198
07-12 12:35:47,19.363,3.448,77.188,0,0,1445937152,29101211648,97296384,2887307264,0,0,922339,927277
07-12 12:35:48,36.641,9.669,53.181,0.254,0.254,1447424000,29099565056,97296384,2887352320,0,290816,2050218,2150752
07-12 12:35:49,26.142,6.091,65.736,2.030,0,1447780352,29099143168,97296384,2887417856,0,3190784,1138652,1546514
07-12 12:35:50,25.515,5.928,66.495,2.062,0,1448988672,29097918464,97296384,2887434240,0,3018752,1258632,1620057
07-12 12:35:51,16.456,6.329,75.696,1.266,0.253,1448923136,29097984000,97296384,2887434240,0,987136,943151,950507
07-12 12:35:52,24.365,6.091,67.513,2.030,0,1448988672,29097918464,97296384,2887434240,0,1490944,1211568,1202095
07-12 12:35:53,26.396,7.107,64.975,1.269,0.254,1449246720,29097660416,97296384,2887434240,0,1073152,1414806,1408084
07-12 12:35:54,20.253,7.342,70.633,1.519,0.253,1450369024,29096529920,97296384,2887442432,0,1142784,1137852,1165392
07-12 12:35:55,19.593,6.361,73.028,1.018,0,1450528768,29096370176,97296384,2887442432,0,925696,1088206,1079280
07-12 12:35:56,24.365,5.838,68.274,1.269,0.254,1450885120,29096013824,97296384,2887442432,0,1777664,1212665,1228881
07-12 12:35:57,18.912,4.404,75.907,0.777,0,1451077632,29095821312,97296384,2887442432,0,819200,982247,959334
07-12 12:35:58,21.503,6.477,69.689,2.073,0.259,1450967040,29095919616,97296384,2887454720,0,1404928,1246431,1257193
07-12 12:35:59,17.196,5.556,74.603,2.381,0.265,1453125632,29093756928,97296384,2887458816,0,3346432,1056338,1377299
07-12 12:36:00,28.316,6.888,62.500,2.041,0.255,1455157248,29091725312,97296384,2887458816,0,3043328,1259063,1604645
07-12 12:36:01,20.317,3.958,74.670,1.055,0,1455448064,29091434496,97296384,2887458816,0,946176,1145150,1162689
07-12 12:36:02,21.337,4.884,72.237,1.285,0.257,1455480832,29091401728,97296384,2887458816,0,835584,1120133,1151117
07-12 12:36:03,20.253,5.823,71.899,1.772,0.253,1455730688,29091143680,97296384,2887467008,0,1224704,1041991,1068701
07-12 12:36:04,19.638,4.393,75.194,0.517,0.258,1455923200,29090951168,97296384,2887467008,0,720896,1025368,1029433
07-12 12:36:05,19.949,6.313,72.475,1.263,0,1456504832,29090369536,97296384,2887467008,0,913408,1235859,1206693
07-12 12:36:06,20.681,7.592,70.419,1.047,0.262,1456730112,29090144256,97296384,2887467008,0,1028096,1211317,1207861
07-12 12:36:07,22.365,5.141,70.694,1.542,0.257,1457176576,29089693696,97296384,2887471104,0,1228800,1201572,1222465
07-12 12:36:08,22.997,4.910,70.284,1.550,0.258,1457520640,29089337344,97296384,2887479296,0,1163264,1224939,1237967
07-12 12:36:09,26.804,5.412,65.979,1.546,0.258,1459904512,29086953472,97296384,2887479296,0,3317760,1358078,1709307
07-12 12:36:10,24.181,5.038,69.270,1.511,0,1462296576,29084561408,97296384,2887479296,0,2502656,1056022,1357944
07-12 12:36:11,21.282,4.872,71.538,1.795,0.513,1462390784,29084467200,97296384,2887479296,0,1376256,1002875,985292
07-12 12:36:12,18.205,6.923,72.564,2.051,0.256,1462640640,29084209152,97296384,2887487488,0,1368064,931982,947213
07-12 12:36:13,18.557,5.155,74.742,1.289,0.258,1462865920,29083983872,97296384,2887487488,0,946176,980657,973952
07-12 12:36:14,23.711,6.186,68.299,1.546,0.258,1465376768,29081473024,97296384,2887487488,0,1253376,1171232,1155444
07-12 12:36:15,16.195,5.656,76.093,1.799,0.257,1465122816,29081726976,97296384,2887487488,0,1015808,893068,900791
