"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-worker-1",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-80-workloadb-1024-20201206-171732-1.csv 1 400",,,,"Date:","06 Dec 2020 17:17:42 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 17:17:42,25.955,5.939,67.836,0.195,0.075,4726484992,26307223552,53096448,2454474752,67155.945,1619194.228,0,0
06-12 17:17:43,1.279,0.512,98.210,0,0,4725669888,26308030464,53096448,2454482944,0,0,109011,108864
06-12 17:17:44,2.030,0.508,97.462,0,0,4725735424,26307964928,53096448,2454482944,0,0,60279,61028
06-12 17:17:45,1.266,0.506,98.228,0,0,4725735424,26307964928,53096448,2454482944,0,0,66574,66845
06-12 17:17:46,2.010,0.251,97.739,0,0,4725800960,26307899392,53096448,2454482944,0,0,56957,58240
06-12 17:17:47,1.013,0.759,97.975,0,0.253,4725800960,26307899392,53096448,2454482944,0,0,55718,56264
06-12 17:17:48,3.526,0.504,95.970,0,0,4725698560,26307997696,53100544,2454482944,0,45056,84832,82356
06-12 17:17:49,2.538,0.508,96.954,0,0,4725698560,26307997696,53100544,2454482944,0,0,69863,65646
06-12 17:17:50,1.008,1.008,97.985,0,0,4725698560,26307997696,53100544,2454482944,0,0,53197,53719
06-12 17:17:51,1.511,0.756,97.733,0,0,4725600256,26308096000,53100544,2454482944,0,0,55604,55691
06-12 17:17:52,1.015,0.508,98.477,0,0,4725764096,26307932160,53100544,2454482944,0,0,56330,57772
06-12 17:17:53,3.544,0.759,95.696,0,0,4725698560,26307997696,53100544,2454482944,0,0,65406,94133
06-12 17:17:54,1.519,0.253,97.975,0.253,0,4725760000,26307932160,53104640,2454482944,0,24576,55688,57493
06-12 17:17:55,3.015,1.005,95.729,0,0.251,4725727232,26307964928,53104640,2454482944,0,0,70648,94907
06-12 17:17:56,2.519,0.756,96.725,0,0,4725952512,26307739648,53104640,2454482944,0,4096,72707,91502
06-12 17:17:57,8.838,1.768,89.394,0,0,4726198272,26307481600,53104640,2454495232,0,0,126975,199303
06-12 17:17:58,44.924,3.299,51.777,0,0,4769505280,26264096768,53104640,2454528000,0,0,390056,493955
06-12 17:17:59,49.123,5.514,45.113,0,0.251,4777070592,26256265216,53108736,2454646784,0,53248,676292,796572
06-12 17:18:00,49.383,2.469,48.148,0,0,4815069184,26218180608,53108736,2454675456,0,0,318639,347196
06-12 17:18:01,43.766,8.142,48.092,0,0,4840628224,26192130048,53108736,2454904832,0,0,1056079,1144621
06-12 17:18:02,37.629,6.701,55.670,0,0,4844859392,26187554816,53108736,2455068672,0,0,964819,1078639
06-12 17:18:03,39.651,7.481,52.618,0,0.249,4874584064,26127855616,53108736,2484154368,0,0,639691,699624
06-12 17:18:04,50.627,14.536,34.837,0,0,4940615680,25973268480,53108736,2570547200,0,49152,404950,462225
06-12 17:18:05,77.556,19.950,2.494,0,0,5056630784,25720930304,53108736,2703495168,0,0,764207,918434
06-12 17:18:06,80.846,14.925,3.483,0.746,0,5196304384,25455222784,53108736,2825711616,0,37486592,728387,866345
06-12 17:18:07,71.675,6.897,18.227,3.202,0,5224468480,25407418368,53121024,2844663808,0,65380352,555325,593587
06-12 17:18:08,30.102,5.357,36.990,27.296,0.255,5234581504,25501261824,53149696,2742956032,0,90787840,448294,662316
06-12 17:18:09,30.457,3.046,61.421,5.076,0,5235900416,25558990848,53157888,2685169664,0,64520192,393984,822189
06-12 17:18:10,23.664,2.036,74.300,0,0,5236768768,25558069248,53157888,2685206528,0,0,242808,296546
06-12 17:18:11,54.005,8.269,37.726,0,0,5240377344,25553907712,53157888,2685538304,0,0,1336148,1570400
06-12 17:18:12,44.133,9.694,45.663,0.255,0.255,5243781120,25549971456,53157888,2685870080,0,479232,1318814,1547492
06-12 17:18:13,31.061,8.081,60.859,0,0,5290336256,25503006720,53157888,2686107648,0,0,886898,979420
06-12 17:18:14,19.036,4.822,76.142,0,0,5313056768,25480175616,53157888,2686185472,0,53248,490612,577556
06-12 17:18:15,15.051,3.316,81.378,0,0.255,5340434432,25452691456,53157888,2686275584,0,0,424701,497469
06-12 17:18:16,20,5.455,74.545,0,0,5341515776,25451454464,53157888,2686418944,0,0,705134,783153
06-12 17:18:17,40.933,9.845,48.964,0,0.259,5344612352,25447809024,53157888,2686754816,0,86016,1332304,1636038
06-12 17:18:18,32.987,5.195,61.818,0,0,5345837056,25446313984,53157888,2686980096,0,0,918948,1103157
06-12 17:18:19,41.495,11.340,46.907,0,0.258,5348442112,25443217408,53161984,2687369216,0,28672,1461248,1764213
06-12 17:18:20,63.065,9.296,27.638,0,0,5370966016,25420095488,53161984,2687852544,0,0,1608855,1965142
06-12 17:18:21,41.895,8.229,49.875,0,0,5372448768,25418043392,53161984,2688356352,0,0,1395867,1991883
