"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-20-workloadb-256-20201207-135911-client.csv 1 400",,,,"Date:","07 Dec 2020 13:59:15 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 13:59:15,5.045,2.145,92.734,0.013,0.062,429977600,31405416448,47366144,1678270464,48041.850,190165.905,0,0
07-12 13:59:16,5.632,2.879,91.239,0.250,0,427098112,31407886336,47484928,1678331904,0,1302528,71258,56581
07-12 13:59:17,15.558,5.772,78.545,0.125,0,508211200,31325831168,47517696,1678589952,0,684032,7749,14044
07-12 13:59:18,34.379,6.650,58.971,0,0,1142276096,30691618816,47517696,1678630912,0,0,509151,155304
07-12 13:59:19,89.737,7.509,2.753,0,0,1201291264,30632599552,47517696,1678635008,0,0,8500056,1830214
07-12 13:59:20,63.578,9.653,26.770,0,0,1302933504,30530957312,47517696,1678635008,0,0,10053063,1981295
07-12 13:59:21,58.302,8.989,32.584,0,0.125,1379819520,30454071296,47517696,1678635008,0,0,10188841,2009752
07-12 13:59:22,47.321,9.566,43.112,0,0,1454399488,30379479040,47525888,1678635008,0,81920,11699514,2354496
07-12 13:59:23,16.774,5.548,77.677,0,0,1492615168,30341259264,47525888,1678639104,0,0,8795393,1752740
07-12 13:59:24,20.127,8.917,70.828,0,0.127,1495789568,30338084864,47525888,1678639104,0,0,12184266,2459247
07-12 13:59:25,18.718,9.615,71.538,0,0.128,1507319808,30326554624,47525888,1678639104,0,0,11927987,2445625
07-12 13:59:26,18.404,10.296,71.300,0,0,1565372416,30268502016,47525888,1678639104,0,0,13064011,2664441
07-12 13:59:27,24.500,9.750,65.625,0,0.125,1567862784,30266011648,47525888,1678639104,0,0,13405466,2736714
07-12 13:59:28,19.416,10.533,70.051,0,0,1569202176,30264664064,47534080,1678639104,0,20480,14071842,2914581
07-12 13:59:29,21.566,11.040,67.266,0,0.128,1619234816,30214631424,47534080,1678639104,0,0,14923077,3074223
07-12 13:59:30,21.146,11.338,67.389,0,0.127,1631510528,30202355712,47534080,1678639104,0,0,14230761,2872381
07-12 13:59:31,23.313,12.270,64.049,0.368,0,1631444992,30202421248,47534080,1678639104,0,1040384,14592656,2957617
07-12 13:59:32,21.501,10.178,68.193,0,0.127,1631289344,30202576896,47534080,1678639104,0,0,13011943,2630827
07-12 13:59:33,22.379,12.660,64.834,0,0.128,1637691392,30196166656,47542272,1678639104,0,49152,15133393,3099468
