"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-80-workloada-1024-20201206-155852-client.csv 1 400",,,,"Date:","06 Dec 2020 15:59:03 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 15:59:03,10.951,3.672,85.302,0.040,0.034,466780160,31365894144,40321024,1691238400,203023.155,786549.713,0,0
06-12 15:59:04,6.651,6.770,86.105,0.475,0,472649728,31359557632,40472576,1691488256,0,2031616,21070,15610
06-12 15:59:05,27.617,5.170,67.087,0,0.126,645980160,31185317888,40513536,1691574272,0,167936,6925,9212
06-12 15:59:06,4.522,7.752,87.597,0,0.129,695812096,31134928896,40513536,1691574272,0,0,2267,1661
06-12 15:59:07,30.990,10.417,58.464,0,0.130,857792512,30967902208,40513536,1691574272,0,0,191,281
06-12 15:59:08,28.869,5.072,65.930,0,0.130,1196163072,30625746944,40513536,1691574272,0,0,391,373
06-12 15:59:09,33.890,12.965,52.760,0,0.385,1377591296,30443282432,40513536,1691574272,0,0,256548,365221
06-12 15:59:10,3.995,7.345,88.273,0,0.387,1373986816,30446878720,40521728,1691574272,0,86016,191,261
06-12 15:59:11,7.263,6.744,85.473,0,0.519,1423282176,30397583360,40521728,1691574272,0,0,191,191
06-12 15:59:12,6.848,7.364,85.401,0,0.388,1427750912,30393114624,40521728,1691574272,0,0,26789,22790
06-12 15:59:13,6.250,7.270,85.714,0,0.765,1432203264,30388662272,40521728,1691574272,0,0,77655,75633
06-12 15:59:14,18.822,8.451,72.343,0,0.384,1467568128,30353297408,40521728,1691574272,0,0,722395,176685
06-12 15:59:15,13.462,11.667,74.615,0,0.256,1499533312,30321332224,40521728,1691574272,0,0,407423,194563
06-12 15:59:16,28.093,12.113,59.407,0,0.387,1531936768,30288924672,40529920,1691574272,0,16384,663407,242924
06-12 15:59:17,35.369,10.814,53.562,0,0.254,1595723776,30225154048,40529920,1691574272,0,0,787636,304317
06-12 15:59:18,34.904,14.650,49.936,0,0.510,1670221824,30150709248,40529920,1691623424,0,0,1339707,713977
06-12 15:59:19,69.048,23.684,7.268,0,0,1870413824,29943349248,40529920,1691877376,0,0,3591967,4178435
06-12 15:59:20,77.764,19.347,2.764,0,0.126,2094546944,29702340608,40529920,1691877376,0,4096,5882884,7050277
06-12 15:59:21,70.870,24.968,4.161,0,0,2312888320,29471289344,40529920,1691877376,0,0,5078759,6233186
06-12 15:59:22,30.838,60.787,8.376,0,0,2491273216,29287510016,40538112,1691877376,0,53248,2316461,2777558
06-12 15:59:23,65.496,31.117,3.262,0,0.125,2661253120,29105696768,40538112,1691877376,0,0,4833721,5728313
06-12 15:59:24,69.925,24.436,5.639,0,0,2843590656,28910825472,40538112,1691877376,0,0,5601553,6828265
06-12 15:59:25,27.226,66.285,6.489,0,0,2986807296,28763361280,40538112,1691877376,0,0,1750991,2056298
06-12 15:59:26,22.334,68.883,8.783,0,0,3101216768,28646658048,40538112,1691877376,0,0,1222301,1408666
06-12 15:59:27,52.513,43.467,3.894,0,0.126,3295883264,28441346048,40538112,1691877376,0,0,4431136,5301525
06-12 15:59:28,73.836,24.277,1.761,0.126,0,3445800960,28277755904,40546304,1691877376,0,16384,6543650,7985695
06-12 15:59:29,24.280,66.208,9.512,0,0,3554316288,28165017600,40546304,1691877376,0,0,1387679,1599405
06-12 15:59:30,21.357,71.859,6.784,0,0,3750875136,27964936192,40546304,1691877376,0,0,2211280,2562321
06-12 15:59:31,17.494,69.851,12.655,0,0,3925090304,27786842112,40546304,1691877376,0,0,1933994,2336930
06-12 15:59:32,62.186,35.302,2.513,0,0,4161482752,27538767872,40546304,1691877376,0,0,5876876,7277231
06-12 15:59:33,78.868,19.119,1.887,0,0.126,4347564032,27340890112,40554496,1691869184,0,16384,5957409,7357336
06-12 15:59:34,73.048,24.937,2.015,0,0,4486012928,27193937920,40554496,1691877376,0,0,5047933,6241118
06-12 15:59:35,25.125,58.250,16.625,0,0,4661030912,27016396800,40554496,1691877376,0,602112,1798522,2069166
06-12 15:59:36,23.455,68.474,8.071,0,0,4851486720,26823147520,40554496,1691877376,0,0,1834657,2172100
06-12 15:59:37,27.216,62.047,10.612,0,0.125,5064417280,26606391296,40554496,1691877376,0,0,2182697,2681390
06-12 15:59:38,64.544,32.085,3.246,0,0.125,5289684992,26372685824,40554496,1691881472,0,0,4901990,6164049
06-12 15:59:39,40.731,55.990,3.279,0,0,5472231424,26184765440,40562688,1691881472,0,45056,3695074,4493177
06-12 15:59:40,34.340,58.113,7.421,0,0.126,5663244288,25989906432,40562688,1691881472,0,184320,2839973,3623198
06-12 15:59:41,77.722,20.401,1.752,0,0.125,5758566400,25886404608,40562688,1691881472,0,0,5785299,7378371
06-12 15:59:42,81.852,17.272,0.876,0,0,5842788352,25794383872,40562688,1691881472,0,0,5766828,7324790
06-12 15:59:43,81.523,17.853,0.624,0,0,5916028928,25714298880,40562688,1691881472,0,0,6335517,8250835
06-12 15:59:44,65.087,31.920,2.993,0,0,6062206976,25565143040,40562688,1691881472,0,0,2841900,3507940
06-12 15:59:45,32.085,60.175,7.615,0,0.125,6311841792,25312890880,40570880,1691881472,0,24576,2053536,2496817
06-12 15:59:46,39.076,51.436,9.488,0,0,6596206592,25026166784,40570880,1691881472,0,0,2209358,2938584
06-12 15:59:47,77.500,21.250,1.250,0,0,6678568960,24938758144,40570880,1691881472,0,0,6002644,8238819
06-12 15:59:48,75.467,12.329,12.080,0,0.125,6818693120,24796659712,40570880,1691881472,0,0,4226684,5667836
06-12 15:59:49,57.251,7.440,35.309,0,0,6846251008,24766029824,40570880,1691881472,0,0,2429470,3309970
06-12 15:59:50,58.406,5.604,35.866,0,0.125,6874423296,24736673792,40570880,1691881472,0,122880,2569011,3476842
06-12 15:59:51,74.250,12.625,13.125,0,0,6905528320,24703123456,40579072,1691881472,0,28672,4725340,6432218
06-12 15:59:52,63.985,9.068,26.820,0,0.128,6928605184,24677261312,40579072,1691881472,0,0,3430813,4738549
06-12 15:59:53,56.962,6.962,36.076,0,0,6940782592,24663478272,40579072,1691881472,0,0,2511203,3515327
06-12 15:59:54,57.266,10.591,32.020,0,0.123,6962106368,24640397312,40579072,1691881472,0,0,3923162,5452197
06-12 15:59:55,35.652,7.081,57.267,0,0,6982586368,24618807296,40579072,1691881472,0,0,2441374,3461853
06-12 15:59:56,41.563,8.437,49.876,0,0.124,7002918912,24597811200,40579072,1691881472,0,0,3038129,4321992
06-12 15:59:57,45.512,10.493,43.869,0,0.126,7020302336,24578768896,40587264,1691881472,0,16384,4005245,5682259
06-12 15:59:58,39.823,11.884,48.040,0,0.253,7034331136,24563195904,40587264,1691881472,0,0,4330318,6240576
06-12 15:59:59,26.752,8.790,64.204,0,0.255,7042031616,24553934848,40587264,1691881472,0,0,3129138,4558003
06-12 16:00:00,37.452,8.535,54.013,0,0,7051227136,24543932416,40587264,1691881472,0,0,2895232,4226603
06-12 16:00:01,31.297,9.726,58.728,0,0.249,7059746816,24534888448,40587264,1691881472,0,0,3609816,5278499
06-12 16:00:02,27.805,10.100,61.970,0,0.125,7067500544,24526143488,40587264,1691881472,0,0,3164207,4655774
06-12 16:00:03,43.672,9.926,46.154,0.124,0.124,7076765696,24516304896,40595456,1691881472,0,12288,3425581,5075747
06-12 16:00:04,19.650,6.383,73.842,0,0.125,7081115648,24511250432,40595456,1691881472,0,0,2185490,3275522
06-12 16:00:05,32.873,9.912,56.713,0.251,0.251,7091421184,24500514816,40595456,1691881472,0,172032,3438778,5131108
06-12 16:00:06,43.159,9.204,47.637,0,0,7095721984,24495632384,40595456,1691885568,0,0,3156292,4759504
06-12 16:00:07,16.250,4.875,78.750,0,0.125,7097745408,24493416448,40595456,1691885568,0,0,1774846,2661584
06-12 16:00:08,52.363,17.164,29.975,0,0.498,7104430080,24486223872,40595456,1691885568,0,0,5564970,8340926
06-12 16:00:09,51.263,13.131,35.101,0,0.505,7108608000,24481517568,40603648,1691885568,0,20480,4365579,6678647
06-12 16:00:10,25.032,10.141,64.442,0,0.385,7110901760,24478777344,40603648,1691885568,0,8192,3001630,4600432
06-12 16:00:11,39.245,9.057,51.069,0,0.629,7114280960,24475258880,40603648,1691885568,0,0,2726573,4178960
06-12 16:00:12,40.351,13.409,45.614,0,0.627,7116963840,24472276992,40603648,1691885568,0,0,4120790,6318057
06-12 16:00:13,28.697,8.772,62.281,0,0.251,7118749696,24470200320,40603648,1691885568,0,0,3055806,4681495
06-12 16:00:14,35.227,7.955,56.692,0,0.126,7119724544,24469127168,40603648,1691885568,0,0,2370884,3651101
06-12 16:00:15,32.995,10.152,56.599,0,0.254,7122841600,24465682432,40611840,1691885568,0,20480,3574603,5522285
06-12 16:00:16,33.079,7.761,58.906,0,0.254,7123795968,24464646144,40611840,1691885568,0,0,2914745,4517869
06-12 16:00:17,30.050,7.855,61.970,0,0.125,7124553728,24463839232,40611840,1691889664,0,0,2385834,3746244
06-12 16:00:18,9.530,2.847,87.500,0,0.124,7125032960,24463360000,40611840,1691889664,0,0,909341,1448148
06-12 16:00:19,34.426,9.584,55.864,0,0.126,7128068096,24460210176,40611840,1691889664,0,0,3764678,5852631
06-12 16:00:20,36.272,7.305,56.297,0,0.126,7127810048,24460279808,40611840,1691889664,0,0,2361758,3681503
06-12 16:00:21,29.061,8.629,62.183,0,0.127,7129223168,24458764288,40620032,1691889664,0,24576,3134613,4933290
06-12 16:00:22,24.125,7.500,68.125,0,0.250,7129776128,24458125312,40620032,1691889664,0,0,2605773,4094836
06-12 16:00:23,36.444,6.683,56.747,0,0.126,7131516928,24456343552,40620032,1691889664,0,0,2260735,3557428
06-12 16:00:24,8.944,2.609,88.447,0,0,7131754496,24456085504,40620032,1691889664,0,0,864268,1356038
06-12 16:00:25,23.529,7.760,68.586,0,0.125,7132229632,24455606272,40620032,1691889664,0,0,2570137,4057724
06-12 16:00:26,22.042,7.098,70.859,0,0,7132950528,24454766592,40628224,1691889664,0,24576,2412293,3824574
06-12 16:00:27,37.215,8.734,53.924,0,0.127,7133478912,24454180864,40628224,1691889664,0,0,2623414,4152787
06-12 16:00:28,15.394,5.006,79.474,0,0.125,7133220864,24454434816,40628224,1691889664,0,0,1650837,2612353
06-12 16:00:29,23.822,8.535,67.643,0,0,7134089216,24453566464,40628224,1691889664,0,0,2906114,4608659
06-12 16:00:30,42.930,10.701,46.242,0,0.127,7134613504,24452935680,40628224,1691889664,0,0,3592006,5690818
06-12 16:00:31,33.207,9.470,57.071,0,0.253,7135240192,24452251648,40628224,1691889664,0,0,3244527,5160633
06-12 16:00:32,36.239,10.585,52.927,0,0.249,7135436800,24452026368,40636416,1691889664,0,12288,3795398,5984027
06-12 16:00:33,46.393,12.189,41.169,0,0.249,7135625216,24451788800,40636416,1691889664,0,0,3470132,5511992
06-12 16:00:34,29.912,11.514,58.323,0,0.250,7136399360,24451010560,40636416,1691889664,0,0,3361010,5329268
06-12 16:00:35,60.334,16.046,23.620,0,0,7138099200,24449310720,40636416,1691889664,0,4096,5105975,8091835
06-12 16:00:36,43.862,14.450,41.560,0,0.128,7138422784,24448970752,40636416,1691889664,0,16384,5101831,8126735
06-12 16:00:37,45.547,10.051,44.275,0,0.127,7138942976,24448442368,40636416,1691889664,0,0,3461714,5530006
06-12 16:00:38,25.540,9.276,64.930,0,0.254,7139205120,24448131072,40644608,1691889664,0,53248,2937222,4682163
06-12 16:00:39,44.103,9.487,46.154,0,0.256,7138721792,24448614400,40644608,1691889664,0,0,3062081,4888567
06-12 16:00:40,11.168,3.934,84.645,0,0.254,7138885632,24448450560,40644608,1691889664,0,0,1262721,2010759
06-12 16:00:41,26.115,8.662,64.968,0.127,0.127,7138689024,24448647168,40644608,1691889664,0,57344,2997791,4760985
06-12 16:00:42,52.672,14.504,32.697,0,0.127,7138902016,24448385024,40644608,1691889664,0,0,4378810,6985410
06-12 16:00:43,32.576,10.985,56.061,0,0.379,7139864576,24447414272,40644608,1691889664,0,0,3574888,5727119
06-12 16:00:44,20.685,6.853,72.335,0,0.127,7140216832,24447053824,40652800,1691889664,0,20480,2293078,3661925
06-12 16:00:45,59.311,14.796,25.765,0,0.128,7141015552,24446255104,40652800,1691889664,0,0,5007254,8006772
06-12 16:00:46,40.101,11.980,47.793,0,0.126,7140261888,24447008768,40652800,1691889664,0,0,3982869,6334938
06-12 16:00:47,48.784,12.676,38.412,0,0.128,7140782080,24446484480,40652800,1691889664,0,0,4513131,7224535
06-12 16:00:48,36.701,10.230,52.941,0,0.128,7140487168,24446779392,40652800,1691889664,0,0,3801890,6042417
06-12 16:00:49,36.570,7.314,55.864,0,0.252,7140528128,24446730240,40660992,1691889664,0,16384,2577440,4119720
06-12 16:00:50,10.440,4.025,85.535,0,0,7140655104,24446599168,40660992,1691889664,0,0,1173300,1886330
06-12 16:00:51,36.548,12.310,50.888,0,0.254,7140589568,24446664704,40660992,1691889664,0,0,4107570,6548113
06-12 16:00:52,50.695,10.240,38.938,0,0.126,7140335616,24446918656,40660992,1691889664,0,0,3954317,6280608
06-12 16:00:53,28.283,9.343,62.247,0,0.126,7140327424,24446926848,40660992,1691889664,0,0,3161066,5008476
06-12 16:00:54,53.275,12.343,34.383,0,0,7141109760,24446144512,40660992,1691889664,0,0,4245212,6782707
06-12 16:00:55,31.455,9.043,59.240,0,0.262,7140900864,24446341120,40669184,1691893760,0,12288,3594424,5738298
06-12 16:00:56,20.603,6.281,73.116,0,0,7141064704,24446177280,40669184,1691893760,0,4096,2207223,3538798
06-12 16:00:57,35.696,7.603,56.572,0,0.129,7141064704,24446177280,40669184,1691893760,0,0,2576411,4099114
06-12 16:00:58,24.586,9.172,66.115,0,0.127,7140933632,24446308352,40669184,1691893760,0,0,2916243,4674021
06-12 16:00:59,44.629,11.765,43.478,0,0.128,7141064704,24446177280,40669184,1691893760,0,0,3778227,5991527
06-12 16:01:00,35.606,13.258,51.136,0,0,7140933632,24446308352,40669184,1691893760,0,0,4075954,6478272
06-12 16:01:01,28.021,8.226,63.625,0,0.129,7141089280,24446144512,40677376,1691893760,0,16384,3132893,5008470
06-12 16:01:02,40.426,9.136,50.313,0,0.125,7141122048,24446111744,40677376,1691893760,0,0,2987230,4724512
06-12 16:01:03,38.107,12.788,48.977,0,0.128,7141191680,24446042112,40677376,1691893760,0,0,4337983,6850071
06-12 16:01:04,37.484,8.805,53.585,0,0.126,7140929536,24446304256,40677376,1691893760,0,0,2659378,4222268
06-12 16:01:05,36.030,13.021,50.822,0,0.126,7141056512,24446177280,40677376,1691893760,0,0,4247304,6760447
06-12 16:01:06,43.088,10.585,46.202,0,0.125,7141023744,24446210048,40677376,1691893760,0,0,3457139,5505169
06-12 16:01:07,22.767,6.792,70.314,0,0.126,7141048320,24446177280,40685568,1691893760,0,32768,2174568,3464139
06-12 16:01:08,36.237,12.121,50.884,0,0.758,7141343232,24445882368,40685568,1691893760,0,0,3898623,6126061
06-12 16:01:09,38.161,7.179,54.030,0,0.630,7141343232,24445882368,40685568,1691893760,0,0,2530649,4020091
06-12 16:01:10,29.686,8.302,61.384,0,0.629,7140851712,24446373888,40685568,1691893760,0,0,2838714,4493491
06-12 16:01:11,37.452,13.631,48.408,0,0.510,7140884480,24446341120,40685568,1691893760,0,0,4189360,6587325
06-12 16:01:12,39.169,9.194,51.385,0,0.252,7140909056,24446308352,40693760,1691893760,0,32768,2704247,4238790
06-12 16:01:13,27.743,9.332,62.421,0,0.504,7141138432,24446078976,40693760,1691893760,0,0,3008552,4733171
06-12 16:01:14,25.276,6.994,67.607,0,0.123,7141269504,24445947904,40693760,1691893760,0,0,2529257,3962769
06-12 16:01:15,55.823,13.924,30.253,0,0,7141072896,24446144512,40693760,1691893760,0,0,4743619,7506109
06-12 16:01:16,29.523,10.176,60.176,0,0.126,7141072896,24446144512,40693760,1691893760,0,0,3392142,5329087
06-12 16:01:17,38.395,7.901,53.580,0,0.123,7140745216,24446472192,40693760,1691893760,0,12288,2637885,4110866
06-12 16:01:18,43.820,13.109,42.821,0.125,0.125,7141937152,24445272064,40701952,1691893760,0,16384,4431654,6974272
06-12 16:01:19,65.146,10.900,23.828,0,0.127,7157743616,24429465600,40701952,1691893760,0,0,3732844,5902811
06-12 16:01:20,62.003,8.986,29.012,0,0,7169548288,24417660928,40701952,1691893760,0,0,3412212,5397309
06-12 16:01:21,38.765,8.148,52.963,0,0.123,7175323648,24411885568,40701952,1691893760,0,0,2676048,4214505
06-12 16:01:22,23.756,2.488,73.507,0,0.249,7175225344,24411983872,40701952,1691893760,0,0,1051638,1664856
06-12 16:01:23,51.443,10.038,38.394,0,0.125,7176065024,24411144192,40701952,1691893760,0,0,3127285,4959981
06-12 16:01:24,36.692,7.463,55.721,0,0.124,7176347648,24410853376,40710144,1691893760,0,12288,2724947,4312366
06-12 16:01:25,26.918,6.415,66.541,0,0.126,7151464448,24435732480,40710144,1691897856,0,0,2448624,3872587
06-12 16:01:26,48.869,13.317,37.814,0,0,7151243264,24435953664,40710144,1691897856,0,0,4213087,6660410
06-12 16:01:27,27.341,9.363,63.171,0,0.125,7151276032,24435920896,40710144,1691897856,0,0,3131620,4952219
06-12 16:01:28,40.977,9.524,49.373,0,0.125,7151579136,24435617792,40710144,1691897856,0,0,3323056,5256563
06-12 16:01:29,39.203,14.139,46.530,0,0.129,7151968256,24435228672,40710144,1691897856,0,0,4492111,7127797
06-12 16:01:30,46.491,10.526,42.857,0,0.125,7151435776,24435752960,40718336,1691897856,0,16384,3649009,5770139
06-12 16:01:31,19.562,6.564,73.745,0,0.129,7151599616,24435589120,40718336,1691897856,0,0,2353492,3730265
06-12 16:01:32,30.612,9.566,59.694,0,0.128,7151370240,24435818496,40718336,1691897856,0,0,3532159,5600255
