"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-40-workloada-512-20201207-134649-0.csv 1 400",,,,"Date:","07 Dec 2020 13:46:56 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 13:46:56,13.472,4.219,81.439,0.754,0.115,1187938304,29229969408,96305152,3023482880,121455.178,2268515.456,0,0
07-12 13:46:57,7.292,2.604,88.802,1.302,0,1187639296,29230260224,96305152,3023486976,0,2080768,687909,512859
07-12 13:46:58,17.303,5.344,74.809,2.290,0.254,1189355520,29228539904,96305152,3023491072,0,3760128,1015496,685836
07-12 13:46:59,9.645,4.822,83.249,2.030,0.254,1191776256,29226119168,96305152,3023491072,0,3182592,703886,505631
07-12 13:47:00,27.110,5.627,65.729,1.535,0,1200111616,29217665024,96305152,3023491072,0,3915776,1808972,1508532
07-12 13:47:01,34.853,5.898,58.445,0.536,0.268,1210441728,29206843392,96305152,3023544320,0,778240,2015800,2010485
07-12 13:47:02,21.984,5.630,72.118,0.268,0,1212841984,29204267008,96305152,3023605760,0,253952,1302811,1305114
07-12 13:47:03,24.219,6.771,68.750,0,0.260,1215848448,29201010688,96305152,3023634432,0,204800,1336993,1379132
07-12 13:47:04,36.340,9.284,52.785,1.592,0,1218555904,29197926400,96305152,3023716352,0,1257472,1741614,1743009
07-12 13:47:05,32.620,9.091,54.545,3.476,0.267,1222381568,29193428992,96305152,3023990784,0,2945024,1887958,1787720
07-12 13:47:06,30.481,10.160,56.684,2.406,0.267,1226649600,29188636672,96305152,3024203776,0,2428928,1898659,1811668
07-12 13:47:07,24.485,7.990,63.918,3.608,0,1235628032,29179215872,96305152,3024596992,0,4562944,1148449,830462
07-12 13:47:08,18.277,8.616,67.885,4.961,0.261,1239478272,29174874112,96305152,3024859136,0,6545408,1355903,857843
07-12 13:47:09,22.622,8.226,65.039,4.113,0,1243394048,29169455104,96305152,3025178624,0,5726208,1340847,895418
07-12 13:47:10,21.357,9.045,65.075,4.271,0.251,1253969920,29158559744,96305152,3025334272,0,6160384,1120471,704987
07-12 13:47:11,14.653,7.712,74.550,2.828,0.257,1254809600,29157576704,96305152,3025477632,0,2359296,813171,682308
07-12 13:47:12,16.104,5.714,74.286,3.896,0,1255301120,29156900864,96305152,3025661952,0,3010560,870044,674974
07-12 13:47:13,14.322,5.882,76.726,2.813,0.256,1255829504,29156237312,96305152,3025797120,0,2068480,669269,587135
07-12 13:47:14,13.542,7.031,76.562,2.865,0,1256165376,29155803136,96305152,3025891328,0,2072576,769452,692564
07-12 13:47:15,10.317,5.820,79.894,3.704,0.265,1256816640,29154996224,96305152,3026038784,0,2740224,655916,560773
07-12 13:47:16,12.435,8.549,76.425,2.591,0,1258287104,29153447936,96305152,3026116608,0,1888256,723291,656829
