"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-worker-12",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-80-workloada-1024-20201208-104533-12.csv 1 400",,,,"Date:","08 Dec 2020 10:45:43 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
08-12 10:45:43,3.805,0.839,95.238,0.100,0.019,27940614144,3034120192,93577216,2453311488,69674.998,701232.136,0,0
08-12 10:45:44,1.244,0.498,98.259,0,0,27940380672,3034341376,93581312,2453315584,0,94208,17049,17662
08-12 10:45:45,1.244,0.746,98.010,0,0,27940380672,3034341376,93581312,2453315584,0,0,13780,13020
08-12 10:45:46,0.251,0.752,98.997,0,0,27940347904,3034374144,93581312,2453315584,0,0,10305,9598
08-12 10:45:47,0.998,0.499,98.504,0,0,27940282368,3034439680,93581312,2453315584,0,0,12887,12234
08-12 10:45:48,0.503,0.503,98.744,0.251,0,27940315136,3034406912,93581312,2453315584,0,12288,10434,10718
08-12 10:45:49,1.247,0.748,98.005,0,0,27939057664,3035664384,93581312,2453315584,0,12288,12270,12343
08-12 10:45:50,1.003,0.251,98.747,0,0,27939123200,3035598848,93581312,2453315584,0,0,15884,14322
08-12 10:45:51,0.752,0.501,98.747,0,0,27938992128,3035729920,93581312,2453315584,0,16384,17892,16871
08-12 10:45:52,0.251,0.752,98.997,0,0,27939024896,3035697152,93581312,2453315584,0,0,13294,13686
08-12 10:45:53,0.993,1.241,97.767,0,0,27939090432,3035631616,93581312,2453315584,0,0,17146,15940
08-12 10:45:54,1.485,0.495,97.772,0,0.248,27939057664,3035664384,93585408,2453311488,0,16384,8119,10024
08-12 10:45:55,0.501,0.752,98.747,0,0,27939057664,3035664384,93585408,2453311488,0,0,15012,14627
08-12 10:45:56,0.998,0.499,98.504,0,0,27939086336,3035631616,93585408,2453315584,0,0,12552,13436
08-12 10:45:57,0.499,0.998,98.504,0,0,27939053568,3035664384,93585408,2453315584,0,0,11175,10692
08-12 10:45:58,18.765,1.235,80,0,0,27940134912,3034374144,93593600,2453516288,0,237568,17775,16961
08-12 10:45:59,19.012,0.988,80,0,0,27952295936,3022213120,93593600,2453516288,0,12288,44249,44304
08-12 10:46:00,1.489,0.744,97.767,0,0,27952197632,3022311424,93593600,2453516288,0,0,15535,15209
