"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-20-workloadb-256-20201206-123809-0.csv 1 400",,,,"Date:","06 Dec 2020 12:38:13 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 12:38:13,29.403,7.847,62.223,0.488,0.040,4509396992,26987974656,41017344,2024120320,477407.794,3579644.840,0,0
06-12 12:38:14,1.256,0.251,98.241,0.251,0,4509261824,26988093440,41021440,2024128512,0,94208,36304,45662
06-12 12:38:15,0.761,0.508,98.731,0,0,4507918336,26989428736,41025536,2024132608,0,24576,47582,46270
06-12 12:38:16,2.463,2.217,95.320,0,0,4507770880,26989576192,41025536,2024132608,0,0,27365,28992
06-12 12:38:17,12.871,2.475,84.653,0,0,4507869184,26989465600,41025536,2024140800,0,0,181205,245170
06-12 12:38:18,82.116,6.549,11.335,0,0,4517355520,26979389440,41025536,2024435712,0,0,1501164,1742278
06-12 12:38:19,83.582,9.701,6.716,0,0,4569624576,26926133248,41025536,2025119744,0,0,1838357,2356457
06-12 12:38:20,72.500,9.750,17.750,0,0,4697706496,26797371392,41025536,2025730048,0,0,1657258,2056009
06-12 12:38:21,61.772,8.354,29.620,0,0.253,4753059840,26741288960,41033728,2026405888,0,36864,1959183,2612183
06-12 12:38:22,62.278,9.873,27.595,0.253,0,4787707904,26705956864,41033728,2027044864,0,4988928,2203861,2854349
06-12 12:38:23,65.152,9.091,25.758,0,0,4834697216,26658082816,41033728,2027917312,0,0,1978089,2498894
06-12 12:38:24,77.193,10.025,12.782,0,0,4865396736,26626523136,41033728,2028765184,0,0,2350591,2961194
06-12 12:38:25,68.090,9.045,22.864,0,0,4873072640,26617896960,41033728,2029699072,0,0,2296964,2872121
06-12 12:38:26,60.101,10.859,29.040,0,0,4882403328,26607779840,41037824,2030465024,0,36864,2147244,2703807
06-12 12:38:27,58.015,10.687,31.298,0,0,4882214912,26607194112,41037824,2031222784,0,65536,2262247,2798286
06-12 12:38:28,56.296,12.099,31.358,0,0.247,4888354816,26600300544,41037824,2031964160,0,0,2340191,2920928
06-12 12:38:29,65.394,11.196,23.410,0,0,4888428544,26599374848,41037824,2032779264,0,0,2257649,2777107
06-12 12:38:30,61.675,11.168,27.157,0,0,4888436736,26598752256,41037824,2033377280,0,0,1923898,2335407
06-12 12:38:31,52.332,8.808,38.860,0,0,4908072960,26578722816,41046016,2033758208,0,28672,1710627,2012480
06-12 12:38:32,44.975,11.307,43.719,0,0,4913147904,26573152256,41046016,2034245632,0,0,1660903,1992363
06-12 12:38:33,56.533,13.065,30.402,0,0,4915548160,26569961472,41046016,2035015680,0,0,3039621,3800509
06-12 12:38:34,65.174,11.940,22.637,0,0.249,4921880576,26562453504,41046016,2036166656,0,0,2651370,3261746
06-12 12:38:35,56.533,13.819,29.648,0,0,4927823872,26550013952,41046016,2042527744,0,0,2951625,3610116
06-12 12:38:36,58.734,21.266,20,0,0,5009874944,26387607552,41050112,2120790016,0,28672,2294139,2869040
06-12 12:38:37,70.781,25.189,4.030,0,0,5122940928,26147450880,41054208,2244976640,0,0,1595043,2057674
06-12 12:38:38,75.500,23.750,0.750,0,0,5228339200,25903181824,41054208,2380120064,0,57344,1303194,1605029
06-12 12:38:39,77.307,21.696,0.748,0,0.249,5329489920,25650360320,41058304,2527703040,0,0,1146389,1345325
06-12 12:38:40,74.623,19.347,5.025,1.005,0,5380567040,25537585152,41078784,2587394048,0,64581632,1434462,1814025
06-12 12:38:41,80.299,14.214,3.242,2.244,0,5404291072,25412227072,41082880,2686210048,0,53125120,1556174,2136070
06-12 12:38:42,63.840,13.217,9.476,13.466,0,5405941760,25475858432,41119744,2622627840,0,75894784,1104197,1478558
06-12 12:38:43,79.551,18.454,1.746,0,0.249,5427695616,25305899008,41123840,2767106048,0,1265664,1429703,1777478
