"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-40-workloada-512-20201207-202659-client.csv 1 400",,,,"Date:","07 Dec 2020 20:27:06 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 20:27:06,3.317,1.477,95.137,0.013,0.057,420290560,31424159744,42795008,1675677696,62275.637,240415.562,0,0
07-12 20:27:07,6.148,2.760,90.966,0.125,0,417513472,31426596864,42909696,1675751424,0,1253376,173134,150761
07-12 20:27:08,15.704,6.407,77.638,0.126,0.126,526209024,31317069824,42958848,1675878400,0,675840,10481,13326
07-12 20:27:09,29.084,5.322,65.470,0,0.124,1020510208,30822653952,42958848,1675882496,0,0,606826,56257
07-12 20:27:10,12.045,3.513,84.442,0,0,1184641024,30658347008,42958848,1675972608,0,0,86406,147704
07-12 20:27:11,0,0,100,0,0,1184673792,30658314240,42958848,1675972608,0,0,714,849
07-12 20:27:12,0,0,100,0,0,1184673792,30658314240,42958848,1675972608,0,0,191,191
07-12 20:27:13,0.125,0,99.875,0,0,1183477760,30659510272,42958848,1675972608,0,0,191,191
07-12 20:27:14,0,0,100,0,0,1183801344,30659186688,42967040,1675964416,0,77824,291,352
07-12 20:27:15,0.125,0,99.875,0,0,1183698944,30659280896,42967040,1675972608,0,0,91,100
07-12 20:27:16,0,0,99.874,0,0.126,1183698944,30659280896,42967040,1675972608,0,0,647,761
07-12 20:27:17,0,0,100,0,0,1183698944,30659280896,42967040,1675972608,0,0,191,191
07-12 20:27:18,0.125,0,99.875,0,0,1183731712,30659248128,42967040,1675972608,0,0,257,375
07-12 20:27:19,0,0.125,99.875,0,0,1183731712,30659248128,42967040,1675972608,0,0,191,191
07-12 20:27:20,0,0,100,0,0,1183727616,30659248128,42971136,1675972608,0,16384,191,191
07-12 20:27:21,0.249,0.125,99.626,0,0,1183727616,30659248128,42971136,1675972608,0,0,548,670
07-12 20:27:22,4.988,0.748,94.264,0,0,1219919872,30623055872,42971136,1675972608,0,0,157,236
