"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-80-workloada-1024-20201206-153901-0.csv 1 400",,,,"Date:","06 Dec 2020 15:39:11 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 15:39:11,4.744,1.318,93.726,0.195,0.018,975953920,30825148416,42471424,1726902272,376943.826,1551329.639,0,0
06-12 15:39:12,1.263,0.505,98.232,0,0,975273984,30825816064,42471424,1726906368,0,0,55487,57151
06-12 15:39:13,1.523,0.508,97.970,0,0,975347712,30825717760,42483712,1726914560,0,126976,62968,62939
06-12 15:39:14,1.013,0.759,98.228,0,0,975380480,30825684992,42483712,1726914560,0,0,61294,62848
06-12 15:39:15,6.030,1.256,92.714,0,0,975990784,30825070592,42483712,1726914560,0,0,69481,69431
06-12 15:39:16,16.456,1.772,81.519,0,0.253,979337216,30821715968,42483712,1726914560,0,0,88505,144299
06-12 15:39:17,9.023,1.504,89.474,0,0,980070400,30820974592,42483712,1726922752,0,0,83054,117966
06-12 15:39:18,12.214,2.036,85.751,0,0,982183936,30818828288,42491904,1726930944,0,28672,161108,159690
06-12 15:39:19,15.829,2.010,82.161,0,0,984346624,30816600064,42491904,1726943232,0,0,164913,157060
06-12 15:39:20,43.890,3.242,52.868,0,0,991166464,30809632768,42491904,1726963712,0,0,274178,238979
06-12 15:39:21,40.506,3.797,55.443,0,0.253,994156544,30806564864,42491904,1727004672,0,0,277606,208778
06-12 15:39:22,74.937,2.785,22.278,0,0,998715392,30801858560,42491904,1727086592,0,0,297420,247288
06-12 15:39:23,75.931,4.963,19.107,0,0,1014886400,30785486848,42500096,1727135744,0,24576,409431,332152
06-12 15:39:24,85.390,6.045,8.564,0,0,1040310272,30759878656,42500096,1727217664,0,0,429232,330396
06-12 15:39:25,75.758,7.323,16.919,0,0,1051451392,30748483584,42500096,1727315968,0,0,526591,410362
06-12 15:39:26,44.332,5.290,50.378,0,0,1057484800,30742220800,42500096,1727438848,0,0,402962,343035
06-12 15:39:27,19.750,2,78,0,0.250,1058992128,30740643840,42500096,1727455232,0,65536,190131,174470
06-12 15:39:28,20.545,3.465,75.990,0,0,1065365504,30734163968,42508288,1727475712,0,28672,243047,205220
06-12 15:39:29,43.622,5.357,51.020,0,0,1071005696,30728187904,42508288,1727639552,0,0,734423,559634
06-12 15:39:30,52.685,8.696,38.619,0,0,1069035520,30729744384,42508288,1727819776,0,0,878791,679778
06-12 15:39:31,44.169,6.700,48.883,0,0.248,1064177664,30734266368,42508288,1727987712,0,0,676661,536919
06-12 15:39:32,29.574,3.509,66.416,0.501,0,1067737088,30730559488,42512384,1728057344,0,835584,357507,308094
