"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-20-workloadb-256-20201206-114852-0.csv 1 400",,,,"Date:","06 Dec 2020 11:48:56 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 11:48:56,11.098,2.466,86.057,0.358,0.021,4554735616,26970144768,39907328,1999155200,633005.463,2913163.613,0,0
06-12 11:48:57,1.008,0.252,98.741,0,0,4554604544,26970271744,39915520,1999151104,0,188416,30451,32360
06-12 11:48:58,1.256,0.251,98.241,0.251,0,4554579968,26970271744,39923712,1999167488,0,36864,42799,41515
06-12 11:48:59,2.764,0.754,96.482,0,0,4554612736,26970238976,39923712,1999167488,0,0,35654,34056
06-12 11:49:00,4.750,0.500,94.750,0,0,4554620928,26970230784,39923712,1999167488,0,0,49475,42365
06-12 11:49:01,20,2.785,77.215,0,0,4568625152,26956214272,39923712,1999179776,0,4096,238691,315420
06-12 11:49:02,75,6.750,18.250,0,0,4587343872,26937081856,39923712,1999351808,0,0,1112652,1207692
06-12 11:49:03,64.267,8.997,26.735,0,0,4593643520,26930216960,39931904,1999724544,0,65536,1276729,1542981
06-12 11:49:04,61.735,7.653,30.612,0,0,4664307712,26858848256,39931904,2000289792,0,0,1576499,1991538
06-12 11:49:05,52.941,8.440,38.363,0,0.256,4741206016,26781478912,39931904,2000683008,0,0,1213104,1572175
06-12 11:49:06,48.454,10.825,40.722,0,0,4832227328,26689847296,39931904,2001276928,0,0,1644720,2266619
06-12 11:49:07,51.139,9.367,39.494,0,0,4834791424,26686353408,39931904,2002186240,0,4919296,1926607,2540433
06-12 11:49:08,60.759,11.139,27.848,0,0.253,4859293696,26661081088,39940096,2002939904,0,40960,2049573,2701022
06-12 11:49:09,62.183,12.183,25.635,0,0,4894224384,26625236992,39940096,2003812352,0,0,2172705,2906663
06-12 11:49:10,63.198,10.152,26.650,0,0,4928221184,26590453760,39940096,2004590592,0,0,1941160,2377477
06-12 11:49:11,55.699,11.658,32.383,0,0.259,4954419200,26563289088,39940096,2005528576,0,0,2590335,3519403
06-12 11:49:12,53.470,12.339,34.190,0,0,4954591232,26562093056,39940096,2006528000,0,0,2668598,3287045
06-12 11:49:13,54.020,11.809,33.920,0,0.251,4948692992,26567090176,39948288,2007404544,0,24576,2185037,2744540
06-12 11:49:14,62.025,11.392,26.582,0,0,4958429184,26556583936,39948288,2008150016,0,0,2256716,2918770
06-12 11:49:15,79.093,9.572,11.335,0,0,4961345536,26552647680,39948288,2009145344,0,0,2279269,2826382
06-12 11:49:16,59.352,10.224,30.424,0,0,4964429824,26548850688,39948288,2009841664,0,0,2019522,2521259
06-12 11:49:17,48.974,11.026,40,0,0,4964229120,26548248576,39948288,2010628096,0,0,2371371,2920776
06-12 11:49:18,43.860,14.035,41.855,0,0.251,4969484288,26542112768,39956480,2011484160,0,24576,2555566,3094565
06-12 11:49:19,43.077,12.308,44.615,0,0,4977393664,26524618752,39956480,2020917248,0,0,1986997,2389099
06-12 11:49:20,55.725,16.794,27.481,0,0,5029683200,26393526272,39960576,2097676288,0,0,1485233,2050726
06-12 11:49:21,66.584,25.686,7.731,0,0,5115187200,26197618688,39960576,2205597696,0,0,1616673,2033137
06-12 11:49:22,70.781,26.952,2.267,0,0,5217488896,25956814848,39960576,2340392960,0,90112,1668089,2124641
06-12 11:49:23,74.874,19.849,4.271,1.005,0,5214248960,25902604288,40017920,2395799552,0,79425536,1754476,2349996
06-12 11:49:24,71.250,23,5,0.750,0,5243117568,25794641920,40054784,2472906752,0,49979392,1670739,2327252
06-12 11:49:25,75.871,22.388,1.493,0,0.249,5314998272,25581191168,40054784,2610630656,0,0,1505267,1938251
06-12 11:49:26,74.010,17.327,7.673,0.990,0,5356191744,25471258624,40079360,2677211136,0,104386560,1156614,1509130
06-12 11:49:27,75.750,20,3.500,0.750,0,5337518080,25426567168,40108032,2738663424,0,61386752,1150257,1738580
06-12 11:49:28,77.468,15.949,4.810,1.772,0,5288103936,25506885632,40161280,2708647936,0,93749248,1896015,2796966
06-12 11:49:29,72.111,14.322,10.804,2.764,0,5317373952,25416499200,40185856,2767945728,0,94040064,1160203,1509952
06-12 11:49:30,57.107,8.978,31.172,2.743,0,5327130624,25421086720,40210432,2753548288,0,35008512,1371353,2015874
06-12 11:49:31,51.654,8.651,32.570,7.125,0,5330415616,25369632768,40210432,2800332800,0,55857152,1546854,1985198
06-12 11:49:32,29.040,9.343,35.859,25.505,0.253,5334876160,25497481216,40247296,2670907392,0,73146368,1697291,2080643
06-12 11:49:33,33.417,10.302,56.281,0,0,5334081536,25497669632,40247296,2671513600,0,0,1702351,2102799
06-12 11:49:34,38.071,11.168,50.508,0,0.254,5337739264,25493381120,40247296,2672144384,0,0,1996083,2466351
06-12 11:49:35,39.130,10.230,50.639,0,0,5337042944,25493139456,40247296,2673082368,0,0,2393783,3224613
06-12 11:49:36,56.599,11.675,31.726,0,0,5355995136,25473081344,40247296,2674188288,0,0,3016574,3692206
06-12 11:49:37,63.427,13.555,22.762,0,0.256,5362667520,25465372672,40255488,2675216384,0,57344,2897644,3637670
06-12 11:49:38,72.468,14.286,13.247,0,0,5365944320,25460776960,40255488,2676535296,0,7016448,3651937,4464154
06-12 11:49:39,66.071,14.286,19.643,0,0,5373435904,25452032000,40255488,2677776384,0,0,3401832,4525170
06-12 11:49:40,60.154,19.794,20.051,0,0,5381578752,25442263040,40255488,2679394304,0,0,3901792,5015058
06-12 11:49:41,52.196,15.245,32.558,0,0,5383540736,25439174656,40255488,2680512512,0,0,3316027,4162406
06-12 11:49:42,57.289,13.555,28.900,0,0.256,5389447168,25432117248,40263680,2681643008,0,36864,2963617,3658229
06-12 11:49:43,49.476,13.089,37.435,0,0,5395742720,25424904192,40263680,2682556416,0,0,2678450,3231818
06-12 11:49:44,52.493,18.898,28.609,0,0,5397975040,25421647872,40263680,2683572224,0,0,3225284,3979338
