"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-20-workloada-256-20201207-141703-client.csv 1 400",,,,"Date:","07 Dec 2020 14:17:08 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 14:17:08,6.078,2.664,91.183,0.013,0.062,431050752,31400366080,49299456,1679134720,43347.758,173587.028,0,0
07-12 14:17:09,4.738,2.743,92.269,0.249,0,428851200,31402221568,49422336,1679282176,0,1355776,65848,53155
07-12 14:17:10,14.357,5.868,79.526,0.125,0.125,497098752,31333036032,49467392,1679454208,0,704512,5094,11646
07-12 14:17:11,25.250,5.875,68.875,0,0,1119952896,30710083584,49467392,1679458304,0,0,338915,42797
07-12 14:17:12,86.020,8.312,5.668,0,0,1200873472,30629085184,49467392,1679503360,0,0,4217627,1782767
07-12 14:17:13,68.859,9.926,21.216,0,0,1252257792,30577700864,49467392,1679503360,0,0,7326470,2945556
07-12 14:17:14,61.307,10.176,28.518,0,0,1339695104,30490263552,49467392,1679503360,0,0,7294380,2897934
07-12 14:17:15,49.047,11.563,39.263,0,0.127,1424207872,30405750784,49467392,1679503360,0,0,7529274,3053955
07-12 14:17:16,24.408,11.831,63.636,0,0.125,1474973696,30354976768,49475584,1679503360,0,77824,7891157,3167695
07-12 14:17:17,20.368,7.622,72.011,0,0,1477996544,30351953920,49475584,1679503360,0,0,7203097,2920586
07-12 14:17:18,21.322,7.980,70.574,0,0.125,1506689024,30323261440,49475584,1679503360,0,0,6647674,2629199
07-12 14:17:19,22.390,10.818,66.667,0,0.126,1577041920,30252908544,49475584,1679503360,0,0,7455439,2962770
07-12 14:17:20,23.883,8.812,67.305,0,0,1580953600,30248996864,49475584,1679503360,0,0,7579113,3072908
07-12 14:17:21,20.230,10.243,69.398,0,0.128,1582292992,30247653376,49483776,1679499264,0,20480,7525230,3032988
07-12 14:17:22,19.647,9.068,71.159,0,0.126,1589923840,30240018432,49483776,1679503360,0,0,7031095,2881595
07-12 14:17:23,19.078,9.603,71.191,0,0.128,1599590400,30230351872,49483776,1679503360,0,0,7906612,3184849
07-12 14:17:24,20.672,9.465,69.738,0,0.125,1604505600,30225436672,49483776,1679503360,0,12288,7291756,2927128
07-12 14:17:25,14.432,6.897,78.672,0,0,1604517888,30225424384,49483776,1679503360,0,0,5585962,2225750
07-12 14:17:26,18.854,9.172,71.847,0,0.127,1604526080,30225416192,49483776,1679503360,0,0,7370711,3022795
07-12 14:17:27,18.622,8.929,72.321,0,0.128,1604411392,30225522688,49491968,1679503360,0,20480,7456050,2968662
07-12 14:17:28,19.490,8.535,71.847,0,0.127,1604984832,30224949248,49491968,1679503360,0,0,7434061,2998803
07-12 14:17:29,16.560,10.141,73.299,0,0,1606864896,30223069184,49491968,1679503360,0,0,7147259,2877090
07-12 14:17:30,18.976,8.489,72.409,0,0.125,1607356416,30222577664,49491968,1679503360,0,0,6611302,2636723
07-12 14:17:31,14.856,7.740,77.278,0,0.125,1606987776,30222946304,49491968,1679503360,0,0,5401604,2143006
07-12 14:17:32,15.404,8.199,76.149,0.124,0.124,1607176192,30222749696,49500160,1679503360,0,20480,5293798,2098099
07-12 14:17:33,13.992,7.317,78.562,0,0.128,1607192576,30222733312,49500160,1679503360,0,0,5591769,2222064
07-12 14:17:34,13.359,6.744,79.896,0,0,1607610368,30222315520,49500160,1679503360,0,0,5286759,2154109
07-12 14:17:35,12.706,7.243,79.924,0,0.127,1607282688,30222643200,49500160,1679503360,0,0,4781053,1905763
07-12 14:17:36,16.646,8.010,75.219,0,0.125,1608093696,30221832192,49500160,1679503360,0,0,5854429,2341572
07-12 14:17:37,17.358,7.925,74.591,0,0.126,1607905280,30222020608,49500160,1679503360,0,0,6209655,2486931
07-12 14:17:38,14.853,8.323,76.697,0,0.128,1608466432,30221455360,49504256,1679503360,0,16384,5908321,2364602
07-12 14:17:39,14.752,6.919,78.198,0,0.131,1609510912,30220410880,49504256,1679503360,0,4096,5924143,2326585
07-12 14:17:40,16.389,7.170,75.928,0.384,0.128,1609543680,30220378112,49504256,1679503360,0,839680,5910045,2373268
07-12 14:17:41,19.371,8.553,71.950,0,0.126,1611337728,30218584064,49504256,1679503360,0,0,5825949,2317667
07-12 14:17:42,14.675,6.494,78.831,0,0,1612136448,30217781248,49504256,1679507456,0,0,5215966,2118537
07-12 14:17:43,14.480,7.178,78.094,0.124,0.124,1612779520,30217129984,49512448,1679507456,0,69632,4887860,1892107
07-12 14:17:44,15.394,7.125,77.354,0,0.127,1612582912,30217326592,49512448,1679507456,0,0,5668302,2271871
07-12 14:17:45,13.723,7.116,79.034,0,0.127,1612660736,30217244672,49512448,1679511552,0,94208,5214441,2089509
07-12 14:17:46,11.682,5.135,83.055,0,0.128,1612300288,30217605120,49512448,1679511552,0,0,4356346,1745843
07-12 14:17:47,14.643,7.760,77.472,0,0.125,1613053952,30216851456,49512448,1679511552,0,0,5237137,2081557
07-12 14:17:48,14.304,7.277,78.419,0,0,1612398592,30217506816,49512448,1679511552,0,0,4958743,1927073
07-12 14:17:49,16.751,6.091,77.030,0,0.127,1612525568,30217375744,49516544,1679511552,0,32768,5555441,2197315
07-12 14:17:50,17.003,7.557,75.315,0,0.126,1612738560,30217162752,49516544,1679511552,0,0,5870157,2309872
07-12 14:17:51,16.391,7.751,75.731,0,0.127,1613770752,30216130560,49516544,1679511552,0,0,5723920,2285299
07-12 14:17:52,15.493,7.426,76.953,0,0.128,1614163968,30215737344,49516544,1679511552,0,0,5747804,2304258
07-12 14:17:53,14.065,6.452,79.355,0,0.129,1613926400,30215974912,49516544,1679511552,0,0,5419281,2124551
07-12 14:17:54,15.365,7.426,77.081,0,0.128,1614061568,30215835648,49520640,1679511552,0,32768,5958449,2352716
07-12 14:17:55,16.101,7.673,76.101,0,0.126,1610248192,30219649024,49520640,1679503360,0,147456,5680894,2284310
07-12 14:17:56,16.917,6.892,76.190,0,0,1610108928,30219788288,49520640,1679503360,0,0,5638101,2218111
07-12 14:17:57,13.444,7.042,79.385,0,0.128,1610158080,30219739136,49520640,1679503360,0,0,5254436,2067322
07-12 14:17:58,15.539,6.892,77.444,0,0.125,1610477568,30219419648,49520640,1679503360,0,0,5138501,2062776
07-12 14:17:59,14.156,7.532,78.312,0,0,1611710464,30218186752,49520640,1679503360,0,0,5813387,2341761
07-12 14:18:00,16.881,6.830,76.160,0,0.129,1611161600,30218727424,49528832,1679503360,0,28672,6208420,2532619
07-12 14:18:01,15.796,7.516,76.561,0,0.127,1611407360,30218481664,49528832,1679503360,0,0,5964251,2435604
07-12 14:18:02,14.194,7.613,78.065,0,0.129,1612161024,30217728000,49528832,1679503360,0,0,5601622,2245839
07-12 14:18:03,14.954,8.192,76.723,0,0.130,1611997184,30217891840,49528832,1679503360,0,0,6409126,2555534
07-12 14:18:04,12.916,8.056,78.900,0,0.128,1612455936,30217433088,49528832,1679503360,0,0,5424445,2171165
07-12 14:18:05,13.248,6.369,80.255,0,0.127,1612062720,30217826304,49528832,1679503360,0,0,5113449,2000662
07-12 14:18:06,15.915,7.519,76.441,0,0.125,1612152832,30217732096,49532928,1679503360,0,16384,5550267,2163603
07-12 14:18:07,15.217,6.522,78.133,0,0.128,1612152832,30217732096,49532928,1679503360,0,0,5648059,2220190
07-12 14:18:08,15.434,7.526,77.041,0,0,1612144640,30217740288,49532928,1679503360,0,0,5792958,2284821
07-12 14:18:09,15.375,7.875,76.500,0,0.250,1612111872,30217773056,49532928,1679503360,0,0,5392318,2147786
07-12 14:18:10,17.684,7.970,74.222,0,0.125,1612726272,30217158656,49532928,1679503360,0,0,5983519,2379849
07-12 14:18:11,12.403,8.010,79.457,0,0.129,1612431360,30217453568,49532928,1679503360,0,0,5419127,2109668
07-12 14:18:12,13.359,6.489,80.025,0,0.127,1612083200,30217797632,49537024,1679503360,0,16384,4868398,1943872
07-12 14:18:13,13.903,6.888,79.082,0,0.128,1612664832,30217216000,49537024,1679503360,0,0,5090973,2022532
07-12 14:18:14,15.259,8.071,76.545,0,0.126,1612681216,30217199616,49537024,1679503360,0,0,5645794,2223676
07-12 14:18:15,15.259,8.449,76.166,0,0.126,1613000704,30216880128,49537024,1679503360,0,0,5834843,2300178
07-12 14:18:16,14.929,7.979,76.963,0,0.129,1612820480,30217060352,49537024,1679503360,0,32768,6172829,2436459
07-12 14:18:17,18.239,8.553,73.208,0,0,1612779520,30217101312,49537024,1679503360,0,0,6917926,2772046
07-12 14:18:18,16.203,8.608,74.937,0.127,0.127,1612951552,30216921088,49545216,1679503360,0,36864,6268556,2566001
07-12 14:18:19,16.772,7.188,75.914,0,0.126,1613131776,30216740864,49545216,1679503360,0,0,5966321,2405822
07-12 14:18:20,16.264,8.259,75.349,0,0.127,1613230080,30216642560,49545216,1679503360,0,0,6028325,2409799
07-12 14:18:21,16.240,8.440,75.192,0,0.128,1615400960,30214467584,49545216,1679507456,0,4096,6463296,2578161
07-12 14:18:22,15.152,7.828,76.894,0,0.126,1615728640,30214139904,49545216,1679507456,0,0,5501622,2182918
07-12 14:18:23,16.792,8.396,74.687,0,0.125,1615794176,30214074368,49545216,1679507456,0,0,6511347,2619680
07-12 14:18:24,16.452,9.512,74.036,0,0,1615626240,30214238208,49549312,1679507456,0,16384,7181502,2910338
07-12 14:18:25,16.732,8.235,74.902,0,0.131,1615462400,30214402048,49549312,1679507456,0,0,7281085,2899722
07-12 14:18:26,16.901,7.810,74.904,0.256,0.128,1615790080,30214074368,49549312,1679507456,0,180224,6551513,2672504
07-12 14:18:27,17.092,8.163,74.617,0,0.128,1616551936,30213312512,49549312,1679507456,0,0,6429398,2596125
07-12 14:18:28,17.573,8.723,73.451,0,0.253,1616834560,30213029888,49549312,1679507456,0,0,6625910,2611479
07-12 14:18:29,11.607,7.015,81.250,0,0.128,1616998400,30212866048,49549312,1679507456,0,0,4815409,1923593
07-12 14:18:30,19.703,9.170,71.004,0,0.124,1616494592,30213365760,49553408,1679507456,0,16384,6717575,2672985
07-12 14:18:31,15.314,6.414,78.141,0,0.131,1616609280,30213251072,49553408,1679507456,0,40960,6189185,2498395
07-12 14:18:32,17.706,8.105,74.065,0,0.125,1616805888,30213054464,49553408,1679507456,0,0,6384968,2542315
07-12 14:18:33,16.314,7.846,75.716,0,0.125,1616740352,30213120000,49553408,1679507456,0,0,5669917,2329999
07-12 14:18:34,15.601,6.522,77.749,0,0.128,1617801216,30212059136,49553408,1679507456,0,0,5591123,2231947
07-12 14:18:35,14.141,6.818,78.914,0,0.126,1618718720,30211141632,49553408,1679507456,0,0,4878705,1946276
07-12 14:18:36,18.078,8.850,72.946,0,0.126,1618841600,30211014656,49557504,1679507456,0,16384,6974098,2803823
07-12 14:18:37,15.716,7.731,76.426,0,0.127,1618235392,30211620864,49557504,1679507456,0,0,5945315,2399374
07-12 14:18:38,13.409,6.140,80.326,0,0.125,1617842176,30212014080,49557504,1679507456,0,0,4541852,1767689
07-12 14:18:39,12.899,4.981,81.992,0,0.128,1618235392,30211620864,49557504,1679507456,0,0,4314369,1729375
07-12 14:18:40,12.837,6.033,81.130,0,0,1618821120,30211035136,49557504,1679507456,0,0,4578537,1827516
07-12 14:18:41,14.250,7.188,78.310,0,0.252,1618632704,30211223552,49557504,1679507456,0,0,4936647,1993563
07-12 14:18:42,16.199,7.653,76.020,0,0.128,1619054592,30210797568,49561600,1679507456,0,16384,5785598,2343517
