"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-worker-7",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-40-workloadb-512-20201207-222747-7.csv 1 400",,,,"Date:","07 Dec 2020 22:27:53 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 22:27:53,9.510,2.930,87.389,0.120,0.052,27886374912,2696638464,109109248,2814033920,31841.441,704586.645,0,0
07-12 22:27:54,0.253,0.253,99.495,0,0,27886428160,2696581120,109109248,2814038016,0,0,27427,27379
07-12 22:27:55,1.247,0.499,98.254,0,0,27886428160,2696581120,109109248,2814038016,0,0,10442,11016
07-12 22:27:56,1.263,0,98.737,0,0,27886493696,2696515584,109109248,2814038016,0,40960,16749,15985
07-12 22:27:57,12.468,4.675,82.597,0,0.260,27891040256,2691964928,109109248,2814042112,0,0,110025,259003
07-12 22:27:58,61.719,15.885,22.135,0,0.260,27886784512,2695954432,109109248,2814308352,0,0,1282366,1435594
07-12 22:27:59,72.292,23.174,4.534,0,0,27908677632,2674159616,109109248,2814210048,0,270336,2640640,2607426
07-12 22:28:00,75.381,21.827,2.792,0,0,27915137024,2667483136,109109248,2814427136,0,0,3211470,3138049
07-12 22:28:01,69.873,21.519,8.354,0,0.253,27929227264,2653163520,109109248,2814656512,0,0,2198194,2306615
07-12 22:28:02,68.798,20.972,9.207,0,1.023,27931402240,2650841088,109109248,2814803968,0,0,2543615,2563361
07-12 22:28:03,76.750,21.250,1.500,0,0.500,27932078080,2649772032,109109248,2815197184,0,0,3664719,3676981
07-12 22:28:04,78.195,19.799,1.253,0,0.752,27930001408,2651709440,109109248,2815336448,0,0,2887631,3085915
07-12 22:28:05,77.525,18.182,4.293,0,0,27930583040,2650865664,109109248,2815598592,0,49152,2803968,2926551
