"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-124638-workloadb-256-node07.csv 1 400",,,,"Date:","30 Sep 2020 11:46:55 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 11:46:55,4.287,1.780,92.268,0.029,0.0,1.636,13054193664.0,32202752.0,1441943552.0,22378893312.0,48579.351,481201.331,0.0,0.0
30-09 11:46:56,0.063,0.0,99.812,0.0,0.0,0.125,13054128128.0,32202752.0,1441943552.0,22378958848.0,0.0,0.0,25160.0,25256.0
30-09 11:46:57,0.125,0.063,99.437,0.0,0.0,0.375,13054128128.0,32202752.0,1441943552.0,22378958848.0,0.0,0.0,31350.0,32665.0
30-09 11:46:58,0.0,0.126,99.623,0.0,0.0,0.251,13054128128.0,32202752.0,1441943552.0,22378958848.0,0.0,0.0,28456.0,28960.0
30-09 11:46:59,0.126,0.0,99.749,0.0,0.0,0.126,13054128128.0,32202752.0,1441943552.0,22378958848.0,0.0,0.0,28705.0,29488.0
30-09 11:47:00,0.063,0.125,99.687,0.0,0.0,0.125,13054115840.0,32215040.0,1441943552.0,22378958848.0,0.0,53248.0,28572.0,29730.0
30-09 11:47:01,0.063,0.063,99.749,0.0,0.0,0.126,13054115840.0,32215040.0,1441943552.0,22378958848.0,0.0,0.0,28025.0,28853.0
30-09 11:47:02,1.192,0.125,98.432,0.0,0.0,0.251,13054398464.0,32215040.0,1441943552.0,22378676224.0,0.0,0.0,28988.0,30452.0
30-09 11:47:03,0.063,0.125,99.561,0.0,0.0,0.251,13054611456.0,32223232.0,1441947648.0,22378450944.0,0.0,40960.0,32089.0,33415.0
30-09 11:47:04,0.126,0.0,99.748,0.0,0.0,0.126,13054611456.0,32223232.0,1441947648.0,22378450944.0,0.0,0.0,30485.0,32738.0
30-09 11:47:05,0.063,0.125,99.687,0.0,0.0,0.125,13054676992.0,32223232.0,1441947648.0,22378385408.0,0.0,57344.0,31382.0,32245.0
30-09 11:47:06,0.063,0.0,99.811,0.0,0.0,0.126,13054611456.0,32223232.0,1441947648.0,22378450944.0,0.0,0.0,27559.0,28879.0
30-09 11:47:07,0.063,0.188,99.499,0.0,0.0,0.251,13054644224.0,32223232.0,1441947648.0,22378418176.0,0.0,0.0,32820.0,33322.0
30-09 11:47:08,0.251,0.188,98.558,0.0,0.0,1.003,13054599168.0,32231424.0,1441951744.0,22378450944.0,0.0,32768.0,82115.0,102968.0
30-09 11:47:09,1.330,0.887,95.123,0.0,0.0,2.660,13054685184.0,32231424.0,1442004992.0,22378311680.0,0.0,0.0,294990.0,320165.0
30-09 11:47:10,1.782,1.146,95.544,0.0,0.0,1.528,13054742528.0,32231424.0,1442054144.0,22378205184.0,0.0,45056.0,229373.0,255114.0
30-09 11:47:11,1.612,1.289,95.035,0.0,0.0,2.063,13054955520.0,32231424.0,1442148352.0,22377897984.0,0.0,0.0,346892.0,416434.0
30-09 11:47:12,2.749,1.662,91.624,0.0,0.0,3.964,13054959616.0,32231424.0,1442250752.0,22377791488.0,0.0,0.0,502599.0,573883.0
30-09 11:47:13,2.956,1.735,92.159,0.0,0.0,3.149,13056040960.0,32239616.0,1441542144.0,22377410560.0,0.0,28672.0,423475.0,483653.0
30-09 11:47:14,5.463,3.085,86.375,0.0,0.0,5.077,13057712128.0,32239616.0,1432150016.0,22385131520.0,0.0,0.0,689373.0,830428.0
30-09 11:47:15,5.280,3.220,86.285,0.064,0.0,5.151,13058945024.0,32239616.0,1432403968.0,22383644672.0,0.0,1851392.0,770171.0,897491.0
30-09 11:47:16,1.213,0.830,96.552,0.0,0.0,1.405,13059325952.0,32239616.0,1432453120.0,22383214592.0,0.0,0.0,218519.0,240092.0
30-09 11:47:17,2.115,1.090,94.359,0.0,0.0,2.436,13060014080.0,32239616.0,1432526848.0,22382452736.0,0.0,0.0,342434.0,408827.0
30-09 11:47:18,4.479,1.599,91.491,0.0,0.0,2.431,13060493312.0,32247808.0,1432612864.0,22381879296.0,0.0,94208.0,351763.0,381524.0
30-09 11:47:19,4.489,2.733,88.614,0.0,0.0,4.164,13061414912.0,32247808.0,1432821760.0,22380748800.0,0.0,0.0,703335.0,824274.0
30-09 11:47:20,15.608,6.757,70.270,0.0,0.0,7.365,13062639616.0,32247808.0,1433419776.0,22378926080.0,0.0,0.0,1514540.0,1816678.0
30-09 11:47:21,32.238,8.145,52.567,0.0,0.0,7.050,13063450624.0,32247808.0,1434353664.0,22377181184.0,0.0,0.0,1724728.0,2004167.0
30-09 11:47:22,29.783,8.887,53.867,0.0,0.0,7.463,13104414720.0,32247808.0,1435357184.0,22335213568.0,0.0,0.0,1795315.0,2100905.0
