"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-124638-workloadb-256-client.csv 1 400",,,,"Date:","30 Sep 2020 11:46:45 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 11:46:45,1.425,1.101,95.587,0.005,0.0,1.882,360001536.0,30670848.0,583614464.0,35932934144.0,57310.563,18018.247,0.0,0.0
30-09 11:46:46,0.060,0.0,99.940,0.0,0.0,0.0,359686144.0,30670848.0,583639040.0,35933224960.0,0.0,0.0,448.0,579.0
30-09 11:46:47,0.0,0.0,100.0,0.0,0.0,0.0,359686144.0,30670848.0,583639040.0,35933224960.0,0.0,0.0,767.0,191.0
30-09 11:46:48,0.0,0.062,99.938,0.0,0.0,0.0,359686144.0,30670848.0,583639040.0,35933224960.0,0.0,0.0,291.0,282.0
30-09 11:46:49,0.062,0.124,99.752,0.0,0.0,0.062,359469056.0,30670848.0,583639040.0,35933442048.0,0.0,0.0,91.0,100.0
30-09 11:46:50,0.0,0.0,100.0,0.0,0.0,0.0,358715392.0,30670848.0,583643136.0,35934191616.0,0.0,0.0,351.0,342.0
30-09 11:46:51,0.264,0.0,99.671,0.0,0.0,0.066,358694912.0,30683136.0,583643136.0,35934199808.0,0.0,49152.0,9429.0,15177.0
30-09 11:46:52,0.0,0.062,99.938,0.0,0.0,0.0,358694912.0,30683136.0,583643136.0,35934199808.0,0.0,0.0,91.0,100.0
30-09 11:46:53,0.0,0.0,100.0,0.0,0.0,0.0,358694912.0,30683136.0,583643136.0,35934199808.0,0.0,0.0,91.0,100.0
30-09 11:46:54,0.0,0.0,100.0,0.0,0.0,0.0,358694912.0,30683136.0,583643136.0,35934199808.0,0.0,0.0,291.0,282.0
30-09 11:46:55,0.062,0.0,99.938,0.0,0.0,0.0,358694912.0,30683136.0,583643136.0,35934199808.0,0.0,0.0,151.0,160.0
30-09 11:46:56,0.0,0.0,100.0,0.0,0.0,0.0,358686720.0,30683136.0,583643136.0,35934208000.0,0.0,0.0,648.0,761.0
30-09 11:46:57,0.0,0.062,99.938,0.0,0.0,0.0,358686720.0,30683136.0,583643136.0,35934208000.0,0.0,0.0,291.0,282.0
30-09 11:46:58,0.0,0.0,100.0,0.0,0.0,0.0,356995072.0,30683136.0,583643136.0,35935899648.0,0.0,0.0,191.0,191.0
30-09 11:46:59,0.0,0.061,99.939,0.0,0.0,0.0,356995072.0,30683136.0,583643136.0,35935899648.0,0.0,0.0,191.0,191.0
30-09 11:47:00,0.0,0.0,100.0,0.0,0.0,0.0,356995072.0,30683136.0,583643136.0,35935899648.0,0.0,0.0,191.0,191.0
30-09 11:47:01,0.0,0.125,99.812,0.0,0.0,0.063,356995072.0,30683136.0,583643136.0,35935899648.0,0.0,0.0,9371.0,15174.0
30-09 11:47:02,0.439,0.188,99.309,0.0,0.0,0.063,358789120.0,30683136.0,583643136.0,35934105600.0,0.0,0.0,3376.0,2230.0
30-09 11:47:03,2.292,3.055,94.144,0.191,0.0,0.318,456388608.0,30834688.0,583520256.0,35836477440.0,0.0,1032192.0,6106.0,7518.0
30-09 11:47:04,7.985,1.584,90.051,0.063,0.0,0.317,427229184.0,30867456.0,583860224.0,35865264128.0,0.0,188416.0,4431.0,3344.0
30-09 11:47:05,10.179,3.137,86.556,0.0,0.0,0.128,490655744.0,30871552.0,583860224.0,35801833472.0,0.0,0.0,511.0,981.0
30-09 11:47:06,12.801,7.407,79.662,0.0,0.0,0.130,535068672.0,30871552.0,583860224.0,35757420544.0,0.0,0.0,607.0,731.0
30-09 11:47:07,24.851,8.658,65.697,0.0,0.0,0.793,624259072.0,30871552.0,583868416.0,35668221952.0,0.0,0.0,6305.0,9247.0
30-09 11:47:08,20.726,15.248,61.254,0.0,0.0,2.772,679813120.0,30871552.0,583921664.0,35612614656.0,0.0,0.0,250908.0,204354.0
30-09 11:47:09,14.021,16.865,64.418,0.0,0.0,4.696,717803520.0,30879744.0,583983104.0,35574554624.0,0.0,94208.0,559464.0,481434.0
30-09 11:47:10,14.398,17.277,64.202,0.0,0.0,4.123,774422528.0,30879744.0,584003584.0,35517915136.0,0.0,0.0,496155.0,369965.0
30-09 11:47:11,19.378,11.905,64.815,0.0,0.0,3.902,876392448.0,30879744.0,584073216.0,35415875584.0,0.0,0.0,709247.0,438232.0
30-09 11:47:12,7.575,12.492,73.289,0.0,0.0,6.645,919879680.0,30879744.0,584085504.0,35372376064.0,0.0,0.0,1189378.0,874548.0
30-09 11:47:13,13.563,22.128,59.312,0.0,0.0,4.997,1012244480.0,30879744.0,584085504.0,35280011264.0,0.0,0.0,928529.0,661023.0
30-09 11:47:14,14.286,13.821,65.116,0.066,0.0,6.711,1069355008.0,30887936.0,584101888.0,35222876160.0,0.0,28672.0,1532546.0,956338.0
30-09 11:47:15,10.164,13.246,69.508,0.0,0.0,7.082,1114492928.0,30887936.0,584134656.0,35177705472.0,0.0,0.0,2001742.0,1289950.0
30-09 11:47:16,20.973,18.277,57.791,0.0,0.0,2.959,1172328448.0,30887936.0,584134656.0,35119869952.0,0.0,0.0,360779.0,300375.0
30-09 11:47:17,8.263,31.685,55.628,0.0,0.0,4.424,1225916416.0,30887936.0,584155136.0,35066261504.0,0.0,679936.0,792229.0,507649.0
30-09 11:47:18,10.946,29.663,55.440,0.0,0.0,3.951,1277927424.0,30887936.0,584155136.0,35014250496.0,0.0,0.0,774352.0,556797.0
30-09 11:47:19,7.175,32.224,55.512,0.0,0.0,5.088,1339387904.0,30896128.0,584146944.0,34952790016.0,0.0,86016.0,1496193.0,891955.0
30-09 11:47:20,13.492,15.212,63.095,0.0,0.0,8.201,1381318656.0,30896128.0,584155136.0,34910851072.0,0.0,0.0,3160175.0,1820938.0
30-09 11:47:21,23.469,15.918,49.660,0.0,0.0,10.952,1412718592.0,30896128.0,584155136.0,34879451136.0,0.0,0.0,4614337.0,2476440.0
30-09 11:47:22,27.323,16.644,41.470,0.0,0.0,14.563,1439703040.0,30896128.0,584155136.0,34852466688.0,0.0,0.0,4411723.0,2319014.0
30-09 11:47:23,25.236,26.788,39.136,0.0,0.0,8.839,1498517504.0,30896128.0,584192000.0,34793615360.0,0.0,0.0,3502779.0,1800963.0
30-09 11:47:24,11.253,49.361,35.870,0.0,0.0,3.517,1567993856.0,30904320.0,584183808.0,34724139008.0,0.0,32768.0,1046401.0,574325.0
30-09 11:47:25,18.526,43.249,35.225,0.0,0.0,3.001,1627914240.0,30904320.0,584200192.0,34664202240.0,0.0,0.0,831261.0,456272.0
30-09 11:47:26,21.958,35.758,32.903,0.0,0.0,9.381,1657405440.0,30904320.0,584200192.0,34634711040.0,0.0,0.0,3713537.0,1964244.0
30-09 11:47:27,31.349,20.208,37.647,0.0,0.0,10.796,1667510272.0,30904320.0,584204288.0,34624602112.0,0.0,0.0,3825634.0,2021588.0
30-09 11:47:28,34.068,19.061,32.646,0.0,0.0,14.225,1678569472.0,30904320.0,584204288.0,34613542912.0,0.0,0.0,4032038.0,2158155.0
30-09 11:47:29,41.251,20.032,23.990,0.0,0.0,14.727,1687629824.0,30904320.0,584204288.0,34604482560.0,0.0,0.0,3618854.0,1957124.0
30-09 11:47:30,38.354,16.385,31.007,0.0,0.0,14.254,1691860992.0,30912512.0,584204288.0,34600243200.0,0.0,24576.0,4172412.0,2195503.0
30-09 11:47:31,32.968,16.587,36.189,0.0,0.0,14.256,1706364928.0,30912512.0,584204288.0,34585739264.0,0.0,0.0,4338962.0,2267397.0
30-09 11:47:32,31.554,13.279,43.463,0.0,0.0,11.704,1771409408.0,30912512.0,584204288.0,34520694784.0,0.0,0.0,4806740.0,2398869.0
30-09 11:47:33,26.402,13.817,48.085,0.0,0.0,11.696,1881731072.0,30912512.0,584204288.0,34410373120.0,0.0,0.0,4980910.0,2576520.0
30-09 11:47:34,20.853,7.995,61.359,0.0,0.0,9.793,1883291648.0,30912512.0,584204288.0,34408812544.0,0.0,0.0,5105426.0,2652933.0
30-09 11:47:35,12.327,6.328,72.973,0.0,0.0,8.372,1882697728.0,30912512.0,584204288.0,34409406464.0,0.0,0.0,4336024.0,2259013.0
30-09 11:47:36,6.715,3.989,80.785,0.0,0.0,8.511,1882820608.0,30912512.0,584204288.0,34409283584.0,0.0,0.0,4527759.0,2328195.0
30-09 11:47:37,7.038,5.228,77.614,0.0,0.0,10.121,1883713536.0,30912512.0,584204288.0,34408390656.0,0.0,0.0,5538245.0,2822042.0
30-09 11:47:38,8.317,4.724,78.443,0.0,0.0,8.516,1885327360.0,30912512.0,584204288.0,34406776832.0,0.0,0.0,3957676.0,2040384.0
30-09 11:47:39,5.867,3.889,80.883,0.0,0.0,9.361,1860513792.0,30912512.0,584224768.0,34431569920.0,0.0,0.0,3868676.0,2068944.0
30-09 11:47:40,1.946,1.297,91.440,0.065,0.0,5.253,1861312512.0,30920704.0,584216576.0,34430771200.0,0.0,24576.0,2112194.0,1089138.0
30-09 11:47:41,3.900,2.379,87.773,0.0,0.0,5.948,1861963776.0,30920704.0,584224768.0,34430111744.0,0.0,0.0,2679854.0,1372246.0
30-09 11:47:42,5.482,5.350,80.119,0.0,0.0,9.049,1862963200.0,30920704.0,584224768.0,34429112320.0,0.0,0.0,5064216.0,2608506.0
30-09 11:47:43,4.665,2.628,85.020,0.0,0.0,7.687,1862131712.0,30920704.0,584224768.0,34429943808.0,0.0,0.0,3403865.0,1728121.0
30-09 11:47:44,7.545,5.890,75.182,0.0,0.0,11.383,1865068544.0,30920704.0,584224768.0,34427006976.0,0.0,0.0,6453185.0,3277967.0
30-09 11:47:45,6.583,3.555,81.501,0.0,0.0,8.361,1862471680.0,30920704.0,584224768.0,34429603840.0,0.0,0.0,4192268.0,2087898.0
30-09 11:47:46,3.786,3.264,86.031,0.0,0.0,6.919,1864257536.0,30920704.0,584224768.0,34427817984.0,0.0,0.0,3681064.0,1853339.0
30-09 11:47:47,9.848,5.948,74.620,0.0,0.0,9.584,1865584640.0,30920704.0,584224768.0,34426490880.0,0.0,0.0,6084920.0,3078746.0
30-09 11:47:48,11.006,6.617,69.683,0.0,0.0,12.694,1864904704.0,30920704.0,584224768.0,34427170816.0,0.0,16384.0,7485652.0,3861257.0
30-09 11:47:49,5.093,4.696,81.283,0.0,0.0,8.929,1865592832.0,30920704.0,584224768.0,34426482688.0,0.0,0.0,4946987.0,2524339.0
30-09 11:47:50,4.402,3.745,84.166,0.0,0.0,7.687,1864601600.0,30928896.0,584224768.0,34427465728.0,0.0,20480.0,4133036.0,2095138.0
30-09 11:47:51,8.820,6.233,74.072,0.0,0.0,10.875,1869582336.0,30928896.0,584224768.0,34422484992.0,0.0,0.0,6206742.0,3195912.0
30-09 11:47:52,5.063,3.997,81.945,0.0,0.0,8.994,1870159872.0,30928896.0,584224768.0,34421907456.0,0.0,0.0,4350112.0,2239346.0
30-09 11:47:53,3.357,3.292,85.583,0.0,0.0,7.768,1871605760.0,30932992.0,584224768.0,34420457472.0,0.0,126976.0,3596993.0,1862646.0
30-09 11:47:54,2.807,1.762,90.078,0.0,0.0,5.352,1870753792.0,30932992.0,584224768.0,34421309440.0,0.0,0.0,2544529.0,1283386.0
30-09 11:47:55,6.065,3.955,82.136,0.0,0.0,7.844,1874739200.0,30932992.0,584228864.0,34417319936.0,0.0,0.0,4046649.0,2068040.0
30-09 11:47:56,10.428,7.687,69.118,0.0,0.0,12.767,1876254720.0,30932992.0,584228864.0,34415804416.0,0.0,0.0,7660556.0,3917173.0
30-09 11:47:57,6.051,5.253,78.258,0.0,0.0,10.439,1878241280.0,30932992.0,584228864.0,34413817856.0,0.0,0.0,5822430.0,3003156.0
30-09 11:47:58,6.792,4.707,79.422,0.0,0.0,9.079,1880723456.0,30941184.0,584228864.0,34411327488.0,0.0,81920.0,5331909.0,2703206.0
30-09 11:47:59,6.671,4.905,77.894,0.0,0.0,10.530,1882312704.0,30941184.0,584228864.0,34409738240.0,0.0,0.0,5664796.0,2885524.0
30-09 11:48:00,4.654,3.191,83.910,0.0,0.0,8.245,1883832320.0,30941184.0,584228864.0,34408218624.0,0.0,0.0,4171770.0,2125937.0
30-09 11:48:01,5.106,3.448,83.355,0.0,0.0,8.090,1883725824.0,30941184.0,584228864.0,34408325120.0,0.0,0.0,4553050.0,2322063.0
30-09 11:48:02,7.034,5.309,78.368,0.0,0.0,9.290,1884139520.0,30941184.0,584228864.0,34407911424.0,0.0,0.0,5298737.0,2738170.0
30-09 11:48:03,4.677,3.491,84.190,0.0,0.0,7.642,1885143040.0,30949376.0,584220672.0,34406907904.0,0.0,20480.0,3925773.0,2003368.0
30-09 11:48:04,2.742,2.023,90.405,0.0,0.0,4.830,1884086272.0,30949376.0,584228864.0,34407956480.0,0.0,0.0,2491793.0,1264279.0
30-09 11:48:05,4.084,2.108,87.220,0.0,0.0,6.588,1885298688.0,30949376.0,584228864.0,34406744064.0,0.0,0.0,3125632.0,1591147.0
30-09 11:48:06,7.652,5.101,76.782,0.0,0.0,10.464,1884192768.0,30949376.0,584228864.0,34407849984.0,0.0,0.0,5796021.0,2950518.0
30-09 11:48:07,7.366,4.910,77.505,0.0,0.0,10.219,1885241344.0,30949376.0,584228864.0,34406801408.0,0.0,0.0,5657126.0,2864357.0
30-09 11:48:08,6.780,4.237,78.227,0.0,0.0,10.756,1886076928.0,30949376.0,584228864.0,34405965824.0,0.0,0.0,5620789.0,2855855.0
30-09 11:48:09,5.632,3.209,83.497,0.0,0.0,7.662,1886662656.0,30949376.0,584228864.0,34405380096.0,0.0,0.0,3996311.0,2029839.0
