"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-124638-workloadb-256-node20.csv 1 400",,,,"Date:","30 Sep 2020 11:46:45 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 11:46:45,4.349,1.866,91.953,0.027,0.0,1.805,12798210048.0,30187520.0,1494376448.0,22584446976.0,50555.270,482930.578,0.0,0.0
30-09 11:46:46,0.251,0.063,99.624,0.0,0.0,0.063,12796956672.0,30187520.0,1494405120.0,22585671680.0,0.0,0.0,27363.0,26196.0
30-09 11:46:47,0.0,0.0,99.937,0.0,0.0,0.063,12796817408.0,30199808.0,1494405120.0,22585798656.0,0.0,49152.0,30017.0,30053.0
30-09 11:46:48,0.063,0.0,99.750,0.0,0.0,0.188,12796817408.0,30199808.0,1494405120.0,22585798656.0,0.0,0.0,28610.0,27902.0
30-09 11:46:49,0.063,0.0,99.812,0.0,0.0,0.126,12796817408.0,30199808.0,1494405120.0,22585798656.0,0.0,0.0,28368.0,29082.0
30-09 11:46:50,0.0,0.0,99.874,0.0,0.0,0.126,12796817408.0,30199808.0,1494405120.0,22585798656.0,0.0,0.0,28591.0,28921.0
30-09 11:46:51,0.125,0.188,99.498,0.0,0.0,0.188,12796334080.0,30199808.0,1494405120.0,22586281984.0,0.0,0.0,26761.0,28744.0
30-09 11:46:52,0.063,0.063,99.812,0.0,0.0,0.063,12796301312.0,30199808.0,1494405120.0,22586314752.0,0.0,0.0,29280.0,28998.0
30-09 11:46:53,0.063,0.0,99.812,0.0,0.0,0.125,12796301312.0,30199808.0,1494405120.0,22586314752.0,0.0,0.0,26257.0,24715.0
30-09 11:46:54,0.0,0.0,99.874,0.0,0.0,0.126,12796301312.0,30199808.0,1494405120.0,22586314752.0,0.0,0.0,25804.0,24094.0
30-09 11:46:55,0.063,0.0,99.875,0.0,0.0,0.063,12796301312.0,30199808.0,1494405120.0,22586314752.0,0.0,0.0,26731.0,26377.0
30-09 11:46:56,0.0,0.0,99.749,0.0,0.0,0.251,12796301312.0,30199808.0,1494405120.0,22586314752.0,0.0,61440.0,24960.0,23199.0
30-09 11:46:57,0.063,0.063,99.749,0.0,0.0,0.125,12796301312.0,30199808.0,1494405120.0,22586314752.0,0.0,0.0,37365.0,41120.0
30-09 11:46:58,0.0,0.063,99.811,0.0,0.0,0.126,12796301312.0,30199808.0,1494405120.0,22586314752.0,0.0,0.0,28177.0,28570.0
30-09 11:46:59,0.126,0.0,99.812,0.0,0.0,0.063,12796268544.0,30199808.0,1494405120.0,22586347520.0,0.0,0.0,28368.0,27703.0
30-09 11:47:00,0.063,0.063,99.750,0.0,0.0,0.125,12796268544.0,30199808.0,1494405120.0,22586347520.0,0.0,0.0,27986.0,26857.0
30-09 11:47:01,0.126,0.063,99.623,0.0,0.0,0.188,12796268544.0,30208000.0,1494396928.0,22586347520.0,0.0,16384.0,37676.0,41799.0
30-09 11:47:02,0.942,0.063,98.745,0.0,0.0,0.251,12796293120.0,30208000.0,1494405120.0,22586314752.0,0.0,0.0,27535.0,27502.0
30-09 11:47:03,0.251,0.063,99.623,0.0,0.0,0.063,12796293120.0,30208000.0,1494405120.0,22586314752.0,0.0,0.0,31993.0,31702.0
30-09 11:47:04,0.0,0.0,100.0,0.0,0.0,0.0,12796293120.0,30208000.0,1494405120.0,22586314752.0,0.0,0.0,32611.0,31726.0
30-09 11:47:05,0.125,0.0,99.687,0.0,0.0,0.188,12796293120.0,30208000.0,1494405120.0,22586314752.0,0.0,0.0,27814.0,28848.0
30-09 11:47:06,0.0,0.0,100.0,0.0,0.0,0.0,12796293120.0,30208000.0,1494405120.0,22586314752.0,0.0,0.0,27280.0,26173.0
30-09 11:47:07,0.251,0.063,99.435,0.0,0.0,0.251,12796293120.0,30208000.0,1494405120.0,22586314752.0,0.0,0.0,44757.0,46346.0
30-09 11:47:08,0.314,0.188,98.494,0.0,0.0,1.004,12796293120.0,30208000.0,1494405120.0,22586314752.0,0.0,0.0,72417.0,78690.0
30-09 11:47:09,0.952,1.015,95.939,0.0,0.0,2.094,12796846080.0,30208000.0,1494441984.0,22585724928.0,0.0,0.0,212010.0,224929.0
30-09 11:47:10,1.217,0.833,96.413,0.0,0.0,1.537,12797014016.0,30208000.0,1494495232.0,22585503744.0,0.0,0.0,196977.0,232710.0
30-09 11:47:11,2.376,1.413,94.541,0.0,0.0,1.670,12796866560.0,30216192.0,1494589440.0,22585548800.0,0.0,24576.0,252039.0,314647.0
30-09 11:47:12,2.386,1.418,92.843,0.0,0.0,3.353,12797636608.0,30216192.0,1494667264.0,22584700928.0,0.0,0.0,368369.0,435894.0
30-09 11:47:13,2.582,1.549,93.092,0.0,0.0,2.776,12798443520.0,30216192.0,1494798336.0,22583762944.0,0.0,0.0,336066.0,418837.0
30-09 11:47:14,4.781,3.012,88.147,0.0,0.0,4.060,12799557632.0,30216192.0,1494945792.0,22582501376.0,0.0,0.0,548761.0,684267.0
30-09 11:47:15,3.592,2.630,90.186,0.0,0.0,3.592,12799926272.0,30216192.0,1495236608.0,22581841920.0,0.0,0.0,422579.0,521199.0
30-09 11:47:16,1.716,0.763,95.613,0.064,0.0,1.844,12800040960.0,30224384.0,1495298048.0,22581657600.0,0.0,24576.0,192559.0,217896.0
30-09 11:47:17,1.598,1.279,95.332,0.0,0.0,1.790,12801224704.0,30224384.0,1495343104.0,22580428800.0,0.0,0.0,226633.0,274085.0
30-09 11:47:18,2.386,1.676,93.101,0.0,0.0,2.837,12802088960.0,30224384.0,1495429120.0,22579478528.0,0.0,0.0,322988.0,397612.0
30-09 11:47:19,5.825,3.992,87.107,0.0,0.0,3.076,12803772416.0,30224384.0,1495568384.0,22577655808.0,0.0,0.0,561589.0,712325.0
30-09 11:47:20,11.944,6.569,74.652,0.0,0.0,6.835,12804886528.0,30224384.0,1496051712.0,22576058368.0,0.0,0.0,1086827.0,1455510.0
