"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20200930-175427-workloada-256-node11.csv 1 400",,,,"Date:","30 Sep 2020 16:54:34 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 16:54:34,3.984,2.322,91.659,0.117,0.0,1.917,36495073280.0,8581120.0,135122944.0,268443648.0,189785.975,531675.410,0.0,0.0
30-09 16:54:35,0.125,0.125,99.749,0.0,0.0,0.0,36494024704.0,8585216.0,136237056.0,268374016.0,4096.0,0.0,5476.0,5889.0
30-09 16:54:36,0.063,0.063,99.874,0.0,0.0,0.0,36493881344.0,8585216.0,136237056.0,268517376.0,0.0,0.0,6069.0,5314.0
30-09 16:54:37,0.250,0.063,99.687,0.0,0.0,0.0,36493848576.0,8585216.0,136237056.0,268550144.0,0.0,0.0,4992.0,4967.0
30-09 16:54:38,0.251,0.063,99.687,0.0,0.0,0.0,36493836288.0,8597504.0,136237056.0,268550144.0,0.0,45056.0,5438.0,6033.0
30-09 16:54:39,0.063,0.0,99.937,0.0,0.0,0.0,36493836288.0,8597504.0,136237056.0,268550144.0,0.0,0.0,4833.0,5680.0
30-09 16:54:40,0.126,0.063,99.811,0.0,0.0,0.0,36493864960.0,8601600.0,136237056.0,268517376.0,4096.0,0.0,7678.0,7113.0
30-09 16:54:41,0.439,0.063,99.498,0.0,0.0,0.0,36493864960.0,8601600.0,136237056.0,268517376.0,4096.0,0.0,13835.0,19980.0
30-09 16:54:42,0.126,0.063,99.749,0.0,0.0,0.063,36493864960.0,8601600.0,136237056.0,268517376.0,0.0,4096.0,8165.0,8294.0
30-09 16:54:43,0.125,0.063,99.812,0.0,0.0,0.0,36493864960.0,8601600.0,136237056.0,268517376.0,0.0,0.0,2657.0,3072.0
30-09 16:54:44,0.126,0.188,99.686,0.0,0.0,0.0,36493893632.0,8605696.0,136237056.0,268484608.0,0.0,4096.0,7240.0,8119.0
30-09 16:54:45,0.126,0.0,99.874,0.0,0.0,0.0,36493860864.0,8605696.0,136237056.0,268517376.0,0.0,0.0,7192.0,7296.0
30-09 16:54:46,0.126,0.0,99.874,0.0,0.0,0.0,36493860864.0,8605696.0,136237056.0,268517376.0,0.0,0.0,7455.0,7483.0
30-09 16:54:47,0.376,0.063,99.561,0.0,0.0,0.0,36494749696.0,8605696.0,136237056.0,267628544.0,0.0,0.0,5834.0,5868.0
30-09 16:54:48,0.251,0.0,99.687,0.0,0.0,0.063,36494684160.0,8605696.0,136237056.0,267694080.0,0.0,0.0,6789.0,7589.0
30-09 16:54:49,0.0,0.063,99.937,0.0,0.0,0.0,36494651392.0,8605696.0,136237056.0,267726848.0,0.0,0.0,4815.0,5170.0
30-09 16:54:50,0.251,0.0,99.749,0.0,0.0,0.0,36494651392.0,8605696.0,136237056.0,267726848.0,4096.0,0.0,8601.0,8509.0
30-09 16:54:51,0.063,0.126,99.497,0.252,0.0,0.063,36494012416.0,8605696.0,146411520.0,258191360.0,10584064.0,0.0,3968.0,4255.0
30-09 16:54:52,0.251,0.125,99.561,0.0,0.0,0.063,36493570048.0,8605696.0,146808832.0,258236416.0,8192.0,0.0,23562.0,34462.0
30-09 16:54:53,0.189,0.189,99.433,0.126,0.0,0.063,36493737984.0,8744960.0,148054016.0,256684032.0,1708032.0,61440.0,12030.0,13593.0
30-09 16:54:54,0.377,0.063,99.497,0.0,0.0,0.063,36493705216.0,8753152.0,148336640.0,256425984.0,8192.0,16384.0,9860.0,9144.0
30-09 16:54:55,0.377,0.126,98.805,0.503,0.0,0.189,36496003072.0,8753152.0,148500480.0,253964288.0,614400.0,0.0,8890.0,140124.0
30-09 16:54:56,4.058,0.507,90.996,4.312,0.0,0.127,36511051776.0,8511488.0,111796224.0,275861504.0,344064.0,413696.0,9053.0,188216.0
30-09 16:54:57,3.260,2.728,93.746,0.067,0.0,0.200,36516454400.0,8515584.0,112128000.0,270123008.0,188416.0,8192.0,66336.0,133797.0
30-09 16:54:58,11.387,18.745,61.115,0.155,0.0,8.598,36505645056.0,8523776.0,112943104.0,280109056.0,774144.0,36864.0,960253.0,1230747.0
30-09 16:54:59,18.900,27.808,35.476,0.232,0.0,17.583,36514779136.0,8531968.0,114110464.0,269799424.0,286720.0,163840.0,1766933.0,2277236.0
30-09 16:55:00,13.544,17.404,24.0,0.0,0.0,45.053,36515192832.0,8531968.0,115142656.0,268353536.0,172032.0,0.0,1870153.0,2344026.0
30-09 16:55:01,17.051,29.877,36.713,0.077,0.0,16.283,36511522816.0,8536064.0,115617792.0,271544320.0,114688.0,0.0,1969697.0,2569521.0
30-09 16:55:02,18.652,29.363,37.228,0.0,0.0,14.757,36512755712.0,8536064.0,116215808.0,269713408.0,45056.0,1695744.0,1996032.0,2577796.0
