"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-094805-workloadb-32-node08.csv 1 400",,,,"Date:","01 Oct 2020 08:48:12 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 08:48:12,2.095,2.570,93.616,0.109,0.0,1.610,36346560512.0,12500992.0,220237824.0,327921664.0,138204.148,416494.055,0.0,0.0
01-10 08:48:13,0.063,0.063,99.875,0.0,0.0,0.0,36346671104.0,12500992.0,220348416.0,327700480.0,0.0,0.0,5818.0,5930.0
01-10 08:48:14,0.125,0.0,99.812,0.0,0.0,0.063,36346671104.0,12500992.0,220348416.0,327700480.0,0.0,0.0,7587.0,7728.0
01-10 08:48:15,0.188,0.0,99.812,0.0,0.0,0.0,36346671104.0,12500992.0,220348416.0,327700480.0,0.0,0.0,7686.0,6856.0
01-10 08:48:16,0.189,0.0,99.811,0.0,0.0,0.0,36346671104.0,12500992.0,220348416.0,327700480.0,0.0,0.0,7208.0,7110.0
01-10 08:48:17,0.188,0.125,99.624,0.0,0.0,0.063,36346650624.0,12500992.0,220348416.0,327720960.0,0.0,0.0,5974.0,5749.0
01-10 08:48:18,0.063,0.063,99.874,0.0,0.0,0.0,36346531840.0,12513280.0,220348416.0,327827456.0,0.0,45056.0,5125.0,5332.0
01-10 08:48:19,0.063,0.0,99.937,0.0,0.0,0.0,36346531840.0,12513280.0,220348416.0,327827456.0,0.0,0.0,5229.0,5625.0
01-10 08:48:20,0.063,0.0,99.937,0.0,0.0,0.0,36346531840.0,12513280.0,220348416.0,327827456.0,0.0,0.0,6544.0,5764.0
01-10 08:48:21,0.126,0.0,99.874,0.0,0.0,0.0,36346531840.0,12513280.0,220348416.0,327827456.0,0.0,0.0,8474.0,8545.0
01-10 08:48:22,0.188,0.063,99.749,0.0,0.0,0.0,36347707392.0,12513280.0,220348416.0,326651904.0,0.0,0.0,5377.0,4949.0
01-10 08:48:23,0.188,0.0,99.750,0.0,0.0,0.063,36347674624.0,12513280.0,220348416.0,326684672.0,0.0,0.0,5672.0,5513.0
01-10 08:48:24,0.251,0.063,99.624,0.0,0.0,0.063,36347039744.0,12513280.0,220348416.0,327319552.0,0.0,0.0,7945.0,6949.0
01-10 08:48:25,0.0,0.063,99.937,0.0,0.0,0.0,36347072512.0,12513280.0,220348416.0,327286784.0,0.0,0.0,6348.0,6909.0
01-10 08:48:26,0.125,0.062,99.688,0.0,0.0,0.125,36347072512.0,12513280.0,220348416.0,327286784.0,0.0,0.0,9597.0,9709.0
01-10 08:48:27,0.189,0.063,99.748,0.0,0.0,0.0,36347072512.0,12513280.0,220348416.0,327286784.0,0.0,4096.0,5879.0,5398.0
01-10 08:48:28,0.063,0.063,99.875,0.0,0.0,0.0,36347072512.0,12513280.0,220348416.0,327286784.0,0.0,0.0,3647.0,3977.0
01-10 08:48:29,0.125,0.125,99.749,0.0,0.0,0.0,36347072512.0,12513280.0,220348416.0,327286784.0,0.0,0.0,3898.0,3628.0
01-10 08:48:30,0.315,0.063,99.622,0.0,0.0,0.0,36347068416.0,12517376.0,220348416.0,327286784.0,4096.0,4096.0,14177.0,20173.0
01-10 08:48:31,0.314,0.0,99.686,0.0,0.0,0.0,36347031552.0,12517376.0,220352512.0,327319552.0,0.0,0.0,9637.0,9590.0
01-10 08:48:32,0.125,0.0,99.875,0.0,0.0,0.0,36346998784.0,12517376.0,220352512.0,327352320.0,0.0,0.0,6704.0,7689.0
01-10 08:48:33,0.440,0.063,99.434,0.0,0.0,0.063,36349079552.0,12517376.0,220352512.0,325271552.0,0.0,0.0,7085.0,6072.0
01-10 08:48:34,1.731,3.462,93.409,0.0,0.0,1.398,36350345216.0,12517376.0,220352512.0,324005888.0,0.0,0.0,128877.0,203378.0
01-10 08:48:35,7.854,14.494,71.498,0.0,0.0,6.154,36353843200.0,12525568.0,220475392.0,320376832.0,0.0,32768.0,566263.0,982148.0
01-10 08:48:36,7.448,17.824,67.782,0.0,0.0,6.946,36353736704.0,12525568.0,220618752.0,320339968.0,0.0,0.0,756463.0,1269198.0
01-10 08:48:37,13.554,17.355,62.727,0.0,0.0,6.364,36370628608.0,12525568.0,220618752.0,303448064.0,0.0,0.0,736712.0,1273091.0
01-10 08:48:38,10.0,19.917,62.149,0.0,0.0,7.934,36373348352.0,12525568.0,220618752.0,300728320.0,0.0,0.0,893744.0,1479664.0
01-10 08:48:39,7.422,14.924,70.790,0.0,0.0,6.864,36371017728.0,12525568.0,220618752.0,303058944.0,0.0,0.0,758721.0,1268439.0
01-10 08:48:40,7.176,15.913,69.033,0.0,0.0,7.878,36357869568.0,12533760.0,220626944.0,316190720.0,0.0,28672.0,834378.0,1418045.0
01-10 08:48:41,9.485,19.379,61.652,0.082,0.0,9.403,36359024640.0,12541952.0,220749824.0,314904576.0,0.0,73728.0,1029906.0,1761151.0
01-10 08:48:42,10.382,20.764,59.219,0.0,0.0,9.635,36368953344.0,12558336.0,220758016.0,304951296.0,8192.0,77824.0,939208.0,1631824.0
01-10 08:48:43,14.892,20.737,55.324,0.0,0.0,9.047,36372770816.0,12558336.0,220971008.0,300920832.0,0.0,0.0,934103.0,1615969.0
01-10 08:48:44,12.601,18.901,60.824,0.0,0.0,7.674,36379840512.0,12566528.0,220966912.0,293847040.0,0.0,81920.0,899789.0,1527221.0
01-10 08:48:45,9.853,20.765,59.935,0.0,0.0,9.446,36364730368.0,12574720.0,220880896.0,309035008.0,0.0,81920.0,966677.0,1689780.0
01-10 08:48:46,11.422,20.131,59.901,0.0,0.0,8.546,36367454208.0,12574720.0,220811264.0,306380800.0,0.0,0.0,948529.0,1586949.0
01-10 08:48:47,10.091,19.851,60.629,0.0,0.0,9.429,36368617472.0,12574720.0,220942336.0,305086464.0,0.0,65536.0,969064.0,1612849.0
01-10 08:48:48,8.804,21.262,60.050,0.0,0.0,9.884,36369895424.0,12574720.0,221073408.0,303677440.0,0.0,0.0,993958.0,1666653.0
01-10 08:48:49,8.933,20.596,61.373,0.0,0.0,9.098,36360540160.0,12574720.0,221073408.0,313032704.0,0.0,0.0,951479.0,1575267.0
01-10 08:48:50,8.769,19.815,61.636,0.0,0.0,9.781,36356628480.0,12582912.0,221073408.0,316936192.0,0.0,16384.0,977465.0,1620443.0
01-10 08:48:51,10.025,21.972,58.062,0.0,0.0,9.942,36359249920.0,12582912.0,221204480.0,314183680.0,0.0,0.0,1015436.0,1773388.0
01-10 08:48:52,8.375,22.471,59.536,0.083,0.0,9.536,36359065600.0,12607488.0,221261824.0,314286080.0,0.0,204800.0,971232.0,1642208.0
01-10 08:48:53,8.158,22.708,58.705,0.0,0.0,10.429,36360323072.0,12607488.0,221245440.0,313044992.0,36864.0,0.0,971659.0,1675579.0
01-10 08:48:54,9.504,21.157,59.421,0.0,0.0,9.917,36363980800.0,12615680.0,221237248.0,309387264.0,0.0,81920.0,974752.0,1663773.0
01-10 08:48:55,10.379,19.522,62.438,0.0,0.0,7.661,36364046336.0,12623872.0,221093888.0,309456896.0,0.0,94208.0,851777.0,1461032.0
01-10 08:48:56,7.577,20.067,64.197,0.0,0.0,8.160,36361887744.0,12623872.0,221102080.0,311607296.0,0.0,0.0,889617.0,1456937.0
01-10 08:48:57,8.452,22.176,58.410,0.0,0.0,10.962,36363927552.0,12623872.0,221233152.0,309436416.0,0.0,0.0,1015592.0,1695749.0
01-10 08:48:58,9.151,21.215,60.399,0.0,0.0,9.235,36364320768.0,12623872.0,221233152.0,309043200.0,0.0,0.0,920669.0,1584830.0
01-10 08:48:59,8.375,20.603,61.307,0.0,0.0,9.715,36362817536.0,12623872.0,221364224.0,310415360.0,0.0,0.0,941892.0,1651598.0
01-10 08:49:00,9.659,20.733,60.366,0.0,0.0,9.242,36355719168.0,12632064.0,221364224.0,317505536.0,0.0,20480.0,974021.0,1669373.0
01-10 08:49:01,10.393,21.768,57.692,0.0,0.0,10.147,36357767168.0,12632064.0,221556736.0,315265024.0,61440.0,0.0,972323.0,1680382.0
01-10 08:49:02,8.949,19.787,60.920,0.082,0.0,10.263,36358733824.0,12656640.0,221483008.0,314347520.0,0.0,200704.0,941001.0,1618617.0
01-10 08:49:03,9.901,21.865,57.921,0.0,0.0,10.314,36359823360.0,12656640.0,221556736.0,313184256.0,0.0,0.0,1013238.0,1694298.0
01-10 08:49:04,9.403,19.215,61.733,0.0,0.0,9.648,36359557120.0,12656640.0,221556736.0,313450496.0,0.0,0.0,969096.0,1641765.0
