"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node23",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-094805-workloadb-32-node23.csv 1 400",,,,"Date:","01 Oct 2020 08:48:12 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 08:48:12,2.072,2.629,93.584,0.126,0.0,1.589,36328194048.0,10973184.0,247177216.0,320876544.0,149867.010,422422.809,0.0,0.0
01-10 08:48:13,0.125,0.063,99.812,0.0,0.0,0.0,36328128512.0,10973184.0,247177216.0,320942080.0,0.0,0.0,4447.0,4325.0
01-10 08:48:14,0.563,0.063,99.375,0.0,0.0,0.0,36331831296.0,10985472.0,247177216.0,317227008.0,0.0,49152.0,5777.0,5491.0
01-10 08:48:15,0.063,0.0,99.937,0.0,0.0,0.0,36331831296.0,10985472.0,247177216.0,317227008.0,0.0,4096.0,4455.0,5452.0
01-10 08:48:16,0.0,0.0,100.0,0.0,0.0,0.0,36331831296.0,10985472.0,247177216.0,317227008.0,0.0,0.0,3608.0,3908.0
01-10 08:48:17,0.126,0.126,99.748,0.0,0.0,0.0,36332093440.0,10985472.0,247177216.0,316964864.0,0.0,0.0,5128.0,5519.0
01-10 08:48:18,0.126,0.0,99.874,0.0,0.0,0.0,36329291776.0,10985472.0,247177216.0,319766528.0,0.0,0.0,5619.0,6048.0
01-10 08:48:19,0.063,0.063,99.874,0.0,0.0,0.0,36329291776.0,10985472.0,247177216.0,319766528.0,0.0,0.0,4742.0,4801.0
01-10 08:48:20,0.063,0.0,99.937,0.0,0.0,0.0,36329291776.0,10985472.0,247177216.0,319766528.0,0.0,0.0,3364.0,3932.0
01-10 08:48:21,0.126,0.0,99.874,0.0,0.0,0.0,36329287680.0,10989568.0,247177216.0,319766528.0,0.0,4096.0,7612.0,7328.0
01-10 08:48:22,0.126,0.063,99.812,0.0,0.0,0.0,36329254912.0,10989568.0,247177216.0,319799296.0,0.0,0.0,21660.0,33097.0
01-10 08:48:23,0.126,0.063,99.749,0.0,0.0,0.063,36329287680.0,10989568.0,247177216.0,319766528.0,0.0,0.0,6377.0,6284.0
01-10 08:48:24,0.125,0.0,99.875,0.0,0.0,0.0,36329287680.0,10989568.0,247177216.0,319766528.0,0.0,0.0,5336.0,4895.0
01-10 08:48:25,0.063,0.0,99.874,0.0,0.0,0.063,36329287680.0,10989568.0,247177216.0,319766528.0,0.0,49152.0,6603.0,6377.0
01-10 08:48:26,0.188,0.0,99.812,0.0,0.0,0.0,36329287680.0,10989568.0,247177216.0,319766528.0,0.0,0.0,5752.0,5955.0
01-10 08:48:27,0.125,0.0,99.875,0.0,0.0,0.0,36329287680.0,10989568.0,247177216.0,319766528.0,0.0,0.0,4458.0,4002.0
01-10 08:48:28,0.063,0.0,99.937,0.0,0.0,0.0,36329037824.0,10989568.0,247177216.0,320016384.0,0.0,0.0,5897.0,6328.0
01-10 08:48:29,0.063,0.063,99.811,0.0,0.0,0.063,36328906752.0,10989568.0,247177216.0,320147456.0,0.0,0.0,15192.0,20344.0
01-10 08:48:30,0.250,0.0,99.750,0.0,0.0,0.0,36328914944.0,10989568.0,247169024.0,320147456.0,8192.0,0.0,6452.0,6281.0
01-10 08:48:31,0.189,0.063,99.748,0.0,0.0,0.0,36328972288.0,10989568.0,247177216.0,320081920.0,0.0,0.0,15013.0,15392.0
01-10 08:48:32,0.188,0.063,99.686,0.0,0.0,0.063,36329345024.0,10989568.0,247177216.0,319709184.0,0.0,0.0,5610.0,5416.0
01-10 08:48:33,2.210,0.568,97.222,0.0,0.0,0.0,36334006272.0,10989568.0,247201792.0,315023360.0,24576.0,4096.0,12305.0,322742.0
01-10 08:48:34,12.350,5.857,77.770,0.071,0.0,3.952,36343173120.0,10997760.0,247271424.0,305778688.0,0.0,12288.0,234147.0,385953.0
01-10 08:48:35,10.217,13.596,71.038,0.0,0.0,5.149,36346949632.0,11005952.0,247406592.0,301858816.0,0.0,49152.0,533807.0,928199.0
01-10 08:48:36,7.832,17.230,68.096,0.0,0.0,6.843,36348014592.0,11005952.0,247472128.0,300728320.0,0.0,0.0,713243.0,1264232.0
01-10 08:48:37,7.635,18.008,66.556,0.0,0.0,7.801,36349030400.0,11005952.0,247472128.0,299712512.0,0.0,0.0,744491.0,1308840.0
01-10 08:48:38,9.015,18.280,63.773,0.0,0.0,8.932,36340363264.0,11005952.0,247472128.0,308379648.0,0.0,0.0,887462.0,1507451.0
01-10 08:48:39,4.966,11.136,79.458,0.0,0.0,4.439,36341342208.0,11005952.0,247476224.0,307396608.0,0.0,0.0,555587.0,882365.0
01-10 08:48:40,8.477,18.436,64.198,0.0,0.0,8.889,36338962432.0,11005952.0,247476224.0,309776384.0,0.0,0.0,924112.0,1521917.0
01-10 08:48:41,8.778,19.934,62.182,0.0,0.0,9.106,36340285440.0,11014144.0,247607296.0,308314112.0,0.0,24576.0,948965.0,1551937.0
01-10 08:48:42,8.876,19.055,62.622,0.0,0.0,9.446,36340428800.0,11022336.0,247738368.0,308031488.0,0.0,20480.0,989820.0,1586179.0
01-10 08:48:43,12.429,19.935,58.999,0.081,0.0,8.555,36350046208.0,11038720.0,247754752.0,298381312.0,0.0,151552.0,914897.0,1518920.0
01-10 08:48:44,11.183,19.067,62.108,0.0,0.0,7.643,36356567040.0,11055104.0,247820288.0,291778560.0,0.0,24576.0,879681.0,1438814.0
01-10 08:48:45,12.850,20.675,58.155,0.0,0.0,8.320,36352024576.0,11071488.0,247590912.0,296534016.0,0.0,163840.0,861334.0,1488856.0
01-10 08:48:46,10.661,18.760,62.562,0.0,0.0,8.017,36357480448.0,11071488.0,247656448.0,291012608.0,0.0,0.0,876952.0,1497230.0
01-10 08:48:47,9.472,17.770,64.962,0.0,0.0,7.795,36358533120.0,11071488.0,247656448.0,289959936.0,0.0,0.0,908355.0,1490708.0
01-10 08:48:48,8.889,19.753,61.893,0.0,0.0,9.465,36353482752.0,11071488.0,247656448.0,295010304.0,0.0,0.0,949087.0,1610750.0
01-10 08:48:49,8.493,21.482,60.450,0.0,0.0,9.575,36345548800.0,11071488.0,247656448.0,302944256.0,0.0,0.0,918943.0,1549972.0
01-10 08:48:50,8.445,19.314,63.211,0.0,0.0,9.030,36343226368.0,11071488.0,247787520.0,305135616.0,0.0,0.0,906489.0,1488487.0
01-10 08:48:51,15.159,20.212,54.686,0.0,0.0,9.943,36361580544.0,11079680.0,248180736.0,286380032.0,0.0,24576.0,962571.0,1558382.0
01-10 08:48:52,15.510,19.673,57.551,0.0,0.0,7.265,36364394496.0,11087872.0,248180736.0,283557888.0,0.0,24576.0,834122.0,1485013.0
01-10 08:48:53,8.792,21.857,60.723,0.0,0.0,8.628,36350877696.0,11104256.0,247898112.0,297340928.0,0.0,172032.0,916313.0,1594033.0
01-10 08:48:54,9.693,20.215,60.895,0.083,0.0,9.114,36353052672.0,11120640.0,248029184.0,295018496.0,0.0,28672.0,925765.0,1597927.0
01-10 08:48:55,6.672,18.243,67.314,0.084,0.0,7.686,36351246336.0,11137024.0,247947264.0,296890368.0,0.0,176128.0,819759.0,1377265.0
01-10 08:48:56,7.538,18.760,66.248,0.0,0.0,7.454,36341116928.0,11137024.0,247881728.0,307085312.0,0.0,0.0,850439.0,1395660.0
01-10 08:48:57,8.445,20.903,60.786,0.0,0.0,9.866,36341661696.0,11137024.0,247881728.0,306540544.0,0.0,0.0,973578.0,1599900.0
01-10 08:48:58,7.587,20.716,62.660,0.0,0.0,9.037,36341661696.0,11137024.0,247881728.0,306540544.0,0.0,0.0,933882.0,1574832.0
01-10 08:48:59,8.674,20.350,61.718,0.0,0.0,9.258,36338036736.0,11137024.0,247881728.0,310165504.0,0.0,0.0,928813.0,1590514.0
01-10 08:49:00,9.312,19.883,63.087,0.0,0.0,7.718,36337741824.0,11137024.0,248012800.0,310329344.0,0.0,0.0,947357.0,1574379.0
01-10 08:49:01,8.138,20.973,62.416,0.0,0.0,8.473,36337504256.0,11145216.0,248274944.0,310296576.0,0.0,20480.0,902331.0,1524392.0
01-10 08:49:02,7.893,21.830,60.873,0.0,0.0,9.404,36337721344.0,11153408.0,248406016.0,309940224.0,0.0,20480.0,938666.0,1592417.0
01-10 08:49:03,9.614,19.885,62.038,0.082,0.0,8.381,36341080064.0,11235328.0,248389632.0,306515968.0,81920.0,192512.0,895003.0,1503738.0
01-10 08:49:04,8.924,20.851,61.051,0.083,0.0,9.091,36341374976.0,11251712.0,248520704.0,306073600.0,0.0,49152.0,912483.0,1563710.0
01-10 08:49:05,8.946,21.405,59.950,0.0,0.0,9.699,36344131584.0,11259904.0,248455168.0,303374336.0,0.0,520192.0,939932.0,1576226.0
01-10 08:49:06,12.613,18.509,59.787,0.0,0.0,9.091,36348731392.0,11268096.0,248385536.0,298835968.0,0.0,73728.0,885483.0,1496840.0
01-10 08:49:07,8.298,18.205,64.945,0.0,0.0,8.552,36348862464.0,11268096.0,248385536.0,298704896.0,0.0,0.0,887319.0,1507015.0
