"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20200930-174722-workloada-128-node07.csv 1 400",,,,"Date:","30 Sep 2020 16:47:32 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 16:47:32,3.739,2.116,92.378,0.106,0.0,1.660,36528136192.0,7454720.0,106643456.0,264998912.0,152757.258,506002.552,0.0,0.0
30-09 16:47:33,0.063,0.063,99.812,0.0,0.0,0.063,36528254976.0,7454720.0,107155456.0,264368128.0,163840.0,45056.0,5279.0,5881.0
30-09 16:47:34,0.063,0.063,99.874,0.0,0.0,0.0,36528361472.0,7454720.0,107175936.0,264241152.0,311296.0,0.0,6031.0,4941.0
30-09 16:47:35,4.018,0.565,95.166,0.063,0.0,0.188,36548460544.0,7454720.0,107139072.0,244178944.0,1040384.0,0.0,7898.0,7495.0
30-09 16:47:36,5.752,0.506,93.426,0.126,0.0,0.190,36550348800.0,7467008.0,107171840.0,242245632.0,1105920.0,53248.0,7210.0,7529.0
30-09 16:47:37,1.697,0.314,97.863,0.063,0.0,0.063,36536655872.0,7475200.0,107274240.0,255827968.0,1081344.0,12288.0,4816.0,4162.0
30-09 16:47:38,0.063,0.126,99.623,0.188,0.0,0.0,36537454592.0,7483392.0,107638784.0,254656512.0,1183744.0,221184.0,7994.0,18844.0
30-09 16:47:39,0.125,0.125,99.561,0.063,0.0,0.125,36534394880.0,7483392.0,107573248.0,257781760.0,1015808.0,0.0,7380.0,6616.0
30-09 16:47:40,0.189,0.126,98.362,1.197,0.0,0.126,36535005184.0,7491584.0,110428160.0,254308352.0,4349952.0,36864.0,17066.0,28640.0
30-09 16:47:41,0.126,0.189,99.245,0.378,0.0,0.063,36535980032.0,7491584.0,115212288.0,248549376.0,6021120.0,4096.0,8905.0,7180.0
30-09 16:47:42,0.188,0.188,99.184,0.314,0.0,0.125,36536709120.0,7491584.0,115548160.0,247484416.0,1175552.0,0.0,14134.0,14163.0
30-09 16:47:43,0.0,0.126,99.749,0.063,0.0,0.063,36537745408.0,7491584.0,115527680.0,246468608.0,1138688.0,4096.0,4624.0,4620.0
30-09 16:47:44,0.441,0.189,97.420,1.699,0.0,0.252,36539248640.0,7491584.0,115548160.0,244944896.0,1753088.0,0.0,9314.0,161099.0
30-09 16:47:45,2.511,0.753,95.731,0.879,0.0,0.126,36549533696.0,7491584.0,116121600.0,234086400.0,1597440.0,0.0,7499.0,165053.0
30-09 16:47:46,6.124,6.528,76.043,7.941,0.0,3.365,36555546624.0,6963200.0,106209280.0,238514176.0,9498624.0,53248.0,259418.0,331737.0
30-09 16:47:47,7.121,12.121,44.394,29.697,0.0,6.667,36565983232.0,3686400.0,80797696.0,256765952.0,32579584.0,4313088.0,550631.0,645919.0
30-09 16:47:48,6.844,15.437,60.684,8.441,0.0,8.593,36563550208.0,4108288.0,81731584.0,257843200.0,31092736.0,180224.0,692284.0,850142.0
30-09 16:47:49,12.422,15.234,40.547,21.641,0.0,10.156,36579995648.0,3149824.0,80867328.0,243220480.0,30208000.0,487424.0,765181.0,950721.0
30-09 16:47:50,19.404,13.227,18.387,39.244,0.0,9.738,36567093248.0,2736128.0,80945152.0,256458752.0,36626432.0,31551488.0,591174.0,685094.0
30-09 16:47:51,48.463,9.507,16.226,15.082,0.0,10.722,36553359360.0,2699264.0,96923648.0,254251008.0,21340160.0,0.0,479568.0,487600.0
30-09 16:47:52,37.890,10.623,21.105,22.096,0.0,8.286,36553166848.0,3063808.0,100278272.0,250724352.0,19738624.0,14774272.0,395946.0,551441.0
30-09 16:47:53,9.617,16.003,54.921,9.917,0.0,9.542,36530110464.0,2805760.0,106635264.0,267681792.0,26451968.0,20635648.0,760689.0,989920.0
30-09 16:47:54,10.179,23.232,53.147,1.943,0.0,11.500,36513144832.0,2805760.0,129634304.0,261648384.0,23109632.0,19267584.0,933300.0,1212746.0
30-09 16:47:55,8.443,18.823,65.066,0.775,0.0,6.894,36505792512.0,2805760.0,143736832.0,254898176.0,17088512.0,12369920.0,786574.0,980271.0
30-09 16:47:56,9.760,16.800,59.680,2.400,0.0,11.360,36494942208.0,3063808.0,160583680.0,248643584.0,21114880.0,10731520.0,1031218.0,1335147.0
30-09 16:47:57,12.538,20.308,55.846,0.692,0.0,10.615,36493647872.0,3039232.0,171544576.0,239001600.0,15024128.0,20312064.0,998306.0,1300754.0
30-09 16:47:58,10.240,19.705,58.340,1.086,0.0,10.628,36475777024.0,3129344.0,180256768.0,248070144.0,16433152.0,23224320.0,919975.0,1187161.0
30-09 16:47:59,12.578,23.370,49.301,1.009,0.0,13.742,36478283776.0,2969600.0,165478400.0,260501504.0,15659008.0,2600960.0,1281844.0,1646681.0
30-09 16:48:00,12.500,24.845,47.593,2.329,0.0,12.733,36469485568.0,2969600.0,182525952.0,252252160.0,14913536.0,10530816.0,1085755.0,1434378.0
30-09 16:48:01,10.237,16.883,58.900,3.514,0.0,10.466,36463448064.0,3371008.0,187658240.0,252755968.0,14753792.0,20791296.0,877985.0,1106714.0
30-09 16:48:02,13.186,22.256,48.171,2.439,0.0,13.948,36453978112.0,3788800.0,201265152.0,248201216.0,30281728.0,7757824.0,1192668.0,1511475.0
30-09 16:48:03,10.0,21.220,57.073,0.488,0.0,11.220,36458565632.0,3670016.0,190099456.0,254898176.0,9924608.0,1257472.0,1036202.0,1353854.0
30-09 16:48:04,12.278,20.0,54.981,1.699,0.0,11.042,36456452096.0,3670016.0,202555392.0,244555776.0,10809344.0,0.0,1241047.0,1540250.0
