"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-15",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-80-workloada-1024-20201207-171730-15.csv 1 400",,,,"Date:","07 Dec 2020 17:17:43 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 17:17:43,33.085,6.945,58.229,0.837,0.904,1190539264,30383452160,96067584,1899687936,96542.239,2429673.146,0,0
07-12 17:17:44,26.234,7.273,63.896,1.558,1.039,1190621184,30383366144,96067584,1899692032,0,2953216,2354154,1996320
07-12 17:17:45,35.459,8.929,53.571,1.276,0.765,1191653376,30382333952,96067584,1899692032,0,1974272,2677014,2368960
07-12 17:17:46,31.362,9.254,57.069,1.028,1.285,1192697856,30381285376,96067584,1899696128,0,1945600,2219497,1952441
07-12 17:17:47,36.946,10.099,49.754,2.217,0.985,1195950080,30378029056,96067584,1899700224,0,3502080,2447459,2053872
07-12 17:17:48,31.443,8.763,57.474,1.289,1.031,1197658112,30376316928,96067584,1899704320,0,1966080,2363821,2163839
07-12 17:17:49,45.408,9.184,42.857,1.276,1.276,1200541696,30373412864,96067584,1899708416,0,2367488,2909881,2592227
07-12 17:17:50,34.889,8.108,56.020,0,0.983,1201430528,30372470784,96067584,1899720704,0,0,2095810,1947358
07-12 17:17:51,40.722,7.474,50.773,0,1.031,1202049024,30371803136,96067584,1899728896,0,81920,2567688,2401381
07-12 17:17:52,43.990,10.230,43.223,1.535,1.023,1204850688,30368940032,96067584,1899749376,0,3125248,2489025,2173961
07-12 17:17:53,47.487,10.302,39.950,1.005,1.256,1213014016,30360584192,96067584,1899765760,0,2015232,3248076,2938734
07-12 17:17:54,50.384,8.696,38.619,1.279,1.023,1217789952,30355689472,96067584,1899790336,0,2990080,2860408,2581301
07-12 17:17:55,58.065,14.144,26.551,0.496,0.744,1244241920,30328418304,96067584,1899864064,0,1921024,3255886,3019228
07-12 17:17:56,51.015,12.690,34.518,0.761,1.015,1258684416,30313627648,96067584,1899933696,0,2248704,2650878,2474342
07-12 17:17:57,65.394,11.450,21.120,1.018,1.018,1265352704,30306213888,96067584,1899982848,0,3248128,4107289,3786774
07-12 17:17:58,51.436,13.838,32.898,0.783,1.044,1293213696,30277906432,96067584,1900019712,0,2105344,3318585,3027886
