"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-80-workloadb-1024-20201206-170456-0.csv 1 400",,,,"Date:","06 Dec 2020 17:05:05 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 17:05:05,22.731,5.558,71.375,0.267,0.070,4846522368,26161508352,56406016,2477416448,73872.115,1543145.668,0,0
06-12 17:05:06,2.256,0.752,96.742,0.251,0,4846555136,26161463296,56410112,2477424640,0,106496,89447,90543
06-12 17:05:07,1.508,1.005,97.487,0,0,4846649344,26161364992,56410112,2477428736,0,4096,62430,61530
06-12 17:05:08,2.015,1.008,96.977,0,0,4846391296,26161623040,56410112,2477428736,0,0,68754,65644
06-12 17:05:09,2.764,0.754,96.482,0,0,4846260224,26161754112,56410112,2477428736,0,0,55454,57822
06-12 17:05:10,1.013,0.506,98.481,0,0,4846424064,26161590272,56410112,2477428736,0,8192,56783,56687
06-12 17:05:11,1.010,0.505,98.485,0,0,4846391296,26161623040,56410112,2477428736,0,0,58162,58037
06-12 17:05:12,1.015,0.508,98.477,0,0,4846321664,26161688576,56414208,2477428736,0,32768,57694,58037
06-12 17:05:13,2.261,0.251,97.487,0,0,4846354432,26161655808,56414208,2477428736,0,0,65607,60829
06-12 17:05:14,1.746,0.998,97.257,0,0,4846354432,26161655808,56414208,2477428736,0,0,54801,54123
06-12 17:05:15,1.768,0.253,97.980,0,0,4846354432,26161655808,56414208,2477428736,0,65536,56296,55721
06-12 17:05:16,4.750,0.750,94.500,0,0,4846321664,26161688576,56414208,2477428736,0,0,61995,72969
06-12 17:05:17,2.020,0.505,97.222,0,0.253,4846280704,26161721344,56422400,2477428736,0,28672,61078,72854
06-12 17:05:18,4,0.750,95.250,0,0,4846411776,26161590272,56422400,2477428736,0,0,91988,101718
06-12 17:05:19,1.527,0.254,98.219,0,0,4846379008,26161623040,56422400,2477428736,0,0,63762,77691
06-12 17:05:20,2.020,0.758,97.222,0,0,4846276608,26161721344,56422400,2477432832,0,0,74405,104659
06-12 17:05:21,29.703,2.475,67.822,0,0,4846575616,26161397760,56422400,2477453312,0,0,272623,396710
06-12 17:05:22,44.059,4.208,51.733,0,0,4848615424,26159255552,56430592,2477510656,0,20480,451678,561778
06-12 17:05:23,39.500,2.750,57.750,0,0,4860788736,26146983936,56430592,2477572096,0,0,323468,364035
06-12 17:05:24,18.657,4.726,76.368,0,0.249,4863725568,26143928320,56430592,2477633536,0,0,504162,589310
06-12 17:05:25,21.859,6.030,71.859,0.251,0,4867305472,26140184576,56430592,2477715456,0,974848,622505,722797
06-12 17:05:26,15.909,6.061,78.030,0,0,4884643840,26106851328,56430592,2493255680,0,0,376166,429204
06-12 17:05:27,33.002,7.692,59.057,0,0.248,4930191360,25990057984,56438784,2562695168,0,69632,343755,403618
06-12 17:05:28,63.704,15.556,20.741,0,0,5008203776,25773555712,56438784,2697453568,0,0,518477,615359
06-12 17:05:29,65.012,14.888,17.866,2.233,0,5086941184,25615646720,56451072,2774421504,0,64544768,431454,477873
06-12 17:05:30,56.790,8.889,20.247,14.074,0,5105356800,25493966848,56451072,2874814464,0,72355840,376700,444245
06-12 17:05:31,18.703,4.239,39.152,37.905,0,5109919744,25599926272,56467456,2766553088,0,115933184,277346,335798
06-12 17:05:32,20.202,3.535,75.505,0.758,0,5111832576,25664393216,56479744,2701590528,0,5292032,367787,433844
06-12 17:05:33,30.905,6.533,62.312,0,0.251,5160816640,25615142912,56479744,2701709312,0,0,703693,825680
06-12 17:05:34,26.923,7.179,65.897,0,0,5164339200,25611202560,56479744,2701922304,0,0,900202,1101191
06-12 17:05:35,26.884,8.543,64.573,0,0,5191380992,25583771648,56479744,2702086144,0,0,855121,1039324
06-12 17:05:36,20.779,6.234,72.727,0,0.260,5217034240,25557950464,56479744,2702188544,0,0,663274,794562
06-12 17:05:37,23.951,5.185,70.864,0,0,5218664448,25556144128,56479744,2702303232,0,49152,503857,621843
06-12 17:05:38,25.840,5.426,68.734,0,0,5220831232,25553752064,56479744,2702409728,0,0,731373,895951
06-12 17:05:39,24.874,5.528,69.347,0,0.251,5222748160,25551486976,56479744,2702630912,0,0,547164,664151
06-12 17:05:40,10.567,2.577,86.856,0,0,5223784448,25550323712,56479744,2702684160,0,4096,294580,402185
06-12 17:05:41,15.969,3.927,80.105,0,0,5224943616,25549111296,56479744,2702737408,0,0,396810,437470
06-12 17:05:42,41.860,9.044,48.837,0,0.258,5229699072,25543815168,56487936,2703007744,0,28672,1178269,1419868
06-12 17:05:43,36.562,12.107,51.332,0,0,5232971776,25540063232,56487936,2703343616,0,0,1119260,1394556
06-12 17:05:44,42.040,9.204,48.507,0,0.249,5236838400,25535598592,56487936,2703712256,0,0,1348609,1684383
06-12 17:05:45,37.760,7.552,54.688,0,0,5239181312,25532899328,56487936,2703990784,0,65536,1232830,1503366
06-12 17:05:46,28.030,8.081,63.636,0,0.253,5240836096,25530875904,56487936,2704248832,0,0,855447,1033603
06-12 17:05:47,19.192,5.556,75.253,0,0,5241143296,25530392576,56496128,2704396288,0,28672,526507,606892
06-12 17:05:48,48.101,7.848,44.051,0,0,5245087744,25525919744,56496128,2704728064,0,0,1320617,1641558
06-12 17:05:49,41.837,10.459,47.449,0,0.255,5256695808,25513947136,56496128,2705039360,0,0,1339427,1676713
06-12 17:05:50,36.181,8.543,55.276,0,0,5258870784,25511206912,56496128,2705473536,0,0,1022902,1254659
06-12 17:05:51,32.576,9.343,57.576,0.505,0,5269925888,25499758592,56496128,2705756160,0,4726784,1042057,1358570
06-12 17:05:52,29.750,9,61,0,0.250,5271003136,25498320896,56500224,2706067456,0,28672,947641,1191764
06-12 17:05:53,38.384,9.848,51.768,0,0,5272772608,25496195072,56500224,2706362368,0,0,1142373,1397607
06-12 17:05:54,46.329,7.089,46.329,0,0.253,5274398720,25494216704,56500224,2706640896,0,0,917120,1111651
06-12 17:05:55,43.142,7.481,49.377,0,0,5276069888,25492291584,56500224,2706857984,0,0,963622,1188273
06-12 17:05:56,27.296,8.163,64.286,0,0.255,5277134848,25491034112,56500224,2707050496,0,0,759118,926395
06-12 17:05:57,27.273,8.831,63.377,0.260,0.260,5277372416,25490624512,56500224,2707218432,0,20480,779732,926849
06-12 17:05:58,21.026,5.641,73.333,0,0,5277790208,25490071552,56500224,2707353600,0,0,668428,863982
