"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-40-workloadb-512-20201206-140442-0.csv 1 400",,,,"Date:","06 Dec 2020 14:04:49 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 14:04:49,16.465,4.180,78.857,0.237,0.260,3017338880,28271349760,43491328,2221723648,255497.327,1601356.928,0,0
06-12 14:04:50,1.511,0.504,97.733,0.252,0,3016884224,28271779840,43499520,2221731840,0,90112,67341,67451
06-12 14:04:51,1.018,0.509,98.219,0,0.254,3016916992,28271747072,43499520,2221731840,0,4096,62851,59949
06-12 14:04:52,1.519,0.506,97.975,0,0,3016982528,28271681536,43499520,2221731840,0,0,57240,59507
06-12 14:04:53,3.291,1.013,95.443,0,0.253,3033833472,28254699520,43499520,2221862912,0,0,78038,71701
06-12 14:04:54,2.532,0.506,96.709,0,0.253,3033792512,28254740480,43499520,2221862912,0,983040,60730,57367
06-12 14:04:55,3.061,0.510,96.173,0,0.255,3033890816,28254633984,43507712,2221862912,0,69632,74783,102835
06-12 14:04:56,9.184,1.531,89.031,0,0.255,3034173440,28254334976,43507712,2221879296,0,0,199493,287274
06-12 14:04:57,45.592,4.786,49.118,0,0.504,3053080576,28235317248,43507712,2221924352,0,0,523151,641006
06-12 14:04:58,62.808,6.897,29.803,0,0.493,3058384896,28229681152,43507712,2222075904,0,0,884888,996529
06-12 14:04:59,51.256,8.543,39.698,0,0.503,3063513088,28224045056,43507712,2222354432,0,0,986073,1170094
06-12 14:05:00,28.070,7.519,63.910,0,0.501,3065856000,28221489152,43515904,2222469120,0,28672,662544,790375
06-12 14:05:01,43.672,10.422,45.161,0,0.744,3070066688,28216774656,43515904,2222772224,0,0,1279317,1573352
06-12 14:05:02,51.637,11.839,36.020,0,0.504,3078533120,28207632384,43515904,2223243264,0,0,1525127,1969529
06-12 14:05:03,43.457,8.395,47.407,0,0.741,3080441856,28205314048,43515904,2223570944,0,0,925058,1194254
06-12 14:05:04,50.980,7.598,40.931,0,0.490,3081859072,28203597824,43515904,2223783936,0,0,947036,1153010
06-12 14:05:05,51.662,11.253,36.317,0,0.767,3091505152,28193177600,43524096,2224410624,0,28672,1751638,2451091
06-12 14:05:06,65.075,11.809,22.613,0,0.503,3093983232,28189810688,43524096,2225197056,0,0,1925175,2673579
06-12 14:05:07,56.456,8.861,34.177,0,0.506,3102994432,28180008960,43524096,2225889280,0,0,1633722,2261821
06-12 14:05:08,45.946,11.302,42.015,0,0.737,3109543936,28172877824,43524096,2226446336,0,0,1450583,1964345
06-12 14:05:09,49.370,10.831,38.791,0,1.008,3110387712,28171423744,43524096,2227007488,0,0,1575670,2107494
06-12 14:05:10,41.397,8.728,40.898,8.229,0.748,3112816640,28168560640,43528192,2227425280,0,107147264,1147316,1445471
06-12 14:05:11,47.194,11.735,40.306,0,0.765,3126104064,28154912768,43528192,2227785728,0,0,1392712,1787964
06-12 14:05:12,56.500,11.500,31.250,0,0.750,3127259136,28153131008,43528192,2228371456,0,0,1586143,2135432
06-12 14:05:13,41.327,10.204,47.704,0,0.765,3128332288,28151558144,43528192,2228867072,0,0,1430040,1835744
06-12 14:05:14,59.091,8.586,31.566,0,0.758,3139473408,28140101632,43528192,2229178368,0,0,1254061,1562032
06-12 14:05:15,48.507,10.199,40.050,0.746,0.498,3140841472,28138455040,43536384,2229444608,0,17600512,1045931,1264428
06-12 14:05:16,54.250,13.500,26.250,5.500,0.500,3147014144,28131627008,43536384,2230063104,0,91090944,1914502,2493472
06-12 14:05:17,60.606,12.121,26.768,0,0.505,3149307904,28128473088,43536384,2230898688,0,0,1913052,2504438
06-12 14:05:18,48.872,12.782,37.594,0,0.752,3150090240,28127080448,43536384,2231468032,0,0,1773059,2242313
06-12 14:05:19,50.873,14.214,34.165,0,0.748,3151876096,28124729344,43536384,2232020992,0,0,1919552,2440312
06-12 14:05:20,52.099,12.840,34.815,0,0.247,3155963904,28119134208,43544576,2233487360,0,73728,1841300,2518314
06-12 14:05:21,46.036,12.276,40.921,0,0.767,3156279296,28128649216,43544576,2223841280,0,131072,1627701,2033782
06-12 14:05:22,39.086,11.675,48.731,0,0.508,3159531520,28125134848,43544576,2224099328,0,0,1303545,1546786
06-12 14:05:23,53.671,13.418,32.405,0,0.506,3165552640,28118147072,43544576,2225053696,0,0,2187853,2946319
06-12 14:05:24,45.960,14.394,38.889,0,0.758,3165990912,28117147648,43544576,2225614848,0,4096,1683286,2186184
06-12 14:05:25,48.371,12.531,38.346,0,0.752,3169591296,28113010688,43552768,2226135040,0,94208,1793247,2291423
06-12 14:05:26,48.139,14.144,36.476,0.496,0.744,3174625280,28107399168,43552768,2226704384,0,5840896,1823334,2345329
06-12 14:05:27,44.810,11.139,43.291,0,0.759,3174088704,28107333632,43552768,2227294208,0,1269760,1630302,2042979
06-12 14:05:28,49.005,12.935,37.562,0,0.498,3175677952,28105207808,43552768,2227822592,0,0,2008643,2561587
06-12 14:05:29,57,15,27.500,0,0.500,3183325184,28096565248,43552768,2228801536,0,0,2355032,3089727
06-12 14:05:30,52.152,15.949,31.139,0,0.759,3184275456,28094775296,43560960,2229616640,0,53248,2240962,2954144
06-12 14:05:31,57.584,15.424,25.964,0,1.028,3191484416,28086730752,43560960,2230431744,0,0,2126454,2711232
06-12 14:05:32,46.115,12.281,41.103,0,0.501,3192832000,28084727808,43560960,2231062528,0,0,1723004,2202153
06-12 14:05:33,57.323,11.111,30.808,0,0.758,3195187200,28081479680,43560960,2231943168,0,0,2232123,3087892
06-12 14:05:34,48.371,13.033,38.095,0,0.501,3202543616,28073463808,43560960,2232594432,0,0,1757213,2218817
06-12 14:05:35,48.139,14.144,36.973,0,0.744,3202928640,28072480768,43569152,2233167872,0,28672,1826309,2295782
06-12 14:05:36,60.599,11.970,26.933,0,0.499,3204526080,28070187008,43569152,2233847808,0,0,2037056,2772783
06-12 14:05:37,39.898,11.509,47.826,0,0.767,3212095488,28061925376,43569152,2234531840,0,0,1537204,2164914
06-12 14:05:38,43.622,11.224,44.133,0,1.020,3212132352,28061327360,43585536,2235064320,0,81920,1749026,2242712
06-12 14:05:39,53.535,15.404,30.556,0,0.505,3216211968,28056293376,43585536,2236010496,0,0,2264282,2943300
06-12 14:05:40,64.304,12.911,22.025,0,0.759,3223592960,28057100288,43585536,2227900416,0,0,2314580,2967649
06-12 14:05:41,56.599,14.721,28.173,0,0.508,3224391680,28055482368,43585536,2228690944,0,0,2214419,2840573
06-12 14:05:42,51.880,12.030,35.589,0,0.501,3231391744,28047937536,43585536,2229231616,0,0,1996836,2485167
