"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-80-workloada-1024-20201207-172509-client.csv 1 400",,,,"Date:","07 Dec 2020 17:25:20 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 17:25:20,1.556,0.533,97.853,0.022,0.036,455016448,31384612864,42717184,1684598784,88358.415,340019.370,0,0
07-12 17:25:21,2.879,0.375,95.870,0.626,0.250,455237632,31383994368,42844160,1684799488,0,1519616,495890,450221
07-12 17:25:22,9.034,8.281,81.681,0.251,0.753,496553984,31342460928,42864640,1684877312,0,573440,58343,57895
07-12 17:25:23,22.166,9.950,66.499,0.126,1.259,569462784,31268765696,42889216,1684983808,0,192512,36008,81486
07-12 17:25:24,35.769,16.154,43.077,0,5,803168256,31033618432,42889216,1685082112,0,0,945998,1067466
07-12 17:25:25,64.639,14.322,16.350,0,4.689,1093918720,30742556672,42889216,1685131264,0,0,5858984,5523769
07-12 17:25:26,70.765,19.573,3.011,0,6.650,1341255680,30492499968,42889216,1685450752,0,0,8997649,8663118
07-12 17:25:27,62.735,24.592,6.775,0,5.897,1675718656,30155440128,42889216,1685745664,0,0,8414384,8156515
07-12 17:25:28,64.544,18.227,10.737,0,6.492,1845133312,29983485952,42897408,1686040576,0,69632,9176027,8811667
07-12 17:25:29,70.250,24.500,1.875,0,3.375,2384171008,29441253376,42897408,1686392832,0,0,10162925,9796858
07-12 17:25:30,70.964,22.028,1.627,0,5.382,2590306304,29231484928,42897408,1686814720,0,0,12064447,11558044
07-12 17:25:31,70.802,24.311,1.504,0,3.383,2790105088,29027385344,42897408,1687236608,0,0,13863620,13341988
07-12 17:25:32,66.792,24.095,1.373,0,7.740,3238260736,28575055872,42897408,1687732224,0,4096,12556688,12062694
07-12 17:25:33,70.324,19.701,0.998,0,8.978,3447164928,28362231808,42905600,1688199168,0,57344,12653332,12175856
07-12 17:25:34,67.250,22,1.500,0,9.250,3807117312,27999084544,42905600,1688596480,0,0,11497042,10967013
07-12 17:25:35,67.248,23.039,1.619,0,8.095,4103139328,27698929664,42905600,1689055232,0,0,12171752,11621661
07-12 17:25:36,67.456,23.192,4.613,0,4.738,4487942144,27310116864,42905600,1689526272,0,0,9237564,8749830
07-12 17:25:37,59.500,21.750,10.375,0,8.375,4786966528,27009208320,42905600,1689747456,0,0,7681599,7145806
07-12 17:25:38,60.777,20.301,8.521,0,10.401,5217685504,26575945728,42913792,1690034176,0,16384,8462726,7912097
07-12 17:25:39,69.125,20.375,1.250,0,9.250,5329854464,26460377088,42913792,1690427392,0,0,12142601,11483191
07-12 17:25:40,64.536,22.556,1.253,0,11.654,5349421056,26437361664,42913792,1690800128,0,0,13125027,12295321
07-12 17:25:41,66.125,20.875,1.625,0,11.375,5501915136,26281164800,42913792,1691226112,0,0,11529716,10816961
07-12 17:25:42,64.919,21.099,2.247,0,11.735,5927194624,25852313600,42913792,1691652096,0,0,9946664,9309826
07-12 17:25:43,63.033,24.937,0.376,0,11.654,6309945344,25466122240,42921984,1692053504,0,16384,12483627,11742857
07-12 17:25:44,69.086,21.026,1.877,0,8.010,6562562048,25209892864,42921984,1692446720,0,0,12119013,11477861
07-12 17:25:45,68.625,18.875,1.625,0,10.875,6579879936,25188892672,42921984,1692884992,0,0,12153622,11496462
07-12 17:25:46,70,20.375,2,0,7.625,6598672384,25165922304,42921984,1693372416,0,0,13297552,12484626
07-12 17:25:47,76.721,20.401,1.252,0,1.627,6717980672,25042051072,42921984,1693859840,0,0,13863896,13168478
07-12 17:25:48,73.024,22.208,2.008,0,2.760,6739972096,25016205312,42930176,1694384128,0,16384,13553828,12823790
07-12 17:25:49,76.125,19.125,1.625,0,3.125,6760505344,24990900224,42930176,1694932992,0,0,13993393,13237925
07-12 17:25:50,73.552,21.537,2.393,0,2.519,6874140672,24873283584,42930176,1695420416,0,0,13176933,12464863
07-12 17:25:51,72.554,12.961,11.436,0,3.050,7028453376,24716230656,42930176,1695793152,0,0,5698925,5173980
07-12 17:25:52,75.032,6.210,17.110,0.380,1.267,7138099200,24605634560,42930176,1695936512,0,696320,3275262,2855667
07-12 17:25:53,70.138,4.391,24.216,0,1.255,7210397696,24532574208,42938368,1696075776,0,36864,2632396,2008868
07-12 17:25:54,34.644,1.351,63.636,0,0.369,7345754112,24397213696,42938368,1696079872,0,0,311832,148480
07-12 17:25:55,3.383,0.501,95.865,0,0.251,7349915648,24393052160,42938368,1696079872,0,0,682291,279793
07-12 17:25:56,3.708,0.742,94.932,0,0.618,7353012224,24389955584,42938368,1696079872,0,0,565989,222194
07-12 17:25:57,2.264,0.126,96.981,0.377,0.252,7354269696,24388698112,42938368,1696079872,0,11182080,343807,149798
07-12 17:25:58,0.377,0.126,99.372,0,0.126,7355359232,24387600384,42946560,1696079872,0,32768,87255,41997
07-12 17:25:59,0.627,0.251,99.123,0,0,7355809792,24387149824,42946560,1696079872,0,0,67039,34051
07-12 17:26:00,0.251,0,99.624,0,0.125,7356166144,24386793472,42946560,1696079872,0,0,77971,25537
07-12 17:26:01,0.503,0.126,99.372,0,0,7356391424,24386568192,42946560,1696079872,0,0,95549,53123
07-12 17:26:02,0.125,0,99.749,0,0.125,7356649472,24386310144,42946560,1696079872,0,0,13427,8448
07-12 17:26:03,2,0.250,97.625,0,0.125,7353806848,24389148672,42946560,1696083968,0,0,43789,19428
07-12 17:26:04,0.251,0.125,99.498,0,0.125,7354281984,24388665344,42954752,1696083968,0,16384,44053,19025
07-12 17:26:05,0.750,0.125,98.875,0,0.250,7354863616,24388083712,42954752,1696083968,0,0,20722,11784
07-12 17:26:06,0.126,0,99.874,0,0,7355154432,24387792896,42954752,1696083968,0,0,33354,13358
07-12 17:26:07,0,0,99.875,0,0.125,7355154432,24387792896,42954752,1696083968,0,0,13868,5251
07-12 17:26:08,0.251,0,99.749,0,0,7355154432,24387792896,42954752,1696083968,0,0,37018,31536
07-12 17:26:09,0.125,0.125,99.750,0,0,7355187200,24387760128,42954752,1696083968,0,0,9117,5565
07-12 17:26:10,0.252,0,99.623,0,0.126,7356243968,24386695168,42962944,1696083968,0,12288,79456,35026
07-12 17:26:11,0.504,0.252,99.243,0,0,7358304256,24384634880,42962944,1696083968,0,0,164672,61269
07-12 17:26:12,0.125,0,99.749,0,0.125,7358595072,24384344064,42962944,1696083968,0,0,45701,17791
07-12 17:26:13,0.881,0.252,98.868,0,0,7360692224,24382246912,42962944,1696083968,0,0,150762,56298
07-12 17:26:14,5.243,0.125,94.507,0,0.125,7361855488,24381083648,42962944,1696083968,0,0,139167,54985
07-12 17:26:15,2.133,0.251,97.616,0,0,7366561792,24376360960,42962944,1696083968,0,0,82235,38660
