"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-40-workloadb-512-20201207-140555-client.csv 1 400",,,,"Date:","07 Dec 2020 14:06:01 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 14:06:01,1.197,0.378,98.387,0.026,0.012,427196416,31411044352,43433984,1683701760,96297.072,375047.491,0,0
07-12 14:06:02,4.709,1.983,93.185,0,0.124,423038976,31414906880,43548672,1683763200,0,1359872,173513,149992
07-12 14:06:03,10.625,7,82.125,0.125,0.125,443494400,31393619968,43597824,1683869696,0,729088,9372,13889
07-12 14:06:04,16.602,10.117,72.892,0,0.389,544514048,31292420096,43597824,1683972096,0,0,53059,92666
07-12 14:06:05,4.264,8.398,87.209,0,0.129,552009728,31284645888,43597824,1683972096,0,0,30156,42912
07-12 14:06:06,43.609,7.143,49.123,0,0.125,709812224,31126315008,43597824,1683972096,0,0,3495389,3325323
07-12 14:06:07,73.919,21.883,4.071,0,0.127,1151811584,30681935872,43597824,1684254720,0,0,9159929,8857453
07-12 14:06:08,74.532,22.846,2.622,0,0,1436016640,30394478592,43606016,1684619264,0,81920,10945382,10572660
07-12 14:06:09,77.513,19.472,2.889,0,0.126,1645899776,30180532224,43606016,1685102592,0,0,11004513,10378392
07-12 14:06:10,71.465,21.843,6.566,0,0.126,1988472832,29835345920,43606016,1685401600,0,0,11932446,10248432
07-12 14:06:11,77.945,21.178,0.877,0,0,2085638144,29734670336,43606016,1685803008,0,0,14224937,11876593
07-12 14:06:12,78.027,19.725,2.122,0,0.125,2311634944,29505060864,43606016,1686233088,0,0,12532376,10460779
07-12 14:06:13,77.399,15.152,7.323,0,0.126,2583359488,29230497792,43614208,1686618112,0,28672,8811466,6971390
07-12 14:06:14,46.451,3.985,49.315,0,0.249,2697121792,29116235776,43614208,1686716416,0,0,4212258,1686230
07-12 14:06:15,15.660,1.726,82.614,0,0,2769027072,29044330496,43614208,1686716416,0,0,3218522,742854
07-12 14:06:16,12.189,3.358,84.204,0,0.249,2927476736,28885880832,43614208,1686716416,0,0,3557625,839926
07-12 14:06:17,18.961,1.208,79.831,0,0,2964496384,28848861184,43614208,1686716416,0,0,3859412,901342
07-12 14:06:18,17.115,0.733,82.029,0,0.122,2968723456,28844634112,43614208,1686716416,0,0,2379021,569170
07-12 14:06:19,4.833,0.743,94.300,0.124,0,2968875008,28844474368,43622400,1686716416,0,28672,2266119,542040
07-12 14:06:20,4.005,0.501,95.369,0,0.125,2969427968,28843921408,43622400,1686716416,0,0,2773125,647399
07-12 14:06:21,3.865,0.623,95.511,0,0,2969100288,28844249088,43622400,1686716416,0,0,2638610,620116
07-12 14:06:22,3.625,0.625,95.625,0,0.125,2969133056,28844216320,43622400,1686716416,0,0,2813034,661363
07-12 14:06:23,3.125,0.875,95.875,0,0.125,2958393344,28854956032,43622400,1686716416,0,0,2848174,655661
07-12 14:06:24,7.187,0.867,91.945,0,0,2960715776,28852633600,43622400,1686716416,0,0,3322028,790262
07-12 14:06:25,4.130,0.626,95.119,0,0.125,2961031168,28852310016,43630592,1686716416,0,16384,3382161,784255
07-12 14:06:26,3.522,0.377,95.975,0,0.126,2961031168,28852310016,43630592,1686716416,0,0,3052313,726520
07-12 14:06:27,3.504,0.501,95.995,0,0,2960867328,28852473856,43630592,1686716416,0,4096,2295664,539809
07-12 14:06:28,4.608,0.996,94.271,0,0.125,2960932864,28852408320,43630592,1686716416,0,0,3756302,867393
07-12 14:06:29,4.348,0.870,94.783,0,0,2961063936,28852277248,43630592,1686716416,0,0,3169382,741808
07-12 14:06:30,3.630,0.375,95.870,0,0.125,2960900096,28852441088,43630592,1686716416,0,0,2780412,653717
07-12 14:06:31,4.750,0.625,94.500,0,0.125,2961477632,28851855360,43638784,1686716416,0,12288,3402217,797107
07-12 14:06:32,3.270,0.629,96.101,0,0,2961051648,28852281344,43638784,1686716416,0,0,2907409,687552
07-12 14:06:33,3.362,0.623,95.392,0.374,0.249,2960986112,28852346880,43638784,1686716416,0,778240,2010413,468908
07-12 14:06:34,7.108,1.225,91.544,0,0.123,2961924096,28851408896,43638784,1686716416,0,0,3357893,797961
07-12 14:06:35,3.401,0.504,96.096,0,0,2961727488,28851605504,43638784,1686716416,0,0,2957362,702991
07-12 14:06:36,2.256,0.251,97.368,0,0.125,2962116608,28851212288,43638784,1686720512,0,0,1592645,377183
07-12 14:06:37,2.396,0.504,96.974,0,0.126,2961944576,28851376128,43646976,1686720512,0,32768,2323440,549061
07-12 14:06:38,4.348,0.497,95.031,0,0.124,2962034688,28851277824,43646976,1686728704,0,2875392,2638259,626864
07-12 14:06:39,1.880,0.376,97.744,0,0,2961772544,28851539968,43646976,1686728704,0,0,1308271,315590
07-12 14:06:40,3.870,0.375,95.630,0,0.125,2962329600,28850982912,43646976,1686728704,0,0,2570012,602910
07-12 14:06:41,3.504,0.501,95.870,0,0.125,2961903616,28851408896,43646976,1686728704,0,0,2613971,624736
07-12 14:06:42,2.122,0.624,97.253,0,0,2962264064,28851048448,43646976,1686728704,0,0,1346533,340249
07-12 14:06:43,2.993,0.499,96.259,0.125,0.125,2962059264,28851245056,43655168,1686728704,0,40960,2047238,508386
07-12 14:06:44,4.845,0.621,94.534,0,0,2962223104,28851081216,43655168,1686728704,0,0,2481178,592756
07-12 14:06:45,4.591,0.868,94.417,0,0.124,2962092032,28851212288,43655168,1686728704,0,0,2709027,634069
07-12 14:06:46,4.726,0.622,94.527,0,0.124,2962190336,28851113984,43655168,1686728704,0,0,3129610,746579
07-12 14:06:47,4.483,0.872,94.645,0,0,2961960960,28851343360,43655168,1686728704,0,0,3450795,801174
07-12 14:06:48,3.242,0.374,96.259,0,0.125,2961960960,28851343360,43655168,1686728704,0,0,1934948,464338
07-12 14:06:49,3.141,0.628,96.231,0,0,2961821696,28851474432,43663360,1686728704,0,16384,2971914,690459
07-12 14:06:50,4.857,0.747,94.271,0,0.125,2962145280,28851150848,43663360,1686728704,0,0,3783521,889058
07-12 14:06:51,2.635,0.502,96.863,0,0,2962276352,28851019776,43663360,1686728704,0,0,2194814,518354
07-12 14:06:52,4.250,0.500,95.125,0,0.125,2962309120,28850987008,43663360,1686728704,0,0,3439701,815880
07-12 14:06:53,4.738,0.998,94.140,0,0.125,2962341888,28850954240,43663360,1686728704,0,0,3746381,864768
07-12 14:06:54,6.049,1.235,92.716,0,0,2963824640,28849471488,43663360,1686728704,0,0,3387383,788481
07-12 14:06:55,3.011,0.502,96.361,0,0.125,2963718144,28849569792,43671552,1686728704,0,16384,2673860,625278
07-12 14:06:56,3.133,0.501,96.241,0,0.125,2963718144,28849569792,43671552,1686728704,0,0,2398829,575174
07-12 14:06:57,10.723,3.491,85.786,0,0,3020939264,28792348672,43671552,1686728704,0,0,2686895,638826
07-12 14:06:58,2.635,0.627,96.612,0,0.125,3022204928,28791083008,43671552,1686728704,0,135168,2161992,510057
07-12 14:06:59,2.897,0.630,96.474,0,0,3022204928,28791083008,43671552,1686728704,0,0,2922577,686775
07-12 14:07:00,4.608,0.498,94.770,0,0.125,3022106624,28791181312,43671552,1686728704,0,0,3213848,761713
07-12 14:07:01,3.634,0.376,95.865,0,0.125,3022295040,28790984704,43679744,1686728704,0,45056,2749992,642477
07-12 14:07:02,5.890,0.736,93.129,0,0.245,3022229504,28791050240,43679744,1686728704,0,0,3179409,754924
07-12 14:07:03,3.388,0.627,95.859,0,0.125,3022491648,28790788096,43679744,1686728704,0,0,2613687,623648
07-12 14:07:04,4.489,0.499,94.888,0,0.125,3022290944,28790984704,43679744,1686732800,0,0,2467260,596877
07-12 14:07:05,4.585,0.496,94.919,0,0,3021897728,28791377920,43679744,1686732800,0,0,2658495,628122
07-12 14:07:06,3.379,0.626,95.870,0,0.125,3022290944,28790984704,43679744,1686732800,0,0,2797443,666908
07-12 14:07:07,2.146,0.126,97.601,0.126,0,3022118912,28791148544,43687936,1686732800,0,16384,1941291,484833
07-12 14:07:08,2.387,0.377,97.111,0,0.126,3021955072,28791312384,43687936,1686732800,0,24576,2078660,528160
07-12 14:07:09,2.750,0.500,96.750,0,0,3022315520,28790951936,43687936,1686732800,0,0,1799209,492290
07-12 14:07:10,4.099,0.745,95.031,0,0.124,3022512128,28790755328,43687936,1686732800,0,0,2778384,682611
07-12 14:07:11,4.115,0.499,95.262,0,0.125,3021856768,28791410688,43687936,1686732800,0,0,2947327,732243
07-12 14:07:12,4.467,0.496,94.913,0,0.124,3022086144,28791181312,43687936,1686732800,0,0,2680355,691835
07-12 14:07:13,8.489,2.247,89.263,0,0,3049013248,28764246016,43696128,1686732800,0,24576,3064244,779646
07-12 14:07:14,3.611,0.623,95.641,0,0.125,3050758144,28762501120,43696128,1686732800,0,0,2104780,534055
07-12 14:07:15,4.326,0.865,94.685,0,0.124,3050721280,28762533888,43696128,1686736896,0,0,2647724,669318
07-12 14:07:16,4.156,0.504,95.340,0,0,3050590208,28762664960,43696128,1686736896,0,0,3929057,941886
07-12 14:07:17,3,0.125,96.750,0,0.125,3050557440,28762697728,43696128,1686736896,0,0,1884619,480750
07-12 14:07:18,6.782,0.863,92.355,0,0,3051073536,28762181632,43696128,1686736896,0,0,3405076,822367
07-12 14:07:19,10.657,0.620,88.476,0.124,0.124,3069808640,28743438336,43704320,1686736896,0,24576,2953280,723003
