"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-worker-9",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-80-workloada-1024-20201208-104533-9.csv 1 400",,,,"Date:","08 Dec 2020 10:45:43 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
08-12 10:45:43,3.430,0.476,95.986,0.090,0.018,27973586944,2972815360,83894272,2495700992,69704.890,738895.217,0,0
08-12 10:45:44,0.253,0,99.747,0,0,27951898624,2994483200,83902464,2495705088,0,114688,20469,19462
08-12 10:45:45,0.750,0.750,98.500,0,0,27950252032,2996125696,83902464,2495709184,0,0,12776,10863
08-12 10:45:46,0.504,0,99.496,0,0,27950219264,2996158464,83902464,2495709184,0,0,12562,13012
08-12 10:45:47,1.500,0.500,98,0,0,27950923776,2995453952,83902464,2495709184,0,4096,18248,13796
08-12 10:45:48,0.252,0.504,99.244,0,0,27951022080,2995351552,83902464,2495709184,0,0,13134,14202
08-12 10:45:49,0.252,0,99.748,0,0,27951017984,2995351552,83906560,2495709184,0,45056,8208,9476
08-12 10:45:50,0.750,0.500,98.750,0,0,27951017984,2995351552,83906560,2495709184,0,106496,12691,12421
08-12 10:45:51,0.995,0.498,98.259,0,0.249,27951017984,2995351552,83906560,2495709184,0,0,14528,12948
08-12 10:45:52,0.754,0,99.246,0,0,27951050752,2995318784,83906560,2495709184,0,0,18337,19197
08-12 10:45:53,1,0.250,98.750,0,0,27951017984,2995351552,83906560,2495709184,0,0,12693,14490
08-12 10:45:54,0.503,0.251,99.246,0,0,27951017984,2995351552,83906560,2495709184,0,12288,15819,16088
08-12 10:45:55,1,0.250,98.750,0,0,27951017984,2995351552,83906560,2495709184,0,0,18966,17771
08-12 10:45:56,0.503,0.251,99.246,0,0,27951017984,2995351552,83906560,2495709184,0,0,15609,15453
08-12 10:45:57,0.503,0.251,99.246,0,0,27951050752,2995318784,83906560,2495709184,0,0,11574,14591
08-12 10:45:58,1.008,0,98.992,0,0,27951050752,2995318784,83906560,2495709184,0,0,17569,15195
08-12 10:45:59,0.503,0.503,98.995,0,0,27951046656,2995318784,83910656,2495709184,0,12288,57061,56120
08-12 10:46:00,0.505,0,99.495,0,0,27951013888,2995351552,83910656,2495709184,0,0,19025,19250
08-12 10:46:01,0.752,0.501,98.747,0,0,27951112192,2995253248,83910656,2495709184,0,0,14570,17911
08-12 10:46:02,6.750,0.750,92.500,0,0,27952283648,2994081792,83910656,2495709184,0,0,20428,18864
08-12 10:46:03,76.368,4.478,19.154,0,0,28011823104,2934464512,83910656,2495787008,0,0,111009,131944
08-12 10:46:04,57.107,5.486,37.157,0,0.249,28069523456,2876690432,83914752,2495856640,0,45056,240037,563154
08-12 10:46:05,89.196,9.548,1.256,0,0,28088766464,2856792064,83914752,2496512000,0,0,1418771,1446968
08-12 10:46:06,86.650,11.335,2.015,0,0,28115193856,2829819904,83914752,2497056768,0,0,1442899,1397854
08-12 10:46:07,84.224,13.740,2.036,0,0,28120641536,2824368128,83914752,2497060864,0,0,1417481,1385225
08-12 10:46:08,85.025,12.690,2.284,0,0,28126806016,2817826816,83918848,2497433600,0,483328,1670667,1602976
08-12 10:46:09,84.635,13.602,1.763,0,0,28115767296,2828587008,83931136,2497699840,0,69632,1668965,1646274
08-12 10:46:10,83.544,13.671,2.785,0,0,28114620416,2829340672,83931136,2498093056,0,0,1801001,1788326
08-12 10:46:11,82.828,15.404,1.768,0,0,28113170432,2830782464,83939328,2498093056,0,438272,1776419,1775682
08-12 10:46:12,83.333,14.899,1.768,0,0,28107948032,2835439616,83939328,2498658304,0,483328,1924751,1939743
08-12 10:46:13,83.081,14.394,2.525,0,0,28112404480,2830852096,83939328,2498789376,0,0,1894381,1867456
08-12 10:46:14,84.051,14.430,1.519,0,0,28094242816,2848612352,83943424,2499186688,0,65536,1976070,1994841
08-12 10:46:15,84.422,14.070,1.508,0,0,28088553472,2853904384,83943424,2499584000,0,0,1811407,1815858
08-12 10:46:16,83.375,14.358,2.015,0,0.252,28089065472,2852999168,83943424,2499977216,0,708608,2014480,2025380
08-12 10:46:17,81.566,16.919,1.515,0,0,28083990528,2857545728,83943424,2500505600,0,0,2099048,2153831
