"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-18",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-80-workloada-1024-20201207-172509-18.csv 1 400",,,,"Date:","07 Dec 2020 17:25:20 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 17:25:20,25.594,6.870,65.519,1.869,0.147,1574912000,29367627776,96129024,2508492800,88598.458,2837080.078,0,0
07-12 17:25:21,31.714,5.882,60.870,1.023,0.512,1574678528,29367848960,96129024,2508505088,0,1253376,2225186,2779965
07-12 17:25:22,27.676,6.266,64.230,1.567,0.261,1575424000,29367091200,96129024,2508517376,0,1671168,2338495,2833366
07-12 17:25:23,31.649,6.649,60.638,1.064,0,1575333888,29367173120,96129024,2508525568,0,1253376,2480541,2913234
07-12 17:25:24,28.861,7.595,62.025,1.266,0.253,1575751680,29366743040,96129024,2508537856,0,1585152,2148003,2621297
07-12 17:25:25,25.831,6.905,65.985,1.023,0.256,1575714816,29366775808,96129024,2508541952,0,1122304,2203069,2696317
07-12 17:25:26,37.995,8.443,51.715,1.319,0.528,1575985152,29366484992,96129024,2508562432,0,1769472,2882213,3574753
07-12 17:25:27,50,10.553,38.191,1.256,0,1578016768,29364416512,96129024,2508599296,0,1634304,3206369,3846753
07-12 17:25:28,47.315,11.253,40.153,1.023,0.256,1579008000,29363212288,96129024,2508648448,0,1433600,3346432,3890678
07-12 17:25:29,47.680,8.763,42.784,0.515,0.258,1580130304,29361934336,96129024,2508705792,0,319488,3075096,3258537
07-12 17:25:30,54.522,11.111,33.592,0.517,0.258,1581551616,29360349184,96129024,2508754944,0,503808,3290686,3371381
07-12 17:25:31,59.845,10.622,28.497,1.036,0,1583251456,29358039040,96129024,2508845056,0,1732608,4069694,4487601
07-12 17:25:32,41.944,8.951,47.315,1.535,0.256,1584332800,29356716032,96129024,2508914688,0,1929216,2625585,3165938
07-12 17:25:33,38.660,9.794,49.742,1.546,0.258,1585500160,29355700224,96129024,2508943360,0,1531904,2486477,2978190
07-12 17:25:34,25.888,9.391,62.437,2.030,0.254,1586020352,29355171840,96129024,2508951552,0,1982464,1935421,2460325
07-12 17:25:35,34.021,9.794,53.351,2.577,0.258,1586946048,29354233856,96129024,2508963840,0,2015232,2320382,2826775
07-12 17:25:36,37.598,9.399,50.131,2.611,0.261,1588080640,29353078784,96129024,2508984320,0,2609152,2619784,3303821
07-12 17:25:37,36.719,10.417,49.740,2.865,0.260,1589747712,29351378944,96129024,2509000704,0,2830336,2554415,3148913
07-12 17:25:38,32.308,11.026,53.590,3.077,0,1590562816,29350531072,96129024,2509017088,0,2621440,2230541,2738625
07-12 17:25:39,41.623,10.471,45.812,1.832,0.262,1590644736,29350359040,96129024,2509037568,0,1753088,2588499,2720892
