"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-worker-16",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-80-workloada-1024-20201206-161432-16.csv 1 400",,,,"Date:","06 Dec 2020 16:14:42 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 16:14:42,20.029,4.370,75.355,0.172,0.075,4769972224,26303901696,44290048,2428338176,144705.234,1065794.608,0,0
06-12 16:14:43,2.284,0.508,97.208,0,0,4769718272,26304151552,44290048,2428338176,0,0,114703,136599
06-12 16:14:44,1.015,1.015,97.970,0,0,4769435648,26304434176,44290048,2428338176,0,0,84343,84548
06-12 16:14:45,1.013,1.013,97.975,0,0,4769435648,26304434176,44290048,2428338176,0,0,58424,61808
06-12 16:14:46,3.258,1.003,95.489,0,0.251,4769402880,26304466944,44290048,2428338176,0,4096,61792,60561
06-12 16:14:47,1.018,0.254,98.728,0,0,4769435648,26304434176,44294144,2428334080,0,81920,52564,52540
06-12 16:14:48,0.761,0.761,98.477,0,0,4769595392,26304270336,44294144,2428338176,0,1097728,52990,53530
06-12 16:14:49,1.013,0.506,98.481,0,0,4769529856,26304335872,44294144,2428338176,0,0,52513,54491
06-12 16:14:50,0.509,0.509,98.982,0,0,4769529856,26304335872,44294144,2428338176,0,0,53910,53757
06-12 16:14:51,0.763,0,99.237,0,0,4769660928,26304204800,44294144,2428338176,0,0,52830,55770
06-12 16:14:52,1.013,0.506,98.481,0,0,4769398784,26304466944,44294144,2428338176,0,0,51579,51291
06-12 16:14:53,1.020,0,98.980,0,0,4769296384,26304565248,44298240,2428338176,0,36864,52671,55110
06-12 16:14:54,1.519,0.506,97.722,0,0.253,4769492992,26304368640,44298240,2428338176,0,0,69990,67348
06-12 16:14:55,3.283,0.253,96.465,0,0,4769394688,26304466944,44298240,2428338176,0,0,52720,53428
06-12 16:14:56,1.010,0.505,98.485,0,0,4769558528,26304303104,44298240,2428338176,0,0,52320,52464
06-12 16:14:57,1.018,0.254,98.728,0,0,4769509376,26304352256,44298240,2428338176,0,0,53872,57933
06-12 16:14:58,1.256,1.005,97.739,0,0,4769460224,26304401408,44298240,2428338176,0,0,55853,57279
06-12 16:14:59,4.051,1.519,94.430,0,0,4773392384,26295595008,44302336,2433159168,0,20480,61536,84306
06-12 16:15:00,46.324,22.549,31.127,0,0,4902072320,26009432064,44302336,2586992640,0,0,57942,66582
06-12 16:15:01,62.963,24.444,12.593,0,0,5032349696,25714610176,44302336,2747256832,0,0,65584,91600
06-12 16:15:02,72.236,11.057,9.337,7.125,0.246,5081366528,25511149568,44306432,2897170432,0,68616192,69656,94955
06-12 16:15:03,44.089,2.956,10.099,42.857,0,5097857024,25461104640,44318720,2929897472,0,123027456,123520,173022
06-12 16:15:04,58.750,6.750,27.750,6.750,0,5120274432,25695346688,44388352,2678956032,0,66502656,396149,453119
06-12 16:15:05,79.052,4.988,15.960,0,0,5128318976,25687023616,44388352,2679083008,0,0,770944,794283
06-12 16:15:06,57,5.500,37.500,0,0,5139156992,25675984896,44388352,2679197696,0,0,722411,745509
06-12 16:15:07,32.391,5.398,62.211,0,0,5144559616,25670266880,44388352,2679320576,0,0,880840,935355
06-12 16:15:08,40.250,8.500,51,0,0.250,5149933568,25664589824,44388352,2679439360,0,0,1132188,1150355
06-12 16:15:09,18.703,4.738,76.559,0,0,5211123712,25603112960,44396544,2679566336,0,45056,499679,515312
06-12 16:15:10,30.077,6.684,63.239,0,0,5214535680,25599369216,44396544,2679717888,0,0,973543,988485
06-12 16:15:11,35.427,8.794,55.528,0,0.251,5219098624,25594462208,44396544,2679926784,0,0,1261678,1339556
06-12 16:15:12,19.133,3.571,77.296,0,0,5230997504,25582354432,44396544,2680041472,0,0,503879,518087
06-12 16:15:13,15.762,3.618,80.620,0,0,5232558080,25580613632,44396544,2680107008,0,761856,525042,566899
06-12 16:15:14,38.974,6.923,53.590,0.256,0.256,5235331072,25577496576,44404736,2680307712,0,36864,1079555,1149693
06-12 16:15:15,38.228,9.114,52.405,0,0.253,5237084160,25575383040,44404736,2680516608,0,0,1258918,1287046
06-12 16:15:16,37.065,5.721,56.965,0,0.249,5238284288,25573797888,44404736,2680750080,0,0,944572,1049899
06-12 16:15:17,15.816,3.827,80.357,0,0,5239930880,25572020224,44404736,2680840192,0,0,387710,459355
06-12 16:15:18,21.990,5.236,72.775,0,0,5240815616,25570959360,44404736,2680967168,0,0,683914,696513
06-12 16:15:19,16.364,5.195,78.442,0,0,5241987072,25569591296,44412928,2681044992,0,184320,637254,664390
06-12 16:15:20,48.485,10.354,40.909,0,0.253,5267144704,25543983104,44412928,2681380864,0,0,1613600,1611777
06-12 16:15:21,55.388,9.023,35.589,0,0,5284470784,25526038528,44412928,2681769984,0,0,1539753,1546546
06-12 16:15:22,78.304,8.978,12.718,0,0,5307338752,25502736384,44412928,2682060800,0,0,1490888,1394173
06-12 16:15:23,43.846,8.462,47.692,0,0,5325672448,25483956224,44412928,2682417152,0,0,1242181,1254292
06-12 16:15:24,40.103,7.712,51.928,0,0.257,5327695872,25481678848,44421120,2682613760,0,20480,1254855,1444994
06-12 16:15:25,10.178,3.308,86.514,0,0,5328044032,25481084928,44421120,2682789888,0,0,354283,403011
06-12 16:15:26,38.776,7.143,54.082,0,0,5329502208,25479176192,44421120,2683105280,0,0,1459594,1500498
06-12 16:15:27,55.309,10.370,34.074,0,0.247,5331443712,25476759552,44421120,2683518976,0,0,1961229,2046004
06-12 16:15:28,55.443,9.367,35.190,0,0,5333471232,25474031616,44421120,2684018688,0,0,1795232,1854381
06-12 16:15:29,43.358,7.519,49.123,0,0,5348212736,25458974720,44429312,2684289024,0,20480,1160703,1208254
06-12 16:15:30,48.750,8,43,0,0.250,5363281920,25443336192,44429312,2684805120,0,0,1620084,1873132
06-12 16:15:31,49.873,12.723,37.405,0,0,5424381952,25381662720,44429312,2685288448,0,0,1942056,2057802
06-12 16:15:32,36.842,9.737,53.421,0,0,5458505728,25346920448,44429312,2685845504,0,0,1524174,1821736
06-12 16:15:33,20.202,5.556,74.242,0,0,5471473664,25333805056,44429312,2685972480,0,0,661482,735863
06-12 16:15:34,61.713,13.602,21.662,2.771,0.252,5525082112,25279410176,44437504,2686656512,0,91688960,2511922,2500229
06-12 16:15:35,53.109,12.176,30.052,4.663,0,5560438784,25243471872,44437504,2687176704,0,76652544,1813606,1874153
06-12 16:15:36,57.592,13.089,29.319,0,0,5607378944,25195929600,44437504,2687733760,0,0,2312108,2471456
06-12 16:15:37,45.758,9.769,44.473,0,0,5608124416,25194622976,44437504,2688262144,0,0,1627864,1690510
06-12 16:15:38,24.084,6.806,68.848,0,0.262,5608386560,25194156032,44437504,2688434176,0,0,1010884,1149843
06-12 16:15:39,60.804,13.065,26.131,0,0,5610020864,25191559168,44445696,2689290240,0,28672,2754493,3201157
06-12 16:15:40,55,13.500,31.500,0,0,5621452800,25179402240,44445696,2689994752,0,0,2157685,2150547
06-12 16:15:41,61.069,10.178,28.499,0,0.254,5621846016,25178185728,44445696,2690785280,0,0,2521110,2660333
06-12 16:15:42,64.508,11.140,24.352,0,0,5653155840,25146073088,44445696,2691555328,0,0,2498175,2739873
06-12 16:15:43,49.118,9.824,40.806,0,0.252,5653626880,25145032704,44445696,2692079616,0,0,1962812,2195817
06-12 16:15:44,43.401,11.675,44.924,0,0,5654941696,25143267328,44453888,2692468736,0,20480,1781883,1865983
06-12 16:15:45,44.872,11.026,43.846,0,0.256,5669318656,25128177664,44453888,2693152768,0,8192,2087188,2305998
06-12 16:15:46,61.381,15.857,22.762,0,0,5736574976,25060048896,44453888,2694004736,0,0,2725981,3072740
06-12 16:15:47,53.299,13.452,32.995,0,0.254,5795684352,25000312832,44453888,2694627328,0,0,2260047,2322880
06-12 16:15:48,60.644,12.624,26.733,0,0,5825159168,24970067968,44453888,2695372800,0,0,2365148,2586206
06-12 16:15:49,46.954,11.929,40.609,0,0.508,5825794048,24968908800,44462080,2695880704,0,28672,1940434,2070602
06-12 16:15:50,66.919,12.626,20.202,0,0.253,5844672512,24949198848,44462080,2696687616,0,0,2478304,2677404
06-12 16:15:51,63.706,13.198,23.096,0,0,5847003136,24946073600,44462080,2697474048,0,28672,2447489,2345015
06-12 16:15:52,48.878,10.224,40.648,0,0.249,5857783808,24935055360,44462080,2697703424,0,0,1529731,1635126
06-12 16:15:53,55.385,15.641,28.462,0,0.513,5857968128,24933847040,44462080,2698711040,0,0,2624543,2837331
06-12 16:15:54,48.485,12.121,38.636,0.253,0.505,5861748736,24928686080,44466176,2700046336,0,77824,1729630,1760971
06-12 16:15:55,61.307,13.568,24.874,0,0.251,5906223104,24893521920,44466176,2690850816,0,0,2842916,3170867
06-12 16:15:56,61.347,12.469,25.686,0,0.499,5909254144,24889753600,44466176,2691584000,0,0,2353572,2496294
06-12 16:15:57,54.061,16.244,28.934,0,0.761,5925306368,24872857600,44466176,2692423680,0,0,2613445,2720374
06-12 16:15:58,46.135,14.464,39.152,0,0.249,5928263680,24869310464,44466176,2693013504,0,0,2054877,2182808
06-12 16:15:59,28.646,7.812,63.542,0,0,5928243200,24869031936,44474368,2693304320,0,53248,1422401,1556145
06-12 16:16:00,53.283,14.899,31.818,0,0,5928374272,24867962880,44474368,2694242304,0,0,2585678,2775686
