"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-20-workloadb-256-20201207-123539-client.csv 1 400",,,,"Date:","07 Dec 2020 12:35:44 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 12:35:44,1.391,0.595,97.968,0.026,0.020,440623104,30403985408,48611328,2640388096,56497.014,342772.962,0,0
07-12 12:35:45,1.980,0.743,97.030,0.248,0,470007808,30374379520,48730112,2640437248,0,1847296,64766,51799
07-12 12:35:46,9.429,6.576,83.747,0.124,0.124,482361344,30361604096,48754688,2640510976,0,598016,4567,5888
07-12 12:35:47,30.779,9.451,59.770,0,0,587669504,30255243264,48779264,2640617472,0,176128,1150566,1140712
07-12 12:35:48,78.580,18.251,3.169,0,0,1028435968,29812699136,48779264,2640842752,0,0,8200754,7918987
07-12 12:35:49,79.379,14.658,5.839,0,0.124,1216770048,29621624832,48779264,2641154048,0,0,9329522,7679053
07-12 12:35:50,44.717,4.545,50.737,0,0,1234784256,29602791424,48779264,2641313792,0,0,5529878,2332980
07-12 12:35:51,10.973,1.122,87.905,0,0,1241747456,29595828224,48779264,2641313792,0,4096,4244346,1004046
07-12 12:35:52,7.375,1,91.500,0,0.125,1249181696,29588385792,48787456,2641313792,0,94208,3836215,897083
07-12 12:35:53,16.993,0.978,82.029,0,0,1251598336,29585969152,48787456,2641313792,0,0,4633599,1084497
07-12 12:35:54,34.446,1.073,64.482,0,0,1306083328,29531484160,48787456,2641313792,0,0,4032131,937663
07-12 12:35:55,24.757,1.699,73.544,0,0,1339850752,29497716736,48787456,2641313792,0,0,5061835,1204661
07-12 12:35:56,8.744,1.232,89.901,0,0.123,1347727360,29489840128,48787456,2641313792,0,0,4881663,1149776
07-12 12:35:57,8.489,0.624,90.886,0,0,1366134784,29471424512,48795648,2641313792,0,28672,4267207,1012528
