"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-80-workloadb-1024-20201208-114615-client.csv 1 400",,,,"Date:","08 Dec 2020 11:46:25 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
08-12 11:46:25,2.965,1.217,95.576,0.210,0.033,1295024128,30561779712,37380096,1672953856,1026709.018,3862635.204,0,0
08-12 11:46:26,4.684,3.924,90.633,0.633,0.127,1393868800,30461890560,37568512,1673252864,0,1998848,16912,15121
08-12 11:46:27,19.226,8.365,71.910,0.125,0.375,1470058496,30385152000,37593088,1673310208,0,180224,11825,13397
08-12 11:46:28,33.583,3.496,62.797,0,0.125,1611866112,30243270656,37593088,1673310208,0,0,1134983,69202
08-12 11:46:29,32.312,17.497,49.808,0,0.383,2175336448,29679538176,37593088,1673461760,0,0,131134,241935
08-12 11:46:30,3.004,0.751,96.120,0,0.125,2177630208,29677215744,37593088,1673490432,0,0,31180,48271
08-12 11:46:31,0.250,0.250,99.501,0,0,2177630208,29677215744,37593088,1673490432,0,0,748,852
08-12 11:46:32,0.374,0.374,99.253,0,0,2177622016,29677215744,37601280,1673490432,0,81920,291,352
08-12 11:46:33,0.622,0.249,99.129,0,0,2177622016,29677215744,37601280,1673490432,0,0,191,191
08-12 11:46:34,0.125,0.374,99.501,0,0,2177687552,29677150208,37601280,1673490432,0,0,291,282
08-12 11:46:35,0.374,0.249,99.377,0,0,2177687552,29677150208,37601280,1673490432,0,0,2170,2114
08-12 11:46:36,2.284,2.919,94.416,0.254,0.127,1276755968,30578593792,37675008,1673420800,0,1593344,8885,13881
08-12 11:46:37,0.751,0.125,99.124,0,0,1276514304,30578868224,37675008,1673420800,0,20480,7315,7574
08-12 11:46:38,0.125,0.250,99.625,0,0,1276579840,30578802688,37675008,1673420800,0,0,2247,1729
08-12 11:46:39,3.750,1.375,94.875,0,0,1298063360,30557319168,37675008,1673433088,0,0,4518,3711
