"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-11",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-80-workloadb-1024-20201207-174942-11.csv 1 400",,,,"Date:","07 Dec 2020 17:49:54 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 17:49:54,27.917,7.610,62.433,1.502,0.539,1860902912,28738629632,96092160,2842152960,69423.459,2200790.995,0,0
07-12 17:49:55,25.260,5.729,67.188,1.302,0.521,1860431872,28739096576,96092160,2842152960,0,1404928,2381168,2170987
07-12 17:49:56,29.798,8.586,60.101,1.263,0.253,1860562944,28738965504,96092160,2842152960,0,1327104,2354327,2080673
07-12 17:49:57,26.531,7.398,63.776,2.041,0.255,1860546560,28738981888,96092160,2842152960,0,2101248,2208360,1927054
07-12 17:49:58,25.668,5.882,67.112,0.802,0.535,1860628480,28738899968,96092160,2842152960,0,1101824,2446468,2294694
07-12 17:49:59,32.199,7.853,57.330,2.094,0.524,1861701632,28737818624,96092160,2842161152,0,1802240,2472598,2425111
07-12 17:50:00,35.325,7.273,56.364,0.779,0.260,1861746688,28737769472,96092160,2842165248,0,561152,2469858,2448870
07-12 17:50:01,31.899,9.114,57.215,1.013,0.759,1861709824,28737785856,96092160,2842185728,0,516096,2456641,2443194
07-12 17:50:02,38.021,9.896,48.698,2.083,1.302,1862111232,28737368064,96092160,2842202112,0,2183168,2763990,2488174
07-12 17:50:03,45.387,9.476,43.641,0.998,0.499,1864916992,28734558208,96092160,2842206208,0,1396736,2943680,2844701
07-12 17:50:04,39.947,9.259,46.561,2.910,1.323,1861545984,28737900544,96092160,2842230784,0,2609152,2994245,2914362
07-12 17:50:05,45.573,11.458,40.104,2.083,0.781,1862008832,28737376256,96092160,2842251264,0,1863680,3279687,3236303
07-12 17:50:06,52.284,10.152,34.772,1.777,1.015,1863028736,28736118784,96092160,2842296320,0,1765376,3499744,3308626
07-12 17:50:07,55.614,9.661,32.115,1.828,0.783,1864376320,28734582784,96092160,2842345472,0,2125824,3625661,3481225
07-12 17:50:08,52.332,11.658,33.938,1.554,0.518,1866559488,28732358656,96092160,2842345472,0,1667072,3578914,3490167
07-12 17:50:09,53.500,12.750,32,1.250,0.500,1866723328,28731965440,96092160,2842386432,0,1777664,3460952,3516174
07-12 17:50:10,53.886,10.881,33.420,1.554,0.259,1867444224,28731088896,96092160,2842423296,0,1400832,3300746,3448119
07-12 17:50:11,44.180,13.228,40.476,1.058,1.058,1868398592,28729954304,96092160,2842517504,0,929792,3041049,3182159
07-12 17:50:12,67.179,12.821,18.205,1.026,0.769,1870319616,28727861248,96092160,2842550272,0,2539520,4454737,4315178
07-12 17:50:13,72.123,11.765,14.834,1.023,0.256,1808601088,28789760000,96092160,2842288128,0,4403200,4243680,4247732
07-12 17:50:14,64.249,11.399,22.280,1.813,0.259,1810329600,28787527680,96092160,2842619904,0,2949120,4137567,4167824
