"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-worker-4",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-20-workloadb-256-20201206-123809-4.csv 1 400",,,,"Date:","06 Dec 2020 12:38:13 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 12:38:13,30.313,8.379,60.522,0.733,0.053,4351221760,27150651392,39903232,2019405824,544401.930,4166456.661,0,0
06-12 12:38:14,1.754,0.251,97.995,0,0,4351102976,27150749696,39903232,2019409920,0,0,39397,38425
06-12 12:38:15,0.759,0.506,98.734,0,0,4351070208,27150782464,39903232,2019409920,0,0,46332,44598
06-12 12:38:16,1.256,0.503,97.990,0,0.251,4351168512,27150684160,39903232,2019409920,0,0,32501,34066
06-12 12:38:17,13.283,2.005,84.712,0,0,4351041536,27150798848,39903232,2019422208,0,0,252324,371749
06-12 12:38:18,60.411,7.198,32.391,0,0,4358246400,27143352320,39911424,2019561472,0,69632,975987,1322428
06-12 12:38:19,53.750,10,36.250,0,0,4395753472,27105026048,39911424,2020106240,0,0,1333959,1786169
06-12 12:38:20,36.341,8.271,55.138,0,0.251,4429185024,27071057920,39911424,2020540416,0,0,1059266,1554320
06-12 12:38:21,36.154,7.436,56.410,0,0,4461797376,27037921280,39911424,2021044224,0,0,1239874,1682423
06-12 12:38:22,52.010,8.543,38.945,0.503,0,4496424960,27002580992,39911424,2021699584,0,10203136,1469950,1960823
06-12 12:38:23,55.164,7.305,37.280,0,0.252,4498460672,27000016896,39919616,2022219776,0,49152,1219582,1718078
06-12 12:38:24,36.693,10.078,53.230,0,0,4550754304,26946945024,39919616,2022961152,0,0,1562268,1924386
06-12 12:38:25,32.987,9.870,57.143,0,0,4576436224,26920640512,39919616,2023559168,0,0,1359209,1917395
06-12 12:38:26,34.286,8.831,56.623,0,0.260,4576600064,26919882752,39919616,2024153088,0,0,1323305,1788474
06-12 12:38:27,34.177,10.633,55.190,0,0,4576514048,26919399424,39919616,2024714240,0,0,1338802,1838509
06-12 12:38:28,47.462,9.137,43.401,0,0,4577628160,26917654528,39927808,2025332736,0,24576,1398961,1891139
06-12 12:38:29,43.434,10.859,45.455,0,0.253,4577652736,26917052416,39927808,2025906176,0,0,1301236,1771120
06-12 12:38:30,38.265,9.184,52.551,0,0,4579590144,26914697216,39927808,2026323968,0,0,1104746,1499882
06-12 12:38:31,29.534,7.254,62.953,0,0.259,4580765696,26913214464,39927808,2026622976,0,0,939511,1270791
06-12 12:38:32,34.264,8.376,57.360,0,0,4580388864,26913214464,39927808,2026995712,0,0,1010222,1282033
06-12 12:38:33,42.051,10.769,46.667,0.256,0.256,4580753408,26911952896,39931904,2027876352,0,24576,1903023,2337546
06-12 12:38:34,33.666,10.474,55.860,0,0,4580900864,26911182848,39931904,2028498944,0,0,1485068,1920380
06-12 12:38:35,40.256,13.077,46.667,0,0,4588699648,26895360000,39931904,2036506624,0,0,1697112,2266461
06-12 12:38:36,47.570,15.345,36.829,0,0.256,4637806592,26794491904,39931904,2086703104,0,0,1572583,1977527
06-12 12:38:37,60.101,20.960,18.939,0,0,4753043456,26546266112,39931904,2216390656,0,0,996738,1364159
06-12 12:38:38,71.712,23.077,5.211,0,0,4875362304,26261778432,39940096,2374647808,0,57344,841221,1164292
06-12 12:38:39,77.114,20.149,2.736,0,0,4980502528,25983873024,39940096,2542751744,0,0,656339,833127
06-12 12:38:40,78.465,15.594,4.703,1.238,0,5045166080,25842769920,39964672,2617290752,0,64528384,943027,1134760
06-12 12:38:41,82.250,14.250,3,0.500,0,5081767936,25689628672,39989248,2730213376,0,64544768,1148377,1455437
06-12 12:38:42,76.485,13.861,6.683,2.970,0,5080670208,25668935680,40013824,2751483904,0,104120320,724785,884249
06-12 12:38:43,42.714,11.055,28.894,17.085,0.251,5072396288,25746509824,40054784,2683719680,0,89542656,974809,1129617
06-12 12:38:44,71.111,11.111,17.778,0,0,5077495808,25633513472,40054784,2788696064,0,0,913779,1224888
06-12 12:38:45,47.772,5.941,15.347,30.941,0,5078007808,25566986240,40058880,2852868096,0,96718848,821032,824115
06-12 12:38:46,44.444,9.343,34.848,11.364,0,5079531520,25676722176,40103936,2744098816,0,66920448,1520104,1942171
06-12 12:38:47,36.802,8.122,52.538,2.538,0,5080354816,25741574144,40128512,2679885824,0,29921280,1650363,2118598
06-12 12:38:48,19.241,6.835,73.671,0,0.253,5080518656,25741058048,40128512,2680238080,0,360448,878100,1095685
06-12 12:38:49,38.220,12.304,49.476,0,0,5084733440,25736114176,40128512,2680967168,0,0,1726465,2237689
06-12 12:38:50,40.452,12.312,47.236,0,0,5094010880,25726042112,40128512,2681761792,0,0,1790062,2324822
06-12 12:38:51,41.299,16.623,42.078,0,0,5093711872,25725591552,40128512,2682511360,0,0,2100500,2842945
06-12 12:38:52,29.949,13.198,56.853,0,0,5103824896,25714913280,40136704,2683068416,0,65536,1391159,1851209
06-12 12:38:53,43.970,13.317,41.457,1.005,0.251,5110755328,25706913792,40136704,2684137472,0,16678912,2431818,2924395
06-12 12:38:54,40.052,13.178,46.770,0,0,5110833152,25706074112,40136704,2684899328,0,0,2059913,2706539
06-12 12:38:55,48.214,15.051,36.735,0,0,5122674688,25693237248,40136704,2685894656,0,0,2207475,2962560
06-12 12:38:56,44.675,14.805,40.519,0,0,5126520832,25688461312,40136704,2686824448,0,0,2381782,2925087
06-12 12:38:57,46.114,15.544,38.083,0,0.259,5142880256,25670991872,40144896,2687926272,0,40960,2428925,3112834
06-12 12:38:58,41.688,16.368,41.944,0,0,5142806528,25670217728,40144896,2688774144,0,0,2239151,2897291
06-12 12:38:59,46.633,14.214,39.152,0,0,5151657984,25660280832,40144896,2689859584,0,0,2313218,2912814
06-12 12:39:00,39.196,12.814,47.990,0,0,5159677952,25651539968,40144896,2690580480,0,0,1897691,2357832
06-12 12:39:01,41.814,15.113,42.821,0,0.252,5159358464,25651023872,40144896,2691416064,0,0,1892912,2458586
06-12 12:39:02,44.103,13.846,42.051,0,0,5162692608,25646784512,40153088,2692313088,0,24576,2340287,2775436
06-12 12:39:03,45.340,17.884,36.524,0,0.252,5166301184,25642217472,40153088,2693271552,0,0,2197100,2793259
06-12 12:39:04,41.645,17.224,40.874,0,0.257,5166268416,25641443328,40153088,2694078464,0,0,2133311,2783376
06-12 12:39:05,38.287,14.861,46.851,0,0,5169885184,25637093376,40153088,2694811648,0,0,1864579,2415639
06-12 12:39:06,38.750,13.250,48,0,0,5180780544,25625427968,40153088,2695581696,0,0,1839629,2174928
06-12 12:39:07,44.963,13.268,41.769,0,0,5182160896,25632718848,40161280,2687037440,0,24576,1815054,2291917
06-12 12:39:08,38.462,13.590,47.692,0,0.256,5185519616,25628622848,40161280,2687774720,0,36864,1869827,2412876
06-12 12:39:09,42.338,14.545,43.117,0,0,5187665920,25625784320,40161280,2688466944,0,0,1951643,2506778
06-12 12:39:10,32.391,13.625,53.985,0,0,5195816960,25617170432,40161280,2688925696,0,0,1470135,1870597
06-12 12:39:11,43.766,15.013,40.458,0.509,0.254,5204348928,25607651328,40423424,2689585152,262144,0,2374198,2746805
06-12 12:39:12,45.596,16.062,38.342,0,0,5205913600,25604796416,40431616,2690859008,0,69632,2389812,3017188
06-12 12:39:13,40.052,13.953,43.669,2.067,0.258,5215440896,25594249216,40431616,2691866624,0,46686208,2094079,2431484
06-12 12:39:14,48.492,14.322,30.151,7.035,0,5215338496,25593475072,40431616,2692734976,0,114765824,2239445,2933307
06-12 12:39:15,45.918,14.796,39.031,0,0.255,5225992192,25581862912,40431616,2693685248,0,0,2191092,2732174
06-12 12:39:16,44.810,15.190,40,0,0,5229277184,25577558016,40431616,2694688768,0,0,2213894,2828044
06-12 12:39:17,46.512,14.729,38.501,0,0.258,5236584448,25569316864,40439808,2695598080,0,28672,2348635,2833177
06-12 12:39:18,46.770,14.212,39.018,0,0,5241126912,25563701248,40439808,2696646656,0,0,2418739,2922776
06-12 12:39:19,60.253,13.418,26.329,0,0,5246169088,25566310400,40439808,2688966656,0,8192,2233372,2802353
06-12 12:39:20,52.764,12.563,34.422,0,0.251,5253574656,25567842304,40439808,2680201216,0,0,2171732,2710239
06-12 12:39:21,39.108,12.336,48.556,0,0,5256994816,25563570176,40439808,2681044992,0,0,2046440,2579650
06-12 12:39:22,38.718,9.744,51.538,0,0,5260075008,25559617536,40448000,2681905152,0,98304,1984327,2362137
06-12 12:39:23,38.653,11.970,49.377,0,0,5267357696,25551687680,40448000,2682548224,0,0,2087122,2386348
06-12 12:39:24,49.005,15.920,35.075,0,0,5274038272,25543618560,40448000,2683932672,0,0,2641927,3257886
06-12 12:39:25,47.859,14.610,37.028,0.252,0.252,5277982720,25538670592,40456192,2684915712,0,5914624,2250816,2748485
06-12 12:39:26,44.020,13.740,42.239,0,0,5281513472,25534287872,40456192,2685751296,0,0,2074310,2621104
06-12 12:39:27,51.276,13.520,35.204,0,0,5288857600,25526108160,40456192,2686582784,0,0,2274609,2833659
06-12 12:39:28,48.101,15.949,35.949,0,0,5292060672,25521971200,40456192,2687500288,0,0,2294910,2974834
06-12 12:39:29,51.768,13.636,34.596,0,0,5303975936,25518546944,40456192,2679099392,0,0,1831462,2264259
06-12 12:39:30,49.622,13.854,36.272,0,0.252,5303750656,25517748224,40464384,2680107008,0,61440,2485087,2961337
06-12 12:39:31,51.515,8.333,40.152,0,0,5313515520,25507323904,40464384,2680758272,0,0,1583265,1874536
06-12 12:39:32,55.838,11.421,32.741,0,0,5325578240,25494159360,40464384,2681856000,0,0,2526675,2896818
06-12 12:39:33,55.980,13.486,30.534,0,0,5331632128,25486934016,40464384,2683019264,0,0,2360643,2921049
06-12 12:39:34,58.942,11.083,29.975,0,0,5360611328,25457111040,40464384,2683858944,0,0,2029665,2388558
06-12 12:39:35,48.379,11.721,39.900,0,0,5433937920,25382998016,40472576,2684628992,0,24576,1815388,2078855
06-12 12:39:36,49.746,15.736,34.264,0,0.254,5477179392,25338662912,40472576,2685710336,0,0,2402913,2934689
06-12 12:39:37,37.179,8.205,54.615,0,0,5480570880,25334919168,40472576,2686062592,0,0,1275512,1524620
06-12 12:39:38,50.758,16.414,32.828,0,0,5573660672,25240522752,40472576,2687352832,0,0,2821661,3389837
06-12 12:39:39,46.914,18.272,34.815,0,0,5624299520,25188880384,40472576,2688335872,0,0,2018321,2575001
06-12 12:39:40,28.500,11,59.750,0.500,0.250,5624487936,25188130816,40480768,2688888832,0,10436608,1482499,1697216
06-12 12:39:41,45.202,13.131,41.667,0,0,5657522176,25154232320,40480768,2689740800,0,0,2069137,2552958
06-12 12:39:42,38.402,13.402,48.196,0,0,5657804800,25153003520,40480768,2690670592,0,0,2133784,2598840
06-12 12:39:43,48.571,15.065,36.364,0,0,5696409600,25113546752,40480768,2691514368,0,0,2534379,3000723
06-12 12:39:44,50,14.872,34.872,0,0.256,5700489216,25107910656,40480768,2693054464,0,0,2655871,3186071
06-12 12:39:45,43.590,12.821,43.590,0,0,5728628736,25088364544,40484864,2684538880,0,57344,1919968,2469178
06-12 12:39:46,47.804,16.279,35.917,0,0,5731971072,25083977728,40484864,2685571072,0,0,2458818,3082922
06-12 12:39:47,43.928,14.212,41.860,0,0,5754884096,25060237312,40484864,2686382080,0,0,2179265,2756418
06-12 12:39:48,43.687,13.384,42.677,0,0.253,5760200704,25054138368,40484864,2687164416,0,0,1913112,2402939
06-12 12:39:49,47.165,9.536,43.299,0,0,5763268608,25050509312,40484864,2687721472,0,0,1788233,1966480
06-12 12:39:50,48.379,15.711,35.162,0.748,0,5766447104,25046077440,40493056,2688942080,0,16584704,2465347,3017127
06-12 12:39:51,48.622,15.539,35.589,0,0.251,5767000064,25044340736,40493056,2690121728,0,0,2508720,3168878
06-12 12:39:52,44.444,11.370,44.186,0,0,5777682432,25033031680,40493056,2690740224,0,0,1599697,1929535
06-12 12:39:53,44.125,12.010,43.864,0,0,5826670592,24983334912,40493056,2691432448,0,0,1744862,2040306
06-12 12:39:54,42.965,12.312,44.472,0,0.251,5904109568,24905138176,40493056,2692182016,0,0,1747973,2109115
06-12 12:39:55,46.766,16.667,36.567,0,0,5903654912,24904593408,40501248,2693165056,0,110592,2228405,2898565
06-12 12:39:56,51.768,18.434,29.798,0,0,5968416768,24838643712,40501248,2694336512,0,0,2621659,3315939
06-12 12:39:57,51.777,14.721,33.249,0,0.254,6045274112,24760741888,40501248,2695372800,0,0,2392476,2866487
06-12 12:39:58,47.826,14.066,38.107,0,0,6046035968,24758996992,40501248,2696339456,0,0,2166204,2757420
06-12 12:39:59,52.911,16.456,30.633,0,0,6079696896,24724209664,40501248,2697449472,0,0,2682307,3135094
06-12 12:40:00,52.672,13.232,33.842,0,0.254,6080770048,24722165760,40509440,2698387456,0,7274496,2187690,2609647
06-12 12:40:01,45.813,13.547,40.640,0,0,6112808960,24689123328,40509440,2699382784,0,0,1992209,2411339
06-12 12:40:02,41.071,12.500,45.918,0,0.510,6112940032,24688283648,40509440,2700079104,0,0,1764109,2107177
