"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-worker-14",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-80-workloadb-1024-20201208-160911-14.csv 1 400",,,,"Date:","08 Dec 2020 16:09:21 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
08-12 16:09:21,7.677,2.009,90.183,0.091,0.040,28138221568,2551668736,128827392,2667253760,18407.255,524990.916,0,0
08-12 16:09:22,3.015,0,96.985,0,0,28138283008,2551603200,128827392,2667257856,0,102400,17648,16781
08-12 16:09:23,3.015,0.251,96.734,0,0,28138278912,2551603200,128827392,2667261952,0,73728,60814,54949
08-12 16:09:24,2.785,0.253,96.962,0,0,28138213376,2551668736,128827392,2667261952,0,0,26652,24079
08-12 16:09:25,2.513,0.503,96.231,0.754,0,28138278912,2551603200,128827392,2667261952,0,589824,21798,19532
08-12 16:09:26,2.025,0.506,97.468,0,0,28138246144,2551635968,128827392,2667261952,0,24576,17327,19723
08-12 16:09:27,17.468,1.266,81.266,0,0,28162375680,2527506432,128827392,2667261952,0,8192,22680,22102
08-12 16:09:28,11.028,0.251,88.722,0,0,28165697536,2524184576,128827392,2667261952,0,0,17517,17129
08-12 16:09:29,2.261,0.251,97.236,0,0.251,28165697536,2524184576,128827392,2667261952,0,32768,13863,14920
08-12 16:09:30,3.483,0.249,96.269,0,0,28165795840,2524086272,128827392,2667261952,0,0,10662,11495
08-12 16:09:31,2.261,0.503,97.236,0,0,28165697536,2524184576,128827392,2667261952,0,0,18729,17805
08-12 16:09:32,2.513,0.251,97.236,0,0,28165730304,2524151808,128827392,2667261952,0,8192,12247,13573
08-12 16:09:33,3.008,0.251,96.742,0,0,28165730304,2524151808,128827392,2667261952,0,16384,13881,14506
08-12 16:09:34,3,0.250,96.750,0,0,28165730304,2524151808,128827392,2667261952,0,0,20420,17723
08-12 16:09:35,1.772,0.253,97.975,0,0,28165730304,2524151808,128827392,2667261952,0,0,12440,13287
08-12 16:09:36,2.267,0.252,97.481,0,0,28165730304,2524151808,128827392,2667261952,0,12288,13774,13824
08-12 16:09:37,2.513,0.503,96.985,0,0,28165697536,2524184576,128827392,2667261952,0,0,12556,11768
08-12 16:09:38,2.764,0.251,96.985,0,0,28165697536,2524184576,128827392,2667261952,0,0,80940,80056
08-12 16:09:39,2.273,0.253,97.475,0,0,28165758976,2524119040,128827392,2667266048,0,12288,13008,14831
08-12 16:09:40,2.513,0.503,96.734,0,0.251,28166275072,2523602944,128827392,2667266048,0,0,10422,9859
08-12 16:09:41,2.771,0.252,96.977,0,0,28166176768,2523701248,128827392,2667266048,0,0,42726,41808
08-12 16:09:42,2.525,0.253,96.970,0.253,0,28166144000,2523734016,128827392,2667266048,0,147456,13501,12095
08-12 16:09:43,2.506,0.752,96.742,0,0,28166242304,2523635712,128827392,2667266048,0,16384,12470,13078
08-12 16:09:44,6.203,0.496,93.052,0,0.248,28165939200,2523602944,128827392,2667601920,0,0,12933,12429
08-12 16:09:45,3.008,0.501,96.491,0,0,28165754880,2523926528,128827392,2667462656,0,225280,16383,14523
08-12 16:09:46,2.506,0.501,96.742,0.251,0,28165722112,2523959296,128827392,2667462656,0,12288,14360,15789
08-12 16:09:47,6.484,0.998,92.519,0,0,28159041536,2530312192,128827392,2667790336,0,8192,8324,9881
08-12 16:09:48,2.757,0.752,96.491,0,0,28159041536,2530312192,128827392,2667790336,0,0,15423,14146
08-12 16:09:49,2.513,0.503,96.985,0,0,28159008768,2530344960,128827392,2667790336,0,28672,9760,10718
08-12 16:09:50,2.771,0.252,96.977,0,0,28158959616,2530394112,128827392,2667790336,0,0,17927,14902
08-12 16:09:51,2.757,0.501,96.742,0,0,28158951424,2530402304,128827392,2667790336,0,0,10212,11371
08-12 16:09:52,2.261,0.251,97.236,0,0.251,28158943232,2530410496,128827392,2667790336,0,0,13671,13372
08-12 16:09:53,3.015,0.251,96.734,0,0,28158959616,2530394112,128827392,2667790336,0,36864,10842,10335
08-12 16:09:54,2.750,0.500,96.750,0,0,28158951424,2530402304,128827392,2667790336,0,0,14433,15285
08-12 16:09:55,3.015,0,96.985,0,0,28158701568,2530783232,128827392,2667659264,0,225280,15520,13921
08-12 16:09:56,2.519,0.252,97.229,0,0,28158701568,2530783232,128827392,2667659264,0,12288,12838,13970
08-12 16:09:57,2.764,0.251,96.985,0,0,28158730240,2530750464,128827392,2667663360,0,0,16983,16353
08-12 16:09:58,2.267,0.252,97.229,0.252,0,28158689280,2530791424,128827392,2667663360,0,98304,12698,14954
08-12 16:09:59,2.757,0.501,96.742,0,0,28158689280,2530791424,128827392,2667663360,0,12288,13884,13503
08-12 16:10:00,2.519,0.252,97.229,0,0,28158681088,2530799616,128827392,2667663360,0,0,12908,12147
08-12 16:10:01,2.771,0,97.229,0,0,28158615552,2530865152,128827392,2667663360,0,0,16858,17114
08-12 16:10:02,2.500,0.500,96.750,0,0.250,28158812160,2530668544,128827392,2667663360,0,0,18959,17462
08-12 16:10:03,2.757,0.251,96.992,0,0,28158746624,2530734080,128827392,2667663360,0,32768,14322,13053
08-12 16:10:04,2.757,0.251,96.992,0,0,28158746624,2530734080,128827392,2667663360,0,0,15295,13856
08-12 16:10:05,2.261,0.503,97.236,0,0,28157390848,2532089856,128827392,2667663360,0,0,14266,13727
08-12 16:10:06,2.532,0,97.468,0,0,28157423616,2532057088,128827392,2667663360,0,12288,43812,44861
08-12 16:10:07,2.273,0,97.727,0,0,28157423616,2532057088,128827392,2667663360,0,0,12301,14576
08-12 16:10:08,3.518,1.005,95.477,0,0,28157681664,2531799040,128827392,2667663360,0,16384,49194,48683
08-12 16:10:09,3.015,0,96.734,0.251,0,28157648896,2531831808,128827392,2667663360,0,12288,11641,11914
08-12 16:10:10,2.519,0.252,97.229,0,0,28157714432,2531766272,128827392,2667663360,0,0,11172,11474
08-12 16:10:11,2.764,0.251,96.985,0,0,28157583360,2531897344,128827392,2667663360,0,0,20738,21144
08-12 16:10:12,2.519,0.252,97.229,0,0,28157714432,2531766272,128827392,2667663360,0,0,11602,12291
08-12 16:10:13,2.256,0.752,96.742,0,0.251,28157714432,2531766272,128827392,2667663360,0,12288,13549,14311
08-12 16:10:14,1.772,0.253,97.975,0,0,28157714432,2531766272,128827392,2667663360,0,0,11524,12465
08-12 16:10:15,2.764,0.251,96.985,0,0,28157648896,2531831808,128827392,2667663360,0,0,13884,13433
08-12 16:10:16,2.261,0.754,96.985,0,0,28157714432,2531766272,128827392,2667663360,0,12288,11598,12975
08-12 16:10:17,3.242,0.499,96.259,0,0,28157640704,2531840000,128827392,2667663360,0,0,11621,10568
08-12 16:10:18,2.757,0.752,96.491,0,0,28157157376,2532323328,128827392,2667663360,0,4096,21019,16280
08-12 16:10:19,2.513,0.251,97.236,0,0,28157190144,2532290560,128827392,2667663360,0,45056,14778,16077
08-12 16:10:20,2.757,0.251,96.992,0,0,28157190144,2532290560,128827392,2667663360,0,0,17288,17147
08-12 16:10:21,5.473,0.498,94.030,0,0,28157116416,2532356096,128827392,2667671552,0,0,15023,14001
08-12 16:10:22,1.772,0,98.228,0,0,28157116416,2532356096,128827392,2667671552,0,0,8762,10759
08-12 16:10:23,2.005,0.501,97.243,0,0.251,28157149184,2532323328,128827392,2667671552,0,16384,15333,13602
08-12 16:10:24,2.015,0,97.985,0,0,28157214720,2532257792,128827392,2667671552,0,0,12059,13724
08-12 16:10:25,1.772,0,98.228,0,0,28157149184,2532323328,128827392,2667671552,0,0,12296,12447
08-12 16:10:26,1.772,0,98.228,0,0,28157116416,2532356096,128827392,2667671552,0,12288,25883,21609
08-12 16:10:27,1.768,0.253,97.980,0,0,28157149184,2532323328,128827392,2667671552,0,0,12974,13888
08-12 16:10:28,2.513,0.251,97.236,0,0,28156375040,2533097472,128827392,2667671552,0,0,16651,16993
08-12 16:10:29,2.488,0.746,96.766,0,0,28156375040,2533097472,128827392,2667671552,0,12288,8800,9680
08-12 16:10:30,1.519,0.253,98.228,0,0,28156342272,2533130240,128827392,2667671552,0,0,14538,13126
08-12 16:10:31,2.015,0,97.985,0,0,28156407808,2533064704,128827392,2667671552,0,0,8910,8886
08-12 16:10:32,2.256,0.251,97.494,0,0,28156375040,2533097472,128827392,2667671552,0,0,10706,11465
08-12 16:10:33,2.261,0.251,97.487,0,0,28156375040,2533097472,128827392,2667671552,0,12288,10905,11273
08-12 16:10:34,1.768,0,97.980,0,0.253,28156342272,2533130240,128827392,2667671552,0,0,17397,16211
08-12 16:10:35,2.020,0,97.980,0,0,28156375040,2533097472,128827392,2667671552,0,0,17691,18594
08-12 16:10:36,2.750,0.250,97,0,0,28156342272,2533130240,128827392,2667671552,0,12288,13203,11761
08-12 16:10:37,2.256,0.251,97.494,0,0,28156342272,2533130240,128827392,2667671552,0,0,9650,10837
08-12 16:10:38,3.015,0.503,96.482,0,0,28156342272,2533130240,128827392,2667671552,0,0,50303,47781
08-12 16:10:39,2.010,0.251,97.487,0.251,0,28156370944,2533097472,128827392,2667675648,0,81920,15301,17037
08-12 16:10:40,5.290,0.504,94.207,0,0,28156661760,2532806656,128827392,2667675648,0,0,11577,12843
