"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-40-workloada-512-20201206-145335-0.csv 1 400",,,,"Date:","06 Dec 2020 14:53:43 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 14:53:43,28.910,7.052,63.508,0.185,0.346,3007606784,28262408192,52404224,2227044352,98958.828,1387892.483,0,0
06-12 14:53:44,2.025,0.759,97.215,0,0,3007283200,28262719488,52408320,2227052544,0,122880,62347,64205
06-12 14:53:45,1.272,0.254,98.219,0,0.254,3007250432,28262752256,52408320,2227052544,0,4096,54284,50311
06-12 14:53:46,2.290,0.254,97.201,0,0.254,3007217664,28262785024,52408320,2227052544,0,0,52290,49933
06-12 14:53:47,1.013,0.506,98.481,0,0,3007381504,28262621184,52408320,2227052544,0,0,44492,43270
06-12 14:53:48,1.515,0.253,97.980,0,0.253,3007086592,28262916096,52408320,2227052544,0,0,41503,40429
06-12 14:53:49,1.266,0.759,97.722,0,0.253,3007217664,28262785024,52412416,2227048448,0,16384,45426,44689
06-12 14:53:50,1.523,0.508,97.716,0,0.254,3007279104,28262719488,52412416,2227052544,0,0,44496,43211
06-12 14:53:51,22.963,1.975,74.815,0,0.247,3007275008,28262719488,52412416,2227056640,0,622592,104642,133223
06-12 14:53:52,19.697,2.525,77.525,0,0.253,3007787008,28262187008,52412416,2227077120,0,0,256359,317116
06-12 14:53:53,52.357,7.444,39.702,0,0.496,3010084864,28259745792,52412416,2227150848,0,0,608752,644504
06-12 14:53:54,68.370,7.299,23.601,0.243,0.487,3061747712,28207697920,52416512,2227294208,0,24576,760360,747746
06-12 14:53:55,57.108,10.049,32.353,0,0.490,3084996608,28184014848,52416512,2227519488,0,0,1048363,1113446
06-12 14:53:56,47.236,11.055,41.206,0,0.503,3089092608,28179165184,52416512,2227965952,0,0,1064830,1128187
06-12 14:53:57,44.444,9.091,45.707,0,0.758,3093196800,28174565376,52416512,2228342784,0,0,863072,1075385
06-12 14:53:58,58.438,12.594,28.463,0,0.504,3096932352,28170256384,52416512,2228756480,0,0,1288443,1384064
06-12 14:53:59,72.569,9.476,17.456,0,0.499,3105136640,28161392640,52420608,2229317632,0,0,1322176,1383523
06-12 14:54:00,56.359,8.728,34.414,0,0.499,3106992128,28158943232,52424704,2229776384,0,20480,1157108,1228162
06-12 14:54:01,61.347,8.229,29.925,0,0.499,3108970496,28156522496,52424704,2230181888,0,4096,876324,939060
06-12 14:54:02,44.913,10.422,43.921,0,0.744,3109113856,28155883520,52424704,2230616064,0,0,979446,1116903
06-12 14:54:03,68.421,8.271,22.556,0,0.752,3114459136,28149923840,52424704,2231197696,0,0,1473386,1759451
06-12 14:54:04,55.309,11.605,32.593,0,0.494,3115462656,28147924992,52424704,2232115200,0,0,1557393,1645332
06-12 14:54:05,58.272,10.864,30.123,0,0.741,3122339840,28140302336,52424704,2232844288,0,53248,1405626,1540334
06-12 14:54:06,56.500,9.500,32.250,1.250,0.500,3132600320,28129284096,52424704,2233565184,0,21237760,1352122,1601847
