"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-80-workloadb-1024-20201208-114150-client.csv 1 400",,,,"Date:","08 Dec 2020 11:42:00 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
08-12 11:42:00,4.900,1.853,92.948,0.252,0.045,412360704,31978799104,29753344,1174585344,2408595.630,6421595.589,0,0
08-12 11:42:01,5.634,3.073,91.165,0,0.128,404353024,31951511552,29753344,1209237504,0,0,37841180,176797
08-12 11:42:02,26.166,13.212,59.974,0,0.648,432340992,31776161792,30289920,1350897664,0,0,122473532,312553
08-12 11:42:03,22.798,11.917,64.896,0,0.389,438407168,31631376384,31129600,1483526144,0,0,104799605,125729
08-12 11:42:04,15.306,8.801,75.128,0.383,0.383,434327552,31600787456,33603584,1511464960,0,4886528,32507054,42378
08-12 11:42:05,13.688,8.872,77.186,0,0.253,439017472,31563091968,34947072,1539379200,0,0,2683,4357
08-12 11:42:06,12.263,4.804,82.680,0,0.253,433942528,31543926784,35430400,1560428544,0,2650112,749,2811
08-12 11:42:07,12.358,3.405,84.111,0,0.126,431800320,31507361792,35438592,1598042112,0,0,1340,3413
08-12 11:42:08,12.658,3.924,83.291,0,0.127,435466240,31468503040,35831808,1631416320,0,0,5348,7169
08-12 11:42:09,12.642,4.172,82.933,0,0.253,434302976,31426568192,35840000,1673371648,0,0,617,2373
08-12 11:42:10,12.263,4.046,83.565,0,0.126,433057792,31382827008,35840000,1717129216,0,0,1641,3858
08-12 11:42:11,12.579,3.431,83.736,0,0.254,433164288,31332691968,35852288,1765789696,0,794624,1074,2955
08-12 11:42:12,12.453,4.403,83.019,0,0.126,433836032,31284289536,35860480,1812201472,0,0,617,2378
08-12 11:42:13,11.920,4.266,83.563,0,0.251,434663424,31247839232,35860480,1846808576,0,0,949,3130
08-12 11:42:14,12.140,4.506,83.229,0,0.125,434216960,31428390912,35966976,1670287360,0,528384,815,3106
08-12 11:42:15,11.209,4.786,83.753,0.126,0.126,433545216,31420760064,36335616,1678143488,0,1150976,1179,4035
08-12 11:42:16,5,3.250,85.750,5.875,0.125,405508096,31454941184,36761600,1671340032,0,81854464,4985,4670
08-12 11:42:17,0.250,0.375,87.484,11.890,0,403673088,31456759808,36761600,1671340032,0,122261504,1405,1911
08-12 11:42:18,0.125,0.251,87.594,12.030,0,403582976,31456841728,36761600,1671348224,0,123572224,661,791
08-12 11:42:19,0.249,0.498,87.049,12.080,0.125,403574784,31456841728,36761600,1671356416,0,123592704,143,98
08-12 11:42:20,2.757,1.253,91.729,4.261,0,403382272,31456849920,36896768,1671380992,0,55545856,436012,397136
08-12 11:42:21,9.673,8.040,81.784,0.251,0.251,477859840,31380951040,36999168,1672040448,266240,798720,109813,107178
08-12 11:42:22,20.050,7.393,72.180,0.125,0.251,547958784,31310172160,37023744,1672097792,0,208896,4840,14016
08-12 11:42:23,33.127,2.843,63.782,0,0.247,669274112,31188750336,37023744,1672097792,0,0,1136309,77666
08-12 11:42:24,30.692,12.956,56.101,0,0.252,1242263552,30615478272,37023744,1672216576,0,0,103195,206087
08-12 11:42:25,4.386,1.003,94.612,0,0,1246347264,30611333120,37023744,1672278016,0,0,6359,34695
08-12 11:42:26,0.373,0.249,99.378,0,0,1246347264,30611333120,37023744,1672278016,0,0,646,766
08-12 11:42:27,0.125,0.250,99.625,0,0,1246347264,30611333120,37023744,1672278016,0,0,189,259
08-12 11:42:28,0.249,0.125,99.626,0,0,1246347264,30611333120,37031936,1672269824,0,73728,189,189
08-12 11:42:29,0.374,0.249,99.252,0,0.125,1247703040,30609969152,37031936,1672278016,0,0,189,189
08-12 11:42:30,0.374,0.125,99.501,0,0,1247629312,30610042880,37031936,1672278016,0,0,27298,26518
08-12 11:42:31,0.125,0.125,99.750,0,0,1247629312,30610042880,37031936,1672278016,0,0,89,98
08-12 11:42:32,0.374,0.249,99.377,0,0,1247629312,30610042880,37031936,1672278016,0,0,27201,26371
08-12 11:42:33,0.125,0.250,99.625,0,0,1247760384,30609911808,37031936,1672278016,0,0,489,462
08-12 11:42:34,0.125,0.374,99.502,0,0,1247817728,30609846272,37040128,1672278016,0,20480,289,350
08-12 11:42:35,0.748,0.125,99.127,0,0,1247817728,30609846272,37040128,1672278016,0,0,2688,2759
08-12 11:42:36,3.222,0.867,95.911,0,0,1272135680,30585524224,37040128,1672282112,0,0,89,98
08-12 11:42:37,10.834,2.117,87.049,0,0,1353711616,30503948288,37040128,1672282112,0,0,245,324
08-12 11:42:38,0.373,0.373,99.130,0,0.124,1354326016,30503333888,37040128,1672282112,0,0,28926,27936
08-12 11:42:39,0.374,0.125,99.501,0,0,1354326016,30503333888,37040128,1672282112,0,0,190,190
08-12 11:42:40,0.125,0.374,99.502,0,0,1354293248,30503366656,37048320,1672273920,0,12288,513,666
08-12 11:42:41,0.249,0.249,99.501,0,0,1354317824,30503333888,37048320,1672282112,0,0,190,190
08-12 11:42:42,0.124,0.498,99.378,0,0,1354317824,30503333888,37048320,1672282112,0,0,356,465
08-12 11:42:43,0.374,0.249,99.377,0,0,1354317824,30503333888,37048320,1672282112,0,0,90,99
08-12 11:42:44,0.125,0.250,99.625,0,0,1354317824,30503333888,37048320,1672282112,0,0,2272,2206
08-12 11:42:45,0.497,0.248,99.255,0,0,1354326016,30503325696,37048320,1672282112,0,0,546,676
08-12 11:42:46,0.249,0.249,99.501,0,0,1354326016,30503325696,37056512,1672273920,0,16384,290,281
08-12 11:42:47,0.124,0.498,99.378,0,0,1267605504,30590038016,37056512,1672282112,0,0,274,193
08-12 11:42:48,0.125,0.250,99.625,0,0,1267605504,30590038016,37056512,1672282112,0,0,90,99
08-12 11:42:49,6.219,0.746,93.035,0,0,1284071424,30573572096,37056512,1672282112,0,0,90,169
08-12 11:42:50,0.249,0.249,99.501,0,0,1284128768,30573514752,37056512,1672282112,0,0,679,808
08-12 11:42:51,0.250,0.250,99.501,0,0,1284128768,30573514752,37056512,1672282112,0,626688,190,190
08-12 11:42:52,0.249,0.249,99.501,0,0,1278509056,30579126272,37064704,1672282112,0,32768,488,597
08-12 11:42:53,0.125,0.374,99.502,0,0,1278509056,30579126272,37064704,1672282112,0,0,390,372
08-12 11:42:54,0.374,0.249,99.377,0,0,1278509056,30579126272,37064704,1672282112,0,0,90,99
08-12 11:42:55,0.374,0.374,99.128,0,0.125,1279381504,30578253824,37064704,1672282112,0,4096,5018,1416
08-12 11:42:56,0.125,0.498,99.377,0,0,1279434752,30578163712,37064704,1672282112,0,233472,90,99
08-12 11:42:57,0.249,0.373,99.378,0,0,1279434752,30578163712,37064704,1672282112,0,0,290,281
08-12 11:42:58,0.623,0.374,99.004,0,0,1279434752,30578163712,37072896,1672273920,0,65536,190,190
08-12 11:42:59,0.374,0.249,99.377,0,0,1279393792,30578196480,37072896,1672282112,0,0,190,190
08-12 11:43:00,0.125,0.250,99.625,0,0,1279393792,30578196480,37072896,1672282112,0,0,27335,26547
08-12 11:43:01,0.874,0.499,98.627,0,0,1280266240,30577324032,37072896,1672282112,0,0,786,723
08-12 11:43:02,0.249,0.249,99.501,0,0,1280266240,30577324032,37072896,1672282112,0,0,1136,1167
08-12 11:43:03,0.249,0.374,99.377,0,0,1280233472,30577356800,37072896,1672282112,0,0,786,723
08-12 11:43:04,0.249,0.374,99.377,0,0,1280225280,30577356800,37081088,1672282112,0,20480,670,619
08-12 11:43:05,0.125,0.125,99.750,0,0,1280200704,30577381376,37081088,1672282112,0,0,3170,3178
08-12 11:43:06,0.374,0.249,99.377,0,0,1280499712,30577082368,37081088,1672282112,0,0,1006,675
08-12 11:43:07,0.125,0.250,99.625,0,0,1280233472,30577348608,37081088,1672282112,0,0,488,464
08-12 11:43:08,0.249,0.374,99.377,0,0,1280266240,30577315840,37081088,1672282112,0,0,27044,26060
08-12 11:43:09,0.249,0.746,99.005,0,0,1281896448,30575685632,37081088,1672282112,0,0,90,99
08-12 11:43:10,0.125,0.250,99.501,0.125,0,1281789952,30575792128,37089280,1672273920,0,12288,1339,1495
08-12 11:43:11,0.624,0.250,99.001,0,0.125,1281773568,30575800320,37089280,1672282112,0,0,27030,26097
08-12 11:43:12,0.249,0.249,99.502,0,0,1281839104,30575734784,37089280,1672282112,0,0,256,374
08-12 11:43:13,0.750,0.500,98.750,0,0,1282355200,30575218688,37089280,1672282112,0,0,290,281
08-12 11:43:14,0.125,0.374,99.502,0,0,1282355200,30575218688,37089280,1672282112,0,0,90,99
08-12 11:43:15,0.249,0.374,99.377,0,0,1282355200,30575218688,37089280,1672282112,0,0,647,760
08-12 11:43:16,0.125,0.374,99.502,0,0,1282347008,30575218688,37097472,1672282112,0,16384,190,190
08-12 11:43:17,0.249,0.249,99.502,0,0,1282347008,30575218688,37097472,1672282112,0,0,306,294
08-12 11:43:18,0.250,0.125,99.625,0,0,1282347008,30575218688,37097472,1672282112,0,0,190,260
08-12 11:43:19,0.125,0.374,99.502,0,0,1282347008,30575218688,37097472,1672282112,0,0,190,190
08-12 11:43:20,0.373,0.249,99.378,0,0,1282342912,30575218688,37097472,1672286208,0,0,612,742
08-12 11:43:21,0.250,0.125,99.625,0,0,1282342912,30575218688,37097472,1672286208,0,176128,156,165
08-12 11:43:22,0.249,0.249,99.502,0,0,1282334720,30575218688,37105664,1672286208,0,12288,222,349
08-12 11:43:23,0.125,0.125,99.750,0,0,1282301952,30575251456,37105664,1672286208,0,0,156,165
08-12 11:43:24,0.125,0.249,99.626,0,0,1282334720,30575218688,37105664,1672286208,0,0,190,190
08-12 11:43:25,1.861,0.496,97.643,0,0,1282334720,30575218688,37105664,1672286208,0,0,546,669
08-12 11:43:26,0.125,0.374,99.501,0,0,1282560000,30574993408,37105664,1672286208,0,0,290,281
08-12 11:43:27,0.374,0.249,99.377,0,0,1282560000,30574993408,37105664,1672286208,0,24576,290,281
08-12 11:43:28,0.125,0.250,99.625,0,0,1282551808,30574993408,37113856,1672286208,0,28672,290,281
08-12 11:43:29,0.498,0.373,99.129,0,0,1283616768,30573928448,37113856,1672286208,0,0,290,281
08-12 11:43:30,0.125,0.374,99.377,0,0.125,1283616768,30573928448,37113856,1672286208,0,0,27184,26414
08-12 11:43:31,0.249,0.249,99.502,0,0,1283616768,30573928448,37113856,1672286208,0,0,322,307
08-12 11:43:32,0.125,0.250,99.625,0,0,1283616768,30573928448,37113856,1672286208,0,0,156,283
08-12 11:43:33,0.125,0.374,99.502,0,0,1283616768,30573928448,37113856,1672286208,0,0,90,99
