"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-20-workloadb-256-20201207-135911-0.csv 1 400",,,,"Date:","07 Dec 2020 13:59:15 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 13:59:15,21.967,6.181,70.893,0.475,0.484,27759624192,4201734144,85995520,1535426560,277597.685,900406.905,0,0
07-12 13:59:16,2.267,0.504,97.229,0,0,27759554560,4201795584,85995520,1535434752,0,131072,13221,23850
07-12 13:59:17,3.030,1.768,94.949,0,0.253,27759587328,4201762816,85995520,1535434752,0,4096,11420,11717
07-12 13:59:18,8.608,1.519,89.620,0,0.253,27762360320,4198989824,85995520,1535434752,0,0,28666,330147
07-12 13:59:19,66.485,16.894,16.349,0,0.272,27773644800,4187435008,85995520,1535700992,0,0,1519278,2393523
07-12 13:59:20,72.324,22.715,4.439,0,0.522,27788288000,4172759040,85999616,1535717376,0,36864,2637856,4205059
07-12 13:59:21,69.474,21.842,8.421,0,0.263,27808325632,4152180736,85999616,1536253952,0,0,2429031,4101724
07-12 13:59:22,73.146,23.274,3.069,0,0.512,27830673408,4129894400,86007808,1536180224,0,102400,2944961,4966599
07-12 13:59:23,70.483,20.102,4.835,0,4.580,27840102400,4120117248,86011904,1536520192,0,106496,2168231,3536862
07-12 13:59:24,77.296,20.408,2.041,0,0.255,27858845696,4101345280,86011904,1536548864,0,0,2988749,4951748
07-12 13:59:25,73.711,22.165,3.608,0,0.515,27872256000,4087668736,86011904,1536815104,0,139264,2919868,4909320
07-12 13:59:26,73.282,22.392,4.071,0,0.254,27880988672,4078923776,86011904,1536823296,0,28672,3182456,5356357
07-12 13:59:27,72.843,24.873,2.030,0,0.254,27892436992,4067446784,86011904,1536851968,0,196608,3377907,5606357
07-12 13:59:28,76.215,21.739,1.790,0,0.256,27903266816,4056481792,86011904,1536983040,0,0,3220573,5498563
07-12 13:59:29,76.768,21.970,1.010,0,0.253,27911868416,4047953920,86011904,1536909312,0,217088,3712582,6094730
07-12 13:59:30,76.071,22.166,1.511,0,0.252,27916115968,4043309056,86011904,1537306624,0,36864,3419719,5866278
07-12 13:59:31,75.567,23.174,1.008,0,0.252,27927273472,4032143360,86011904,1537314816,0,0,3595415,5976020
07-12 13:59:32,76.471,21.483,1.790,0,0.256,27935027200,4024397824,86011904,1537306624,0,299008,3367350,5519672
07-12 13:59:33,73.418,25.063,1.266,0,0.253,27940646912,4018724864,86011904,1537359872,0,245760,3778139,6211329
07-12 13:59:34,77.582,21.159,1.008,0,0.252,27946115072,4013109248,86011904,1537507328,0,0,3929862,6563620
07-12 13:59:35,76.142,20.812,2.792,0,0.254,27951034368,4007919616,86011904,1537777664,0,36864,3383875,5709888
07-12 13:59:36,77.975,20.759,1.013,0,0.253,27954446336,4004364288,86011904,1537916928,0,36864,3741295,6309747
07-12 13:59:37,77.078,21.662,1.008,0,0.252,27957035008,4001787904,86011904,1537904640,0,270336,3733854,6318937
07-12 13:59:38,74.365,21.827,3.553,0,0.254,27960537088,3998015488,86011904,1538174976,0,0,3145512,5455766
07-12 13:59:39,76.962,21.519,1.266,0,0.253,27962896384,3995779072,86016000,1538048000,0,290816,3568641,5815428
07-12 13:59:40,78.481,20.253,1.013,0,0.253,27963723776,3994681344,86016000,1538318336,0,24576,3678134,6337750
07-12 13:59:41,75.959,21.483,2.302,0,0.256,27964678144,3993587712,86016000,1538457600,0,0,3451447,5746454
07-12 13:59:42,76.071,22.670,1.008,0,0.252,27967311872,3990876160,86016000,1538531328,0,360448,3790971,6459054
07-12 13:59:43,75.573,23.410,1.018,0,0,27966099456,3992133632,86016000,1538482176,0,274432,3607372,6024092
07-12 13:59:44,74.121,24.121,1.256,0,0.503,27966341120,3991748608,86016000,1538617344,0,0,3367998,5547944
07-12 13:59:45,76.590,21.628,1.272,0,0.509,27967279104,3990675456,86016000,1538752512,0,339968,3550690,5905102
07-12 13:59:46,74.623,23.618,1.508,0,0.251,27967483904,3990188032,86016000,1539031040,0,36864,3688824,5853344
07-12 13:59:47,76.142,22.335,1.015,0.254,0.254,27969114112,3988709376,86016000,1538879488,0,270336,3701354,6040264
07-12 13:59:48,75.819,22.166,1.511,0,0.504,27971473408,3985874944,86016000,1539354624,0,0,3429778,5594277
07-12 13:59:49,75.635,22.081,2.030,0,0.254,27974590464,3982704640,86020096,1539395584,0,294912,3524430,5798191
07-12 13:59:50,74.227,20.876,4.639,0,0.258,27974594560,3981996032,86020096,1540087808,0,962560,2768231,4584869
07-12 13:59:51,74.937,23.559,1.253,0,0.251,27976810496,3977699328,86020096,1542127616,0,200704,3654091,6057437
07-12 13:59:52,76.396,21.320,1.777,0,0.508,27976777728,3974684672,86020096,1545084928,0,114688,3248178,5349092
07-12 13:59:53,79.494,19.241,1.266,0,0,27983523840,3963346944,86024192,1549516800,0,126976,3540327,5793117
07-12 13:59:54,77.638,21.106,1.005,0,0.251,27985485824,3958042624,86024192,1552769024,0,0,3434206,5822338
07-12 13:59:55,76.574,22.166,1.008,0,0.252,27990507520,3948752896,86024192,1556951040,0,32768,3493726,5927158
07-12 13:59:56,76.263,21.970,1.515,0,0.253,27990683648,3943960576,86024192,1561452544,0,28672,3454902,5763616
07-12 13:59:57,78.894,19.849,1.005,0,0.251,27993329664,3935653888,86024192,1566945280,0,196608,3516273,6047011
07-12 13:59:58,77.722,20.759,1.266,0,0.253,27995553792,3927494656,86024192,1572712448,0,0,3428190,5816982
07-12 13:59:59,76.071,22.166,1.511,0,0.252,27991760896,3927560192,86024192,1576333312,0,262144,3571213,6030711
07-12 14:00:00,76.336,22.137,1.272,0,0.254,27993489408,3920277504,86024192,1581744128,0,28672,3144721,5370587
07-12 14:00:01,76.010,22.727,1.010,0,0.253,27990155264,3919265792,86024192,1585975296,0,73728,3582621,5836858
07-12 14:00:02,75.443,22.278,1.772,0,0.506,27989934080,3913551872,86024192,1591726080,0,372736,3293454,5461793
07-12 14:00:03,79.293,19.697,1.010,0,0,27991056384,3906220032,86024192,1597792256,0,274432,3762957,6354643
07-12 14:00:04,74.936,23.529,1.279,0,0.256,27990925312,3897798656,86024192,1606107136,0,0,3420699,5865033
07-12 14:00:05,78.535,20.202,1.010,0,0.253,27984764928,3896152064,86028288,1613754368,0,32768,3619950,6143467
07-12 14:00:06,76.263,22.222,1.263,0,0.253,27982958592,3892219904,86028288,1619283968,0,65536,3413287,5608179
07-12 14:00:07,76.322,22.670,0.756,0,0.252,27978477568,3891781632,86028288,1624051712,0,278528,3626889,6006469
07-12 14:00:08,56.313,15.909,2.778,0,25,27978219520,3888205824,86028288,1627791360,0,0,1911950,2975074
07-12 14:00:09,77.722,20.759,1.013,0,0.506,27978297344,3883479040,86028288,1632325632,0,258048,3446514,5999165
07-12 14:00:10,78.086,20.907,0.504,0,0.504,27978506240,3876687872,86028288,1638735872,0,28672,3502248,5980374
07-12 14:00:11,75.500,22.500,1.250,0,0.750,27978387456,3869413376,86028288,1645916160,0,16384,3322290,5604079
07-12 14:00:12,75.635,21.066,2.030,0,1.269,27979862016,3859947520,86028288,1653714944,0,344064,3302966,5477158
07-12 14:00:13,76.515,20.455,2.020,0,1.010,27980697600,3848892416,86028288,1663639552,0,274432,3151128,5353408
07-12 14:00:14,77.411,20.305,1.269,0,1.015,27977736192,3842072576,86028288,1673207808,0,0,3482463,5829974
07-12 14:00:15,73.834,19.430,5.699,0,1.036,27977117696,3824660480,86028288,1690800128,0,49152,2648021,4514258
07-12 14:00:16,75.689,22.807,0.752,0,0.752,27976892416,3818328064,86028288,1697079296,0,40960,3507047,6098254
07-12 14:00:17,73.869,24.372,1.005,0,0.754,27977408512,3807440896,86032384,1707212800,0,245760,3583779,5965670
07-12 14:00:18,68.262,16.121,0.252,0,15.365,27976499200,3802066944,86032384,1713278976,0,0,2761404,4380638
07-12 14:00:19,73.990,16.919,1.263,0,7.828,27976355840,3796889600,86036480,1718444032,0,290816,2505511,4480293
07-12 14:00:20,74.485,22.680,2.577,0,0.258,27973378048,3792211968,86036480,1725947904,0,28672,3270235,5485354
07-12 14:00:21,78.250,20,1.250,0,0.500,27974209536,3774406656,86036480,1742483456,0,54718464,3368757,5422001
07-12 14:00:22,75.315,23.426,0.756,0.252,0.252,27973369856,3761537024,86036480,1755734016,0,124874752,3435005,5799110
07-12 14:00:23,75.696,22.278,1.266,0.506,0.253,27973222400,3755941888,86040576,1761312768,0,40501248,3391379,5441469
07-12 14:00:24,77.835,18.814,2.835,0,0.515,28005646336,3846234112,86040576,1641705472,0,0,2823421,4368051
07-12 14:00:25,75.318,22.137,2.290,0,0.254,28021673984,3879202816,86040576,1593856000,0,81920,3146381,5281394
07-12 14:00:26,75,22.449,2.296,0,0.255,28050567168,3850141696,86040576,1594023936,0,53248,2919096,4748663
07-12 14:00:27,69.171,23.575,6.477,0,0.777,28065808384,3834793984,86040576,1594126336,0,147456,1866542,2953109
07-12 14:00:28,76.962,20.506,2.278,0,0.253,28088131584,3812470784,86040576,1594126336,0,24576,3219327,5165013
07-12 14:00:29,74.121,23.869,1.508,0,0.503,28106534912,3793989632,86040576,1594204160,0,200704,3201461,5249223
07-12 14:00:30,78.392,20.352,0.754,0,0.503,28121628672,3778891776,86040576,1594208256,0,24576,3463623,5726397
07-12 14:00:31,79.597,19.144,0.756,0,0.504,28132753408,3767373824,86040576,1594601472,0,0,3383991,5690446
07-12 14:00:32,76.692,22.055,0.752,0,0.501,28145807360,3754344448,86040576,1594572800,0,282624,3559976,6143350
07-12 14:00:33,79.146,19.849,0.754,0,0.251,28153597952,3746504704,86040576,1594621952,0,401408,3574780,5940266
07-12 14:00:34,77.296,21.173,1.276,0,0.255,28159119360,3740848128,86040576,1594757120,0,0,3336438,5510150
07-12 14:00:35,76.263,21.717,1.515,0,0.505,28163485696,3736207360,86044672,1595027456,0,28672,3056301,5213954
07-12 14:00:36,76.962,21.519,1.013,0.253,0.253,28168785920,3730644992,86044672,1595289600,0,28672,3404415,5685279
07-12 14:00:37,77.273,21.717,0.758,0,0.253,28172959744,3726495744,86044672,1595260928,0,262144,3629037,6161306
07-12 14:00:38,72.081,25.127,2.284,0,0.508,28174790656,3724660736,86044672,1595265024,0,4096,2861841,4753288
07-12 14:00:39,75.315,23.174,1.259,0,0.252,28177768448,3721535488,86044672,1595412480,0,450560,3281563,5333390
07-12 14:00:40,68.342,20.352,1.759,0,9.548,28180357120,3718946816,86044672,1595412480,0,20480,2406430,3725846
07-12 14:00:41,64.394,16.162,5.051,0,14.394,28182216704,3716788224,86044672,1595707392,0,0,1908973,3126436
07-12 14:00:42,77.157,20.558,1.777,0,0.508,28187324416,3711823872,86044672,1595559936,0,294912,2894926,4820138
07-12 14:00:43,79.949,18.020,1.523,0,0.508,28190691328,3708407808,86044672,1595609088,0,245760,3358887,5378095
07-12 14:00:44,76.709,22.025,0.759,0,0.506,28193107968,3705847808,86044672,1595748352,0,0,3590694,5686430
07-12 14:00:45,78.141,20.603,1.005,0,0.251,28194553856,3704131584,86044672,1596018688,0,49152,3571773,5823709
07-12 14:00:46,74.425,22.506,2.558,0,0.512,28195598336,3703066624,86044672,1596039168,0,28672,3115517,4810839
07-12 14:00:47,74.169,23.018,2.558,0,0.256,28196007936,3702579200,86048768,1596112896,0,229376,3124865,5086333
07-12 14:00:48,76.574,21.662,1.511,0,0.252,28196241408,3702329344,86048768,1596129280,0,172032,3274623,5358440
07-12 14:00:49,77.020,21.212,1.263,0,0.505,28196696064,3701665792,86048768,1596338176,0,262144,3565518,5708680
07-12 14:00:50,77.020,18.434,4.293,0,0.253,28199550976,3698667520,86048768,1596481536,0,28672,3068027,4973077
07-12 14:00:51,77.806,20.408,1.531,0,0.255,28201508864,3696373760,86048768,1596813312,0,114688,3308279,5453821
07-12 14:00:52,80.357,17.347,2.041,0,0.255,28201074688,3694968832,86048768,1598623744,0,327680,3204862,5285734
07-12 14:00:53,77.834,20.403,1.511,0,0.252,28200562688,3692371968,86048768,1601638400,0,966656,3547664,5936914
07-12 14:00:54,78.841,19.144,1.763,0,0.252,28200742912,3688783872,86048768,1604960256,0,0,3350246,5602562
07-12 14:00:55,77.722,21.266,0.759,0,0.253,28202553344,3678760960,86048768,1612947456,0,57344,3556899,5970448
07-12 14:00:56,77.078,21.411,1.259,0,0.252,28201005056,3675250688,86048768,1617854464,0,32768,3250159,5345643
07-12 14:00:57,60.599,14.464,0.998,0,23.940,28201185280,3673493504,86048768,1619369984,0,135168,2061815,3099905
07-12 14:00:58,73.500,19.250,1.250,0,6,28200747008,3670687744,86048768,1622536192,0,0,2761321,4768468
07-12 14:00:59,77.099,21.374,1.272,0,0.254,28201410560,3664637952,86048768,1627803648,0,184320,3275640,5389978
07-12 14:01:00,79.146,19.849,0.754,0,0.251,28201504768,3660898304,86048768,1631330304,0,32768,3702572,5983360
07-12 14:01:01,77.193,21.303,1.003,0,0.501,28196364288,3660300288,86048768,1636941824,0,0,3502825,5821974
07-12 14:01:02,76.884,21.859,0.754,0,0.503,28198514688,3653525504,86048768,1641418752,0,286720,3610429,5961903
07-12 14:01:03,78.734,19.747,1.266,0,0.253,28199600128,3646627840,86048768,1647091712,0,258048,3454857,5907194
07-12 14:01:04,80.051,18.939,0.758,0,0.253,28201295872,3640315904,86048768,1651572736,0,86016,3661901,6175012
07-12 14:01:05,75,19.898,4.592,0,0.510,28201988096,3631927296,86048768,1659076608,0,28672,2919075,4826350
07-12 14:01:06,77.945,21.053,0.501,0,0.501,28201631744,3626995712,86052864,1664200704,0,32768,3503464,5992404
07-12 14:01:07,74.103,21.538,3.846,0,0.513,28202033152,3619549184,86052864,1671081984,0,274432,3011396,5075985
07-12 14:01:08,77.863,20.356,1.527,0,0.254,28194385920,3619569664,86052864,1678483456,0,0,3080550,5121395
07-12 14:01:09,73.858,24.873,1.015,0,0.254,28195037184,3611992064,86061056,1685225472,0,274432,3442331,5589401
07-12 14:01:10,76.071,21.914,1.511,0,0.504,28194750464,3604180992,86061056,1693118464,0,32768,3202888,5345237
07-12 14:01:11,77.834,20.907,1.008,0,0.252,28194422784,3600453632,86061056,1697054720,0,0,3578946,5937282
07-12 14:01:12,77.238,21.739,1.023,0,0,28193316864,3597537280,86061056,1700966400,0,315392,3622159,5992314
07-12 14:01:13,72.468,22.857,4.416,0,0.260,28193226752,3589619712,86061056,1708785664,0,241664,2842469,4615780
07-12 14:01:14,74.242,23.990,1.263,0,0.505,28192952320,3582611456,86061056,1715859456,0,8192,3239395,5234852
07-12 14:01:15,77.551,20.663,1.786,0,0,28195061760,3574206464,86061056,1721954304,0,36864,3548158,5647553
07-12 14:01:16,76.923,19.487,3.077,0,0.513,28193361920,3568939008,86061056,1728737280,0,36864,3115630,5160613
07-12 14:01:17,75.573,22.646,1.272,0,0.509,28185980928,3572678656,86061056,1732288512,0,249856,3601951,5957427
07-12 14:01:18,75.628,23.618,0.503,0,0.251,28185870336,3569668096,86061056,1735327744,0,0,3769766,6382203
07-12 14:01:19,76.826,21.914,0.756,0,0.504,28182315008,3569115136,86061056,1739313152,0,266240,3486662,5855466
07-12 14:01:20,75.635,22.589,1.269,0,0.508,28180246528,3561410560,86061056,1748832256,0,36864,3308462,5342413
07-12 14:01:21,77.500,21,1,0,0.500,28180877312,3552825344,86061056,1756606464,0,0,3446695,5735225
07-12 14:01:22,76.633,21.859,0.754,0,0.754,28181229568,3542454272,86061056,1766350848,0,331776,3461811,5855288
07-12 14:01:23,76.060,22.693,0.499,0,0.748,28181856256,3534508032,86061056,1773457408,0,303104,3636201,5976981
07-12 14:01:24,78.481,19.494,1.013,0,1.013,28181958656,3526344704,86061056,1781264384,0,58740736,3294178,5626020
07-12 14:01:25,78.643,19.598,0.503,0.251,1.005,28182052864,3514118144,86065152,1793146880,0,124583936,3269168,5390534
07-12 14:01:26,77.975,20,1.266,0,0.759,28180549632,3504558080,86065152,1803862016,0,10326016,3267604,5390488
07-12 14:01:27,77.551,18.622,2.551,0,1.276,28184330240,3492438016,86065152,1811951616,0,122880,2870727,4860355
07-12 14:01:28,77.387,20.854,0.754,0,1.005,28186914816,3486953472,86073344,1814749184,0,22065152,3287219,5521154
