"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-20-workloada-256-20201207-121922-0.csv 1 400",,,,"Date:","07 Dec 2020 12:19:27 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 12:19:27,11.033,3.753,82.971,2.106,0.137,1238540288,29349777408,97280000,2846818304,62874.232,6000727.006,0,0
07-12 12:19:28,3.571,2.198,93.132,0.824,0.275,1238503424,29349797888,97280000,2846834688,0,598016,219390,242759
07-12 12:19:29,9.549,1.857,86.472,1.857,0.265,1238298624,29349994496,97280000,2846842880,0,2576384,378272,680151
07-12 12:19:30,29.610,5.455,63.896,1.039,0,1240162304,29348106240,97280000,2846867456,0,2367488,1134065,1525848
07-12 12:19:31,47.368,10.777,40.100,1.504,0.251,1242460160,29345742848,97280000,2846896128,0,1310720,2233803,2239935
07-12 12:19:32,14.175,5.928,78.351,1.289,0.258,1243086848,29344993280,97280000,2846982144,0,1245184,874924,646687
07-12 12:19:33,16.927,5.208,76.042,1.823,0,1244004352,29344063488,97280000,2846994432,0,2301952,1127190,759676
07-12 12:19:34,14.467,5.584,78.173,1.523,0.254,1244938240,29343129600,97280000,2846994432,0,1650688,923085,643639
07-12 12:19:35,7.552,3.646,86.458,2.344,0,1245392896,29342674944,97280000,2846994432,0,1568768,410062,288436
07-12 12:19:36,14.031,5.612,77.551,2.551,0.255,1245810688,29342257152,97280000,2846994432,0,1908736,728745,502908
07-12 12:19:37,9.819,5.943,81.395,2.842,0,1246195712,29341868032,97280000,2846998528,0,1933312,538915,440860
07-12 12:19:38,10.444,6.005,79.896,3.394,0.261,1246666752,29341384704,97280000,2847006720,0,2256896,572517,439781
07-12 12:19:39,15.949,5.823,74.937,3.038,0.253,1248374784,29339676672,97280000,2847006720,0,3698688,637234,853414
07-12 12:19:40,22.362,4.523,71.106,1.759,0.251,1251020800,29337030656,97280000,2847006720,0,3059712,653870,884140
07-12 12:19:41,17.303,7.125,72.774,2.290,0.509,1251344384,29336707072,97280000,2847006720,0,1900544,739473,528702
07-12 12:19:42,14.031,7.143,76.020,2.551,0.255,1252077568,29335965696,97280000,2847014912,0,1949696,702049,538375
07-12 12:19:43,8.951,4.604,84.910,1.535,0,1252560896,29335482368,97280000,2847014912,0,1200128,301729,225521
07-12 12:19:44,5.512,2.887,90.551,0.787,0.262,1253752832,29334290432,97280000,2847014912,0,688128,251653,199688
07-12 12:19:45,11.675,4.061,82.487,1.523,0.254,1253752832,29334290432,97280000,2847014912,0,1003520,359912,262605
07-12 12:19:46,9.439,6.122,82.143,2.041,0.255,1253777408,29334257664,97280000,2847023104,0,1433600,412038,336000
07-12 12:19:47,12.312,4.774,80.402,2.261,0.251,1253965824,29334065152,97280000,2847027200,0,1617920,416364,331943
07-12 12:19:48,8.333,5.208,83.594,2.604,0.260,1254322176,29333708800,97280000,2847027200,0,1384448,354520,318372
07-12 12:19:49,12.827,4.188,79.843,2.880,0.262,1256058880,29331968000,97280000,2847031296,0,3047424,490236,714927
07-12 12:19:50,15.464,6.701,73.711,3.866,0.258,1258704896,29329321984,97280000,2847031296,0,4161536,572313,865197
07-12 12:19:51,19.221,7.532,68.312,4.416,0.519,1259311104,29328707584,97280000,2847039488,0,2998272,736887,588274
07-12 12:19:52,13.384,7.828,75,3.283,0.505,1259180032,29328838656,97280000,2847039488,0,1949696,553905,419739
07-12 12:19:53,11.719,4.688,79.688,3.906,0,1260085248,29327933440,97280000,2847039488,0,2461696,496017,309023
07-12 12:19:54,10.513,6.154,79.744,3.333,0.256,1261051904,29326966784,97280000,2847039488,0,2109440,421112,347921
07-12 12:19:55,12.565,4.712,78.796,3.665,0.262,1261137920,29326868480,97280000,2847051776,0,2523136,520122,417928
07-12 12:19:56,11.024,5.774,79.003,3.937,0.262,1261326336,29326675968,97280000,2847055872,0,2392064,465278,371897
07-12 12:19:57,16.624,6.138,73.913,3.069,0.256,1261715456,29326286848,97280000,2847055872,0,1814528,608467,467570
07-12 12:19:58,9.068,5.542,82.872,2.267,0.252,1261678592,29326323712,97280000,2847055872,0,2191360,361342,273169
07-12 12:19:59,14.653,5.398,76.350,3.342,0.257,1264062464,29323935744,97280000,2847059968,0,3563520,684176,874549
07-12 12:20:00,21.615,6.510,68.490,3.125,0.260,1265758208,29322227712,97280000,2847072256,0,4247552,758101,1009092
07-12 12:20:01,11.528,4.558,80.697,3.217,0,1266339840,29321646080,97280000,2847072256,0,2031616,668882,496164
07-12 12:20:02,10.750,5.250,82.250,1.500,0.250,1266597888,29321388032,97280000,2847072256,0,1249280,470595,329111
07-12 12:20:03,13.625,6.170,77.635,2.571,0,1267146752,29320839168,97280000,2847072256,0,2158592,673387,476879
07-12 12:20:04,10.742,4.859,80.818,3.325,0.256,1267494912,29320482816,97280000,2847080448,0,2260992,539108,431807
07-12 12:20:05,13.776,4.082,78.827,3.316,0,1267904512,29320065024,97280000,2847088640,0,1978368,407689,313236
07-12 12:20:06,11.250,7,78.750,2.750,0.250,1268260864,29319708672,97280000,2847088640,0,1966080,494237,404330
07-12 12:20:07,10.230,4.604,83.120,2.046,0,1268453376,29319516160,97280000,2847088640,0,1527808,560321,423817
07-12 12:20:08,10.677,3.646,81.771,3.646,0.260,1269002240,29318967296,97280000,2847088640,0,2293760,537778,379280
07-12 12:20:09,16.406,5.990,73.438,3.906,0.260,1271283712,29316677632,97280000,2847096832,0,4091904,701378,962526
07-12 12:20:10,16.579,4.737,74.474,4.211,0,1273692160,29314256896,97280000,2847105024,0,4460544,638417,873181
07-12 12:20:11,14.975,6.091,75.888,2.792,0.254,1274335232,29313613824,97280000,2847105024,0,1949696,618390,458741
07-12 12:20:12,10.130,3.636,83.636,2.338,0.260,1274400768,29313548288,97280000,2847105024,0,1437696,406760,341225
07-12 12:20:13,9.351,5.195,82.078,3.377,0,1274589184,29313355776,97280000,2847109120,0,2207744,426670,369981
