"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-40-workloada-512-20201207-135927-0.csv 1 400",,,,"Date:","07 Dec 2020 13:59:34 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 13:59:34,13.726,4.571,80.487,1.093,0.123,1336213504,29007294464,96333824,3092602880,101669.624,2386819.770,0,0
07-12 13:59:35,8.549,2.850,88.342,0.259,0,1335787520,29007704064,96333824,3092619264,0,286720,559993,534198
07-12 13:59:36,8.861,3.544,87.342,0,0.253,1335787520,29007704064,96333824,3092619264,0,102400,545226,519312
07-12 13:59:37,14.796,4.592,78.827,1.786,0,1336573952,29006913536,96333824,3092623360,0,3420160,1145535,831311
07-12 13:59:38,31.865,8.290,58.290,1.295,0.259,1338572800,29004967936,96333824,3092668416,0,3215360,2113345,1916812
07-12 13:59:39,35.065,7.013,55.844,2.078,0,1342853120,29000499200,96333824,3092738048,0,4149248,2031047,1788995
07-12 13:59:40,31.135,9.499,55.937,3.166,0.264,1346691072,28996468736,96333824,3092910080,0,4960256,1852170,1543065
07-12 13:59:41,40.155,11.658,45.078,3.109,0,1348034560,28994965504,96333824,3093004288,0,3104768,2317616,2258547
07-12 13:59:42,43.799,8.971,44.591,2.375,0.264,1350459392,28992274432,96333824,3093237760,0,2363392,2121757,2065778
07-12 13:59:43,39.433,11.082,48.196,1.289,0,1351294976,28991045632,96333824,3093594112,0,1646592,2260966,2188847
07-12 13:59:44,15.789,8.421,72.368,3.158,0.263,1352962048,28989190144,96333824,3093782528,0,2416640,782113,647866
07-12 13:59:45,18.473,10.345,66.749,4.187,0.246,1352830976,28989063168,96333824,3094036480,0,3330048,999749,818575
07-12 13:59:46,19.330,7.474,70.103,2.835,0.258,1352597504,28989063168,96333824,3094261760,0,2355200,840674,650154
07-12 13:59:47,22.449,10.969,61.735,4.847,0,1356083200,28985368576,96333824,3094466560,0,5951488,1418070,938550
07-12 13:59:48,13.316,8.877,72.585,4.961,0.261,1359044608,28982206464,96333824,3094667264,0,5959680,971803,592845
07-12 13:59:49,34.430,9.367,52.405,3.544,0.253,1362698240,28977815552,96333824,3095400448,0,5820416,1251533,871734
07-12 13:59:50,36.693,8.527,49.871,4.910,0,1235533824,29102567424,96333824,3097808896,0,10117120,1091250,651681
07-12 13:59:51,32.564,7.436,56.154,3.590,0.256,1250807808,29084393472,96333824,3100708864,0,5705728,861323,668981
07-12 13:59:52,15.152,7.576,73.232,3.788,0.253,1233137664,29106651136,96333824,3096100864,0,8376320,659828,580349
07-12 13:59:53,20.408,8.929,68.112,2.551,0,1229565952,29110124544,96333824,3096190976,0,2236416,710850,619674
07-12 13:59:54,13.995,7.379,74.809,3.562,0.254,1229520896,29110046720,96333824,3096309760,0,2301952,671666,599879
07-12 13:59:55,11.549,7.087,78.215,2.887,0.262,1229135872,29110337536,96333824,3096403968,0,2007040,624457,576330
07-12 13:59:56,13.590,8.205,75.385,2.821,0,1229459456,29109948416,96333824,3096465408,0,1863680,702543,644305
07-12 13:59:57,13.555,8.184,73.657,4.348,0.256,1230864384,29108498432,96333824,3096510464,0,4796416,897368,567812
07-12 13:59:58,16.667,7.692,70.769,4.615,0.256,1233465344,29105786880,96333824,3096604672,0,5238784,982201,666473
07-12 13:59:59,21.204,8.901,65.707,4.188,0,1237884928,29101240320,96333824,3096723456,0,5308416,1004736,741410
07-12 14:00:00,15.306,9.439,70.918,4.082,0.255,1240969216,29098078208,96333824,3096793088,0,5771264,900773,581094
07-12 14:00:01,11.111,6.085,79.630,2.910,0.265,1240899584,29098094592,96333824,3096846336,0,1728512,653322,605578
07-12 14:00:02,9.893,5.348,81.818,2.941,0,1240948736,29098000384,96333824,3096887296,0,1740800,548341,508926
07-12 14:00:03,11.257,6.021,79.843,2.618,0.262,1241321472,29097562112,96333824,3096952832,0,1462272,670448,634023
07-12 14:00:04,10.622,5.959,81.865,1.554,0,1241284608,29097553920,96333824,3096997888,0,1228800,535068,502463
07-12 14:00:05,12.661,7.494,76.486,3.101,0.258,1241960448,29096812544,96333824,3097063424,0,2084864,747667,694134
07-12 14:00:06,9.358,5.348,82.620,2.674,0,1242910720,29095813120,96333824,3097112576,0,1662976,535641,487690
07-12 14:00:07,17.962,6.434,71.314,4.021,0.268,1244897280,29093748736,96333824,3097190400,0,5152768,1149387,773919
07-12 14:00:08,14.578,8.184,72.890,4.092,0.256,1248186368,29090361344,96333824,3097284608,0,5152768,938632,626852
07-12 14:00:09,23.333,8.718,63.333,4.615,0,1251086336,29087363072,96333824,3097378816,0,5840896,1069786,763370
07-12 14:00:10,14.099,5.744,75.718,4.178,0.261,1254031360,29084327936,96333824,3097468928,0,4956160,860370,576154
07-12 14:00:11,12.794,6.005,77.807,3.133,0.261,1254436864,29083844608,96333824,3097542656,0,2056192,672904,620672
07-12 14:00:12,13.283,8.521,75.689,2.506,0,1254653952,29083553792,96333824,3097616384,0,1998848,675622,606618
07-12 14:00:13,16.414,8.081,72.475,2.778,0.253,1254617088,29083521024,96333824,3097686016,0,1900544,701711,626148
07-12 14:00:14,12.953,7.513,76.943,2.591,0,1254379520,29083684864,96333824,3097759744,0,2027520,697819,625798
07-12 14:00:15,11.364,7.828,77.778,2.778,0.253,1255661568,29082329088,96333824,3097829376,0,1781760,559814,511759
07-12 14:00:16,14.359,7.179,75.641,2.564,0.256,1255591936,29082329088,96333824,3097899008,0,1757184,718100,645434
07-12 14:00:17,19.792,7.031,68.490,4.427,0.260,1257836544,29080006656,96333824,3097972736,0,4866048,1028596,687321
07-12 14:00:18,13.067,6.667,75.467,4.533,0.267,1260392448,29077360640,96333824,3098062848,0,5062656,927067,620860
07-12 14:00:19,20.104,7.311,68.407,4.178,0,1263435776,29074231296,96333824,3098144768,0,5373952,1005721,723896
