"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-worker-5",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-40-workloada-512-20201207-202659-5.csv 1 400",,,,"Date:","07 Dec 2020 20:27:05 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 20:27:05,10.080,3.060,86.713,0.104,0.043,28275552256,2435964928,103505920,2702962688,62250.971,930430.718,0,0
07-12 20:27:06,1.244,0.746,97.761,0,0.249,28275200000,2436313088,103505920,2702983168,0,0,41378,39327
07-12 20:27:07,0.758,0.253,98.990,0,0,28276006912,2435506176,103505920,2702983168,0,0,11852,11250
07-12 20:27:08,2.005,0.501,97.494,0,0,28276039680,2435473408,103505920,2702983168,0,61440,25006,21322
07-12 20:27:09,3.308,1.018,95.674,0,0,28276105216,2435407872,103505920,2702983168,0,12288,15259,18342
07-12 20:27:10,0.752,0.501,98.747,0,0,28276039680,2435473408,103505920,2702983168,0,0,3743,4172
07-12 20:27:11,1.005,0.251,98.744,0,0,28276039680,2435473408,103505920,2702983168,0,0,13123,12152
07-12 20:27:12,0.504,0.252,99.244,0,0,28276039680,2435473408,103505920,2702983168,0,0,7321,7708
07-12 20:27:13,0.754,0,98.995,0.251,0,28276039680,2435473408,103505920,2702983168,0,12288,6707,6990
07-12 20:27:14,1.253,0.501,97.744,0.501,0,28276006912,2435506176,103505920,2702983168,0,847872,9839,8301
07-12 20:27:15,1.003,0.501,98.246,0,0.251,28275232768,2436280320,103505920,2702983168,0,0,5970,7128
07-12 20:27:16,0.756,0.252,98.992,0,0,28275265536,2436247552,103505920,2702983168,0,0,8294,8713
07-12 20:27:17,1.493,0.746,97.761,0,0,28275265536,2436247552,103505920,2702983168,0,0,12082,12131
07-12 20:27:18,0.754,0.503,98.492,0.251,0,28275331072,2436182016,103505920,2702983168,0,20480,11003,10796
07-12 20:27:19,4.511,0.501,94.987,0,0,28274290688,2437021696,103505920,2703179776,0,225280,24312,24950
07-12 20:27:20,1.250,0.500,98.250,0,0,28274290688,2437021696,103505920,2703179776,0,0,11129,11570
07-12 20:27:21,0.756,0.252,98.992,0,0,28274290688,2437021696,103505920,2703179776,0,0,7947,7768
07-12 20:27:22,0.253,0.253,99.494,0,0,28274225152,2437087232,103505920,2703179776,0,0,13597,12941
07-12 20:27:23,1.750,0.500,97.750,0,0,28274225152,2437087232,103510016,2703175680,0,12288,12195,11312
07-12 20:27:24,0.505,0,99.495,0,0,28274253824,2437054464,103510016,2703179776,0,0,8278,8476
07-12 20:27:25,1,0.500,98.250,0,0.250,28274319360,2436988928,103510016,2703179776,0,0,11573,10965
07-12 20:27:26,0.756,0.252,98.992,0,0,28274286592,2437021696,103510016,2703179776,0,0,4681,5277
07-12 20:27:27,1.005,0.251,98.744,0,0,28274253824,2437054464,103510016,2703179776,0,0,5828,6101
07-12 20:27:28,1.253,0.251,98.496,0,0,28274319360,2436988928,103510016,2703179776,0,12288,10431,10897
07-12 20:27:29,0.505,0.253,99.242,0,0,28274286592,2437021696,103514112,2703175680,0,12288,4543,4824
07-12 20:27:30,1.003,0.501,98.496,0,0,28274282496,2437021696,103514112,2703179776,0,0,9606,9593
07-12 20:27:31,0.758,0,99.242,0,0,28274315264,2436988928,103514112,2703179776,0,0,8629,9063
07-12 20:27:32,1.005,0.251,98.744,0,0,28274282496,2437021696,103514112,2703179776,0,0,9940,10273
07-12 20:27:33,2.020,2.020,95.707,0,0.253,28274249728,2437054464,103514112,2703179776,0,12288,19341,30877
07-12 20:27:34,0.504,0.252,99.244,0,0,28274249728,2437054464,103514112,2703179776,0,0,7106,7826
07-12 20:27:35,1.253,0.501,98.246,0,0,28275314688,2435989504,103514112,2703179776,0,0,24466,23493
07-12 20:27:36,0.756,0.252,98.992,0,0,28275314688,2435989504,103514112,2703179776,0,0,25813,25200
07-12 20:27:37,0.754,0.503,98.744,0,0,28275240960,2436063232,103514112,2703179776,0,0,8777,8139
07-12 20:27:38,0.752,0.752,98.246,0.251,0,28275240960,2436063232,103518208,2703175680,0,12288,6865,6950
07-12 20:27:39,1.250,0.500,98.250,0,0,28275335168,2435964928,103518208,2703179776,0,24576,7971,7299
07-12 20:27:40,0.504,0.504,98.992,0,0,28275302400,2435997696,103518208,2703179776,0,0,11900,11584
07-12 20:27:41,0.752,0.501,98.747,0,0,28275302400,2435997696,103518208,2703179776,0,0,8540,8923
07-12 20:27:42,0.756,0.252,98.992,0,0,28275298304,2435997696,103518208,2703183872,0,0,10171,10388
07-12 20:27:43,1.003,0.251,98.496,0,0.251,28275265536,2436030464,103518208,2703183872,0,28672,9078,8739
07-12 20:27:44,1.005,0.251,98.744,0,0,28275265536,2436030464,103518208,2703183872,0,0,7826,8028
07-12 20:27:45,1,1,98,0,0,28275298304,2435997696,103518208,2703183872,0,0,13031,11242
07-12 20:27:46,0.754,0.503,98.744,0,0,28275331072,2435964928,103518208,2703183872,0,0,6139,6185
07-12 20:27:47,0.754,0.503,98.744,0,0,28275265536,2436030464,103518208,2703183872,0,0,4719,4930
07-12 20:27:48,6.516,0.251,92.982,0,0.251,28275253248,2435706880,103518208,2703519744,0,16384,15130,13129
07-12 20:27:49,1.005,0.251,98.744,0,0,28275191808,2435772416,103518208,2703511552,0,12288,9146,9022
