"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output sconekv-40-workloadb-512-20201206-141424-0.csv 1 400",,,,"Date:","06 Dec 2020 14:14:31 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
06-12 14:14:31,20.935,5.272,73.266,0.209,0.318,3006578688,28278665216,45318144,2222542848,194415.538,1503188.766,0,0
06-12 14:14:32,3.741,0.998,94.763,0.249,0.249,3006488576,28278738944,45326336,2222551040,0,122880,75917,78910
06-12 14:14:33,2.273,0.758,96.970,0,0,3006377984,28278837248,45334528,2222555136,0,40960,59474,60765
06-12 14:14:34,17.794,1.003,80.952,0,0.251,3008409600,28276805632,45334528,2222555136,0,0,57223,58200
06-12 14:14:35,5.721,1.493,92.537,0,0.249,3024957440,28260257792,45334528,2222555136,0,0,76737,89412
06-12 14:14:36,14.070,1.256,84.422,0,0.251,3026452480,28258746368,45334528,2222571520,0,0,195083,288201
06-12 14:14:37,40.909,7.071,51.768,0,0.253,3030163456,28254871552,45334528,2222649344,0,0,646186,810438
06-12 14:14:38,59.250,7.500,32.750,0,0.500,3050307584,28234579968,45342720,2222706688,0,20480,911319,1010179
06-12 14:14:39,61.845,8.978,28.678,0,0.499,3060277248,28223655936,45342720,2223198208,0,155648,1395933,1640240
06-12 14:14:40,44.146,9.024,46.341,0,0.488,3063930880,28219584512,45342720,2223468544,0,0,1098508,1213703
06-12 14:14:41,37.624,6.931,55.198,0,0.248,3075538944,28207738880,45342720,2223628288,0,0,773470,898824
06-12 14:14:42,58.481,9.620,31.646,0,0.253,3079409664,28203110400,45342720,2224168960,0,0,1745158,2028117
06-12 14:14:43,59.343,12.121,28.030,0,0.505,3089260544,28192301056,45346816,2224889856,0,0,1954497,2355744
06-12 14:14:44,59.900,12.030,27.820,0,0.251,3096350720,28184555520,45350912,2225463296,0,20480,1643922,2104777
06-12 14:14:45,65.764,10.099,23.892,0,0.246,3108540416,28171513856,45350912,2226212864,0,0,1772448,2313737
06-12 14:14:46,55.693,10.149,33.663,0,0.495,3109109760,28170104832,45350912,2227007488,0,0,1850190,2205940
06-12 14:14:47,49.261,11.084,39.163,0,0.493,3116195840,28162347008,45350912,2227662848,0,0,1692481,2004878
06-12 14:14:48,41.814,12.846,44.836,0,0.504,3116396544,28161548288,45350912,2228256768,0,0,1817469,1961698
06-12 14:14:49,51.392,12.405,35.696,0,0.506,3127857152,28149420032,45359104,2228879360,0,20480,1822658,2030039
06-12 14:14:50,67.168,8.521,23.810,0,0.501,3128123392,28148654080,45359104,2229370880,0,0,1706840,1913275
06-12 14:14:51,77.612,9.204,12.935,0,0.249,3151200256,28125028352,45359104,2229899264,0,4096,1854054,2194712
06-12 14:14:52,64.179,11.692,23.632,0,0.498,3152744448,28122263552,45359104,2231013376,0,0,2220168,2583742
06-12 14:14:53,61.538,12.159,25.806,0,0.496,3157577728,28116631552,45359104,2231799808,0,0,2146452,2534577
06-12 14:14:54,60.660,13.452,25.381,0.254,0.254,3158552576,28114997248,45367296,2232438784,0,9498624,1966999,2142925
06-12 14:14:55,49.616,12.532,28.133,8.951,0.767,3163205632,28109844480,45367296,2232930304,0,142442496,1620373,2008049
06-12 14:14:56,46.272,13.625,35.476,3.599,1.028,3163619328,28108771328,45367296,2233585664,0,63766528,1764139,1952547
06-12 14:14:57,56.423,12.091,30.730,0,0.756,3168432128,28103286784,45367296,2234228736,0,0,2085132,2406819
06-12 14:14:58,57.215,13.165,28.861,0,0.759,3170549760,28100300800,45367296,2235088896,0,0,2329308,2559602
06-12 14:14:59,52.250,15,31.750,0,1,3171749888,28098084864,45375488,2236051456,0,49152,2254305,2549148
06-12 14:15:00,50.886,13.671,34.684,0,0.759,3175047168,28093415424,45375488,2237382656,0,0,1544874,1778870
06-12 14:15:01,46.310,10.687,42.239,0,0.763,3180105728,28098576384,45375488,2227355648,0,131072,1421699,1601957
06-12 14:15:02,42.317,15.617,41.562,0,0.504,3179872256,28098334720,45375488,2227826688,0,0,1723756,1865359
06-12 14:15:03,51.908,12.723,34.860,0,0.509,3185070080,28092133376,45375488,2228822016,0,0,2583909,2638981
06-12 14:15:04,60.253,13.671,25.570,0,0.506,3190054912,28085927936,45387776,2229956608,0,69632,2257349,2529569
06-12 14:15:05,60.500,14.750,24.250,0,0.500,3194621952,28090081280,45387776,2221408256,0,0,2365607,2697025
06-12 14:15:06,65.140,12.977,21.120,0.254,0.509,3199533056,28084506624,45387776,2222063616,0,6520832,2265290,2510869
06-12 14:15:07,61.772,12.911,24.810,0,0.506,3202211840,28081086464,45387776,2222804992,0,0,2033130,2260468
06-12 14:15:08,60.925,15.681,22.879,0,0.514,3211149312,28071235584,45387776,2223710208,0,0,2705847,3106017
06-12 14:15:09,53.885,14.536,31.078,0,0.501,3215028224,28066463744,45395968,2224578560,0,77824,2368115,2774462
06-12 14:15:10,48.469,11.990,39.031,0,0.510,3217690624,28063199232,45395968,2225180672,0,0,1904403,2208187
06-12 14:15:11,57.761,11.705,30.025,0,0.509,3223642112,28055916544,45395968,2226491392,0,0,2965727,2976352
06-12 14:15:12,64.706,13.299,21.483,0,0.512,3229818880,28048715776,45395968,2227490816,0,0,2631679,3044514
06-12 14:15:13,72.222,12.879,14.646,0,0.253,3238260736,28046991360,45400064,2220658688,0,0,2467073,2538434
06-12 14:15:14,74.877,10.837,13.793,0,0.493,3242033152,28052635648,45412352,2211598336,0,81920,2125621,2354818
