"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-2",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-80-workloadb-1024-20201207-174942-2.csv 1 400",,,,"Date:","07 Dec 2020 17:49:54 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 17:49:54,30.656,8.152,57.756,3.047,0.390,2244825088,28073975808,96157696,3102883840,69411.750,8899262.655,0,0
07-12 17:49:55,27.979,5.181,66.580,0,0.259,2244874240,28073918464,96157696,3102887936,0,77824,2287694,2499302
07-12 17:49:56,24.074,6.349,69.577,0,0,2244575232,28074217472,96157696,3102887936,0,40960,2408771,2552466
07-12 17:49:57,26.440,3.927,69.372,0,0.262,2244554752,28074233856,96157696,3102892032,0,0,1891631,2119007
07-12 17:49:58,44.750,10,44.500,0.250,0.500,2254221312,28064174080,96157696,3102892032,0,77824,3850660,3855294
07-12 17:49:59,45.500,10.250,44,0,0.250,2262806528,28055474176,96157696,3103014912,0,49152,4106508,4037648
07-12 17:50:00,50.521,5.729,43.229,0.260,0.260,2247970816,28070260736,96157696,3103064064,0,303104,3007237,3007705
07-12 17:50:01,38.259,8.443,51.715,1.055,0.528,2246938624,28071481344,96157696,3103088640,0,823296,2585554,2860497
07-12 17:50:02,34.694,7.908,56.378,0.765,0.255,2247225344,28071186432,96157696,3103096832,0,446464,2416890,2716725
07-12 17:50:03,37.018,8.483,53.213,0.771,0.514,2247163904,28071202816,96157696,3103109120,0,454656,2698829,2920451
07-12 17:50:04,45.722,8.289,43.850,1.872,0.267,2247680000,28070600704,96157696,3103141888,0,1613824,3192873,3563992
07-12 17:50:05,45.385,10.513,42.564,1.026,0.513,2243788800,28074323968,96157696,3103170560,0,782336,3076429,3434880
07-12 17:50:06,45.663,9.694,43.367,1.020,0.255,2244390912,28073537536,96157696,3103207424,0,856064,2992189,3229336
07-12 17:50:07,45.244,12.339,40.617,1.542,0.257,2245586944,28072153088,96157696,3103248384,0,1355776,3099198,3292978
07-12 17:50:08,45.570,12.152,41.013,1.013,0.253,2245095424,28072546304,96157696,3103297536,0,978944,3309645,3712366
07-12 17:50:09,42.569,10.579,45.088,1.259,0.504,2245394432,28072153088,96157696,3103342592,0,1462272,2633309,2946884
07-12 17:50:10,44.949,11.869,40.657,2.273,0.253,2245578752,28071878656,96157696,3103383552,0,1871872,3186848,3618641
07-12 17:50:11,40.945,10.499,45.932,1.837,0.787,2245890048,28071485440,96157696,3103416320,0,1404928,2669323,2967450
07-12 17:50:12,59.542,11.705,27.226,1.272,0.254,2246057984,28071215104,96157696,3103469568,0,1794048,3726467,4255533
07-12 17:50:13,60.471,10.995,26.178,2.094,0.262,2246877184,28070236160,96157696,3103531008,0,2433024,3896348,4626972
07-12 17:50:14,58.140,11.370,27.907,2.067,0.517,2247995392,28068978688,96157696,3103604736,0,2359296,3862266,4381604
07-12 17:50:15,50,11.979,35.938,1.823,0.260,2248372224,28068397056,96157696,3103678464,0,1794048,3371534,4010821
07-12 17:50:16,66.667,11.450,19.847,1.781,0.254,2249707520,28066807808,96157696,3103764480,0,2744320,4182542,5008006
07-12 17:50:17,68.193,10.941,19.593,1.018,0.254,2250260480,28066070528,96157696,3103834112,0,1998848,4021859,4557098
07-12 17:50:18,52.850,12.176,32.642,1.554,0.777,2251116544,28065042432,96157696,3103887360,0,1626112,3648642,4267862
07-12 17:50:19,55,11.500,31.250,2,0.250,2252443648,28063453184,96157696,3103973376,0,2109440,3486652,4087775
07-12 17:50:20,55.528,12.814,28.643,2.261,0.754,2253090816,28062523392,96157696,3104079872,0,2396160,3767946,4456090
07-12 17:50:21,50.256,11.026,35.897,1.795,1.026,2253189120,28062351360,96157696,3104116736,0,1589248,2940598,3310714
07-12 17:50:22,60.102,12.020,26.087,1.535,0.256,2253512704,28061995008,96157696,3104149504,0,1884160,3778383,4668465
07-12 17:50:23,47.917,11.458,36.979,2.865,0.781,2253574144,28061868032,96157696,3104215040,0,2424832,2875676,3794220
07-12 17:50:24,59.173,12.661,24.806,2.326,1.034,2253594624,28061769728,96157696,3104292864,0,2768896,3523088,4515477
07-12 17:50:25,58.734,9.620,28.861,2.025,0.759,2253918208,28061405184,96157696,3104333824,0,2605056,2690193,3217410
07-12 17:50:26,58.824,13.043,25.575,2.046,0.512,2254479360,28060741632,96157696,3104432128,0,2854912,3814499,4790362
07-12 17:50:27,50.777,14.249,31.606,3.109,0.259,2254352384,28060745728,96157696,3104550912,0,3391488,3197924,4459735
07-12 17:50:28,47.090,13.492,35.714,3.439,0.265,2254536704,28060487680,96157696,3104624640,0,3108864,3316825,4124662
07-12 17:50:29,56.345,12.437,27.665,3.299,0.254,2255355904,28059590656,96157696,3104702464,0,3383296,3233395,4374602
07-12 17:50:30,51.969,11.286,33.596,2.625,0.525,2256793600,28058103808,96157696,3104747520,0,2539520,3420038,4202446
07-12 17:50:31,52.393,12.594,31.990,2.771,0.252,2256793600,28058025984,96157696,3104825344,0,2723840,3175804,3892711
07-12 17:50:32,54.688,14.062,28.125,2.865,0.260,2257092608,28057698304,96157696,3104854016,0,2584576,3551025,4241292
07-12 17:50:33,57.853,11.257,28.272,2.356,0.262,2257428480,28057300992,96157696,3104915456,0,2830336,2832381,3699775
07-12 17:50:34,42.077,13.115,41.803,2.732,0.273,2258198528,28056485888,96157696,3104960512,0,2334720,3035721,3572252
07-12 17:50:35,54.061,11.421,30.964,3.046,0.508,2258272256,28056358912,96157696,3105013760,0,3796992,3223392,3938722
07-12 17:50:36,55,11,31.250,2.500,0.250,2259013632,28055502848,96157696,3105124352,0,2985984,3300464,4108808
07-12 17:50:37,44.588,11.082,40.979,2.835,0.515,2258776064,28055715840,96157696,3105148928,0,2310144,2738842,3367530
07-12 17:50:38,48.042,12.533,35.770,3.394,0.261,2259083264,28055326720,96157696,3105222656,0,3190784,3203848,3980576
07-12 17:50:39,47.179,12.308,36.923,3.333,0.256,2259099648,28055248896,96157696,3105284096,0,3006464,3232501,4066193
07-12 17:50:40,53.453,12.276,31.969,1.790,0.512,2261032960,28053250048,96157696,3105349632,0,2048000,3382746,4073053
07-12 17:50:41,54.082,10.969,32.653,2.041,0.255,2260054016,28054171648,96157696,3105406976,0,2543616,3121441,3994999
07-12 17:50:42,55.729,10.938,31.250,1.823,0.260,2260123648,28054040576,96157696,3105468416,0,2490368,3247940,3981614
07-12 17:50:43,47.959,12.245,37.500,2.041,0.255,2260135936,28053991424,96157696,3105501184,0,2039808,2780387,3298761
07-12 17:50:44,50,10.156,36.198,3.646,0,2260553728,28053512192,96157696,3105562624,0,3051520,3484774,4339923
07-12 17:50:45,52.455,7.752,35.917,3.618,0.258,2260307968,28053708800,96157696,3105611776,0,2347008,2839138,3340727
07-12 17:50:46,45.478,12.661,39.018,2.584,0.258,2260717568,28053278720,96157696,3105632256,0,2035712,3082608,3492026
07-12 17:50:47,43.734,10.997,41.176,3.836,0.256,2261213184,28052746240,96157696,3105669120,0,2506752,2669834,3296046
07-12 17:50:48,40.827,13.953,40.827,3.876,0.517,2261377024,28052566016,96157696,3105685504,0,2412544,3192865,3486921
07-12 17:50:49,35,11.053,51.579,2.368,0,2261131264,28052795392,96157696,3105701888,0,1613824,2567463,2851710
07-12 17:50:50,45.337,10.363,41.192,2.591,0.518,2261635072,28052271104,96157696,3105722368,0,1961984,2942514,3118217
07-12 17:50:51,54.264,10.078,32.817,2.584,0.258,2261819392,28052004864,96157696,3105796096,0,2560000,2968493,3946437
07-12 17:50:52,47.208,11.675,38.832,2.284,0,2261635072,28052176896,96157696,3105808384,0,1978368,2955982,3280715
07-12 17:50:53,44.935,9.610,42.857,2.338,0.260,2262011904,28051783680,96157696,3105824768,0,1970176,3012504,3350091
07-12 17:50:54,51.399,11.959,33.333,3.053,0.254,2263347200,28050415616,96157696,3105857536,0,2908160,3506231,4152307
07-12 17:50:55,39.896,10.881,46.891,2.073,0.259,2262896640,28050841600,96157696,3105882112,0,1720320,2863795,3386631
07-12 17:50:56,47.150,11.917,37.824,2.850,0.259,2263904256,28049801216,96157696,3105914880,0,2334720,3625247,4059051
07-12 17:50:57,46.015,10.283,41.645,1.799,0.257,2263977984,28049682432,96157696,3105959936,0,1708032,3429365,3986047
07-12 17:50:58,51.654,11.196,34.606,2.036,0.509,2264195072,28049444864,96157696,3105980416,0,1871872,3876240,4239430
07-12 17:50:59,48.670,11.436,36.170,3.457,0.266,2264494080,28049092608,96157696,3106033664,0,3059712,3533812,4307407
07-12 17:51:00,46.174,12.137,38.786,2.639,0.264,2264477696,28049051648,96157696,3106091008,0,2297856,4137450,4668740
07-12 17:51:01,57.326,10.540,29.820,2.057,0.257,2264387584,28049092608,96157696,3106140160,0,2584576,3728214,4073280
07-12 17:51:02,50.646,11.111,35.659,2.326,0.258,2265075712,28048388096,96157696,3106156544,0,2256896,4449294,4545699
07-12 17:51:03,45.431,9.661,42.037,2.350,0.522,2265468928,28047978496,96157696,3106172928,0,1888256,4352479,4433533
07-12 17:51:04,55.190,11.139,31.139,2.278,0.253,2265575424,28047847424,96157696,3106193408,0,1998848,4663665,4921522
07-12 17:51:05,35.878,12.977,48.601,2.036,0.509,2265554944,28047831040,96157696,3106230272,0,1646592,3454691,3777694
07-12 17:51:06,59.021,10.825,26.804,2.320,1.031,2266189824,28047151104,96157696,3106275328,0,2572288,3696083,4329811
07-12 17:51:07,51.010,13.384,32.071,2.778,0.758,2266198016,28047040512,96157696,3106373632,0,2813952,3274453,4207245
07-12 17:51:08,48.454,12.629,36.856,1.804,0.258,2267160576,28046028800,96157696,3106422784,0,1789952,3107694,3760811
07-12 17:51:09,48.338,10.486,38.619,2.046,0.512,2266767360,28046348288,96157696,3106492416,0,2158592,2829029,3774305
07-12 17:51:10,47.692,11.026,38.205,2.564,0.513,2267303936,28045770752,96157696,3106533376,0,2187264,3050797,3577440
07-12 17:51:11,49.497,9.296,39.196,1.759,0.251,2267070464,28045967360,96157696,3106570240,0,1695744,2758785,3221119
07-12 17:51:12,59.021,11.598,26.289,2.835,0.258,2267054080,28045905920,96157696,3106648064,0,3325952,3870940,4997633
07-12 17:51:13,53.747,14.470,28.941,2.584,0.258,2267983872,28044894208,96157696,3106725888,0,2891776,3459289,4446583
07-12 17:51:14,57.868,9.645,30.203,2.030,0.254,2268975104,28043837440,96157696,3106791424,0,2043904,3137811,3754802
07-12 17:51:15,50.765,14.031,31.378,3.571,0.255,2268786688,28043939840,96157696,3106873344,0,3252224,3591009,4517536
07-12 17:51:16,55.388,11.028,30.075,3.008,0.501,2268856320,28043784192,96157696,3106955264,0,2928640,3675147,4444811
07-12 17:51:17,40.955,11.809,44.724,2.261,0.251,2268995584,28043620352,96157696,3106979840,0,1794048,2941101,3391053
07-12 17:51:18,41.667,11.458,44.010,2.604,0.260,2269020160,28043575296,96157696,3107000320,0,1916928,2990769,3487766
07-12 17:51:19,48.446,6.477,43.264,1.554,0.259,2269224960,28043362304,96157696,3107008512,0,1196032,2588474,2847039
07-12 17:51:20,50.526,9.737,37.105,2.368,0.263,2269433856,28043120640,96157696,3107041280,0,2039808,3332476,3931035
07-12 17:51:21,43.299,10.825,42.010,3.608,0.258,2269806592,28042678272,96157696,3107106816,0,2895872,2686434,3197857
07-12 17:51:22,40.945,10.499,43.832,4.462,0.262,2269728768,28042743808,96157696,3107119104,0,2215936,2808489,3295798
07-12 17:51:23,43.434,11.616,41.162,3.535,0.253,2269728768,28042706944,96157696,3107155968,0,2560000,2741315,3307997
07-12 17:51:24,56.410,11.026,30.256,2.051,0.256,2270289920,28042121216,96157696,3107180544,0,1961984,3046256,3283851
07-12 17:51:25,36.247,12.339,49.100,2.057,0.257,2270617600,28041781248,96157696,3107192832,0,1392640,2552527,3033458
07-12 17:51:26,33.777,10.106,52.660,3.191,0.266,2270380032,28042010624,96157696,3107201024,0,1773568,2701497,2782082
07-12 17:51:27,40.052,11.628,43.928,3.876,0.517,2270646272,28041687040,96157696,3107258368,0,2875392,2555811,3042955
07-12 17:51:28,39.153,11.640,46.032,2.910,0.265,2270830592,28041478144,96157696,3107282944,0,1994752,2915446,3491946
07-12 17:51:29,38.010,9.949,48.724,3.061,0.255,2271264768,28041031680,96157696,3107295232,0,2027520,2582601,2920798
07-12 17:51:30,48.303,9.661,38.642,3.133,0.261,2271272960,28041015296,96157696,3107303424,0,2314240,2958848,3036562
07-12 17:51:31,40.874,8.483,48.072,2.314,0.257,2271154176,28041129984,96157696,3107307520,0,1478656,2278096,2312661
07-12 17:51:32,44.764,10.209,40.576,3.927,0.524,2271186944,28041064448,96157696,3107336192,0,2514944,2924463,3354191
07-12 17:51:33,49.231,13.590,33.077,3.846,0.256,2271764480,28040421376,96157696,3107401728,0,3383296,3250438,4089743
07-12 17:51:34,51.181,14.436,30.971,3.412,0,2272501760,28039602176,96157696,3107483648,0,3346432,3747520,4608515
07-12 17:51:35,51.385,12.091,33.753,2.519,0.252,2273353728,28038721536,96157696,3107512320,0,2265088,2825093,3537270
07-12 17:51:36,48.214,11.224,38.010,2.296,0.255,2273546240,28038488064,96157696,3107549184,0,2650112,3012249,3568330
07-12 17:51:37,38.542,12.760,44.792,3.646,0.260,2273943552,28038037504,96157696,3107598336,0,2658304,2667316,3187662
07-12 17:51:38,41.327,10.459,46.173,1.786,0.255,2274267136,28037709824,96157696,3107602432,0,1228800,3088466,3404642
07-12 17:51:39,41.344,10.853,45.220,2.326,0.258,2274242560,28037709824,96157696,3107627008,0,1986560,2621474,3113870
07-12 17:51:40,45.714,11.429,39.221,3.377,0.260,2274193408,28037709824,96157696,3107676160,0,2658304,3237427,3698557
07-12 17:51:41,48.462,10.769,37.692,2.821,0.256,2274791424,28037079040,96157696,3107708928,0,2449408,2692036,3080880
07-12 17:51:42,54.780,11.111,31.525,2.326,0.258,2274217984,28037623808,96157696,3107737600,0,2326528,3540628,4523784
07-12 17:51:43,42.973,12.432,41.351,2.973,0.270,2274070528,28037713920,96157696,3107794944,0,2387968,2994924,3603536
