"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cockroach-80-workloada-1024-20201207-171730-client.csv 1 400",,,,"Date:","07 Dec 2020 17:17:42 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 17:17:42,1.218,0.391,98.339,0.024,0.028,414511104,31439101952,41930752,1672359936,96506.217,367924.226,0,0
07-12 17:17:43,0.500,0.250,99.125,0,0.125,414294016,31439044608,42057728,1672388608,0,1470464,18409,9545
07-12 17:17:44,10.174,5.831,83.747,0.124,0.124,444203008,31409049600,42070016,1672380416,0,540672,524889,488147
07-12 17:17:45,22.553,10.657,66.047,0,0.743,539435008,31312424960,42106880,1672777728,0,286720,40471,97656
07-12 17:17:46,51.120,14.229,33.992,0,0.659,933048320,30917545984,42106880,1672859648,0,0,2540646,2520563
07-12 17:17:47,74.591,21.258,3.270,0,0.881,1266262016,30582616064,42106880,1672970240,0,0,10390379,10002717
07-12 17:17:48,68.883,22.961,7.779,0,0.376,1665093632,30180966400,42106880,1673277440,0,0,9653139,9327886
07-12 17:17:49,74.718,21.902,2.503,0,0.876,1942380544,29899026432,42106880,1673719808,0,0,12387341,11937609
07-12 17:17:50,72.500,25.750,1.375,0,0.375,2398588928,29439467520,42115072,1674108928,0,73728,13552807,13093785
07-12 17:17:51,66.457,31.156,1.633,0,0.754,2647224320,29186785280,42115072,1674522624,0,0,10977153,10609173
07-12 17:17:52,59.068,36.524,3.401,0,1.008,2981195776,28849295360,42115072,1674997760,0,0,11089011,10769285
07-12 17:17:53,64.969,33.292,0.870,0,0.870,3297669120,28528775168,42115072,1675362304,0,0,13418093,12973517
07-12 17:17:54,65.829,31.784,1.382,0,1.005,3500326912,28322275328,42115072,1675780096,0,0,13384052,12969403
07-12 17:17:55,57.553,40.200,0.999,0,1.248,3937239040,27881521152,42123264,1676496896,0,20480,12333632,11938720
07-12 17:17:56,55.207,41.907,1.255,0,1.631,4342452224,27472494592,42123264,1676840960,0,0,10995442,10627814
07-12 17:17:57,60.602,36.512,1.255,0,1.631,4595048448,27215712256,42123264,1677221888,0,0,11594213,11227795
07-12 17:17:58,60.224,37.656,0.998,0,1.122,5009022976,26798764032,42123264,1677565952,0,0,11065667,10735596
07-12 17:17:59,66.252,31.133,1.494,0,1.121,5285154816,26517741568,42123264,1678303232,0,0,11887906,11508825
07-12 17:18:00,72.966,25.282,1.126,0,0.626,5347536896,26450948096,42131456,1678516224,0,16384,16359727,15789362
07-12 17:18:01,55.905,41.960,1.256,0,0.879,5870379008,25924554752,42131456,1679048704,0,0,11565316,11047312
07-12 17:18:02,61.153,37.218,0.877,0,0.752,6199967744,25591304192,42131456,1679441920,0,0,11353363,10827895
07-12 17:18:03,61.567,30.970,6.468,0,0.995,6433132544,25354174464,42131456,1680031744,0,0,12138586,11579095
07-12 17:18:04,58.750,39,1.250,0,1,6844616704,24939479040,42131456,1680265216,0,0,11951343,11323950
07-12 17:18:05,61.654,35.464,2.130,0,0.752,7204499456,24576147456,42139648,1680822272,0,16384,11383099,10698391
07-12 17:18:06,65.496,30.866,2.384,0,1.255,7477469184,24299491328,42139648,1681072128,0,0,10814758,10287444
07-12 17:18:07,65.081,33.166,0.876,0,0.876,7846010880,23927042048,42139648,1681649664,0,0,11997980,11425555
07-12 17:18:08,67.710,29.412,2.378,0,0.501,8104665088,23664889856,42139648,1681924096,0,0,13017571,12379426
07-12 17:18:09,76.131,20.729,2.764,0,0.377,8214925312,23550320640,42139648,1682444288,0,0,13047219,12209012
07-12 17:18:10,73.426,21.033,5.290,0,0.252,8350347264,23412056064,42147840,1682927616,0,16384,10855161,10268349
07-12 17:18:11,76.730,13.333,9.560,0,0.377,8403640320,23356145664,42147840,1683316736,0,0,8260365,7666238
07-12 17:18:12,68.758,13.425,17.440,0,0.376,8500023296,23257976832,42147840,1683648512,0,0,4148406,3470781
07-12 17:18:13,71.960,4.839,22.829,0,0.372,8537530368,23219552256,42147840,1683791872,0,0,2508754,2037636
07-12 17:18:14,64.277,0.717,34.648,0.119,0.239,8548618240,23208325120,42147840,1683845120,0,630784,655499,238696
07-12 17:18:15,28.623,3.623,67.633,0,0.121,8697458688,23059476480,42156032,1683845120,0,32768,691052,306142
07-12 17:18:16,8.272,0.494,91.111,0,0.123,8700874752,23056056320,42156032,1683849216,0,0,686197,282552
07-12 17:18:17,1.375,0.125,98.375,0,0.125,8701390848,23055540224,42156032,1683849216,0,0,218571,90982
07-12 17:18:18,1.248,0.250,98.502,0,0,8701775872,23055155200,42156032,1683849216,0,0,106419,53357
07-12 17:18:19,0,0.125,99.875,0,0,8702283776,23054639104,42156032,1683857408,0,11186176,5316,4550
07-12 17:18:20,0.126,0,99.748,0,0.126,8702574592,23054348288,42156032,1683857408,0,0,86419,36063
07-12 17:18:21,0.375,0.125,99.499,0,0,8702767104,23054151680,42160128,1683857408,0,45056,46822,24495
07-12 17:18:22,0.252,0,99.748,0,0,8703635456,23053283328,42160128,1683857408,0,0,79749,30215
07-12 17:18:23,0.999,0,99.001,0,0,8703635456,23053283328,42160128,1683857408,0,0,70510,29559
07-12 17:18:24,0,0,99.875,0,0.125,8703893504,23053025280,42160128,1683857408,0,0,36327,15467
07-12 17:18:25,0.752,0,99.248,0,0,8704634880,23052283904,42160128,1683857408,0,0,9564,6000
07-12 17:18:26,0.125,0,99.875,0,0,8705114112,23051800576,42160128,1683861504,0,0,5036,3235
07-12 17:18:27,0.125,0.125,99.750,0,0,8705622016,23051284480,42168320,1683861504,0,20480,3466,2134
07-12 17:18:28,1.250,0,98.750,0,0,8706945024,23049961472,42168320,1683861504,0,0,214197,66813
07-12 17:18:29,0.126,0.126,99.747,0,0,8707203072,23049703424,42168320,1683861504,0,0,114267,53099
07-12 17:18:30,1.125,0.125,98.625,0,0.125,8708493312,23048413184,42168320,1683861504,0,0,166236,71349
07-12 17:18:31,0.503,0.251,99.246,0,0,8709656576,23047249920,42168320,1683861504,0,0,67156,44928
07-12 17:18:32,0.125,0,99.875,0,0,8709783552,23047122944,42168320,1683861504,0,0,18930,8841
07-12 17:18:33,5.639,0.251,94.110,0,0,8715153408,23041744896,42176512,1683861504,0,16384,40437,32060
07-12 17:18:34,0.125,0.125,99.625,0,0.125,8715153408,23041744896,42176512,1683861504,0,0,32118,27286
07-12 17:18:35,0.502,0.125,99.373,0,0,8711499776,23045398528,42176512,1683861504,0,0,19574,8219
07-12 17:18:36,0.251,0,99.749,0,0,8711864320,23045033984,42176512,1683861504,0,0,7885,3655
07-12 17:18:37,0,0,100,0,0,8712347648,23044550656,42176512,1683861504,0,0,57611,35806
07-12 17:18:38,0.627,0.125,99.248,0,0,8712962048,23043936256,42176512,1683861504,0,0,57092,39988
07-12 17:18:39,0,0,100,0,0,8713113600,23043776512,42184704,1683861504,0,49152,8180,5762
07-12 17:18:40,0.623,0,99.252,0,0.125,8713146368,23043743744,42184704,1683861504,0,0,35591,30096
07-12 17:18:41,0,0,100,0,0,8713113600,23043776512,42184704,1683861504,0,0,8118,3383
07-12 17:18:42,0.126,0.126,99.747,0,0,8713437184,23043452928,42184704,1683861504,0,0,14091,7113
07-12 17:18:43,0.251,0.125,99.624,0,0,8713404416,23043485696,42184704,1683861504,0,0,24389,9889
07-12 17:18:44,0.126,0,99.874,0,0,8713953280,23042936832,42184704,1683861504,0,0,24479,15332
07-12 17:18:45,0.876,0.125,98.874,0.125,0,8714395648,23042486272,42192896,1683861504,0,167936,6546,7347
07-12 17:18:46,0,0,100,0,0,8714395648,23042486272,42192896,1683861504,0,0,1583,1583
07-12 17:18:47,0,0,100,0,0,8714686464,23042195456,42192896,1683861504,0,0,82696,82229
07-12 17:18:48,1.515,0.126,98.232,0,0.126,8714752000,23042129920,42192896,1683861504,0,0,379905,373787
07-12 17:18:49,1.508,0,98.367,0,0.126,8715784192,23041097728,42192896,1683861504,0,0,289403,272495
07-12 17:18:50,0.759,0,99.241,0,0,8715960320,23040913408,42201088,1683861504,0,40960,381122,375901
07-12 17:18:51,1.870,0.249,97.756,0,0.125,8716394496,23040479232,42201088,1683861504,0,0,387305,385855
07-12 17:18:52,1.129,0,98.871,0,0,8716185600,23040688128,42201088,1683861504,0,0,375912,375234
07-12 17:18:53,0.756,0,99.118,0,0.126,8716308480,23040565248,42201088,1683861504,0,0,360037,357301
07-12 17:18:54,1.004,0,98.996,0,0,8716242944,23040630784,42201088,1683861504,0,0,331966,329179
07-12 17:18:55,1.637,0,98.237,0,0.126,8718073856,23038791680,42209280,1683861504,0,16384,530053,519538
07-12 17:18:56,2.003,0.375,97.622,0,0,8719331328,23037534208,42209280,1683861504,0,0,504934,341548
07-12 17:18:57,1.517,0.126,98.230,0,0.126,8720171008,23036694528,42209280,1683861504,0,0,627845,515064
07-12 17:18:58,1.253,0.125,98.622,0,0,8720617472,23036243968,42209280,1683865600,0,0,363910,297119
07-12 17:18:59,1.641,0.253,97.980,0,0.126,8721874944,23034986496,42209280,1683865600,0,0,722969,550654
07-12 17:19:00,2.484,0.248,97.267,0,0,8722649088,23034212352,42209280,1683865600,0,8192,408442,344662
07-12 17:19:01,1.904,0,97.843,0,0.254,8722575360,23034277888,42217472,1683865600,0,28672,672957,607119
07-12 17:19:02,2.500,0.125,97.250,0,0.125,8723320832,23033532416,42217472,1683865600,0,0,444239,336126
07-12 17:19:03,2.516,0.126,97.233,0,0.126,8724029440,23032823808,42217472,1683865600,0,0,704369,568121
07-12 17:19:04,1.631,0.125,98.118,0,0.125,8725413888,23031439360,42217472,1683865600,0,0,456928,364113
07-12 17:19:05,1.266,0.253,98.228,0,0.253,8727093248,23029760000,42217472,1683865600,0,0,446863,403323
07-12 17:19:06,0.506,0,99.367,0,0.127,8727511040,23029342208,42217472,1683865600,0,0,417180,382576
07-12 17:19:07,0.631,0.126,99.242,0,0,8728309760,23028535296,42225664,1683865600,0,16384,321411,306405
07-12 17:19:08,0.379,0.126,99.495,0,0,8729051136,23027793920,42225664,1683865600,0,0,347722,331087
07-12 17:19:09,0.762,0,99.111,0,0.127,8729989120,23026855936,42225664,1683865600,0,0,558257,494039
07-12 17:19:10,1.517,0.126,98.230,0,0.126,8730533888,23026311168,42225664,1683865600,0,0,428745,366156
07-12 17:19:11,0.888,0.254,98.858,0,0,8731947008,23024898048,42225664,1683865600,0,0,460024,419611
07-12 17:19:12,0.504,0.252,99.117,0,0.126,8732729344,23024115712,42225664,1683865600,0,0,311065,268559
07-12 17:19:13,0.631,0.252,99.117,0,0,8732786688,23024050176,42233856,1683865600,0,12288,317286,260109
07-12 17:19:14,0,0,99.874,0,0.126,8732590080,23024246784,42233856,1683865600,0,0,66081,44343
07-12 17:19:15,0.752,0.251,98.997,0,0,8733331456,23023505408,42233856,1683865600,0,0,42880,36525
07-12 17:19:16,0.503,0,99.497,0,0,8733462528,23023374336,42233856,1683865600,0,0,51423,33872
07-12 17:19:17,0.125,0.125,99.749,0,0,8734429184,23022407680,42233856,1683865600,0,0,36165,24605
07-12 17:19:18,0.251,0.125,99.499,0,0.125,8735236096,23021600768,42233856,1683865600,0,0,60285,27175
07-12 17:19:19,0.377,0,99.623,0,0,8735875072,23020953600,42242048,1683865600,0,16384,76438,32982
07-12 17:19:20,0.251,0.251,99.498,0,0,8736358400,23020470272,42242048,1683865600,0,36864,75335,34365
07-12 17:19:21,0.125,0.125,99.749,0,0,8736550912,23020277760,42242048,1683865600,0,0,63275,27493
07-12 17:19:22,0.251,0,99.624,0,0.125,8736518144,23020310528,42242048,1683865600,0,0,41642,19283
07-12 17:19:23,0.501,0.125,99.373,0,0,8736776192,23020052480,42242048,1683865600,0,0,98746,37935
07-12 17:19:24,0.756,0.252,98.992,0,0,8737583104,23019245568,42242048,1683865600,0,0,220514,88933
07-12 17:19:25,0.376,0.251,99.247,0,0.125,8739446784,23017373696,42250240,1683865600,0,24576,72522,31749
07-12 17:19:26,0.375,0.250,99.375,0,0,8740671488,23016116224,42250240,1683865600,0,0,35073,18159
07-12 17:19:27,1.639,0,98.361,0,0,8741408768,23015378944,42250240,1683865600,0,0,79916,31235
07-12 17:19:28,0.750,0.125,99.125,0,0,8742375424,23014412288,42250240,1683865600,0,0,75884,24240
