"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output cassandra-40-workloada-512-20201207-202659-0.csv 1 400",,,,"Date:","07 Dec 2020 20:27:05 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
07-12 20:27:05,10.805,3.158,85.847,0.149,0.040,28317372416,2255818752,107704320,2825023488,61356.824,944474.258,0,0
07-12 20:27:06,1.010,0.505,98.485,0,0,28317143040,2256171008,107704320,2824900608,0,319488,40727,44456
07-12 20:27:07,1.754,0.251,97.995,0,0,28317175808,2256138240,107704320,2824900608,0,4096,14219,13405
07-12 20:27:08,2.025,0.506,97.468,0,0,28317143040,2256171008,107704320,2824900608,0,0,19274,20020
07-12 20:27:09,2.545,1.272,95.929,0,0.254,28316360704,2256945152,107704320,2824900608,0,0,20883,20820
07-12 20:27:10,1.496,0.748,97.756,0,0,28316393472,2256912384,107704320,2824900608,0,0,8784,9007
07-12 20:27:11,1.750,0.750,96.750,0.750,0,28316307456,2291314688,107712512,2791383040,0,425984,7515,7342
07-12 20:27:12,1.259,0,98.741,0,0,28316405760,2291216384,107712512,2791383040,0,0,7710,7141
07-12 20:27:13,0.504,1.008,98.489,0,0,28316372992,2291249152,107712512,2791383040,0,0,8303,9989
07-12 20:27:14,0.505,0.253,98.990,0,0.253,28316372992,2291249152,107712512,2791383040,0,0,8845,8479
07-12 20:27:15,0.758,0.253,98.990,0,0,28316340224,2291281920,107712512,2791383040,0,0,8126,9390
07-12 20:27:16,1.500,0.500,98,0,0,28316307456,2291314688,107712512,2791383040,0,0,8830,8989
07-12 20:27:17,0.509,0,99.491,0,0,28316307456,2291314688,107712512,2791383040,0,12288,10567,10186
07-12 20:27:18,0.505,0.253,99.242,0,0,28316405760,2291216384,107712512,2791383040,0,0,7902,7705
07-12 20:27:19,0.763,0,99.237,0,0,28316372992,2291249152,107712512,2791383040,0,0,25877,24710
07-12 20:27:20,1.746,0.499,97.756,0,0,28316372992,2291249152,107712512,2791383040,0,0,10270,10007
07-12 20:27:21,1.013,0,98.228,0.759,0,28316340224,2291281920,107712512,2791383040,0,995328,8231,8365
07-12 20:27:22,1.253,0.251,98.246,0,0.251,28316340224,2291281920,107712512,2791383040,0,0,5641,7043
07-12 20:27:23,0.756,0.756,98.489,0,0,28316340224,2291281920,107712512,2791383040,0,0,6209,6375
07-12 20:27:24,0.758,0.253,98.990,0,0,28316340224,2291281920,107712512,2791383040,0,0,12544,11489
07-12 20:27:25,1.010,0.253,98.737,0,0,28316372992,2291249152,107712512,2791383040,0,0,12100,12432
07-12 20:27:26,1.256,0.251,98.492,0,0,28315500544,2292121600,107712512,2791383040,0,0,8077,9125
07-12 20:27:27,0.756,0.252,98.741,0,0.252,28315566080,2292056064,107712512,2791383040,0,12288,9544,8546
07-12 20:27:28,1.256,0.503,98.241,0,0,28315566080,2292056064,107712512,2791383040,0,0,13176,12133
07-12 20:27:29,0.758,0.758,98.485,0,0,28315533312,2292088832,107712512,2791383040,0,0,6734,7811
07-12 20:27:30,1.010,0.253,98.737,0,0,28315598848,2292023296,107712512,2791383040,0,0,13887,12602
07-12 20:27:31,1.013,0,98.987,0,0,28315561984,2292023296,107712512,2791383040,0,61440,9925,9242
07-12 20:27:32,0.759,0.253,98.987,0,0,28315529216,2292056064,107712512,2791383040,0,0,11460,11350
07-12 20:27:33,4.580,2.036,93.130,0,0.254,28319625216,2287960064,107712512,2791383040,0,0,23852,35764
07-12 20:27:34,1.253,0.501,98.246,0,0,28319657984,2287927296,107712512,2791383040,0,0,9939,10362
07-12 20:27:35,1.010,0.253,98.737,0,0,28319690752,2287894528,107712512,2791383040,0,0,11127,11049
07-12 20:27:36,1.008,0.252,98.741,0,0,28319657984,2287927296,107712512,2791383040,0,0,6528,7078
07-12 20:27:37,0.508,0.254,99.239,0,0,28319690752,2287894528,107712512,2791383040,0,12288,10912,10216
07-12 20:27:38,1.253,0.501,97.995,0,0.251,28319723520,2287861760,107712512,2791383040,0,0,24766,24993
07-12 20:27:39,1.256,0.251,98.492,0,0,28319657984,2287927296,107712512,2791383040,0,0,9307,9512
07-12 20:27:40,1.259,0.252,98.489,0,0,28319723520,2287861760,107712512,2791383040,0,0,11237,11040
07-12 20:27:41,0.759,0.253,98.987,0,0,28319723520,2287861760,107712512,2791383040,0,12288,8227,7907
07-12 20:27:42,1.008,0.504,98.489,0,0,28319686656,2287894528,107712512,2791387136,0,0,9637,10367
07-12 20:27:43,1.256,0.251,98.492,0,0,28319752192,2287828992,107712512,2791387136,0,0,7706,7748
07-12 20:27:44,1.504,0.501,97.995,0,0,28319944704,2287636480,107712512,2791387136,0,0,11518,10319
07-12 20:27:45,1.256,0.754,97.739,0,0.251,28321234944,2286346240,107712512,2791387136,118784,4096,11186,8106
07-12 20:27:46,2.015,0,97.985,0,0,28321116160,2286346240,107712512,2791505920,0,0,12100,10641
07-12 20:27:47,1.005,0.503,98.492,0,0,28321116160,2286346240,107712512,2791505920,0,53248,8208,8213
07-12 20:27:48,1.010,0.505,98.485,0,0,28321165312,2286297088,107712512,2791505920,0,0,11270,11342
07-12 20:27:49,2.005,0.752,97.243,0,0,28320870400,2286592000,107712512,2791505920,0,0,27212,27056
07-12 20:27:50,3.008,0.501,96.241,0,0.251,28320591872,2286862336,107712512,2791510016,0,0,9544,7799
07-12 20:27:51,1.003,0.752,97.995,0.251,0,28320591872,2286862336,107712512,2791510016,0,28672,13509,12630
07-12 20:27:52,1.013,0,98.734,0.253,0,28320526336,2286927872,107712512,2791510016,0,102400,10391,9534
07-12 20:27:53,1.523,0.508,97.970,0,0,28313399296,2294054912,107712512,2791510016,0,0,14110,13559
07-12 20:27:54,0.508,0.254,99.239,0,0,28313333760,2294120448,107712512,2791510016,0,0,13158,11328
07-12 20:27:55,1.253,0.501,98.246,0,0,28313366528,2294087680,107712512,2791510016,0,0,6744,7592
07-12 20:27:56,1.253,0.501,97.995,0,0.251,28313333760,2294120448,107712512,2791510016,0,0,8788,8660
07-12 20:27:57,3.571,2.296,94.133,0,0,28313624576,2293829632,107712512,2791510016,0,20480,33641,66231
07-12 20:27:58,51.781,18.356,29.315,0,0.548,28316823552,2290106368,107712512,2792034304,0,0,1230492,1707252
07-12 20:27:59,69.430,24.870,5.440,0,0.259,28327206912,2278780928,107712512,2792951808,0,0,2757552,3513978
07-12 20:28:00,73.869,24.372,1.759,0,0,28332789760,2272653312,107712512,2793484288,0,0,4022197,4938754
07-12 20:28:01,78.086,20.655,1.008,0,0.252,28343185408,2261585920,107712512,2794156032,0,94208,3889211,4760096
07-12 20:28:02,78.061,19.643,2.041,0,0.255,28345671680,2258296832,107712512,2794946560,0,0,3820681,4781062
07-12 20:28:03,74.235,23.724,1.786,0,0.255,28344823808,2258591744,107712512,2795487232,0,0,4105324,4962335
07-12 20:28:04,75.750,22.500,1.750,0,0,28344971264,2257547264,107712512,2796367872,0,917504,4225739,5150126
07-12 20:28:05,78.228,20,1.519,0,0.253,28343963648,2257874944,107712512,2797031424,0,0,4280057,5196176
07-12 20:28:06,78.827,19.388,1.531,0,0.255,28343431168,2257428480,107712512,2797989888,0,2215936,4232427,5277788
07-12 20:28:07,76.904,20.558,2.538,0,0,28347875328,2252365824,107712512,2798600192,0,1945600,3658481,4450576
07-12 20:28:08,74.093,22.021,3.627,0,0.259,28351086592,2248740864,107712512,2799009792,0,0,3445385,4309773
07-12 20:28:09,74.365,23.350,2.030,0,0.254,28347666432,2251481088,107712512,2799673344,0,0,3727095,4555008
07-12 20:28:10,72.449,25.510,1.786,0,0.255,28348166144,2250174464,107712512,2800472064,0,0,4144174,4943785
07-12 20:28:11,75,22.475,2.273,0,0.253,28348747776,2249048064,107712512,2801004544,0,81920,3827193,4741648
07-12 20:28:12,71.173,24.745,4.082,0,0,28351168512,2246066176,107712512,2801537024,0,0,3241598,4074100
07-12 20:28:13,75.505,22.980,1.263,0,0.253,28351242240,2245451776,107712512,2802069504,0,0,4129328,5021327
07-12 20:28:14,70.180,25.193,4.370,0,0.257,28351864832,2243969024,107712512,2802913280,0,1667072,3597683,4431783
07-12 20:28:15,67.959,28.165,3.876,0,0,28351676416,2243743744,107712512,2803314688,0,0,3813962,4663147
07-12 20:28:16,74.365,23.350,2.030,0,0.254,28351623168,2242904064,107712512,2804195328,0,2797568,4044501,5007718
07-12 20:28:17,72.980,24.242,2.525,0,0.253,28349128704,2244743168,107712512,2804842496,0,2125824,4007042,4924680
07-12 20:28:18,74.809,22.901,2.036,0,0.254,28339322880,2253721600,107712512,2805649408,0,172032,4208044,5104275
07-12 20:28:19,72.774,22.901,4.071,0,0.254,28340248576,2252251136,107712512,2806185984,0,0,3611087,4365945
07-12 20:28:20,73.196,22.423,3.866,0,0.515,28336517120,2255298560,107712512,2806857728,0,0,3792290,4720421
