"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node23",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-131346-workloadc-16-node23.csv 1 400",,,,"Date:","30 Sep 2020 12:14:04 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 12:14:04,4.108,1.674,92.468,0.030,0.0,1.719,6049394688.0,33005568.0,1456467968.0,29368352768.0,43745.050,524655.304,0.0,0.0
30-09 12:14:05,0.063,0.125,99.749,0.0,0.0,0.063,6048124928.0,33005568.0,1456463872.0,29369626624.0,0.0,0.0,31750.0,32013.0
30-09 12:14:06,0.063,0.0,99.875,0.0,0.0,0.063,6048157696.0,33005568.0,1456463872.0,29369593856.0,0.0,0.0,32545.0,32678.0
30-09 12:14:07,0.063,0.0,99.812,0.0,0.0,0.126,6048157696.0,33017856.0,1456451584.0,29369593856.0,0.0,69632.0,31021.0,33344.0
30-09 12:14:08,0.0,0.063,99.749,0.0,0.0,0.188,6048145408.0,33017856.0,1456463872.0,29369593856.0,0.0,0.0,30399.0,30926.0
30-09 12:14:09,0.062,0.062,99.876,0.0,0.0,0.0,6048145408.0,33017856.0,1456463872.0,29369593856.0,0.0,0.0,39988.0,47359.0
30-09 12:14:10,0.064,0.064,99.746,0.0,0.0,0.127,6048145408.0,33017856.0,1456463872.0,29369593856.0,0.0,0.0,28633.0,29455.0
30-09 12:14:11,0.0,0.0,99.874,0.0,0.0,0.126,6048145408.0,33017856.0,1456463872.0,29369593856.0,0.0,0.0,30666.0,31859.0
30-09 12:14:12,0.188,0.125,99.561,0.0,0.0,0.125,6048137216.0,33026048.0,1456463872.0,29369593856.0,0.0,65536.0,35960.0,37848.0
30-09 12:14:13,0.063,0.0,99.875,0.0,0.0,0.063,6048169984.0,33026048.0,1456463872.0,29369561088.0,0.0,0.0,32339.0,31679.0
30-09 12:14:14,0.063,0.063,99.812,0.0,0.0,0.063,6048169984.0,33026048.0,1456463872.0,29369561088.0,0.0,0.0,29063.0,31024.0
