"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-131346-workloadc-16-client.csv 1 400",,,,"Date:","30 Sep 2020 12:13:53 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 12:13:53,1.525,1.197,95.349,0.005,0.0,1.925,351875072.0,32092160.0,583884800.0,35939368960.0,49130.716,16582.302,0.0,0.0
30-09 12:13:54,0.0,0.062,99.938,0.0,0.0,0.0,351555584.0,32092160.0,583880704.0,35939692544.0,0.0,0.0,191.0,191.0
30-09 12:13:55,0.0,0.0,100.0,0.0,0.0,0.0,351670272.0,32092160.0,583913472.0,35939545088.0,0.0,0.0,91.0,100.0
30-09 12:13:56,0.063,0.063,99.875,0.0,0.0,0.0,351662080.0,32092160.0,583913472.0,35939553280.0,0.0,0.0,291.0,282.0
30-09 12:13:57,0.0,0.0,100.0,0.0,0.0,0.0,351662080.0,32092160.0,583913472.0,35939553280.0,0.0,0.0,251.0,251.0
30-09 12:13:58,0.063,0.0,99.937,0.0,0.0,0.0,351662080.0,32104448.0,583901184.0,35939553280.0,0.0,49152.0,614.0,692.0
30-09 12:13:59,0.0,0.063,99.812,0.063,0.0,0.063,351776768.0,32112640.0,583905280.0,35939426304.0,0.0,61440.0,433.0,442.0
30-09 12:14:00,0.062,0.062,99.876,0.0,0.0,0.0,351784960.0,32112640.0,583905280.0,35939418112.0,0.0,0.0,291.0,282.0
30-09 12:14:01,0.0,0.0,100.0,0.0,0.0,0.0,351690752.0,32112640.0,583905280.0,35939512320.0,0.0,0.0,8495.0,14116.0
30-09 12:14:02,0.0,0.0,100.0,0.0,0.0,0.0,351682560.0,32112640.0,583905280.0,35939520512.0,0.0,0.0,191.0,191.0
30-09 12:14:03,0.0,0.0,100.0,0.0,0.0,0.0,351682560.0,32112640.0,583905280.0,35939520512.0,0.0,0.0,648.0,761.0
30-09 12:14:04,0.0,0.063,99.937,0.0,0.0,0.0,351674368.0,32120832.0,583897088.0,35939528704.0,0.0,12288.0,211.0,220.0
30-09 12:14:05,0.0,0.0,100.0,0.0,0.0,0.0,351674368.0,32120832.0,583897088.0,35939528704.0,0.0,0.0,251.0,191.0
30-09 12:14:06,0.0,0.0,100.0,0.0,0.0,0.0,351666176.0,32120832.0,583905280.0,35939528704.0,0.0,0.0,91.0,100.0
30-09 12:14:07,0.064,0.064,99.873,0.0,0.0,0.0,351666176.0,32120832.0,583905280.0,35939528704.0,0.0,0.0,191.0,191.0
30-09 12:14:08,0.125,0.125,99.687,0.0,0.0,0.063,352067584.0,32120832.0,583905280.0,35939127296.0,0.0,0.0,8851.0,14603.0
30-09 12:14:09,0.0,0.0,100.0,0.0,0.0,0.0,351793152.0,32120832.0,583905280.0,35939401728.0,0.0,0.0,351.0,342.0
30-09 12:14:10,1.069,0.314,98.492,0.0,0.0,0.126,355807232.0,32120832.0,583938048.0,35935354880.0,0.0,0.0,3376.0,2170.0
30-09 12:14:11,2.479,2.734,94.215,0.127,0.0,0.445,454582272.0,32264192.0,583880704.0,35836493824.0,16384.0,868352.0,6962.0,9620.0
30-09 12:14:12,6.066,2.235,91.507,0.064,0.0,0.128,418570240.0,32292864.0,584142848.0,35872215040.0,4096.0,249856.0,2533.0,2325.0
30-09 12:14:13,9.765,1.332,88.840,0.0,0.0,0.063,446627840.0,32296960.0,584142848.0,35844153344.0,0.0,0.0,668.0,1106.0
