"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-213115-workloadf-128-client.csv 1 400",,,,"Date:","30 Sep 2020 20:31:22 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 20:31:22,1.112,0.891,96.384,0.002,0.0,1.610,352821248.0,54738944.0,655179776.0,35844481024.0,15039.242,8547.973,0.0,0.0
30-09 20:31:23,0.0,0.0,100.0,0.0,0.0,0.0,352120832.0,54738944.0,655208448.0,35845152768.0,0.0,0.0,91.0,100.0
30-09 20:31:24,0.0,0.0,100.0,0.0,0.0,0.0,352120832.0,54738944.0,655208448.0,35845152768.0,0.0,4096.0,191.0,191.0
30-09 20:31:25,0.0,0.0,100.0,0.0,0.0,0.0,352120832.0,54738944.0,655208448.0,35845152768.0,0.0,0.0,391.0,373.0
30-09 20:31:26,0.0,0.062,99.938,0.0,0.0,0.0,352120832.0,54738944.0,655208448.0,35845152768.0,0.0,0.0,574.0,668.0
30-09 20:31:27,0.0,0.0,100.0,0.0,0.0,0.0,352120832.0,54738944.0,655208448.0,35845152768.0,0.0,0.0,767.0,191.0
30-09 20:31:28,0.0,0.0,100.0,0.0,0.0,0.0,352120832.0,54751232.0,655196160.0,35845152768.0,0.0,49152.0,91.0,100.0
30-09 20:31:29,0.0,0.0,100.0,0.0,0.0,0.0,352120832.0,54751232.0,655196160.0,35845152768.0,0.0,61440.0,191.0,191.0
30-09 20:31:30,0.0,0.0,100.0,0.0,0.0,0.0,352108544.0,54751232.0,655208448.0,35845152768.0,0.0,0.0,560.0,695.0
30-09 20:31:31,0.0,0.0,100.0,0.0,0.0,0.0,352108544.0,54751232.0,655208448.0,35845152768.0,0.0,0.0,2064.0,2075.0
30-09 20:31:32,0.0,0.0,100.0,0.0,0.0,0.0,352108544.0,54751232.0,655208448.0,35845152768.0,0.0,0.0,191.0,191.0
30-09 20:31:33,0.125,0.062,99.812,0.0,0.0,0.0,351891456.0,54751232.0,655208448.0,35845369856.0,0.0,0.0,191.0,191.0
30-09 20:31:34,0.0,0.0,100.0,0.0,0.0,0.0,351891456.0,54751232.0,655208448.0,35845369856.0,0.0,4096.0,191.0,191.0
30-09 20:31:35,0.0,0.0,100.0,0.0,0.0,0.0,351891456.0,54751232.0,655208448.0,35845369856.0,0.0,0.0,647.0,761.0
30-09 20:31:36,0.0,0.0,100.0,0.0,0.0,0.0,351891456.0,54751232.0,655208448.0,35845369856.0,0.0,0.0,191.0,191.0
30-09 20:31:37,0.0,0.0,100.0,0.0,0.0,0.0,351891456.0,54751232.0,655208448.0,35845369856.0,0.0,0.0,91.0,100.0
30-09 20:31:38,0.125,0.062,99.812,0.0,0.0,0.0,351477760.0,54751232.0,655208448.0,35845783552.0,0.0,0.0,391.0,373.0
30-09 20:31:39,0.063,0.0,99.875,0.063,0.0,0.0,351604736.0,54755328.0,655204352.0,35845656576.0,0.0,4096.0,9140.0,4856.0
30-09 20:31:40,0.0,0.0,100.0,0.0,0.0,0.0,351604736.0,54755328.0,655204352.0,35845656576.0,0.0,0.0,360.0,513.0
30-09 20:31:41,1.887,0.881,97.044,0.0,0.0,0.189,378748928.0,54865920.0,655126528.0,35818479616.0,0.0,344064.0,9163.0,4287.0
30-09 20:31:42,1.131,1.006,97.612,0.063,0.0,0.189,414232576.0,54865920.0,655282176.0,35782840320.0,0.0,114688.0,46671.0,64969.0
30-09 20:31:43,3.095,4.836,91.489,0.129,0.0,0.451,424591360.0,54902784.0,655278080.0,35772448768.0,0.0,536576.0,1496.0,3677.0
30-09 20:31:44,4.334,2.741,92.734,0.0,0.0,0.191,429629440.0,54939648.0,655323136.0,35767328768.0,8192.0,233472.0,6903.0,6841.0
30-09 20:31:45,18.176,11.119,63.915,0.0,0.0,6.791,497537024.0,54939648.0,655462400.0,35699281920.0,0.0,0.0,1001902.0,691723.0
30-09 20:31:46,19.318,25.535,41.778,0.0,0.0,13.369,614424576.0,54939648.0,655564800.0,35582291968.0,0.0,0.0,2361632.0,1553255.0
30-09 20:31:47,15.656,30.580,42.372,0.0,0.0,11.392,740917248.0,54939648.0,655740928.0,35455623168.0,0.0,0.0,2351720.0,1551493.0
30-09 20:31:48,23.622,27.774,37.985,0.0,0.0,10.619,962301952.0,54939648.0,655892480.0,35234086912.0,0.0,0.0,1784837.0,1181022.0
30-09 20:31:49,27.254,11.901,53.662,0.0,0.0,7.183,1024909312.0,54947840.0,655949824.0,35171414016.0,0.0,90112.0,2104619.0,898781.0
30-09 20:31:50,10.203,1.046,85.546,0.0,0.0,3.205,1041457152.0,54947840.0,655998976.0,35154817024.0,0.0,0.0,2891969.0,922723.0
30-09 20:31:51,9.250,1.358,86.028,0.065,0.0,3.299,1075630080.0,54947840.0,655998976.0,35120644096.0,0.0,921600.0,2710075.0,870252.0
30-09 20:31:52,2.087,0.652,95.042,0.0,0.0,2.218,1073754112.0,54947840.0,655998976.0,35122520064.0,0.0,0.0,2499717.0,802386.0
30-09 20:31:53,1.750,0.389,96.565,0.0,0.0,1.296,1076379648.0,54947840.0,655998976.0,35119894528.0,0.0,0.0,1893818.0,606294.0
30-09 20:31:54,9.307,0.449,89.281,0.0,0.0,0.963,1086332928.0,54947840.0,655998976.0,35109941248.0,0.0,0.0,1449502.0,469543.0
30-09 20:31:55,7.001,0.257,91.522,0.0,0.0,1.220,1092898816.0,54947840.0,655998976.0,35103375360.0,0.0,0.0,1496149.0,477429.0
30-09 20:31:56,4.679,0.256,94.551,0.0,0.0,0.513,1098809344.0,54947840.0,655998976.0,35097464832.0,0.0,0.0,1083409.0,346565.0
30-09 20:31:57,0.127,0.191,99.045,0.0,0.0,0.637,1099821056.0,54956032.0,655990784.0,35096453120.0,0.0,77824.0,901436.0,277618.0
30-09 20:31:58,1.227,0.387,97.353,0.0,0.0,1.033,1101479936.0,54956032.0,656003072.0,35094781952.0,0.0,0.0,1775593.0,568079.0
30-09 20:31:59,0.836,0.450,97.878,0.0,0.0,0.836,1093820416.0,54956032.0,656003072.0,35102441472.0,0.0,0.0,1171229.0,378657.0
30-09 20:32:00,0.387,0.258,98.130,0.0,0.0,1.225,1097138176.0,54956032.0,656007168.0,35099119616.0,0.0,0.0,1841850.0,563823.0
30-09 20:32:01,0.516,0.258,97.743,0.0,0.0,1.483,1102299136.0,54956032.0,656007168.0,35093958656.0,0.0,0.0,1796272.0,587477.0
30-09 20:32:02,0.194,0.323,98.516,0.0,0.0,0.968,1107668992.0,54964224.0,656007168.0,35088580608.0,0.0,20480.0,1627047.0,511102.0
30-09 20:32:03,1.041,0.846,96.552,0.0,0.0,1.561,1128124416.0,54964224.0,656007168.0,35068125184.0,0.0,0.0,2088115.0,675814.0
30-09 20:32:04,0.907,0.324,97.733,0.0,0.0,1.036,1129897984.0,54964224.0,656007168.0,35066351616.0,0.0,0.0,1898583.0,602353.0
30-09 20:32:05,0.194,0.323,97.738,0.0,0.0,1.745,1130446848.0,54964224.0,656011264.0,35065798656.0,0.0,0.0,2181694.0,681022.0
30-09 20:32:06,0.261,0.391,97.914,0.0,0.0,1.434,1130315776.0,54964224.0,656011264.0,35065929728.0,0.0,0.0,2275739.0,720224.0
30-09 20:32:07,0.325,0.325,97.856,0.0,0.0,1.494,1130381312.0,54964224.0,656011264.0,35065864192.0,0.0,0.0,2245602.0,715211.0
30-09 20:32:08,0.580,0.386,97.231,0.0,0.0,1.803,1131286528.0,54964224.0,656011264.0,35064958976.0,0.0,0.0,1800160.0,568907.0
30-09 20:32:09,0.129,0.258,98.386,0.0,0.0,1.227,1132625920.0,54964224.0,656011264.0,35063619584.0,0.0,0.0,1692281.0,541927.0
30-09 20:32:10,0.064,0.064,99.365,0.0,0.0,0.508,1131741184.0,54972416.0,656003072.0,35064504320.0,0.0,16384.0,763312.0,250004.0
30-09 20:32:11,0.063,0.063,99.556,0.0,0.0,0.317,1131503616.0,54972416.0,656011264.0,35064733696.0,0.0,0.0,603316.0,195429.0
30-09 20:32:12,0.322,0.258,97.808,0.0,0.0,1.612,1133076480.0,54972416.0,656011264.0,35063160832.0,0.0,0.0,1879095.0,597079.0
