"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-210320-workloadc-256-client.csv 1 400",,,,"Date:","30 Sep 2020 20:03:26 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 20:03:26,1.124,0.899,96.496,0.002,0.0,1.478,355913728.0,52604928.0,653086720.0,35845615616.0,15676.243,8493.388,0.0,0.0
30-09 20:03:27,0.436,0.436,99.128,0.0,0.0,0.0,355340288.0,52604928.0,653090816.0,35846184960.0,0.0,0.0,291.0,282.0
30-09 20:03:28,0.062,0.062,99.875,0.0,0.0,0.0,355516416.0,52604928.0,653086720.0,35846012928.0,0.0,0.0,291.0,282.0
30-09 20:03:29,0.063,0.0,99.875,0.0,0.0,0.063,355516416.0,52604928.0,653086720.0,35846012928.0,0.0,0.0,91.0,100.0
30-09 20:03:30,0.0,0.0,100.0,0.0,0.0,0.0,354955264.0,52604928.0,653086720.0,35846574080.0,0.0,0.0,647.0,768.0
30-09 20:03:31,0.0,0.0,100.0,0.0,0.0,0.0,354955264.0,52604928.0,653086720.0,35846574080.0,0.0,0.0,191.0,191.0
30-09 20:03:32,0.0,0.0,100.0,0.0,0.0,0.0,354955264.0,52617216.0,653074432.0,35846574080.0,0.0,49152.0,91.0,100.0
30-09 20:03:33,0.501,0.564,98.748,0.0,0.0,0.188,359923712.0,52617216.0,653115392.0,35841564672.0,0.0,0.0,3376.0,2230.0
30-09 20:03:34,2.352,2.352,95.041,0.064,0.0,0.191,381693952.0,52723712.0,653049856.0,35819753472.0,0.0,454656.0,51799.0,66606.0
30-09 20:03:35,2.835,4.188,92.526,0.129,0.0,0.322,449937408.0,52760576.0,653230080.0,35751292928.0,0.0,532480.0,4709.0,5038.0
30-09 20:03:36,3.378,2.167,94.136,0.064,0.0,0.255,409214976.0,52789248.0,653250560.0,35791966208.0,0.0,237568.0,6126.0,5649.0
30-09 20:03:37,10.627,11.749,77.030,0.0,0.0,0.594,492937216.0,52789248.0,653344768.0,35708149760.0,0.0,0.0,36275.0,68478.0
30-09 20:03:38,18.657,20.896,49.661,0.0,0.0,10.787,583061504.0,52789248.0,653385728.0,35617984512.0,0.0,0.0,2075645.0,1371308.0
30-09 20:03:39,17.639,30.529,38.399,0.0,0.0,13.433,771997696.0,52789248.0,653529088.0,35428904960.0,0.0,4096.0,1837982.0,1362834.0
30-09 20:03:40,29.914,23.314,33.931,0.0,0.0,12.841,919199744.0,52789248.0,653586432.0,35281645568.0,0.0,0.0,2135533.0,1404576.0
