"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20200930-172612-workloada-16-node20.csv 1 400",,,,"Date:","30 Sep 2020 16:26:19 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 16:26:19,3.616,1.722,93.102,0.025,0.0,1.535,36344070144.0,15560704.0,245325824.0,302264320.0,22612.527,447470.490,0.0,0.0
30-09 16:26:20,0.126,0.0,99.874,0.0,0.0,0.0,36343197696.0,15560704.0,245624832.0,302837760.0,0.0,0.0,2829.0,3452.0
30-09 16:26:21,0.125,0.0,99.812,0.0,0.0,0.063,36343111680.0,15572992.0,245624832.0,302911488.0,0.0,49152.0,5101.0,4990.0
30-09 16:26:22,0.126,0.0,99.874,0.0,0.0,0.0,36343111680.0,15572992.0,245624832.0,302911488.0,0.0,0.0,4276.0,4251.0
30-09 16:26:23,0.126,0.0,99.874,0.0,0.0,0.0,36343119872.0,15572992.0,245624832.0,302903296.0,0.0,0.0,13152.0,18582.0
30-09 16:26:24,0.126,0.0,99.874,0.0,0.0,0.0,36343152640.0,15572992.0,245624832.0,302870528.0,0.0,0.0,7288.0,6900.0
30-09 16:26:25,0.063,0.0,99.937,0.0,0.0,0.0,36343152640.0,15572992.0,245624832.0,302870528.0,0.0,0.0,4986.0,5050.0
30-09 16:26:26,0.189,0.0,99.748,0.063,0.0,0.0,36343119872.0,15572992.0,245624832.0,302903296.0,299008.0,0.0,10316.0,15894.0
30-09 16:26:27,0.063,0.063,99.874,0.0,0.0,0.0,36342820864.0,15572992.0,245923840.0,302903296.0,0.0,0.0,8437.0,10301.0
30-09 16:26:28,0.314,0.063,99.623,0.0,0.0,0.0,36342788096.0,15572992.0,245923840.0,302936064.0,0.0,0.0,12932.0,13944.0
30-09 16:26:29,0.189,0.0,99.811,0.0,0.0,0.0,36342788096.0,15572992.0,245923840.0,302936064.0,0.0,0.0,10752.0,11181.0
30-09 16:26:30,0.063,0.0,99.937,0.0,0.0,0.0,36342820864.0,15572992.0,245923840.0,302903296.0,0.0,0.0,6948.0,6462.0
30-09 16:26:31,0.313,0.125,99.499,0.0,0.0,0.063,36343713792.0,15581184.0,245907456.0,302018560.0,16384.0,12288.0,13129.0,18552.0
30-09 16:26:32,3.439,4.772,89.474,0.0,0.0,2.316,36344487936.0,15589376.0,246177792.0,300965888.0,0.0,45056.0,252765.0,314273.0
30-09 16:26:33,7.978,9.558,78.515,0.0,0.0,3.949,36355055616.0,15597568.0,246226944.0,290340864.0,0.0,65536.0,544281.0,656462.0
30-09 16:26:34,6.694,14.215,72.727,0.0,0.0,6.364,36354904064.0,15597568.0,246886400.0,289832960.0,4096.0,0.0,686015.0,843046.0
30-09 16:26:35,6.276,14.368,73.988,0.0,0.0,5.367,36347142144.0,15597568.0,247279616.0,297201664.0,0.0,0.0,668263.0,816484.0
30-09 16:26:36,5.097,12.945,77.589,0.0,0.0,4.369,36347809792.0,15622144.0,247095296.0,296693760.0,0.0,208896.0,614258.0,748022.0
30-09 16:26:37,3.976,7.952,84.996,0.0,0.0,3.076,36350128128.0,15622144.0,247160832.0,294309888.0,0.0,0.0,409579.0,510473.0
30-09 16:26:38,5.665,13.957,74.302,0.0,0.0,6.076,36350394368.0,15622144.0,247291904.0,293912576.0,0.0,0.0,725197.0,906280.0
30-09 16:26:39,6.891,15.462,72.857,0.0,0.0,4.790,36350517248.0,15622144.0,247422976.0,293658624.0,0.0,0.0,703139.0,891203.0
30-09 16:26:40,5.749,16.356,70.688,0.081,0.0,7.126,36347670528.0,15630336.0,247623680.0,296296448.0,0.0,241664.0,748451.0,896665.0
30-09 16:26:41,5.495,14.654,73.855,0.0,0.0,5.995,36347564032.0,15638528.0,247754752.0,296263680.0,0.0,20480.0,732415.0,895410.0
30-09 16:26:42,6.374,15.563,72.351,0.0,0.0,5.712,36347453440.0,15638528.0,248016896.0,296112128.0,0.0,0.0,721669.0,890314.0
30-09 16:26:43,6.281,14.380,73.388,0.0,0.0,5.950,36348567552.0,15654912.0,248053760.0,294944768.0,0.0,724992.0,729644.0,920661.0
30-09 16:26:44,6.487,15.922,71.862,0.0,0.0,5.729,36348866560.0,15654912.0,248012800.0,294686720.0,0.0,0.0,718357.0,883943.0
30-09 16:26:45,3.994,8.525,83.333,0.0,0.0,4.147,36346712064.0,15654912.0,248406016.0,296448000.0,0.0,0.0,495460.0,619268.0
30-09 16:26:46,4.713,12.962,77.769,0.079,0.0,4.478,36346761216.0,15679488.0,248659968.0,296120320.0,0.0,462848.0,590627.0,729540.0
