"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20200930-172612-workloada-16-node11.csv 1 400",,,,"Date:","30 Sep 2020 16:26:18 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 16:26:18,3.834,1.738,92.754,0.023,0.0,1.650,36343148544.0,16683008.0,276910080.0,270479360.0,22233.861,434417.069,0.0,0.0
30-09 16:26:19,0.188,0.0,99.750,0.0,0.0,0.063,36343156736.0,16683008.0,276905984.0,270475264.0,0.0,0.0,9484.0,8826.0
30-09 16:26:20,0.125,0.0,99.812,0.0,0.0,0.063,36339179520.0,16695296.0,276893696.0,274452480.0,0.0,135168.0,14383.0,20467.0
30-09 16:26:21,0.126,0.063,99.749,0.063,0.0,0.0,36338860032.0,16703488.0,276897792.0,274759680.0,0.0,221184.0,2286.0,2187.0
30-09 16:26:22,0.0,0.0,100.0,0.0,0.0,0.0,36338819072.0,16703488.0,276905984.0,274792448.0,0.0,0.0,4293.0,4532.0
30-09 16:26:23,0.0,0.0,100.0,0.0,0.0,0.0,36338790400.0,16703488.0,276774912.0,274952192.0,0.0,0.0,8118.0,7462.0
30-09 16:26:24,0.125,0.0,99.875,0.0,0.0,0.0,36338757632.0,16703488.0,276774912.0,274984960.0,0.0,0.0,5777.0,5442.0
30-09 16:26:25,0.125,0.062,99.813,0.0,0.0,0.0,36338757632.0,16703488.0,276774912.0,274984960.0,0.0,0.0,6158.0,6190.0
30-09 16:26:26,0.252,0.126,99.369,0.063,0.0,0.189,36338757632.0,16793600.0,276684800.0,274984960.0,0.0,380928.0,14739.0,19604.0
30-09 16:26:27,0.188,0.063,99.749,0.0,0.0,0.0,36338663424.0,16793600.0,276811776.0,274952192.0,0.0,0.0,10836.0,10392.0
30-09 16:26:28,0.063,0.063,99.812,0.0,0.0,0.063,36338728960.0,16793600.0,276811776.0,274886656.0,0.0,0.0,9117.0,9914.0
30-09 16:26:29,0.126,0.0,99.874,0.0,0.0,0.0,36338728960.0,16793600.0,276811776.0,274886656.0,0.0,0.0,3935.0,4483.0
30-09 16:26:30,0.251,0.0,99.686,0.063,0.0,0.0,36338728960.0,16801792.0,276803584.0,274886656.0,0.0,12288.0,8064.0,8032.0
30-09 16:26:31,1.893,5.274,90.602,0.0,0.0,2.231,36340101120.0,16809984.0,277065728.0,273244160.0,0.0,36864.0,204339.0,238664.0
30-09 16:26:32,8.736,9.126,78.159,0.0,0.0,3.978,36350631936.0,16818176.0,277094400.0,262676480.0,0.0,49152.0,492740.0,626329.0
