"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20200930-172612-workloada-16-client.csv 1 400",,,,"Date:","30 Sep 2020 16:26:18 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 16:26:18,1.279,1.001,96.123,0.002,0.0,1.596,343367680.0,41041920.0,643985408.0,35878825984.0,23349.433,9477.429,0.0,0.0
30-09 16:26:19,0.0,0.0,100.0,0.0,0.0,0.0,343072768.0,41041920.0,644009984.0,35879096320.0,0.0,0.0,91.0,100.0
30-09 16:26:20,0.0,0.0,100.0,0.0,0.0,0.0,343064576.0,41041920.0,644009984.0,35879104512.0,0.0,0.0,607.0,738.0
30-09 16:26:21,0.0,0.062,99.938,0.0,0.0,0.0,343064576.0,41041920.0,644009984.0,35879104512.0,0.0,0.0,91.0,100.0
30-09 16:26:22,0.0,0.0,100.0,0.0,0.0,0.0,343064576.0,41041920.0,644009984.0,35879104512.0,0.0,0.0,191.0,191.0
30-09 16:26:23,0.065,0.0,99.935,0.0,0.0,0.0,343064576.0,41041920.0,644009984.0,35879104512.0,0.0,0.0,91.0,100.0
30-09 16:26:24,0.0,0.0,100.0,0.0,0.0,0.0,343064576.0,41054208.0,643997696.0,35879104512.0,0.0,49152.0,191.0,191.0
30-09 16:26:25,1.577,0.946,97.224,0.0,0.0,0.252,369770496.0,41156608.0,643940352.0,35852353536.0,0.0,339968.0,9693.0,4882.0
30-09 16:26:26,1.912,2.804,94.264,0.127,0.0,0.892,373256192.0,41156608.0,644112384.0,35848695808.0,0.0,352256.0,43884.0,60501.0
30-09 16:26:27,1.783,3.248,94.204,0.127,0.0,0.637,447868928.0,41193472.0,644169728.0,35773988864.0,0.0,507904.0,4113.0,5638.0
30-09 16:26:28,3.371,2.060,94.320,0.0,0.0,0.250,400007168.0,41222144.0,644182016.0,35821809664.0,0.0,225280.0,6494.0,4394.0
30-09 16:26:29,7.175,1.239,91.585,0.0,0.0,0.0,424947712.0,41222144.0,644202496.0,35796848640.0,0.0,0.0,522.0,1207.0
30-09 16:26:30,11.196,1.590,87.150,0.0,0.0,0.064,489435136.0,41222144.0,644243456.0,35732320256.0,0.0,0.0,314855.0,4882.0
30-09 16:26:31,14.351,6.750,77.785,0.0,0.0,1.114,1201733632.0,41222144.0,644243456.0,35020021760.0,0.0,0.0,318632.0,151969.0
30-09 16:26:32,31.569,4.444,61.373,0.0,0.0,2.614,1247166464.0,41222144.0,644247552.0,34974584832.0,0.0,0.0,908050.0,364156.0
30-09 16:26:33,12.073,2.625,83.793,0.0,0.0,1.509,1263804416.0,41222144.0,644247552.0,34957946880.0,0.0,0.0,1274564.0,512572.0
30-09 16:26:34,19.673,3.333,75.621,0.0,0.0,1.373,1312075776.0,41230336.0,644247552.0,34909667328.0,0.0,81920.0,1349722.0,500999.0
30-09 16:26:35,21.321,2.093,75.016,0.0,0.0,1.570,1332404224.0,41230336.0,644247552.0,34889338880.0,0.0,0.0,1352715.0,524223.0
30-09 16:26:36,20.156,2.074,76.734,0.0,0.0,1.037,1335947264.0,41230336.0,644247552.0,34885795840.0,0.0,0.0,1116254.0,430757.0
30-09 16:26:37,1.104,1.299,96.883,0.0,0.0,0.714,1340002304.0,41230336.0,644247552.0,34881740800.0,0.0,0.0,1022765.0,401679.0
30-09 16:26:38,3.405,1.834,93.255,0.0,0.0,1.506,1342230528.0,41230336.0,644247552.0,34879512576.0,0.0,0.0,1476277.0,570672.0
30-09 16:26:39,10.721,1.721,86.499,0.0,0.0,1.059,1364176896.0,41230336.0,644247552.0,34857566208.0,0.0,0.0,1381932.0,554108.0
30-09 16:26:40,2.026,1.699,95.098,0.0,0.0,1.176,1374621696.0,41230336.0,644247552.0,34847121408.0,0.0,0.0,1443062.0,556783.0
30-09 16:26:41,2.035,1.838,95.076,0.0,0.0,1.051,1388380160.0,41230336.0,644247552.0,34833362944.0,0.0,0.0,1449781.0,560489.0
30-09 16:26:42,4.859,1.051,92.974,0.0,0.0,1.116,1406242816.0,41230336.0,644247552.0,34815500288.0,0.0,0.0,1436745.0,552054.0
