"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-192240-workloadb-16-node07.csv 1 400",,,,"Date:","30 Sep 2020 18:22:49 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:22:49,4.156,2.864,90.782,0.245,0.0,1.953,1281032192.0,141320192.0,1836789760.0,33648091136.0,211554.590,1292245.378,0.0,0.0
30-09 18:22:50,4.293,0.758,94.192,0.126,0.0,0.631,1212559360.0,141336576.0,1839431680.0,33713905664.0,0.0,4792320.0,176081.0,86055.0
30-09 18:22:51,0.570,0.507,98.607,0.0,0.0,0.317,1212493824.0,141336576.0,1839431680.0,33713971200.0,0.0,8192.0,88629.0,79826.0
30-09 18:22:52,0.637,0.701,98.088,0.0,0.0,0.574,1212461056.0,141336576.0,1839431680.0,33714003968.0,0.0,65536.0,143428.0,127859.0
30-09 18:22:53,0.573,0.509,98.281,0.0,0.0,0.637,1212178432.0,141336576.0,1839431680.0,33714286592.0,0.0,53248.0,135062.0,122962.0
30-09 18:22:54,0.570,0.444,98.606,0.063,0.0,0.317,1212006400.0,141340672.0,1839435776.0,33714450432.0,0.0,86016.0,92863.0,82125.0
30-09 18:22:55,0.382,0.637,98.409,0.064,0.0,0.509,1212022784.0,141344768.0,1839439872.0,33714425856.0,0.0,40960.0,113758.0,103160.0
30-09 18:22:56,0.254,0.445,99.109,0.0,0.0,0.191,1212051456.0,141344768.0,1839443968.0,33714393088.0,0.0,65536.0,94350.0,99882.0
30-09 18:22:57,0.634,0.698,97.146,0.063,0.0,1.458,1212084224.0,141344768.0,1839443968.0,33714360320.0,0.0,98304.0,142677.0,115103.0
30-09 18:22:58,1.149,0.638,97.256,0.128,0.0,0.830,1213005824.0,141348864.0,1839468544.0,33713410048.0,0.0,946176.0,184774.0,109145.0
30-09 18:22:59,2.393,1.940,92.173,0.323,0.0,3.169,1214574592.0,141385728.0,1840386048.0,33710886912.0,0.0,3563520.0,550805.0,384884.0
30-09 18:23:00,4.579,2.920,88.587,0.929,0.0,2.986,1215606784.0,141434880.0,1840680960.0,33709510656.0,0.0,2936832.0,1209061.0,999398.0
30-09 18:23:01,6.267,3.267,86.467,0.933,0.0,3.067,1206611968.0,141459456.0,1840758784.0,33718403072.0,0.0,2166784.0,1262465.0,1089958.0
30-09 18:23:02,5.051,3.300,88.687,0.673,0.0,2.290,1205522432.0,141488128.0,1840803840.0,33719418880.0,0.0,1761280.0,1212475.0,1052876.0
