"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-192240-workloadb-16-client.csv 1 400",,,,"Date:","30 Sep 2020 18:22:46 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:22:46,1.219,0.964,96.370,0.002,0.0,1.445,347709440.0,47550464.0,648769536.0,35863191552.0,18499.982,8911.885,0.0,0.0
30-09 18:22:47,0.0,0.0,100.0,0.0,0.0,0.0,346611712.0,47550464.0,648765440.0,35864293376.0,0.0,0.0,191.0,191.0
30-09 18:22:48,0.0,0.0,100.0,0.0,0.0,0.0,346611712.0,47550464.0,648765440.0,35864293376.0,0.0,0.0,191.0,191.0
30-09 18:22:49,0.0,0.0,100.0,0.0,0.0,0.0,346611712.0,47550464.0,648765440.0,35864293376.0,0.0,0.0,1154.0,1164.0
30-09 18:22:50,0.062,0.0,99.938,0.0,0.0,0.0,346611712.0,47550464.0,648765440.0,35864293376.0,0.0,0.0,548.0,677.0
30-09 18:22:51,0.0,0.0,100.0,0.0,0.0,0.0,346611712.0,47562752.0,648753152.0,35864293376.0,0.0,49152.0,91.0,100.0
30-09 18:22:52,0.0,0.062,99.938,0.0,0.0,0.0,346611712.0,47562752.0,648753152.0,35864293376.0,0.0,0.0,2264.0,2257.0
30-09 18:22:53,0.063,0.125,99.812,0.0,0.0,0.0,346066944.0,47562752.0,648765440.0,35864825856.0,0.0,0.0,91.0,100.0
30-09 18:22:54,0.187,0.0,99.813,0.0,0.0,0.0,346861568.0,47562752.0,648765440.0,35864031232.0,0.0,4096.0,2404.0,2037.0
30-09 18:22:55,2.588,1.705,95.391,0.126,0.0,0.189,404086784.0,47673344.0,648683520.0,35806777344.0,0.0,413696.0,53556.0,67692.0
30-09 18:22:56,2.905,4.906,91.866,0.129,0.0,0.194,415338496.0,47693824.0,648839168.0,35795349504.0,0.0,577536.0,2208.0,3591.0
30-09 18:22:57,3.576,2.682,93.359,0.0,0.0,0.383,399511552.0,47738880.0,648994816.0,35810975744.0,0.0,237568.0,17697.0,21520.0
30-09 18:22:58,11.458,4.362,81.706,0.0,0.0,2.474,440147968.0,47738880.0,649007104.0,35770327040.0,0.0,0.0,355137.0,236064.0
30-09 18:22:59,16.468,5.820,71.362,0.0,0.0,6.349,468951040.0,47738880.0,649068544.0,35741462528.0,0.0,0.0,2027789.0,742477.0
30-09 18:23:00,8.089,0.913,89.498,0.0,0.0,1.500,484139008.0,47738880.0,649068544.0,35726274560.0,0.0,0.0,3242660.0,712214.0
30-09 18:23:01,6.057,0.773,90.851,0.0,0.0,2.320,505499648.0,47738880.0,649068544.0,35704913920.0,0.0,0.0,3227682.0,697038.0
30-09 18:23:02,6.326,0.511,90.735,0.0,0.0,2.428,515186688.0,47747072.0,649068544.0,35695218688.0,0.0,81920.0,2855523.0,629973.0
30-09 18:23:03,9.295,0.449,87.564,0.0,0.0,2.692,526938112.0,47747072.0,649068544.0,35683467264.0,0.0,0.0,3040761.0,658093.0
30-09 18:23:04,5.999,0.383,91.257,0.0,0.0,2.361,528683008.0,47747072.0,649068544.0,35681722368.0,0.0,278528.0,2719873.0,593024.0
30-09 18:23:05,0.323,0.388,97.156,0.0,0.0,2.133,530821120.0,47747072.0,649068544.0,35679584256.0,0.0,0.0,3236337.0,699757.0
30-09 18:23:06,1.044,0.392,97.585,0.0,0.0,0.979,541937664.0,47747072.0,649068544.0,35668467712.0,0.0,0.0,3245239.0,703980.0
30-09 18:23:07,0.390,0.260,97.918,0.0,0.0,1.431,533352448.0,47747072.0,649068544.0,35677052928.0,0.0,0.0,3355559.0,738586.0
30-09 18:23:08,3.701,0.455,94.610,0.0,0.0,1.234,533676032.0,47747072.0,649068544.0,35676729344.0,0.0,0.0,2933874.0,658694.0
30-09 18:23:09,3.036,0.323,95.284,0.0,0.0,1.357,540393472.0,47747072.0,649068544.0,35670011904.0,0.0,0.0,2731649.0,594397.0
30-09 18:23:10,0.582,0.323,98.061,0.0,0.0,1.034,540246016.0,47747072.0,649068544.0,35670159360.0,0.0,0.0,2668670.0,576399.0
