"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-192240-workloadb-16-node20.csv 1 400",,,,"Date:","30 Sep 2020 18:22:49 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:22:49,4.549,2.862,89.979,0.433,0.0,2.177,1803395072.0,146374656.0,4330438656.0,30627012608.0,159954.499,2169569.656,0.0,0.0
30-09 18:22:50,1.284,0.899,97.240,0.064,0.0,0.513,1801912320.0,146374656.0,4330438656.0,30628495360.0,0.0,921600.0,199572.0,398091.0
30-09 18:22:51,0.442,0.253,99.052,0.0,0.0,0.253,1801838592.0,146374656.0,4330438656.0,30628569088.0,0.0,8192.0,80251.0,64698.0
30-09 18:22:52,0.767,0.447,98.403,0.0,0.0,0.383,1801838592.0,146374656.0,4330438656.0,30628569088.0,0.0,139264.0,135197.0,116158.0
30-09 18:22:53,0.760,0.507,98.226,0.063,0.0,0.444,1801871360.0,146374656.0,4330438656.0,30628536320.0,0.0,57344.0,137387.0,110031.0
30-09 18:22:54,0.442,0.505,98.800,0.0,0.0,0.253,1801965568.0,146374656.0,4330438656.0,30628442112.0,0.0,24576.0,78102.0,62051.0
30-09 18:22:55,0.700,0.573,98.346,0.0,0.0,0.382,1801998336.0,146374656.0,4330438656.0,30628409344.0,0.0,16384.0,121109.0,107708.0
30-09 18:22:56,0.507,0.380,98.797,0.0,0.0,0.317,1802031104.0,146374656.0,4330438656.0,30628376576.0,0.0,20480.0,99596.0,89604.0
30-09 18:22:57,0.380,0.760,97.782,0.063,0.0,1.014,1801932800.0,146374656.0,4330438656.0,30628474880.0,0.0,114688.0,123477.0,84045.0
30-09 18:22:58,0.700,0.700,97.519,0.064,0.0,1.018,1801957376.0,146374656.0,4330446848.0,30628442112.0,8192.0,380928.0,175459.0,283983.0
