"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-192240-workloadb-16-node11.csv 1 400",,,,"Date:","30 Sep 2020 18:22:46 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:22:46,4.019,3.257,90.599,0.211,0.0,1.914,1084952576.0,148156416.0,690614272.0,34983497728.0,194845.268,566665.175,0.0,0.0
30-09 18:22:47,0.635,0.698,98.032,0.190,0.0,0.444,1084571648.0,148180992.0,690614272.0,34983854080.0,0.0,364544.0,120480.0,85834.0
30-09 18:22:48,1.018,0.700,97.201,0.318,0.0,0.763,1084465152.0,148242432.0,690913280.0,34983600128.0,0.0,2031616.0,392405.0,146358.0
30-09 18:22:49,1.408,1.024,96.929,0.128,0.0,0.512,1084657664.0,148267008.0,691773440.0,34982522880.0,0.0,1396736.0,268097.0,158351.0
30-09 18:22:50,0.384,0.384,98.911,0.0,0.0,0.320,1084116992.0,148267008.0,691773440.0,34983063552.0,0.0,8192.0,94813.0,77600.0
30-09 18:22:51,0.443,0.696,98.354,0.127,0.0,0.380,1084145664.0,148287488.0,691757056.0,34983030784.0,0.0,143360.0,111093.0,96159.0
30-09 18:22:52,0.567,0.694,97.793,0.189,0.0,0.757,1083817984.0,148369408.0,691773440.0,34983260160.0,0.0,327680.0,141804.0,101544.0
30-09 18:22:53,0.897,0.448,98.463,0.0,0.0,0.192,1083674624.0,148377600.0,691781632.0,34983387136.0,0.0,53248.0,80535.0,70122.0
30-09 18:22:54,0.446,0.382,98.917,0.0,0.0,0.255,1083740160.0,148377600.0,691781632.0,34983321600.0,0.0,8192.0,114717.0,97365.0
30-09 18:22:55,0.254,0.317,99.238,0.0,0.0,0.190,1083805696.0,148377600.0,691781632.0,34983256064.0,0.0,102400.0,88758.0,86084.0
30-09 18:22:56,0.701,0.446,97.578,0.191,0.0,1.083,1083949056.0,148414464.0,691765248.0,34983092224.0,0.0,339968.0,132825.0,91125.0
30-09 18:22:57,0.319,0.383,98.532,0.064,0.0,0.702,1084076032.0,148418560.0,691793920.0,34982932480.0,0.0,147456.0,120334.0,103731.0
30-09 18:22:58,1.972,1.209,94.402,0.382,0.0,2.036,1084399616.0,148439040.0,692101120.0,34982281216.0,0.0,1929216.0,434683.0,221757.0
30-09 18:22:59,2.960,1.544,92.535,0.193,0.0,2.767,1084878848.0,148447232.0,692920320.0,34980974592.0,0.0,1273856.0,734062.0,647717.0
30-09 18:23:00,4.066,2.820,91.148,0.0,0.0,1.967,1085558784.0,148455424.0,692944896.0,34980261888.0,0.0,167936.0,1078636.0,1037276.0
30-09 18:23:01,3.503,1.983,92.531,0.198,0.0,1.785,1084882944.0,148463616.0,692957184.0,34980917248.0,0.0,360448.0,1031354.0,982038.0
30-09 18:23:02,2.889,1.576,94.288,0.0,0.0,1.248,1085177856.0,148463616.0,692957184.0,34980622336.0,0.0,8192.0,927352.0,894392.0
30-09 18:23:03,3.211,1.442,94.037,0.0,0.0,1.311,1084981248.0,148463616.0,692957184.0,34980818944.0,0.0,8192.0,965731.0,940592.0
30-09 18:23:04,3.066,1.109,94.455,0.0,0.0,1.370,1085014016.0,148463616.0,692957184.0,34980786176.0,0.0,0.0,882027.0,850079.0
30-09 18:23:05,3.849,1.924,92.303,0.199,0.0,1.725,1081643008.0,148471808.0,692961280.0,34984144896.0,0.0,315392.0,1013274.0,966606.0
30-09 18:23:06,4.512,2.123,91.639,0.066,0.0,1.659,1071845376.0,148484096.0,692969472.0,34993922048.0,0.0,180224.0,1084920.0,1049785.0
30-09 18:23:07,3.086,1.904,92.974,0.0,0.0,2.035,1071079424.0,148484096.0,692969472.0,34994688000.0,0.0,0.0,988131.0,959577.0
30-09 18:23:08,4.071,1.707,91.793,0.263,0.0,2.167,1071394816.0,148512768.0,693334016.0,34993979392.0,0.0,1802240.0,1285128.0,997242.0
30-09 18:23:09,4.433,2.151,91.134,0.326,0.0,1.956,1071329280.0,148529152.0,694083584.0,34993278976.0,0.0,1617920.0,1086985.0,948198.0
30-09 18:23:10,2.870,1.370,93.933,0.130,0.0,1.696,1070948352.0,148549632.0,694112256.0,34993610752.0,0.0,299008.0,883868.0,835161.0
30-09 18:23:11,3.435,1.361,93.519,0.0,0.0,1.685,1071071232.0,148549632.0,694120448.0,34993479680.0,0.0,0.0,952546.0,929848.0
30-09 18:23:12,3.336,1.635,93.525,0.0,0.0,1.504,1071202304.0,148549632.0,694120448.0,34993348608.0,0.0,0.0,982835.0,948551.0
30-09 18:23:13,5.049,1.902,91.410,0.0,0.0,1.639,1071521792.0,148549632.0,694120448.0,34993029120.0,0.0,0.0,1018704.0,991956.0
30-09 18:23:14,4.161,1.387,91.876,0.264,0.0,2.312,1071468544.0,148566016.0,694124544.0,34993061888.0,0.0,331776.0,1150247.0,1093751.0
30-09 18:23:15,3.836,1.786,92.460,0.132,0.0,1.786,1071091712.0,148574208.0,694132736.0,34993422336.0,0.0,303104.0,1047186.0,1020287.0
30-09 18:23:16,4.005,1.576,92.121,0.066,0.0,2.232,1071550464.0,148574208.0,694132736.0,34992963584.0,0.0,40960.0,1184876.0,1144187.0
30-09 18:23:17,3.457,1.566,92.890,0.0,0.0,2.087,1071419392.0,148574208.0,694132736.0,34993094656.0,0.0,16384.0,1054724.0,1025191.0
30-09 18:23:18,3.841,2.119,91.921,0.265,0.0,1.854,1071902720.0,148590592.0,694464512.0,34992263168.0,0.0,1921024.0,1285219.0,1017437.0
30-09 18:23:19,4.721,2.361,90.361,0.459,0.0,2.098,1071591424.0,148619264.0,695279616.0,34991730688.0,0.0,1744896.0,1190435.0,1047472.0
30-09 18:23:20,4.862,1.380,91.721,0.0,0.0,2.037,1071423488.0,148619264.0,695283712.0,34991894528.0,0.0,0.0,1094830.0,1063836.0
30-09 18:23:21,4.199,1.378,92.454,0.0,0.0,1.969,1071849472.0,148619264.0,695283712.0,34991468544.0,0.0,0.0,1105995.0,1080525.0
30-09 18:23:22,3.543,1.509,93.307,0.0,0.0,1.640,1071779840.0,148619264.0,695283712.0,34991538176.0,0.0,0.0,1095217.0,1064415.0
30-09 18:23:23,3.322,1.759,92.508,0.195,0.0,2.215,1072087040.0,148635648.0,695279616.0,34991218688.0,0.0,344064.0,1012876.0,966855.0
30-09 18:23:24,4.781,1.834,91.356,0.065,0.0,1.965,1072189440.0,148652032.0,695291904.0,34991087616.0,0.0,163840.0,1173901.0,1134670.0
30-09 18:23:25,3.325,1.434,92.960,0.0,0.0,2.282,1072119808.0,148652032.0,695291904.0,34991157248.0,0.0,20480.0,1045197.0,1014323.0
30-09 18:23:26,3.462,1.306,93.468,0.0,0.0,1.764,1072537600.0,148652032.0,695291904.0,34990739456.0,0.0,40960.0,1061226.0,1025186.0
30-09 18:23:27,3.660,1.569,92.549,0.131,0.0,2.092,1072553984.0,148652032.0,695300096.0,34990714880.0,0.0,151552.0,1082024.0,1051258.0
30-09 18:23:28,5.423,4.299,87.037,0.397,0.0,2.844,1073225728.0,148692992.0,695635968.0,34989666304.0,0.0,2232320.0,1336698.0,1050239.0
30-09 18:23:29,4.875,2.108,90.250,0.198,0.0,2.569,1073590272.0,148692992.0,696418304.0,34988519424.0,0.0,1331200.0,1220672.0,1094452.0
30-09 18:23:30,3.856,1.242,93.333,0.0,0.0,1.569,1073164288.0,148692992.0,696418304.0,34988945408.0,0.0,8192.0,996184.0,964716.0
30-09 18:23:31,2.976,1.058,94.378,0.0,0.0,1.587,1073262592.0,148692992.0,696418304.0,34988847104.0,0.0,32768.0,1039441.0,1010224.0
30-09 18:23:32,3.475,1.443,92.721,0.197,0.0,2.164,1073528832.0,148725760.0,696446976.0,34988519424.0,0.0,442368.0,1041425.0,987508.0
30-09 18:23:33,4.021,1.780,91.892,0.132,0.0,2.175,1074368512.0,148729856.0,696459264.0,34987663360.0,0.0,155648.0,1200314.0,1159804.0
30-09 18:23:34,3.592,1.372,92.946,0.0,0.0,2.090,1073975296.0,148729856.0,696459264.0,34988056576.0,0.0,57344.0,1046896.0,1010707.0
30-09 18:23:35,4.402,1.971,91.721,0.0,0.0,1.905,1074434048.0,148729856.0,696459264.0,34987597824.0,0.0,8192.0,1133398.0,1106962.0
30-09 18:23:36,4.875,1.779,91.765,0.066,0.0,1.515,1070325760.0,148738048.0,696451072.0,34991706112.0,0.0,163840.0,1050650.0,1010597.0
30-09 18:23:37,3.806,1.903,92.192,0.131,0.0,1.969,1070755840.0,148758528.0,696459264.0,34991247360.0,0.0,348160.0,1114033.0,1063330.0
30-09 18:23:38,4.737,1.842,91.382,0.329,0.0,1.711,1071398912.0,148779008.0,696778752.0,34990264320.0,0.0,1843200.0,1347446.0,1089018.0
30-09 18:23:39,4.602,2.104,90.598,0.394,0.0,2.301,1006985216.0,148787200.0,697651200.0,35053797376.0,0.0,2076672.0,1219971.0,1083097.0
30-09 18:23:40,3.618,1.447,93.289,0.0,0.0,1.645,1007607808.0,148787200.0,697651200.0,35053174784.0,0.0,16384.0,1071083.0,1039300.0
30-09 18:23:41,3.833,1.785,92.135,0.264,0.0,1.983,1008525312.0,148791296.0,697647104.0,35052257280.0,0.0,352256.0,1107943.0,1062815.0
30-09 18:23:42,4.824,2.086,90.808,0.065,0.0,2.216,1006919680.0,148803584.0,697659392.0,35053838336.0,0.0,131072.0,1151476.0,1113128.0
30-09 18:23:43,3.713,1.889,92.834,0.0,0.0,1.564,1007050752.0,148803584.0,697659392.0,35053707264.0,0.0,0.0,956559.0,924715.0
30-09 18:23:44,3.982,1.567,92.624,0.0,0.0,1.828,1007308800.0,148803584.0,697663488.0,35053445120.0,0.0,40960.0,1136186.0,1102701.0
30-09 18:23:45,3.527,1.829,92.750,0.065,0.0,1.829,1007374336.0,148803584.0,697663488.0,35053379584.0,0.0,122880.0,1062010.0,1029793.0
30-09 18:23:46,4.134,1.706,92.060,0.197,0.0,1.903,1007362048.0,148803584.0,697671680.0,35053383680.0,0.0,319488.0,1143205.0,1083935.0
30-09 18:23:47,3.003,1.697,93.407,0.0,0.0,1.893,1007001600.0,148803584.0,697671680.0,35053744128.0,0.0,0.0,1001849.0,979109.0
